Time,BLOCK1:ZONE3 AHU:DesPer 1:Des Heat Mass Flow [kg/s],BLOCK1:ZONE3 AHU:DesPer 1:Des Heat Cap [W],BLOCK1:ZONE3 AHU:DesPer 1:Des Cool Mass Flow [kg/s],BLOCK1:ZONE3 AHU:DesPer 1:Des Sens Cool Cap [W],BLOCK1:ZONE3 AHU:DesPer 1:Des Tot Cool Cap [W],BLOCK1:ZONE3 AHU:DesPer 2:Des Heat Mass Flow [kg/s],BLOCK1:ZONE3 AHU:DesPer 2:Des Heat Cap [W],BLOCK1:ZONE3 AHU:DesPer 2:Des Cool Mass Flow [kg/s],BLOCK1:ZONE3 AHU:DesPer 2:Des Sens Cool Cap [W],BLOCK1:ZONE3 AHU:DesPer 2:Des Tot Cool Cap [W],BLOCK1:ZONE7 AHU:DesPer 1:Des Heat Mass Flow [kg/s],BLOCK1:ZONE7 AHU:DesPer 1:Des Heat Cap [W],BLOCK1:ZONE7 AHU:DesPer 1:Des Cool Mass Flow [kg/s],BLOCK1:ZONE7 AHU:DesPer 1:Des Sens Cool Cap [W],BLOCK1:ZONE7 AHU:DesPer 1:Des Tot Cool Cap [W],BLOCK1:ZONE7 AHU:DesPer 2:Des Heat Mass Flow [kg/s],BLOCK1:ZONE7 AHU:DesPer 2:Des Heat Cap [W],BLOCK1:ZONE7 AHU:DesPer 2:Des Cool Mass Flow [kg/s],BLOCK1:ZONE7 AHU:DesPer 2:Des Sens Cool Cap [W],BLOCK1:ZONE7 AHU:DesPer 2:Des Tot Cool Cap [W],BLOCK1:ZONE6 AHU:DesPer 1:Des Heat Mass Flow [kg/s],BLOCK1:ZONE6 AHU:DesPer 1:Des Heat Cap [W],BLOCK1:ZONE6 AHU:DesPer 1:Des Cool Mass Flow [kg/s],BLOCK1:ZONE6 AHU:DesPer 1:Des Sens Cool Cap [W],BLOCK1:ZONE6 AHU:DesPer 1:Des Tot Cool Cap [W],BLOCK1:ZONE6 AHU:DesPer 2:Des Heat Mass Flow [kg/s],BLOCK1:ZONE6 AHU:DesPer 2:Des Heat Cap [W],BLOCK1:ZONE6 AHU:DesPer 2:Des Cool Mass Flow [kg/s],BLOCK1:ZONE6 AHU:DesPer 2:Des Sens Cool Cap [W],BLOCK1:ZONE6 AHU:DesPer 2:Des Tot Cool Cap [W],BLOCK6:ZONE1 AHU:DesPer 1:Des Heat Mass Flow [kg/s],BLOCK6:ZONE1 AHU:DesPer 1:Des Heat Cap [W],BLOCK6:ZONE1 AHU:DesPer 1:Des Cool Mass Flow [kg/s],BLOCK6:ZONE1 AHU:DesPer 1:Des Sens Cool Cap [W],BLOCK6:ZONE1 AHU:DesPer 1:Des Tot Cool Cap [W],BLOCK6:ZONE1 AHU:DesPer 2:Des Heat Mass Flow [kg/s],BLOCK6:ZONE1 AHU:DesPer 2:Des Heat Cap [W],BLOCK6:ZONE1 AHU:DesPer 2:Des Cool Mass Flow [kg/s],BLOCK6:ZONE1 AHU:DesPer 2:Des Sens Cool Cap [W],BLOCK6:ZONE1 AHU:DesPer 2:Des Tot Cool Cap [W]
11:00:00,0.000000E+00,0.000000E+00,2.036571E+05,4.893107E+07,6.633458E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.031801E-01,1.368509E+03,1.773501E+03,2.578308E-02,8.290708E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.559469E-04,2.064947E+00,2.713765E+00,8.477752E-01,2.727865E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.006591E-02,1.061963E+03,1.225767E+03,5.245727E+00,1.687950E+05,0.000000E+00,0.000000E+00,0.000000E+00
12:00:00,0.000000E+00,0.000000E+00,1.649505E+05,4.330954E+07,5.709093E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.149218E-01,1.524227E+03,1.915996E+03,2.578605E-02,8.291663E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.595240E-04,3.436978E+00,4.488605E+00,8.477763E-01,2.727868E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.035323E-01,1.373218E+03,1.509360E+03,5.245730E+00,1.687951E+05,0.000000E+00,0.000000E+00,0.000000E+00
13:00:00,0.000000E+00,0.000000E+00,1.739293E+05,5.043436E+07,6.736883E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.268637E-01,1.682600E+03,2.066817E+03,2.578894E-02,8.292592E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.701090E-04,1.153335E+01,1.524939E+01,8.477773E-01,2.727872E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.277608E-01,1.694580E+03,1.823624E+03,5.245732E+00,1.687952E+05,0.000000E+00,0.000000E+00,0.000000E+00
14:00:00,0.000000E+00,0.000000E+00,8.638886E+04,3.308397E+07,4.576578E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.384719E-01,1.836496E+03,2.218617E+03,2.579175E-02,8.293494E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.704410E-03,2.260676E+01,2.988432E+01,8.477783E-01,2.727875E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.506216E-01,1.997779E+03,2.129468E+03,5.245735E+00,1.687953E+05,0.000000E+00,0.000000E+00,0.000000E+00
15:00:00,0.000000E+00,0.000000E+00,2.256456E+04,5.968078E+06,6.609057E+06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.487376E-01,1.972520E+03,2.353485E+03,2.579448E-02,8.294372E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.170329E-03,2.878710E+01,3.793197E+01,8.477792E-01,2.727878E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.704886E-01,2.261238E+03,2.397300E+03,5.245737E+00,1.687953E+05,0.000000E+00,0.000000E+00,0.000000E+00
16:00:00,0.000000E+00,0.000000E+00,5.383307E+03,2.656359E+05,2.887784E+05,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.565747E-01,2.076302E+03,2.461857E+03,2.579713E-02,8.295226E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.922296E-03,3.876066E+01,5.070922E+01,8.477801E-01,2.727881E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.842558E-01,2.443784E+03,2.584426E+03,5.245740E+00,1.687954E+05,0.000000E+00,0.000000E+00,0.000000E+00
17:00:00,0.000000E+00,0.000000E+00,2.384743E+04,6.179835E+06,9.817306E+06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.615693E-01,2.142614E+03,2.505181E+03,2.579971E-02,8.296056E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.936903E-03,6.548165E+01,8.354458E+01,8.477810E-01,2.727884E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.864620E-01,2.473080E+03,2.604169E+03,5.245742E+00,1.687955E+05,0.000000E+00,0.000000E+00,0.000000E+00
18:00:00,0.000000E+00,0.000000E+00,8.578311E+04,3.413280E+07,4.126986E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.777573E-01,2.357568E+03,2.708071E+03,2.580222E-02,8.296863E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.763676E-03,1.029762E+02,1.273618E+02,8.477819E-01,2.727886E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.764551E-01,2.340449E+03,2.458244E+03,5.245744E+00,1.687956E+05,0.000000E+00,0.000000E+00,0.000000E+00
19:00:00,0.000000E+00,0.000000E+00,2.071165E+05,5.518952E+07,7.029022E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.947766E-01,2.583387E+03,2.947919E+03,2.580467E-02,8.297648E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.140202E-03,1.212349E+02,1.456281E+02,8.477827E-01,2.727889E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.598515E-01,2.120257E+03,2.220298E+03,5.245747E+00,1.687956E+05,0.000000E+00,0.000000E+00,0.000000E+00
20:00:00,0.000000E+00,0.000000E+00,1.780341E+05,4.804124E+07,6.517878E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.945692E-01,2.580607E+03,2.940607E+03,2.580704E-02,8.298412E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.169734E-03,1.216265E+02,1.431762E+02,8.477834E-01,2.727891E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.433455E-01,1.901322E+03,1.986241E+03,5.245749E+00,1.687957E+05,0.000000E+00,0.000000E+00,0.000000E+00
21:00:00,0.000000E+00,0.000000E+00,9.919973E+04,3.018818E+07,3.955589E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.893618E-01,2.511534E+03,2.865657E+03,2.580935E-02,8.299156E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.419555E-03,1.249402E+02,1.455940E+02,8.477842E-01,2.727894E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.294441E-01,1.716938E+03,1.788169E+03,5.245751E+00,1.687958E+05,0.000000E+00,0.000000E+00,0.000000E+00
22:00:00,0.000000E+00,0.000000E+00,8.386884E+04,3.167950E+07,4.480429E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.847023E-01,2.449681E+03,2.799243E+03,2.581160E-02,8.299879E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.338265E-03,1.238616E+02,1.428027E+02,8.477849E-01,2.727896E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.172945E-01,1.555788E+03,1.613299E+03,5.245753E+00,1.687959E+05,0.000000E+00,0.000000E+00,0.000000E+00
23:00:00,0.000000E+00,0.000000E+00,4.852474E+04,1.235911E+07,1.350705E+07,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.801873E-01,2.389695E+03,2.735583E+03,2.581379E-02,8.300583E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.523178E-03,1.130498E+02,1.296236E+02,8.477856E-01,2.727898E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.067333E-01,1.415701E+03,1.464052E+03,5.245755E+00,1.687959E+05,0.000000E+00,0.000000E+00,0.000000E+00
24:00:00,0.000000E+00,0.000000E+00,3.491031E+04,2.773610E+06,4.116065E+06,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.752010E-01,2.323463E+03,2.741411E+03,2.581592E-02,8.301268E+02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.831404E-03,1.038736E+02,1.238582E+02,8.477862E-01,2.727900E+04,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.770027E-02,1.295880E+03,1.357890E+03,5.245757E+00,1.687960E+05,0.000000E+00,0.000000E+00,0.000000E+00
Coinc Peak   ,0.000000E+00,2.071165E+05,0.000000E+00,4.893107E+07,2.581592E-02,2.658645E-01,8.301268E+02,3.524402E+03,8.477862E-01,9.419555E-03,2.727900E+04,1.249402E+02,5.245757E+00,1.864620E-01,1.687960E+05,2.473080E+03
NonCoinc Peak,0.000000E+00,2.036571E+05,0.000000E+00,4.893107E+07,2.581592E-02,2.658645E-01,8.301268E+02,3.524402E+03,8.477862E-01,9.419555E-03,2.727900E+04,1.249402E+02,5.245757E+00,1.864620E-01,1.687960E+05,2.473080E+03
