Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Sky Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Ground Temperature [C](TimeStep),Environment:Site Outdoor Air Enthalpy [J/kg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 04/03  14:00:00,23.8,67.0,3.1,140.0,12.975048447755626,145.0,766.0,23.38,55731.694871544576,1.153702221102479,0.0,23.335225493691057,24.87010290648613,24.556939476564375,25.686231920769545,26.40292239267658,23.696905105336467,26.75978111280701,24.68987108577256,0.015054703433543053,-1.5284056792429928,-0.01729491715518768,-1.4049102270233903,1.3745179057636455,0.0002436254957111467,0.4270727523297045,0.41535600368366779 
 04/03  15:00:00,25.2,63.0,3.1,140.0,14.283723778332274,133.0,776.0,23.38,57934.55018223777,1.146602063030741,0.0,24.0073086100194,25.52426273658767,25.353051961649123,25.998582441209277,28.714874994293447,24.649670777808415,27.750027880703834,25.9351955870106,0.08093604528319366,-1.3501962275756665,0.25289932615125307,-1.1486876189371312,1.6796847039154446,0.21295608440774489,0.7102428939385389,0.700329352529111 
 04/03  16:00:00,24.3,65.0,3.1,140.0,13.350787994465407,84.0,755.0,23.38,56268.98886093803,1.150598018754102,0.0,23.99722002259968,25.27605361227829,25.273932680977823,26.061674080585218,26.753602593606979,24.414489736622778,27.35280079522086,25.401367691197824,0.21871020329529015,-1.1702463120258902,0.42022869772130147,-1.0446185413395093,2.000456316558862,0.37959970240719789,0.8923496886786797,0.9449410053203576 
 04/03  17:00:00,23.5,66.0,3.1,140.0,11.648165833951112,73.0,674.0,23.38,54398.54931813263,1.1544502588550885,0.0,24.541069930052847,25.045113574784069,24.52530317349936,25.622474829971354,26.158478958389876,23.65955638528297,26.225820345537703,24.818037478363217,0.24249867252754526,-1.201730946937299,0.42668422027293287,-0.9960828340730705,1.6743412347751552,0.3529915762316731,0.8523548686416815,0.8712399299331609 
 04/03  18:00:00,22.6,68.0,3.1,140.0,10.688912848720634,34.0,547.0,23.38,52712.05306136757,1.1585107942063043,0.0,23.615835725757316,24.750913606337684,23.57611897323323,25.066986731524215,25.126352081663247,22.654639450626214,25.160882309091883,23.88051496918233,0.31375125738643208,-1.244061703106375,0.29374873492671035,-1.0781878117173376,1.4584847380145743,0.2335650053822721,0.6842432885372497,0.7449384170118057 
 04/03  19:00:00,21.7,70.0,3.1,140.0,9.719834474953132,0.0,0.0,23.38,51008.78285276475,1.1626094756459558,0.0,22.555481305400208,24.259096902081287,22.83502783080713,24.166411064772495,24.24967039451932,21.81652782499173,23.7494708876537,22.9891005517405,0.17796111583152489,-1.3175260726863494,0.0860244493605307,-1.2073066671212823,1.1552101661333812,0.07136976687586302,0.5146802676667895,0.5098069392631418 
 04/03  20:00:00,20.9,71.0,3.1,140.0,7.352514783551328,0.0,0.0,23.38,49169.59592949842,1.1665107569633063,0.0,21.682502635828557,23.57321582863014,22.04068959995166,23.03543245539231,23.470753332969065,21.091830890817588,22.236274878722236,22.19361207755369,0.010532676594510399,-1.4328994211302376,-0.07257812693500433,-1.4111825184300218,0.9262401865584441,-0.06827002658072103,0.29043256308212908,0.30769280644717147 
 04/03  21:00:00,20.0,73.0,3.1,90.0,6.549924255894041,0.0,0.0,23.38,47462.15631239589,1.1706636414053529,0.0,22.415299969172417,23.39843788793879,24.662472809290209,22.716220146594286,25.409423791035157,23.635138763457659,22.146234102803196,24.884752157258846,-0.14054147268572715,-1.5945417051501477,-0.24590268323743875,-1.6745155860649637,0.724499953761326,-0.20249426320706827,0.04438588839757997,0.11807127144176244 
 04/03  22:00:00,19.6,75.0,2.9,90.0,7.352514783551328,0.0,0.0,23.38,47113.85416684953,1.1722181703463964,0.0,22.343312339048404,23.44932793925953,24.78796433581157,22.80740173281862,25.520517902747746,23.972566111164768,22.1055980526139,25.36788960759583,-0.06307333708341492,-1.6406815098947066,0.17528710916306115,-1.7497444184955693,0.9543612594203155,0.14998597428945338,0.0101405316620052,0.5018749398769373 
 04/03  23:00:00,19.2,78.0,2.8,90.0,7.94996761371408,0.0,0.0,23.38,47078.203782890785,1.174719560041115,0.0,22.469739898943737,23.391923415549966,25.4865476188343,22.942412747476128,25.91658816607506,24.468170045216249,22.584866890851978,25.437278676292626,-0.0901237943618221,-1.6313966074819964,0.19592722199590585,-1.7354399823760694,0.9324800996241304,0.19603871545506694,-0.009310929547524565,0.566129176682044 
 04/03  24:00:00,18.9,79.0,2.6,90.0,8.346163054365718,0.0,0.0,23.38,46602.08264985703,1.176049755466644,0.0,22.99462761143424,23.371285203788959,25.78713891217821,22.828587640743096,26.23723307239301,24.819082411236694,23.659313616076063,25.43562322760171,-0.08256682271611979,-1.6379817654599194,0.3067728070915108,-1.6995525334537605,0.9572884877783964,0.26992996943470778,0.050934097517526,0.5662996963748243 
 04/04  01:00:00,18.5,82.0,2.5,90.0,8.543635054473782,0.0,0.0,23.38,46538.09574986878,1.1774087869616493,0.0,23.306737490529608,23.267914023005465,25.688865068554184,22.755979481895208,26.152496956935364,24.83001859557815,23.75918614333119,25.33947157758717,-0.020435663265357636,-1.642805469727402,0.35287227740457408,-1.7272235763714384,0.969599736757342,0.32002740266190168,0.20129425968279716,0.5518565294050007 
 04/04  02:00:00,18.1,84.0,2.3,90.0,8.740692632163644,0.0,0.0,23.38,46099.29798340993,1.179046894330079,0.0,23.64199062847118,22.905584965584049,25.55260530001683,22.357680220226134,25.973695038361585,24.74103204615911,24.176055068703279,25.221440665964079,0.015222005232500745,-1.6604548676083147,0.3370445464056328,-1.737125381744461,0.9274072715883684,0.32519269689689125,0.2098997574747622,0.5290515692684992 
 04/04  03:00:00,17.7,87.0,2.2,90.0,9.133572599573825,0.0,0.0,23.38,45943.382940509546,1.1816582641252696,0.0,23.488432813142795,22.57714772367897,25.494321447858178,21.96586954238966,25.883387103685558,24.73766207036003,24.230216889317469,25.118611821612814,0.05325790612046771,-1.7397189399237057,0.31544775666181237,-1.8264068034572563,0.8738778754332083,0.31629144944499307,0.26723201471206889,0.5005866467586847 
 04/04  04:00:00,17.3,90.0,2.0,90.0,9.524818961273752,0.0,0.0,23.38,45781.81598137774,1.183102186769056,0.0,23.42024667835441,22.638128788920367,25.373085767667129,22.03089160584265,25.7182653538908,24.644858633763059,24.135736870862777,24.98845722505967,0.024650419280077396,-1.8126312121142392,0.303740832397725,-1.9182839470882498,0.8330091993355969,0.31765564874327237,0.27118770066707506,0.4751625886526885 
 04/04  05:00:00,17.0,91.0,1.9,90.0,10.30247367791759,0.0,0.0,23.38,45245.30399239107,1.1844944629924513,0.0,23.445458015012048,22.456441531079805,25.2529311533194,21.814988748337645,25.683809610403246,24.69384513717823,24.09110850869891,24.886762950446369,0.00601803420128589,-1.7999976031466616,0.2842110578799831,-1.905443585518068,0.7841756116820747,0.3061925242403198,0.257727486127427,0.4463747530476279 
 04/04  06:00:00,16.6,94.0,1.7,90.0,11.45709013711621,0.0,0.0,23.38,45008.702148186116,1.1871824822229534,0.0,23.277828112106538,22.256325085220224,25.327675578450696,21.600428099880145,25.45477990626088,24.524278790276854,24.088000034407739,24.8070570786074,0.0025066728316124268,-1.846530527881659,0.2639764504081029,-1.9610834512714329,0.7561349628954452,0.3155376424270306,0.24907589220903335,0.4228886333172668 
 04/04  07:00:00,16.2,97.0,1.6,90.0,13.163103132537004,0.0,0.0,23.38,44770.10162559703,1.18869633069906,0.0,23.295491675354506,22.087756044502919,25.12564017088891,21.408571021037493,25.4953044218625,24.634287989151234,23.998881764534937,24.73231799472482,-0.02859143588281243,-1.8962893968577693,0.27128959547836548,-2.0148606276137914,0.7022820245307798,0.294855700206337,0.2459548885939319,0.4042202505049638 
 04/04  08:00:00,16.5,97.0,1.8,90.0,13.350787994465407,21.0,38.0,23.38,45667.51719064896,1.1858474012086638,0.0,22.310338705467584,20.76030132014849,23.990755795918117,20.37094617242551,24.467084847859345,23.534545012679936,22.586460846194535,24.06365338015198,-0.030386573027352136,-1.9405620240565027,0.23695671046761963,-2.065874229289113,0.6963944380876838,0.3128700656721769,0.23452737959983867,0.3912285566129036 
 04/04  09:00:00,16.8,96.0,2.1,90.0,13.725055007848312,135.0,3.0,23.38,46234.64130843505,1.1844290107622109,1.0,19.73340406775442,20.965000224877025,20.22907986382501,20.49553085758573,22.046230009835076,19.58291151299648,21.121111149256799,20.28532296462314,-0.17270757855241818,-2.2322309287462707,0.0473939493107937,-2.2854707238652378,0.511738160920415,0.16224915338744007,0.042513504069950486,0.2884986206308899 
 04/04  10:00:00,17.1,96.0,2.3,90.0,14.097862883373353,152.0,37.0,23.38,47147.70830923436,1.1815807072313023,0.0,20.134068395099335,21.155074227275859,20.384213797979827,20.189856331460605,22.096554777330323,19.841798588898774,21.250308388953845,20.450438994154657,-0.5359189161609601,-2.191254935998282,-0.5702559567889117,-2.2890847109889358,0.22257551626330816,-0.4067982751836721,-0.16570703751450478,-0.24671039931767783 
 04/04  11:00:00,17.4,95.0,2.6,90.0,14.469224826009623,361.0,8.0,23.38,47716.90207288185,1.1801687498929903,0.0,19.749340515371445,21.21171347729046,20.520922713111859,20.518703734815789,22.019191603472554,20.377179688502318,21.1054762435497,20.44026598390872,-0.4625475320256676,-2.1606740257274916,-0.5510402053300735,-2.3420861140215529,0.2755193652996604,-0.37475681815863479,-0.15142922078436614,-0.21543500846888687 
 04/04  12:00:00,17.7,94.0,2.8,90.0,14.839153853901621,193.0,7.0,23.38,48314.73439876701,1.1775636258304794,0.0,20.025160917554105,21.424107272703269,20.283658342980258,20.200364020449866,21.775977407696734,19.724841735002724,20.962670079009585,20.521676145118108,-0.50805611596938,-2.1484425877998305,-0.5446026185922008,-2.276139382208201,0.23806549826134489,-0.28849944964650378,-0.17708756452638589,-0.23646702946615245 
 04/04  13:00:00,18.0,93.0,3.1,90.0,15.207662801954996,294.0,8.0,23.38,48879.24776724687,1.176162637778845,0.0,20.050837329934998,21.54736534197182,20.501128148002587,20.6435664869861,21.898843825794005,20.273339894368985,21.007959997792683,20.60915227195436,-0.4583683404511798,-2.109365842671791,-0.5947713393141546,-2.3736135232090826,0.21420729174388659,-0.38553868786851927,-0.20012085430377439,-0.20512065710268238 
 04/04  14:00:00,18.3,93.0,3.3,90.0,15.391388707708814,88.0,15.0,23.38,49785.25866053109,1.1745152005713798,0.0,19.918967545110868,21.71531915302253,20.39794745549007,20.609633553120046,21.7993945932617,19.798930425987295,20.973166856779284,20.63695665819991,-0.43714669473654479,-2.091902754626088,-0.5848502931759736,-2.273749324054505,0.1926967280208077,-0.31750915101261908,-0.19658440662001418,-0.23173011665828328 
 04/04  15:00:00,18.6,92.0,3.6,50.0,15.757791209208449,203.0,24.0,23.38,50383.07813855132,1.1719256041837865,1.0,20.12440685397625,20.976241396124295,21.262776342436003,20.13996330727679,21.96831704910466,21.374129058453837,20.811110723781846,19.811532811871204,-0.46522246199716146,-2.0540110487712859,-0.6109105532209302,-2.297454973925206,0.13521807041713783,-0.39007752987008029,-0.2076606910366984,-0.2157611171995318 
 04/04  16:00:00,18.5,93.0,3.2,50.0,15.757791209208449,157.0,23.0,23.38,50427.59924692416,1.1722200697653685,0.0,20.14262933309739,21.041469570628406,21.503387892018659,20.06174820657873,22.251303621379159,21.615024098393655,20.948238061916635,20.08179786074412,-0.4512098885148263,-2.205918607260491,-0.4833726775597677,-2.4058764681389914,0.19556498326319353,-0.17339869455810986,-0.24205028555069778,-0.34412580484713747 
 04/04  17:00:00,18.5,93.0,2.9,50.0,13.725055007848312,156.0,76.0,23.38,50427.59924692416,1.1722200697653685,0.0,20.138756899936099,21.0544542219695,21.608350311570278,20.072841076063296,22.310866736477374,21.721229379671727,21.004542493145299,20.357358731079409,-0.4509986123059538,-2.198803550672534,-0.44704137733428159,-2.436737648755081,0.2413289306034007,-0.14037023275731903,-0.22850869625636914,-0.30881462324085026 
 04/04  18:00:00,18.4,93.0,2.5,50.0,13.538104726097402,90.0,61.0,23.38,50089.625552545884,1.1739651981131223,0.0,20.145998934178487,21.038309609741107,21.440397868165964,20.01617486227065,22.116201359177749,21.46168922025258,20.944793618760245,20.399439685572124,-0.4517448291751443,-2.2059039075611279,-0.43482029663693586,-2.4502104410617404,0.2206382007367222,-0.13154256683801272,-0.2276425318003775,-0.2738714706865035 
 04/04  19:00:00,18.3,93.0,2.2,50.0,12.029167576474095,0.0,0.0,23.38,49785.25866053109,1.1745152005713798,0.0,20.051963876570985,20.942862023314864,20.98106515113608,20.260280281590135,21.67177011850174,20.265542228190566,21.093456976670088,20.929750626925946,-0.46293273284928346,-2.226420846978775,-0.48007965562991186,-2.4854959783153505,0.13396240424239046,-0.1836023965267652,-0.2502840746480627,-0.3015722370943795 
 04/04  20:00:00,18.3,93.0,1.8,50.0,12.029167576474095,0.0,0.0,23.38,49785.25866053109,1.1745152005713798,0.0,20.292574963830686,21.07253601735463,20.53911436024834,20.032705302934369,21.317173918616044,20.085110108011319,20.820951088227809,20.899070243237469,-0.49020566775648646,-2.261820928720514,-0.5659893641147502,-2.4336068275830255,0.03409630239079753,-0.3705422806161882,-0.2434487619570065,-0.24086266518376266 
 04/04  21:00:00,18.2,94.0,1.5,140.0,11.838857715693394,0.0,0.0,23.38,49824.20743892815,1.1748147748065204,0.0,21.72427963741022,21.92087639758464,23.112240203138528,21.273959115536007,23.101322669354585,22.388614144317445,22.082025645670649,22.877268825574853,-0.46578813307886399,-2.2401363736427619,-0.6484753388780348,-2.504991948340601,-0.044652210374834268,-0.4045571922954206,-0.2935285386090546,-0.26044751060734236 
 04/04  22:00:00,18.4,92.0,1.5,140.0,10.88154201479091,0.0,0.0,23.38,49743.099460317615,1.1742181791711284,0.0,21.594557609024795,21.75863341757992,23.225292284654715,20.415135442370706,23.275056067001658,22.64502712318441,21.8306790396454,23.248008217083798,-0.2766658721716697,-2.0667827719429536,-0.23274933265397319,-2.2495269645970668,0.19896464100062367,-0.08671642111799696,-0.12260546545702708,0.034766343782889338 
 04/04  23:00:00,18.7,90.0,1.4,140.0,11.265628817781249,0.0,0.0,23.38,49950.028926356914,1.1730851242352219,0.0,21.53873268937295,21.75802114654933,23.941398583295717,21.023728818646889,23.786730472674927,23.290758999091133,22.002880494204999,23.4853159983362,-0.2997429997453111,-2.102794900055267,-0.20953344260120505,-2.426875879480583,0.21640374791857945,-0.04944388938749586,-0.15735086624373077,0.09503376846797555 
 04/04  24:00:00,18.9,88.0,1.4,140.0,11.265628817781249,0.0,0.0,23.38,49809.04898038189,1.1737045619517508,0.0,21.710457128977379,21.87770860295611,24.234043029839904,21.185599865544309,23.945115097713864,23.415336178556954,22.086809526499505,23.553085685241066,-0.3126754067637677,-2.105606518522857,-0.09405100594608151,-2.2959076263134818,0.2806667450961604,0.045173262471912448,-0.1352067083815508,0.132085729541205 
 04/05  01:00:00,19.1,87.0,1.3,140.0,11.45709013711621,0.0,0.0,23.38,50047.748498121,1.1728771229735278,0.0,21.684919822223944,22.00656513420569,24.190932153237168,21.30002319248313,24.066131927228676,23.568675963359508,22.20359284024682,23.571983414737905,-0.2928722446483025,-2.087007989608444,-0.04502338794321624,-2.2643579334932064,0.29533333802020819,0.06618109490862859,-0.12412786819551246,0.1434269252453652 
 04/05  02:00:00,19.3,85.0,1.3,140.0,11.648165833951112,0.0,0.0,23.38,49915.609914516026,1.1723210604760808,0.0,21.781438437514216,22.123803713001558,24.317298743562309,21.449275111882689,23.967883625793787,23.509335638609394,22.241087011013155,23.586597167177986,-0.2982553784645017,-2.060510355489393,-0.047794925613270328,-2.236701817370868,0.30576642405208578,0.09202258825985903,-0.11005586495726404,0.14744366104344348 
 04/05  03:00:00,19.6,83.0,1.3,140.0,11.073780055127827,0.0,0.0,23.38,50063.99101644392,1.171236035429279,0.0,21.80286748595057,22.367173237919045,24.279261270630668,21.728683889210776,24.11808542399718,23.650617611653506,22.372349420030664,23.61204140937675,-0.28789202437663999,-2.039942823725195,-0.025106068564941625,-2.2066851356018506,0.28529244047436166,0.08713385590652576,-0.10480133843238683,0.1513683990894506 
 04/05  04:00:00,19.8,82.0,1.2,140.0,11.265628817781249,0.0,0.0,23.38,50278.581056331386,1.1704297475334793,0.0,21.918672966565067,22.49896298060619,24.42902574434508,21.852425475103926,24.032981078431413,23.601209581513154,22.467817884555676,23.632739464730386,-0.2858175107862492,-1.9942403805481204,-0.027450469460635755,-2.1464586595536376,0.2999405780461611,0.11005491528303953,-0.08838323807964847,0.1566932163075229 
 04/05  05:00:00,20.0,80.0,1.2,140.0,11.45709013711621,0.0,0.0,23.38,50075.18782930284,1.1710949025271134,0.0,21.980501903169747,22.62432289647813,24.377647409167154,21.994202730274858,24.20442760960815,23.756435366762479,22.584215521650124,23.659703732281675,-0.27073968677280438,-1.9634213891326176,-0.001872349403386939,-2.1137835882960775,0.2836871585495645,0.10684741149731632,-0.07546994421760124,0.16178491789456266 
 04/05  06:00:00,20.3,78.0,1.1,140.0,11.838857715693394,0.0,0.0,23.38,50177.52040829713,1.1700472562680362,0.0,22.079239800945837,22.85566191124663,24.53980171706,22.22947181250704,24.108006401757174,23.69521676437257,22.631643193133795,23.68879234223946,-0.26247949832970859,-1.940219431390195,-0.005619389532971623,-2.084699709833564,0.3030417492323468,0.13132234376148506,-0.058894522457461549,0.1681891311543912 
 04/05  07:00:00,20.5,77.0,1.1,140.0,12.029167576474095,0.0,0.0,23.38,50366.082166250024,1.1692625418160379,0.0,22.10210757548785,23.04713295072902,24.487137719969615,22.42259704323983,24.300701188832318,23.86255452816394,22.79626781385861,23.729429758074244,-0.2475273423252936,-1.8936984734153187,0.02158340756035748,-2.0366683915048444,0.28640676943391749,0.12634886972693994,-0.05313453008500086,0.17539046018936345 
 04/05  08:00:00,21.5,75.0,1.3,140.0,12.975048447755626,55.0,125.0,23.38,52510.647690040685,1.1633258957957345,0.0,22.611463970223445,23.421154767972426,23.976870380275078,22.918393333939574,23.925222713593944,23.481463399574268,23.267311463392049,23.414117483797,-0.23137673789185785,-1.8480380085853999,0.02162955076604199,-1.987754584951806,0.3438477768549755,0.16199082561643464,-0.02095901783636611,0.20085333187672634 
 04/05  09:00:00,22.6,73.0,1.5,90.0,14.283723778332274,147.0,82.0,23.38,54930.306244400614,1.1580730545317495,0.0,21.88903866931744,23.841129130899078,22.990538417822458,23.28358357398136,23.41874005117206,22.678774734132867,22.860538731445418,23.26859205169044,-0.14195460946303962,-1.7426696699430436,-0.04965300377004369,-1.853062688929455,0.34564096734778207,0.12561970207375026,0.05858512542740317,0.18435439871494839 
 04/05  10:00:00,23.7,71.0,1.7,90.0,15.391388707708814,205.0,288.0,23.38,57361.91145687084,1.15285357469523,0.0,22.269190401474494,24.14207917801271,23.806772067259148,23.884093127267574,24.381598974533305,23.442507925137556,23.596922453379976,23.917333042739889,-0.18663130809614277,-1.6128420511616162,-0.1532392533443845,-1.7311473950929207,0.4241592784267091,0.058768998106758337,0.0328819654337807,0.22183561890452606 
 04/05  11:00:00,24.7,69.0,1.9,90.0,16.486442118326694,365.0,321.0,23.38,59521.12494747856,1.1470362884769659,0.0,22.980648950186617,24.369693992419845,24.69408491392702,24.209960552209524,26.30243446070107,23.9653718885568,24.848379704482416,25.0355145508952,-0.08122949957309429,-1.5196317965296083,0.06520375185653472,-1.5671236541143197,0.775873617590625,0.20777648444494713,0.1847295778564843,0.4429101621444182 
 04/05  12:00:00,25.8,67.0,2.0,90.0,17.748504433310587,253.0,512.0,23.38,61957.66751858199,1.141897067110953,0.0,23.587311089556473,25.063015251950348,25.172500898298798,24.536078978706344,29.191536702866196,23.9351481214935,26.040212729750736,26.057576905354698,0.08478434909873754,-1.414583349171541,0.2693434039402661,-1.4614059704566256,1.225856310132999,0.32009845611686596,0.41509240271620798,0.7127034179071703 
 04/05  13:00:00,26.9,65.0,2.2,90.0,18.994350941764084,286.0,619.0,23.38,64429.6433182043,1.135639153938234,0.0,24.20219916613228,25.6125413691558,25.697471557498277,24.78082078459267,30.64751388302039,24.31556414475808,27.115333001658177,26.74558763511035,0.2354535014128654,-1.207355351928536,0.4264977458421737,-1.3400128372245926,1.8386461984878285,0.35536447861068268,0.6500647373364827,0.9937672511780406 
 04/05  14:00:00,27.9,64.0,2.4,90.0,20.049675833681876,282.0,398.0,23.38,67148.11322297697,1.1306936523458454,0.0,24.788400931801918,26.210551260878654,25.9788681856985,25.21031430489186,31.215572078885879,24.605345177783947,27.969993509524188,27.410186396102799,0.3902088113232697,-1.0328841517804069,0.5645835035556631,-1.2300362879506198,2.11759052857986,0.4439445705008243,0.8648749222637804,1.1664579643078157 
 04/05  15:00:00,29.0,62.0,2.6,320.0,21.266658838877789,212.0,766.0,23.38,69595.72447332565,1.1256709397048393,0.0,24.742039996835016,27.31618479017762,25.99847539028586,25.237562986141279,33.06722497489058,24.778523300282538,26.110401961273284,28.2899723868035,0.5378320888896976,-0.839419675168052,0.6706938823733399,-1.0710183216561036,2.3876439678927618,0.5214568017700326,1.0490620374479898,1.3623827222737604 
 04/05  16:00:00,28.1,65.0,2.5,320.0,19.699167525349709,177.0,605.0,23.38,68459.04805595869,1.129176662056794,0.0,24.9363979003262,26.839840644610694,25.996588747509688,25.46638161480006,33.05027738432927,25.000543634861015,25.96866577892324,28.873279745081928,0.5949649481913515,-0.5055447940532623,0.7061319564260963,-0.9991937192138716,2.6744594196785695,0.563391894094919,0.8329952171771206,1.5393436933870604 
 04/05  17:00:00,27.2,68.0,2.4,320.0,18.284395874483609,112.0,454.0,23.38,67221.83891827587,1.132773613663301,0.0,25.131407041160455,26.534310349481978,26.02608462871504,25.697518595093837,32.60815766985781,25.009444933149675,25.954252117229634,28.188277023655155,0.6590082022398193,-0.5746464650246969,0.7435083559069922,-0.9280827973760261,2.6134812176330874,0.5985493593251992,0.8055378234741866,1.698856079392306 
 04/05  18:00:00,26.3,72.0,2.3,320.0,17.389591344707925,44.0,206.0,23.38,66463.88350706738,1.1360575993072902,0.0,25.153418256315335,26.136849722378263,26.00332191442433,25.899566965852075,31.825087408073207,24.981980539602295,25.811037479407383,27.30051754087725,0.7035599885644638,-0.6257439603555176,0.7444579950457634,-0.8513211248552418,2.4459829383020268,0.6039070839199073,0.8106005150952347,1.559275339171419 
 04/05  19:00:00,25.4,76.0,2.3,320.0,15.940470902886318,0.0,0.0,23.38,65523.458767843855,1.140627547442436,0.0,25.02423230513223,25.79839200653272,26.15262669552663,25.524689344278266,26.981976212723724,25.92801632596166,25.706092474771315,25.824345321191989,0.7125394744176287,-0.6879731396802516,0.7275214417062489,-0.784869204380258,2.2554645774206585,0.6019055012946568,0.7966144490395258,1.377618068017237 
 04/05  20:00:00,24.5,79.0,2.2,320.0,14.283723778332274,0.0,0.0,23.38,63984.5620257227,1.1445051698051668,0.0,25.27831496954239,25.37800240082137,25.975400890448197,24.77831975141261,26.97179309257328,25.85707549044027,25.30837072244404,24.96783070798929,0.6902639219620029,-0.7398107963804423,0.7861313146509839,-0.7990539547015997,1.580185178144351,0.7844937312146553,0.7957206788348745,1.1109049747211906 
 04/05  21:00:00,23.6,84.0,2.1,50.0,13.538104726097402,0.0,0.0,23.38,63350.84717160996,1.1477664960418053,0.0,24.812944899867828,25.38726145794442,26.020705091017186,24.374256441924478,26.805843093194718,25.43569581957784,24.90095786294837,27.2714157877662,0.7117773217094936,-0.826084317541182,0.7506703190064916,-0.9526769920843332,1.5231317599930104,0.7856541226809465,0.7396714090299525,0.9255436327688581 
 04/05  22:00:00,23.5,83.0,2.2,50.0,13.350787994465407,0.0,0.0,23.38,62522.90637790342,1.1486664170776316,0.0,24.736147199614924,25.560506916321964,26.004391271955219,24.470816014174774,26.731131352156415,25.458858652091636,24.89965903656316,27.664300346195,0.6368133597476914,-0.802568681002208,0.7290929887052244,-1.0165333636913117,1.4347766441887778,0.709753287791869,0.6783125393770567,1.2402546510507278 
 04/05  23:00:00,23.4,82.0,2.3,50.0,13.163103132537004,0.0,0.0,23.38,61702.76763577973,1.1495619451827659,0.0,24.756617990143839,25.42242740988716,25.999547724819693,24.915150660524846,26.6629777085665,25.443616655347893,24.982492331957738,27.680778702023774,0.6114546632876073,-0.7631118231416615,0.7149024636335921,-0.9986222530633137,1.375436461782295,0.6982066501571076,0.6697246957814187,1.2885745397078979 
 04/05  24:00:00,23.3,81.0,2.4,50.0,13.725055007848312,0.0,0.0,23.38,60852.111401396454,1.151628459040791,0.0,24.789009303390999,25.387711133671155,26.012739994604226,24.792504663473804,26.629659750602799,25.466146420641829,25.010768215475836,27.62331142656486,0.6036005820374575,-0.7949150080858379,0.6945656984023781,-0.9057839304713399,1.3216505548341207,0.6838325824178386,0.6823024978854196,1.2789420598549524 
 04/06  01:00:00,23.2,80.0,2.5,50.0,13.538104726097402,0.0,0.0,23.38,60048.1022258264,1.152515688462629,0.0,24.787854110019276,25.423191490556456,25.994005323766808,24.827001128955084,26.58266911116515,25.50129108415786,25.089225464042195,27.553678479248089,0.5973920087208987,-0.8088337531722287,0.6839140555369535,-0.935848326974975,1.2763828691818593,0.67689347782107,0.6796046293769814,1.260450054603693 
 04/06  02:00:00,23.0,79.0,2.6,50.0,13.350787994465407,0.0,0.0,23.38,58926.2373535505,1.153946623189593,0.0,24.73355182433441,25.30633577824246,25.993778018245619,24.680039590466998,26.537711354048896,25.51010267588775,25.028898511516997,27.472995410228458,0.5671340536759039,-0.8099110482404633,0.6601517583836714,-0.9351856464540943,1.219438693291736,0.660483532232836,0.6656826783356367,1.238327101876323 
 04/06  03:00:00,22.9,79.0,2.7,50.0,13.725055007848312,0.0,0.0,23.38,58602.06626144823,1.1544941615074403,0.0,24.73635145728681,25.242445559353187,25.99315523361291,24.600227297007828,26.47757392509803,25.514928295388299,25.0010703249436,27.40737186593732,0.5382636392102357,-0.8460276841995875,0.6451039123670466,-0.9770072520086574,1.173509350816295,0.6488367644220393,0.6422667190247825,1.2108969605878626 
