Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
0.0,0.196832372538,0.0228037504769,0.0,0.888146071207,0.0142432902819,0.0,-0.0101143923328,0.247002460116,-0.0143961214139,0.239419070776,-0.00803913140858,0.230271160448,0.0,0.495149701834,0.49527528882,0.496367663145,0.498049110174,0.492335230112,0.493354827166,0.491351515055,0.488833278418,0.488861590624
0.0116436310068,0.187462459209,0.025615988215,0.0,0.884915956517,0.0138449213904,0.0,-0.0184946614918,0.251463923339,-0.0262898217689,0.245649464469,-0.0222477437102,0.235991965918,0.0,0.495145916939,0.49522832036,0.496389120817,0.49804776907,0.492349684238,0.493356704712,0.491380810738,0.488865613937,0.488830953836
0.0226242699728,0.177600519287,0.0271491239674,0.0,0.893658663927,0.0134668716702,0.0,-0.0163213179306,0.245700113971,-0.0231170810326,0.241120115892,-0.0198091598396,0.220683743897,0.0,0.495160073042,0.495245337486,0.496392190456,0.498031616211,0.492355614901,0.493334978819,0.491378635168,0.488868206739,0.48882573843
0.0330145823894,0.168374370186,0.0286126380708,0.0,0.902398585311,0.0131170475476,0.0,-0.015945437386,0.240501443567,-0.0223375640524,0.238089483491,-0.0215196261232,0.198751849028,0.0,0.495181083679,0.495264589787,0.496395558119,0.498017817736,0.492356002331,0.493312090635,0.491368204355,0.488868743181,0.488811612129
0.0433130327411,0.161341046961,0.0314019487373,0.0,0.909573687564,0.0129378766132,0.0,-0.0157147957269,0.230702711317,-0.0216975181732,0.225275040783,-0.0249771072954,0.195706682612,0.0,0.495186448097,0.495261847973,0.496403813362,0.498001933098,0.492368668318,0.493296563625,0.491371810436,0.488886594772,0.488806724548
0.0522804355539,0.151613263106,0.0324138700434,0.0,0.920135665749,0.0125067996623,0.0,-0.0167009014324,0.216944197467,-0.0231775558242,0.21015786236,-0.0246446253244,0.183763063292,0.0,0.495204746723,0.495271801949,0.496410727501,0.497981131077,0.492373466492,0.493280261755,0.491367429495,0.488899469376,0.48879852891
0.0665843258145,0.169790030827,0.0344019016708,0.0,0.909985786131,0.0132407383096,0.0,-0.0189414324319,0.225060872069,-0.0266728238868,0.216105667493,-0.027638300674,0.195235205116,0.0,0.495196968317,0.495225608349,0.496418237686,0.498003423214,0.492388010025,0.493265539408,0.491419047117,0.488924443722,0.488779336214
0.0817571908629,0.189209498854,0.0362067559536,0.0,0.899329099492,0.0138931108469,0.0,-0.0207095474612,0.231246699884,-0.0298712888679,0.21990632919,-0.0289404568592,0.207909093748,0.0,0.495189458132,0.495178461075,0.496425509453,0.498025506735,0.492403566837,0.493249297142,0.491473644972,0.488951295614,0.48876157403
0.040477400083,0.0860144751764,0.0156849925322,0.910741501867,0.364296600747,0.00600337749891,0.0,-0.00927323366826,0.100240838854,-0.0136576132721,0.0950649194031,-0.0120958941549,0.0949449075918,0.0,0.495547413826,0.495810300112,0.496411710978,0.497285664082,0.493099689484,0.492191672325,0.491658598185,0.489412397146,0.488184869289
0.045810037589,0.0906020743427,0.0157790129473,0.91620075178,0.346120284006,0.00602331653768,0.0,-0.00905269404857,0.102822304956,-0.0137278656537,0.098137423449,-0.010825894656,0.0979458656014,0.0,0.495542556047,0.495797097683,0.496412932873,0.497288286686,0.493114262819,0.492179453373,0.491680711508,0.489422500134,0.4881747365
