Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Sky Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Ground Temperature [C](TimeStep),Environment:Site Outdoor Air Enthalpy [J/kg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 10/10  05:00:00,12.5,95.0,1.5,90.0,0.7283172480239841,0.0,0.0,20.14,34503.93269369725,1.2017699390998765,0.0,21.65761448959636,20.183078196099666,24.91088070291482,19.81774532527056,24.479526633900507,23.929941930936676,22.236130208349424,23.628322567378935,-1.5913528649804934,-4.748146209319686,-1.0198307433061576,-4.6277007562348,-0.666615214804906,-0.9146978221713062,-1.2371652807446337,-0.9147356960868185 
 10/10  06:00:00,11.8,97.0,1.5,90.0,0.0821193117503185,0.0,0.0,20.14,33234.46217981859,1.2051423679873124,0.0,21.403681279952257,19.955180521087145,24.679941294783477,19.365674222215774,24.245827065988754,23.7495440644843,22.05217569593451,23.381618150028684,-1.6678243658906447,-4.742286585996568,-1.0578857456018514,-4.754735777546349,-0.7430121236524434,-0.9608373402356139,-1.3130597392190775,-0.9970320212768578 
 10/10  07:00:00,11.1,100.0,1.6,90.0,-0.5686962325619334,36.0,46.0,20.14,32178.432916732934,1.2083698410666955,0.0,21.18719433600019,19.347582956929235,24.32361189312092,18.95929559699446,23.93503111135656,23.45003701219462,21.785937204032718,23.127839309013266,-1.752677715898228,-4.811678174637632,-1.1363880562308718,-4.9369445844241339,-0.8231796761184341,-1.0108828898795937,-1.374045433106523,-1.075243162104755 
 10/10  08:00:00,14.0,100.0,2.1,90.0,2.8499189638018835,115.0,334.0,20.14,39654.61595783579,1.1915894686409126,0.0,21.342192861925726,19.99381638061391,23.16587184449332,20.090448383338427,23.26167731129871,22.681163480073406,21.908196063914969,22.444759508086827,-1.7934147521750255,-5.046221416722149,-1.224849890439986,-5.094087582322932,-0.8446320616302379,-1.0481301065235876,-1.4326237873227579,-1.1160452309227505 
 10/10  09:00:00,17.0,84.0,2.6,140.0,6.3481932020228559,212.0,342.0,20.14,43228.51188262838,1.1777174374390587,0.0,20.006321875358656,20.48430168533026,20.102427641465007,21.077285755485,21.660765427073643,19.36682065152668,21.03856888800162,19.668782376349009,-1.7391850830383374,-4.8036396417816908,-1.4528250969155097,-4.704329136125048,-0.8689524223147298,-1.1563371902923308,-1.392018893340884,-1.1983823668312517 
 10/10  10:00:00,20.0,68.0,3.1,140.0,9.133572599573825,243.0,553.0,20.14,45713.45437020839,1.1649220918459154,0.0,20.447546090311417,21.411808852109549,20.706155371151284,22.07905610295889,21.56231537112953,20.3269970317523,20.900394512938637,20.794526501319436,-1.9180976181135737,-4.643430136192259,-2.1115007573088517,-4.380929114647616,-0.9822094601900996,-1.7915805780044987,-1.5207574654857957,-1.7172679006719094 
 10/10  11:00:00,22.9,55.0,3.6,140.0,11.838857715693394,254.0,627.0,20.14,47822.31277977076,1.1529692510507066,0.0,22.011944913985606,23.4947012847026,23.04752848228296,23.664008864007113,24.120875676948076,22.733092095972038,23.62995966930429,23.09941496421772,-1.7874487347105437,-4.350109378460444,-1.9357677347966742,-4.067779200437061,-0.8098921623805834,-1.5950298184545156,-1.532378068165467,-1.3880195908493845 
 10/10  12:00:00,25.9,45.0,4.1,140.0,15.207662801954996,274.0,644.0,20.14,50391.35882141045,1.1406098551317348,0.0,23.437668961461868,24.15928520788815,24.530446417954957,25.561909172003455,27.61787747467678,23.639039984592335,26.836105865581624,24.933189380639548,-1.444827436213273,-3.720323573998475,-1.3483430087824154,-3.5808088395293118,-0.11972810999829976,-1.1054492167355326,-0.9855495401878252,-0.7719708171280922 
 10/10  13:00:00,28.9,37.0,4.7,140.0,18.106093927542987,345.0,475.0,20.14,52989.88360312867,1.1284733260066567,0.0,24.281541660111043,24.87159718991179,25.62036758672066,25.914339490388618,28.945478575898748,24.301334035321049,28.898412966560917,26.16142197803368,-1.0977123225870187,-3.4828641378241769,-0.9212375654620005,-2.9656444379717925,0.7408351389655602,-0.8814645407274339,-0.29693427348625986,-0.22677537728885595 
 10/10  14:00:00,31.8,30.0,5.2,140.0,21.266658838877789,343.0,518.0,20.14,54937.42748130703,1.1173192540292476,0.0,25.441406499247145,25.625100846106848,25.96780087441763,26.029853367288518,30.09283232825089,24.96390612181183,30.928765826118828,27.29726944629141,-0.8437838787611605,-3.2231079378465119,-0.5879798526630695,-2.806743608641568,1.1878704198231034,-0.695881219183873,0.1810605338954618,0.1784076848752746 
