Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
16.4,1.9,0.0,74.0,1.18674564357,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463,0.490000009537,0.490000009537,0.5,0.5
16.1,2.2,0.0,76.0,1.1890553198,-1.58839295758,21.6043431425,-2.25787142804,21.1088523102,-1.91072215335,20.2307825284,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463,0.490000009537,0.490000009537,0.5,0.5
15.7,2.4,0.0,79.0,1.1904801071,-1.44121907886,21.7234722902,-2.04142684437,21.3191552678,-1.75899380729,19.5188961476,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463,0.490000009537,0.490000009537,0.5,0.5
15.3,2.6,0.0,82.0,1.19193216436,-1.44826647885,21.8622799853,-2.02881364387,21.6490492012,-1.9534356348,18.0577250068,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463,0.490000009537,0.490000009537,0.5,0.5
14.9,2.9,0.0,84.0,1.19482527955,-1.4494864258,21.324826322,-2.00054089845,20.8340882115,-2.30717148175,18.0726941702,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463,0.490000009537,0.490000009537,0.5,0.5
14.5,3.1,0.0,88.0,1.19612619231,-1.59312581795,20.7467716488,-2.20993609147,20.1007167104,-2.35714162496,17.5545403534,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463,0.490000009537,0.490000009537,0.5,0.5
15.3,3.1,0.0,82.0,1.19314011047,-1.7056021538,20.2850706287,-2.40473268226,19.4893250545,-2.49588334216,17.5782986084,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463,0.490000009537,0.490000009537,0.5,0.5
16.2,3.1,0.0,77.0,1.1895195383,-1.77111214174,19.8466611855,-2.5544574107,18.860799441,-2.48118668222,17.7982773576,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463,0.490000009537,0.490000009537,0.5,0.5
17.0,3.1,180.0,72.0,1.18651444739,-1.82314987529,19.817628179,-2.69696775363,18.7929450064,-2.39467759628,18.7600766203,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.5,0.490000009537,0.5,0.509999990463,0.5
17.8,3.1,180.0,68.0,1.18336180654,-1.77665684326,20.2184058947,-2.69875701366,19.2759404138,-2.12938764373,19.2507037091,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.5,0.490000009537,0.5,0.509999990463,0.5
18.7,3.1,180.0,64.0,1.17978052276,-1.65088670903,20.7809852958,-2.57059321156,19.8756500913,-1.95228429607,19.9191049376,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.5,0.490000009537,0.5,0.509999990463,0.5
19.5,3.1,180.0,60.0,1.17560363374,-1.46265323134,21.3401673088,-2.39841171576,20.4703093041,-1.71553875766,20.5520736426,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.5,0.490000009537,0.5,0.509999990463,0.5
20.3,3.1,180.0,56.0,1.17270905008,-1.32377732734,21.6702462984,-2.25861029029,20.857098069,-1.5255076369,21.053772529,0.0,0.5,0.509999990463,0.490000009537,0.490000009537,0.5,0.490000009537,0.5,0.509999990463,0.5
