Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.129999995232,0.129999995232,0.129999995232,0.119999997318,0.119999997318,0.109999999404,0.119999997318,0.129999995232,0.129999995232
1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-1.58839295758,21.655598112,-2.25787142804,21.1244971416,-1.91072215335,20.607708216,0.0,0.119999997318,0.129999995232,0.119999997318,0.109999999404,0.109999999404,0.10000000149,0.109999999404,0.119999997318,0.119999997318
2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-1.43101698434,22.3329297683,-2.03299329563,22.0235391865,-1.67762045898,22.3519467078,0.0,0.10000000149,0.109999999404,0.10000000149,0.10000000149,0.10000000149,0.0900000035763,0.0900000035763,0.10000000149,0.109999999404
3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-1.325632033,22.1608476752,-1.83700515253,22.1679924415,-1.34367457229,22.2789799746,0.0,0.10000000149,0.109999999404,0.10000000149,0.0900000035763,0.10000000149,0.0900000035763,0.0900000035763,0.10000000149,0.109999999404
4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-1.38002409916,22.109586097,-1.81148897453,22.4269549816,-1.3682956592,22.3489643341,0.0,0.10000000149,0.109999999404,0.10000000149,0.0900000035763,0.0900000035763,0.0799999982119,0.0900000035763,0.0900000035763,0.10000000149
5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-1.41325959568,22.0173557734,-1.76672090887,22.5343670546,-1.36882117064,21.699844592,0.0,0.10000000149,0.109999999404,0.10000000149,0.0900000035763,0.0900000035763,0.0900000035763,0.0900000035763,0.10000000149,0.109999999404
6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-1.41465322589,22.1053447561,-1.74704381842,22.4912905485,-1.49736395975,21.2825261522,0.0,0.10000000149,0.109999999404,0.109999999404,0.10000000149,0.10000000149,0.0900000035763,0.10000000149,0.10000000149,0.109999999404
7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-1.35685872176,22.1586343076,-1.75788582002,21.4408100985,-1.56159269358,19.3153875069,0.0,0.119999997318,0.129999995232,0.129999995232,0.109999999404,0.119999997318,0.109999999404,0.119999997318,0.119999997318,0.129999995232
8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-1.30774033337,21.9978481579,-2.01172869769,20.6654899349,-1.95543750212,20.8910478293,0.0,0.490000009537,0.479999989271,0.519999980927,0.479999989271,0.490000009537,0.469999998808,0.439999997616,0.460000008345,0.479999989271
9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-1.28041742563,22.097122928,-2.1454859059,20.7331754036,-1.55879167987,21.0289829643,0.0,0.490000009537,0.490000009537,0.52999997139,0.490000009537,0.490000009537,0.479999989271,0.449999988079,0.469999998808,0.490000009537
10.0,18.7,3.1,180.0,64.0,1.17978052276,0.0,-1.20538377959,21.0246584902,-2.1093981115,20.0293942087,-1.45225358173,20.2567315138,0.0,0.519999980927,0.509999990463,0.550000011921,0.519999980927,0.519999980927,0.5,0.479999989271,0.490000009537,0.509999990463
11.0,19.5,3.1,180.0,60.0,1.17560363374,0.0,-1.34531129976,21.5590105391,-2.25003025948,20.5821242516,-1.54002721133,20.7796000689,0.0,0.519999980927,0.509999990463,0.560000002384,0.519999980927,0.519999980927,0.509999990463,0.479999989271,0.490000009537,0.519999980927
12.0,20.3,3.1,180.0,56.0,1.17270905008,0.0,-1.22165852329,21.8333853862,-2.13303979082,20.9689046585,-1.39102634812,21.2262833104,0.0,0.519999980927,0.509999990463,0.560000002384,0.519999980927,0.519999980927,0.509999990463,0.479999989271,0.5,0.519999980927
13.0,21.2,3.1,180.0,53.0,1.16911757183,0.0,-1.10003698113,22.5345269432,-2.00879549648,21.7372457262,-1.21550459292,21.9840275391,0.0,0.519999980927,0.509999990463,0.560000002384,0.519999980927,0.519999980927,0.509999990463,0.479999989271,0.490000009537,0.519999980927
14.0,22.0,3.1,180.0,50.0,1.16609488045,0.0,-0.926163954118,23.0290349139,-1.8037668131,22.3695128747,-0.986302624905,22.6119827804,0.0,0.519999980927,0.509999990463,0.550000011921,0.519999980927,0.519999980927,0.509999990463,0.479999989271,0.490000009537,0.509999990463
15.0,21.3,2.8,180.0,54.0,1.16832347714,0.0,-0.827372110321,22.9258222201,-1.64103799001,21.9801310254,-0.806928317413,22.4857400156,0.0,0.509999990463,0.5,0.550000011921,0.509999990463,0.509999990463,0.5,0.469999998808,0.490000009537,0.509999990463
16.0,20.7,2.6,180.0,57.0,1.16924202731,0.0,-0.844547222928,22.5658654564,-1.69827596998,21.5716875273,-0.801163494487,22.119606249,0.0,0.509999990463,0.5,0.550000011921,0.509999990463,0.509999990463,0.5,0.469999998808,0.490000009537,0.509999990463
17.0,20.0,2.3,180.0,62.0,1.17134432183,0.0,-0.953432904394,22.1441659134,-1.77701182588,21.1191460217,-0.88928468198,21.7294442804,0.0,0.509999990463,0.5,0.550000011921,0.509999990463,0.509999990463,0.5,0.469999998808,0.490000009537,0.509999990463
18.0,19.3,2.0,180.0,67.0,1.17354909808,0.0,-1.08002133667,21.8313807998,-1.86768964001,20.8586735485,-1.00897505733,21.4021645114,0.0,0.509999990463,0.5,0.550000011921,0.509999990463,0.509999990463,0.5,0.469999998808,0.490000009537,0.509999990463
19.0,18.7,1.8,180.0,72.0,1.17533265262,0.0,-1.19060386886,21.6661590936,-1.96727099366,20.7486483606,-1.16166311803,21.162394069,0.0,0.509999990463,0.5,0.550000011921,0.509999990463,0.509999990463,0.5,0.469999998808,0.479999989271,0.509999990463
20.0,18.0,1.5,270.0,77.0,1.17772183568,0.0,-1.26531276167,21.3430154694,-2.02575113997,20.4280803691,-1.29869720956,20.9739341816,0.0,0.509999990463,0.5,0.550000011921,0.509999990463,0.509999990463,0.5,0.469999998808,0.490000009537,0.509999990463
21.0,17.9,1.6,270.0,77.0,1.17824586609,0.0,-1.35994071949,21.0570183422,-2.11992910548,20.1365007672,-1.40955076858,20.62536785,0.0,0.519999980927,0.509999990463,0.550000011921,0.509999990463,0.519999980927,0.5,0.469999998808,0.490000009537,0.509999990463
22.0,17.8,1.7,270.0,77.0,1.17876959948,0.0,-1.44852403637,20.9095123779,-2.21709687743,20.0185588839,-1.54607419472,20.4475948529,0.0,0.519999980927,0.509999990463,0.560000002384,0.519999980927,0.519999980927,0.5,0.479999989271,0.490000009537,0.509999990463
23.0,17.7,1.8,270.0,77.0,1.18049101601,0.0,-1.51008434014,20.7576051827,-2.27423407955,19.8950510851,-1.63899637289,20.2886907082,0.0,0.519999980927,0.509999990463,0.560000002384,0.519999980927,0.519999980927,0.509999990463,0.479999989271,0.490000009537,0.509999990463
0.0,17.6,1.9,270.0,77.0,1.18101457565,0.0,-1.5720289073,20.619365426,-2.33187482132,19.80131648,-1.71995853081,20.1522739849,0.0,0.509999990463,0.5,0.550000011921,0.509999990463,0.509999990463,0.5,0.469999998808,0.490000009537,0.509999990463
1.0,17.4,2.0,270.0,77.0,1.18206083111,0.0,-1.63201632698,20.5055678185,-2.38064742688,19.7099644505,-1.7894532792,20.0288501156,0.0,0.509999990463,0.5,0.550000011921,0.509999990463,0.509999990463,0.5,0.469999998808,0.490000009537,0.509999990463
