Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
16.4,1.9,0.0,74.0,1.18674564357,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.389999985695,0.379999995232,0.389999985695,0.419999986887,0.389999985695,0.379999995232,0.389999985695,0.370000004768,0.389999985695
16.1,2.2,0.0,76.0,1.1890553198,-1.58839295758,21.620105544,-2.25787142804,21.1140195125,-1.91072215335,20.3194448801,0.0,0.389999985695,0.370000004768,0.379999995232,0.409999996424,0.389999985695,0.370000004768,0.379999995232,0.370000004768,0.379999995232
15.7,2.4,0.0,79.0,1.1904801071,-1.43808715588,21.7848470006,-2.0391214761,21.3509358015,-1.73991026467,20.2519361261,0.0,0.379999995232,0.370000004768,0.379999995232,0.40000000596,0.379999995232,0.370000004768,0.370000004768,0.360000014305,0.379999995232
15.3,2.6,0.0,82.0,1.19193216436,-1.4366706138,21.9586034992,-2.00794606328,21.7461510256,-1.78764131107,19.1129504015,0.0,0.379999995232,0.370000004768,0.379999995232,0.40000000596,0.379999995232,0.370000004768,0.370000004768,0.360000014305,0.379999995232
14.9,2.9,0.0,84.0,1.19482527955,-1.42709314445,21.6808049315,-1.95358167367,21.3760286735,-2.05954400699,18.0824577912,0.0,0.379999995232,0.370000004768,0.379999995232,0.409999996424,0.389999985695,0.370000004768,0.379999995232,0.370000004768,0.379999995232
14.5,3.1,0.0,88.0,1.19612619231,-1.5140221359,21.1994085629,-2.07739543765,20.7607667907,-2.33199903045,18.0134143451,0.0,0.379999995232,0.370000004768,0.379999995232,0.409999996424,0.389999985695,0.370000004768,0.379999995232,0.370000004768,0.379999995232
15.3,3.1,0.0,82.0,1.19314011047,-1.60253171139,20.9086325787,-2.23235969218,20.2056886777,-2.3694395436,18.0382530201,0.0,0.40000000596,0.389999985695,0.389999985695,0.419999986887,0.40000000596,0.379999995232,0.389999985695,0.379999995232,0.40000000596
16.2,3.1,0.0,77.0,1.1895195383,-1.63274051801,20.3451976491,-2.36923480268,19.28311785,-2.35777911615,18.0260258312,0.0,0.419999986887,0.409999996424,0.409999996424,0.430000007153,0.419999986887,0.40000000596,0.409999996424,0.40000000596,0.409999996424
17.0,3.1,180.0,72.0,1.18651444739,-1.70658868107,20.1831348134,-2.57752444788,19.1092595869,-2.32275476893,19.0928080914,0.0,0.490000009537,0.490000009537,0.5,0.5,0.5,0.5,0.490000009537,0.490000009537,0.490000009537
17.8,3.1,180.0,68.0,1.18336180654,-1.68745304968,20.5096904924,-2.59849603472,19.4866228882,-2.03875146808,19.4990286588,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.5,0.490000009537,0.490000009537,0.490000009537
18.7,3.1,180.0,64.0,1.17978052276,-1.57683608097,20.8311094263,-2.49719452479,19.8931220113,-1.87963493576,19.9704723827,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.490000009537,0.5
19.5,3.1,180.0,60.0,1.17560363374,-1.43738479156,21.3888309718,-2.37175495075,20.4871190292,-1.68683699012,20.5940149194,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.490000009537,0.5
20.3,3.1,180.0,56.0,1.17270905008,-1.30052647094,21.7105221412,-2.23448936711,20.8679676084,-1.50126701515,21.0815738279,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.5,0.5
21.2,3.1,180.0,53.0,1.16911757183,-1.16618032525,22.4275620194,-2.10439486781,21.6564652402,-1.30812459475,21.8643099322,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.5,0.5
22.0,3.1,180.0,50.0,1.16609488045,-0.98650508312,22.9665701194,-1.88983434802,22.3455795124,-1.06786099173,22.5427745579,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.5,0.5
21.3,2.8,180.0,54.0,1.16832347714,-0.876171869774,22.8531457784,-1.70994157669,21.9248937209,-0.872817694774,22.396794964,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.490000009537,0.5
20.7,2.6,180.0,57.0,1.16924202731,-0.893906603715,22.4893735794,-1.7698187247,21.5059413157,-0.867375654627,22.0160285318,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.490000009537,0.5
20.0,2.3,180.0,62.0,1.17134432183,-1.0017804573,22.0556442813,-1.84690679924,21.0485019949,-0.955070672002,21.6166398722,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.5,0.490000009537,0.490000009537,0.490000009537
19.3,2.0,180.0,67.0,1.17354909808,-1.12917612466,21.74041276,-1.93516860687,20.7818880577,-1.07369029571,21.2850324186,0.0,0.490000009537,0.490000009537,0.5,0.5,0.5,0.5,0.490000009537,0.490000009537,0.490000009537
18.7,1.8,180.0,72.0,1.17533265262,-1.23874973531,21.5916756383,-2.03290154885,20.691902737,-1.2247012213,21.0663418227,0.0,0.479999989271,0.490000009537,0.5,0.5,0.490000009537,0.5,0.490000009537,0.479999989271,0.490000009537
18.0,1.5,270.0,77.0,1.17772183568,-1.30871478793,21.2787496723,-2.08375612459,20.3856982877,-1.35464412102,20.8750406636,0.0,0.490000009537,0.5,0.5,0.5,0.5,0.5,0.490000009537,0.490000009537,0.490000009537
17.9,1.6,270.0,77.0,1.17824586609,-1.39970034773,21.0095794445,-2.17182601216,20.0984219539,-1.46356566852,20.5345953887,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.5,0.490000009537,0.490000009537,0.490000009537
17.8,1.7,270.0,77.0,1.17876959948,-1.48336296864,20.8576600348,-2.26500321526,19.987007007,-1.59602920529,20.3622521772,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.509999990463,0.490000009537,0.490000009537,0.490000009537
17.7,1.8,270.0,77.0,1.18049101601,-1.54428246121,20.7161452768,-2.31810531139,19.8598364287,-1.68579581817,20.2046381925,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.509999990463,0.490000009537,0.490000009537,0.490000009537
17.6,1.9,270.0,77.0,1.18101457565,-1.6029077226,20.5853604453,-2.37414794961,19.778197233,-1.76463475374,20.0875246499,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.509999990463,0.490000009537,0.490000009537,0.490000009537
17.4,2.0,270.0,77.0,1.18206083111,-1.6599788657,20.4778470925,-2.41782041627,19.6925606825,-1.82801523397,19.9787754274,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.509999990463,0.490000009537,0.490000009537,0.490000009537
17.3,2.1,270.0,77.0,1.18258353352,-1.71358914451,20.3810005586,-2.46484347427,19.5733915333,-1.88750429966,19.8881238176,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.509999990463,0.490000009537,0.490000009537,0.490000009537
17.2,2.2,270.0,77.0,1.18430599606,-1.76069782552,20.1994068,-2.51552041857,19.451841126,-1.93609110894,19.6956520358,0.0,0.490000009537,0.5,0.5,0.509999990463,0.5,0.509999990463,0.490000009537,0.490000009537,0.5
17.1,2.3,270.0,77.0,1.18482855406,-1.82652856792,20.0720618255,-2.56817575425,19.3395128912,-2.00501133303,19.5691021859,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.490000009537,0.5
17.0,2.4,270.0,77.0,1.18535083639,-1.87966491835,19.9414682717,-2.61753436395,19.2324119194,-2.0577344654,19.4347819416,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.490000009537,0.5
18.0,2.3,270.0,73.0,1.1811034955,-1.89691658728,20.3208408527,-2.64952489034,19.7576595058,-2.08429622498,19.8558530079,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.490000009537,0.5
19.0,2.2,270.0,68.0,1.17720895969,-1.79054898934,20.7806908704,-2.52507113955,20.2493313438,-1.95616448993,20.3868098801,0.0,0.490000009537,0.5,0.509999990463,0.509999990463,0.5,0.509999990463,0.5,0.5,0.5
20.0,2.1,90.0,64.0,1.17197693047,-1.65114009419,21.2565299629,-2.38954776233,20.8999225665,-1.76766564658,21.0082729346,0.0,0.490000009537,0.490000009537,0.490000009537,0.5,0.490000009537,0.490000009537,0.490000009537,0.479999989271,0.490000009537
21.0,2.0,90.0,60.0,1.16804280174,-1.47317620469,22.0097267769,-2.19742796026,21.6968054154,-1.52803852327,21.9169571664,0.0,0.490000009537,0.490000009537,0.490000009537,0.5,0.5,0.5,0.490000009537,0.479999989271,0.490000009537
