Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
16.4,1.9,0.0,74.0,1.18674564357,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.189999997616,0.170000001788,0.180000007153,0.170000001788,0.180000007153,0.180000007153,0.170000001788,0.170000001788,0.180000007153
16.1,2.2,0.0,76.0,1.1890553198,-1.58839295758,21.603597572,-2.25787142804,21.0979842724,-1.91072215335,20.3118393595,0.0,0.15000000596,0.140000000596,0.140000000596,0.129999995232,0.140000000596,0.140000000596,0.140000000596,0.129999995232,0.140000000596
15.7,2.4,0.0,79.0,1.1904801071,-1.44143212232,22.2016832048,-2.04282140382,21.7461050699,-1.74155647318,21.9941478214,0.0,0.119999997318,0.10000000149,0.109999999404,0.10000000149,0.109999999404,0.109999999404,0.10000000149,0.10000000149,0.10000000149
15.3,2.6,0.0,82.0,1.19193216436,-1.35421763113,22.1289278502,-1.90351211488,22.0267488007,-1.42290593741,21.9321545989,0.0,0.109999999404,0.0900000035763,0.10000000149,0.0900000035763,0.10000000149,0.10000000149,0.10000000149,0.0900000035763,0.0900000035763
14.9,2.9,0.0,84.0,1.19482527955,-1.38839462235,22.0971241324,-1.85059755059,22.432146594,-1.44707907291,21.9535012915,0.0,0.10000000149,0.0799999982119,0.0900000035763,0.0799999982119,0.0900000035763,0.10000000149,0.0900000035763,0.0799999982119,0.0900000035763
14.5,3.1,0.0,88.0,1.19612619231,-1.41723661128,22.0266615251,-1.77398947757,22.5572844121,-1.45688662676,21.4872778601,0.0,0.10000000149,0.0799999982119,0.0900000035763,0.0799999982119,0.0900000035763,0.10000000149,0.0900000035763,0.0799999982119,0.0799999982119
15.3,3.1,0.0,82.0,1.19314011047,-1.41463255335,22.102928793,-1.74994748253,22.5110949161,-1.54920590311,21.1362187629,0.0,0.119999997318,0.10000000149,0.10000000149,0.10000000149,0.10000000149,0.109999999404,0.10000000149,0.0900000035763,0.10000000149
16.2,3.1,0.0,77.0,1.1895195383,-1.35887600743,22.163572541,-1.76066631664,21.4723456523,-1.59864656323,19.3746097039,0.0,0.159999996424,0.15000000596,0.159999996424,0.140000000596,0.15000000596,0.15000000596,0.15000000596,0.140000000596,0.15000000596
17.0,3.1,180.0,72.0,1.18651444739,-1.30790822524,21.8978662573,-2.00767842143,20.6228703574,-1.94708028195,20.9059203417,0.0,0.490000009537,0.479999989271,0.509999990463,0.490000009537,0.490000009537,0.479999989271,0.479999989271,0.469999998808,0.490000009537
17.8,3.1,180.0,68.0,1.18336180654,-1.30194264764,21.8104915916,-2.15858255885,20.4769873443,-1.55952529869,20.7931398259,0.0,0.490000009537,0.479999989271,0.509999990463,0.490000009537,0.490000009537,0.479999989271,0.490000009537,0.469999998808,0.490000009537
