Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.490000009537,0.490000009537,0.479999989271,0.449999988079,0.460000008345,0.479999989271,0.5,0.509999990463,0.479999989271
1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-1.58839295758,21.6550339872,-2.25787142804,21.1493679014,-1.91072215335,20.361547136,0.0,0.490000009537,0.490000009537,0.479999989271,0.449999988079,0.460000008345,0.479999989271,0.5,0.509999990463,0.479999989271
2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-1.4309586375,21.7378849307,-2.03061229988,21.3336067067,-1.73099288427,19.5263582287,0.0,0.490000009537,0.490000009537,0.479999989271,0.449999988079,0.460000008345,0.479999989271,0.5,0.509999990463,0.479999989271
3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-1.44471236152,21.8901724267,-2.02463359138,21.6890589712,-1.95067826571,18.0703833889,0.0,0.490000009537,0.490000009537,0.479999989271,0.449999988079,0.460000008345,0.479999989271,0.5,0.509999990463,0.490000009537
4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-1.44327437987,21.361899668,-1.99054413559,20.8823156346,-2.30349239542,18.0758551787,0.0,0.490000009537,0.490000009537,0.479999989271,0.449999988079,0.460000008345,0.479999989271,0.5,0.509999990463,0.490000009537
5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-1.58500454362,20.8123131134,-2.19811303672,20.1788893152,-2.3555438256,17.6009937439,0.0,0.5,0.490000009537,0.479999989271,0.449999988079,0.469999998808,0.490000009537,0.5,0.509999990463,0.490000009537
6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-1.69260912428,20.3339473432,-2.38353552537,19.5296235399,-2.48351298994,17.6146680715,0.0,0.5,0.490000009537,0.479999989271,0.460000008345,0.469999998808,0.490000009537,0.509999990463,0.519999980927,0.490000009537
7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-1.76098980052,19.8160643508,-2.54270347158,18.8436048585,-2.47183071275,17.8036242978,0.0,0.5,0.5,0.490000009537,0.460000008345,0.469999998808,0.490000009537,0.509999990463,0.519999980927,0.490000009537
8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-1.82811832364,19.8359335566,-2.6937990231,18.817813469,-2.38902951803,18.7594711076,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-1.77231172405,20.2172905286,-2.68862971214,19.2972468145,-2.12720877395,19.2344565917,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
10.0,18.7,3.1,180.0,64.0,1.17978052276,0.0,-1.65003507256,20.7865747738,-2.56114679302,19.8695773348,-1.95317139559,19.9097890805,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
11.0,19.5,3.1,180.0,60.0,1.17560363374,0.0,-1.45919887322,21.3674830713,-2.39432424694,20.4670728264,-1.71304065361,20.5693124667,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
12.0,20.3,3.1,180.0,56.0,1.17270905008,0.0,-1.3171523526,21.7146739686,-2.25517143564,20.8810885247,-1.51927359344,21.0848278979,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
13.0,21.2,3.1,180.0,53.0,1.16911757183,0.0,-1.17652017596,22.4360309854,-2.11574125007,21.6711048109,-1.31819169749,21.8751448351,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
14.0,22.0,3.1,180.0,50.0,1.16609488045,0.0,-0.99512850545,22.9734339105,-1.8996014531,22.357835969,-1.07520605689,22.5598401183,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
15.0,21.3,2.8,180.0,54.0,1.16832347714,0.0,-0.884326458438,22.8683383068,-1.71917729591,21.9469628197,-0.878051194721,22.4192813431,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
16.0,20.7,2.6,180.0,57.0,1.16924202731,0.0,-0.901098767213,22.5175802093,-1.77581161505,21.5378424316,-0.870249799704,22.0497349881,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
17.0,20.0,2.3,180.0,62.0,1.17134432183,0.0,-1.00443384391,22.09443332,-1.8493713429,21.0914268931,-0.954556601008,21.6569150219,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
18.0,19.3,2.0,180.0,67.0,1.17354909808,0.0,-1.12908247241,21.795868816,-1.93395233314,20.8419027028,-1.07076105774,21.3373243828,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
19.0,18.7,1.8,180.0,72.0,1.17533265262,0.0,-1.23433857052,21.6428738551,-2.02656378114,20.7499215859,-1.21833880629,21.1097198245,0.0,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
20.0,18.0,1.5,270.0,77.0,1.17772183568,0.0,-1.30417776746,21.3412454591,-2.07683447319,20.4603291249,-1.34942005917,20.9336977766,0.0,0.469999998808,0.460000008345,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
21.0,17.9,1.6,270.0,77.0,1.17824586609,0.0,-1.39211164764,21.0675705281,-2.1599630519,20.1759775636,-1.45428603006,20.5910966729,0.0,0.469999998808,0.460000008345,0.449999988079,0.449999988079,0.449999988079,0.479999989271,0.469999998808,0.490000009537,0.469999998808
