Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
16.4,1.9,0.0,74.0,1.18674564357,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.15000000596,0.15000000596,0.15000000596,0.140000000596,0.15000000596,0.170000001788,0.15000000596,0.159999996424,0.15000000596
16.1,2.2,0.0,76.0,1.1890553198,-1.58839295758,21.6102209172,-2.25787142804,21.096601963,-1.91072215335,20.2759043006,0.0,0.119999997318,0.119999997318,0.119999997318,0.109999999404,0.119999997318,0.129999995232,0.119999997318,0.129999995232,0.119999997318
15.7,2.4,0.0,79.0,1.1904801071,-1.44020578513,22.268034374,-2.04364791165,21.8489743028,-1.74952081379,22.1442764316,0.0,0.0900000035763,0.0900000035763,0.0900000035763,0.070000000298,0.0900000035763,0.0900000035763,0.0900000035763,0.10000000149,0.0900000035763
15.3,2.6,0.0,82.0,1.19193216436,-1.34030620883,22.1470103372,-1.8788230185,22.1123845647,-1.39034939801,22.1253954486,0.0,0.0799999982119,0.0799999982119,0.0799999982119,0.070000000298,0.0799999982119,0.0900000035763,0.0799999982119,0.0900000035763,0.0799999982119
14.9,2.9,0.0,84.0,1.19482527955,-1.38420894792,22.1083574163,-1.82813505142,22.5156527182,-1.40397339744,22.1810630211,0.0,0.0799999982119,0.070000000298,0.0799999982119,0.0599999986589,0.0799999982119,0.0799999982119,0.070000000298,0.0799999982119,0.070000000298
14.5,3.1,0.0,88.0,1.19612619231,-1.41409717326,22.0104131467,-1.75113754869,22.6147770397,-1.40554105124,21.9057434046,0.0,0.070000000298,0.070000000298,0.070000000298,0.0599999986589,0.070000000298,0.070000000298,0.070000000298,0.0799999982119,0.070000000298
15.3,3.1,0.0,82.0,1.19314011047,-1.41685286854,22.0951427094,-1.72978254465,22.5270949233,-1.45696388299,21.7158555222,0.0,0.0799999982119,0.0799999982119,0.0799999982119,0.070000000298,0.0799999982119,0.0900000035763,0.0799999982119,0.0900000035763,0.0799999982119
16.2,3.1,0.0,77.0,1.1895195383,-1.35901130533,22.3012328254,-1.74552880928,21.8043423773,-1.46825859113,19.8957718197,0.0,0.119999997318,0.119999997318,0.119999997318,0.109999999404,0.119999997318,0.129999995232,0.119999997318,0.129999995232,0.119999997318
17.0,3.1,180.0,72.0,1.18651444739,-1.27421970287,22.1463687452,-1.92060043664,20.798141359,-1.82551620903,21.1039724283,0.0,0.479999989271,0.5,0.5,0.469999998808,0.5,0.509999990463,0.490000009537,0.479999989271,0.509999990463
17.8,3.1,180.0,68.0,1.18336180654,-1.24688424987,22.1149180766,-2.10747885645,20.7347228513,-1.50423962433,21.0370242829,0.0,0.479999989271,0.5,0.5,0.469999998808,0.5,0.509999990463,0.490000009537,0.490000009537,0.509999990463
