Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
16.4,1.9,0.0,74.0,1.18674564357,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.460000008345,0.449999988079,0.469999998808,0.460000008345,0.449999988079,0.449999988079,0.460000008345,0.469999998808,0.469999998808
16.1,2.2,0.0,76.0,1.1890553198,-1.58839295758,21.6510269171,-2.25787142804,21.1290044179,-1.91072215335,20.3873558757,0.0,0.460000008345,0.449999988079,0.460000008345,0.460000008345,0.449999988079,0.449999988079,0.460000008345,0.469999998808,0.469999998808
15.7,2.4,0.0,79.0,1.1904801071,-1.43194881576,21.7325511014,-2.034766727,21.306063636,-1.72517099537,19.7234284476,0.0,0.460000008345,0.449999988079,0.460000008345,0.460000008345,0.449999988079,0.449999988079,0.460000008345,0.469999998808,0.469999998808
15.3,2.6,0.0,82.0,1.19193216436,-1.44619097503,21.9127882732,-2.02809172444,21.7268971128,-1.90758514601,18.1809479255,0.0,0.460000008345,0.449999988079,0.460000008345,0.460000008345,0.449999988079,0.449999988079,0.460000008345,0.469999998808,0.469999998808
14.9,2.9,0.0,84.0,1.19482527955,-1.43792536608,21.4343647951,-1.98007807644,20.9794590314,-2.27902205121,18.1022121148,0.0,0.460000008345,0.449999988079,0.469999998808,0.460000008345,0.449999988079,0.449999988079,0.460000008345,0.469999998808,0.469999998808
14.5,3.1,0.0,88.0,1.19612619231,-1.56973398024,20.9528687214,-2.17535458477,20.3685356699,-2.34831930369,17.7666128527,0.0,0.469999998808,0.460000008345,0.469999998808,0.469999998808,0.449999988079,0.449999988079,0.469999998808,0.479999989271,0.479999989271
15.3,3.1,0.0,82.0,1.19314011047,-1.66149835407,20.5133760406,-2.33489918967,19.741783755,-2.44269254417,17.7953318651,0.0,0.469999998808,0.460000008345,0.469999998808,0.469999998808,0.460000008345,0.460000008345,0.469999998808,0.479999989271,0.479999989271
16.2,3.1,0.0,77.0,1.1895195383,-1.72170189963,19.9587653127,-2.48833951558,18.9634811801,-2.42701411686,17.8870293134,0.0,0.479999989271,0.469999998808,0.479999989271,0.479999989271,0.469999998808,0.469999998808,0.479999989271,0.490000009537,0.490000009537
17.0,3.1,180.0,72.0,1.18651444739,-1.79683692162,19.9215242301,-2.66311818668,18.8728954555,-2.36680379835,18.8373810611,0.0,0.469999998808,0.469999998808,0.479999989271,0.479999989271,0.469999998808,0.469999998808,0.479999989271,0.490000009537,0.479999989271
17.8,3.1,180.0,68.0,1.18336180654,-1.75172998167,20.2726978383,-2.67075746718,19.3340295206,-2.10600364046,19.2861497475,0.0,0.469999998808,0.469999998808,0.479999989271,0.479999989271,0.469999998808,0.469999998808,0.479999989271,0.490000009537,0.479999989271
