Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.0399999991059,0.0299999993294,0.0399999991059,0.0299999993294,0.0399999991059,0.0399999991059,0.0299999993294,0.0399999991059,0.0399999991059
1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-1.58839295758,21.53487723,-2.25787142804,21.0552396699,-1.91072215335,20.1176034819,0.0,0.0299999993294,0.0299999993294,0.0299999993294,0.0299999993294,0.0299999993294,0.0299999993294,0.0299999993294,0.0399999991059,0.0299999993294
2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-1.4551434997,22.4802444819,-2.05486686672,23.1644514404,-1.78269766444,22.7564166648,0.0,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.0299999993294,0.0299999993294,0.019999999553,0.0299999993294,0.0299999993294
3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-1.29099338307,22.3189368948,-1.58072738229,23.2706333699,-1.24853402755,23.0888439036,0.0,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.0299999993294,0.0299999993294
4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-1.34096763529,22.2449339483,-1.55468589055,23.4757435932,-1.18513222571,23.2153774848,0.0,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.0299999993294,0.0299999993294
5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-1.37781960568,22.1046630614,-1.51348498411,23.4302855407,-1.16826543319,23.1485687585,0.0,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.0299999993294,0.0299999993294
6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-1.3901025747,22.173213753,-1.51758968088,22.9716530285,-1.17357340209,22.9865876625,0.0,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.0299999993294,0.0299999993294
7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-1.33780930306,22.4746069215,-1.60817702659,22.4763781121,-1.17331468299,22.6590068534,0.0,0.019999999553,0.019999999553,0.0299999993294,0.019999999553,0.0299999993294,0.0299999993294,0.019999999553,0.0299999993294,0.0299999993294
8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-1.22692924444,22.8039290399,-1.6988041869,22.0244135026,-1.18383006355,22.615142003,0.0,0.560000002384,0.550000011921,0.52999997139,0.550000011921,0.560000002384,0.560000002384,0.519999980927,0.519999980927,0.550000011921
9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-1.09248453303,23.2733601556,-1.76858840905,22.2529323261,-1.11658372566,22.874663232,0.0,0.560000002384,0.560000002384,0.52999997139,0.550000011921,0.560000002384,0.560000002384,0.519999980927,0.519999980927,0.560000002384
10.0,18.7,3.1,180.0,64.0,1.17978052276,0.0,-0.940003290672,21.0099577523,-1.68828562745,20.0050888676,-0.984343242053,20.3143641172,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.550000011921,0.589999973774
11.0,19.5,3.1,180.0,60.0,1.17560363374,0.0,-1.32226741349,21.566582034,-2.19562114646,20.6179583283,-1.47038270626,20.8236109184,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.560000002384,0.589999973774
12.0,20.3,3.1,180.0,56.0,1.17270905008,0.0,-1.20015964728,21.8310621972,-2.07411621684,21.0002353458,-1.33787800937,21.2468136954,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.560000002384,0.560000002384,0.589999973774
13.0,21.2,3.1,180.0,53.0,1.16911757183,0.0,-1.08223357427,22.5292818462,-1.95627831291,21.7628919768,-1.17433759636,21.9948756651,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.600000023842,0.589999973774,0.560000002384,0.560000002384,0.600000023842
14.0,22.0,3.1,180.0,50.0,1.16609488045,0.0,-0.910203077121,23.0247124517,-1.75631679686,22.3895294794,-0.951554281345,22.6151763601,0.0,0.589999973774,0.600000023842,0.560000002384,0.579999983311,0.600000023842,0.589999973774,0.560000002384,0.560000002384,0.600000023842
15.0,21.3,2.8,180.0,54.0,1.16832347714,0.0,-0.811023450761,22.9115810996,-1.59791468163,21.9956955443,-0.776831058749,22.4681105764,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.560000002384,0.589999973774
16.0,20.7,2.6,180.0,57.0,1.16924202731,0.0,-0.832325599569,22.5299961686,-1.65963682135,21.5715429547,-0.778581254728,22.0787923959,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.550000011921,0.589999973774
17.0,20.0,2.3,180.0,62.0,1.17134432183,0.0,-0.946596025163,22.0884286934,-1.74527630688,21.1125102664,-0.874758094274,21.6691552445,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.550000011921,0.589999973774
18.0,19.3,2.0,180.0,67.0,1.17354909808,0.0,-1.07813051262,21.7564862836,-1.84072402744,20.8284797143,-1.00143645706,21.3251130068,0.0,0.579999983311,0.589999973774,0.550000011921,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.550000011921,0.589999973774
19.0,18.7,1.8,180.0,72.0,1.17533265262,0.0,-1.19384310068,21.5641577222,-1.94851058169,20.6813111112,-1.16009674778,21.0626442243,0.0,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.589999973774,0.579999983311,0.550000011921,0.550000011921,0.589999973774
20.0,18.0,1.5,270.0,77.0,1.17772183568,0.0,-1.27551368916,21.2481585557,-2.01831584538,20.3584377108,-1.30439940021,20.8535146995,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.550000011921,0.589999973774
21.0,17.9,1.6,270.0,77.0,1.17824586609,0.0,-1.37001280452,20.9588085948,-2.11590733613,20.0689276291,-1.42166653916,20.504171914,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.560000002384,0.589999973774
22.0,17.8,1.7,270.0,77.0,1.17876959948,0.0,-1.46050575901,20.7947552122,-2.21526098877,19.9335489862,-1.56050201011,20.322530683,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.560000002384,0.600000023842
23.0,17.7,1.8,270.0,77.0,1.18049101601,0.0,-1.52663149792,20.6479438241,-2.27874689251,19.8064038645,-1.65620553717,20.1551044363,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.560000002384,0.560000002384,0.600000023842
0.0,17.6,1.9,270.0,77.0,1.18101457565,0.0,-1.5887057767,20.5144299011,-2.33943357141,19.7470448799,-1.74047963554,20.0362698491,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.550000011921,0.589999973774
1.0,17.4,2.0,270.0,77.0,1.18206083111,0.0,-1.64839335479,20.3980856397,-2.3819349678,19.5970735675,-1.80716953204,19.9067797261,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.550000011921,0.589999973774
2.0,17.3,2.1,270.0,77.0,1.18258353352,0.0,-1.70521799044,20.264131359,-2.44740259481,19.5073907956,-1.87383342781,19.7742715409,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.560000002384,0.589999973774
3.0,17.2,2.2,270.0,77.0,1.18430599606,0.0,-1.76355534173,20.1171443506,-2.49683354162,19.400999636,-1.93572752537,19.6269612921,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.560000002384,0.589999973774
4.0,17.1,2.3,270.0,77.0,1.18482855406,0.0,-1.82244915159,19.9804168424,-2.54693583236,19.2615187091,-1.99655268369,19.488596839,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.560000002384,0.589999973774
5.0,17.0,2.4,270.0,77.0,1.18535083639,0.0,-1.8805608139,19.8387631782,-2.60645717054,19.1460417143,-2.05510795015,19.3455797506,0.0,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.589999973774,0.589999973774,0.550000011921,0.560000002384,0.600000023842
6.0,18.0,2.3,270.0,73.0,1.1811034955,0.0,-1.90134717501,20.2349676585,-2.64375829559,19.6915727389,-2.08542475591,19.7835674726,0.0,0.589999973774,0.600000023842,0.560000002384,0.579999983311,0.600000023842,0.589999973774,0.560000002384,0.560000002384,0.600000023842
7.0,19.0,2.2,270.0,68.0,1.17720895969,0.0,-1.79292071545,20.741651724,-2.51667956999,20.231415597,-1.95549366592,20.3591965402,0.0,0.589999973774,0.600000023842,0.560000002384,0.579999983311,0.600000023842,0.589999973774,0.560000002384,0.560000002384,0.600000023842
8.0,20.0,2.1,90.0,64.0,1.17197693047,0.0,-1.64567986308,21.2457229186,-2.37232191329,20.9015915446,-1.7595354505,21.0030387527,0.0,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.579999983311,0.569999992847,0.540000021458,0.540000021458,0.579999983311
