Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
16.4,1.9,0.0,74.0,1.18674564357,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.300000011921,0.310000002384,0.270000010729,0.289999991655,0.25,0.280000001192,0.330000013113,0.259999990463,0.289999991655
16.1,2.2,0.0,76.0,1.1890553198,-1.58839295758,21.4578041517,-2.25787142804,21.1190588655,-1.91072215335,19.5851533084,0.0,0.219999998808,0.219999998808,0.189999997616,0.209999993443,0.180000007153,0.20000000298,0.239999994636,0.189999997616,0.209999993443
15.7,2.4,0.0,79.0,1.1904801071,-1.46989210746,21.9647530895,-2.04021805627,21.5251954498,-1.88933164957,20.7628244378,0.0,0.119999997318,0.119999997318,0.109999999404,0.119999997318,0.10000000149,0.109999999404,0.129999995232,0.109999999404,0.109999999404
15.3,2.6,0.0,82.0,1.19193216436,-1.40271946787,22.0380446613,-1.96464040806,21.8293076696,-1.68214528909,20.9310806485,0.0,0.0900000035763,0.0900000035763,0.0799999982119,0.10000000149,0.0799999982119,0.0900000035763,0.10000000149,0.0799999982119,0.0900000035763
14.9,2.9,0.0,84.0,1.19482527955,-1.41072592525,22.0499226191,-1.91147178314,22.33824201,-1.67076843562,21.6791551013,0.0,0.0599999986589,0.0599999986589,0.0599999986589,0.070000000298,0.0500000007451,0.0599999986589,0.070000000298,0.0599999986589,0.0599999986589
14.5,3.1,0.0,88.0,1.19612619231,-1.43231551604,21.9854577344,-1.80849186081,22.5842088755,-1.53470212034,21.4558684919,0.0,0.0599999986589,0.0599999986589,0.0500000007451,0.0599999986589,0.0500000007451,0.0599999986589,0.0599999986589,0.0500000007451,0.0599999986589
15.3,3.1,0.0,82.0,1.19314011047,-1.42740884968,22.051098463,-1.75310052236,22.5478845788,-1.56994645504,21.7758579279,0.0,0.070000000298,0.070000000298,0.0599999986589,0.070000000298,0.0599999986589,0.0599999986589,0.070000000298,0.0599999986589,0.0599999986589
16.2,3.1,0.0,77.0,1.1895195383,-1.37322812163,22.3080379058,-1.75143492095,21.9192861402,-1.47255673498,20.2002068509,0.0,0.159999996424,0.170000001788,0.15000000596,0.159999996424,0.140000000596,0.15000000596,0.180000007153,0.140000000596,0.159999996424
17.0,3.1,180.0,72.0,1.18651444739,-1.27591252482,22.2648229588,-1.89991813565,21.0482526898,-1.77222891911,21.356955937,0.0,0.660000026226,0.660000026226,0.620000004768,0.639999985695,0.600000023842,0.620000004768,0.660000026226,0.610000014305,0.629999995232
17.8,3.1,180.0,68.0,1.18336180654,-1.22458710836,21.8276241131,-2.05372225219,20.4891769644,-1.45479334201,20.8059294727,0.0,0.670000016689,0.670000016689,0.629999995232,0.649999976158,0.610000014305,0.629999995232,0.660000026226,0.620000004768,0.639999985695
