Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
16.4,1.9,0.0,74.0,1.18674564357,-4.60754577872,19.5304630077,-1.4693443491,20.8413420702,0.509999990463,0.0,0.5
16.1,2.2,0.0,76.0,1.1890553198,-4.86561666774,21.1256147217,-1.59792384768,22.4838398471,0.509999990463,0.0,0.5
15.7,2.4,0.0,79.0,1.1904801071,-4.40680243473,20.8759500459,-1.29030996237,22.5725178311,0.509999990463,0.0,0.5
15.3,2.6,0.0,82.0,1.19193216436,-4.4812891503,20.8782239399,-1.27955111076,22.5476083593,0.509999990463,0.0,0.5
14.9,2.9,0.0,84.0,1.19482527955,-4.48588148201,20.3447190033,-1.29107680979,22.1787451805,0.509999990463,0.0,0.5
14.5,3.1,0.0,88.0,1.19612619231,-4.6587712959,20.0104643381,-1.37249649221,21.8698542536,0.509999990463,0.0,0.5
15.3,3.1,0.0,82.0,1.19314011047,-4.76059263,20.2367239868,-1.43274158666,21.5696093344,0.509999990463,0.0,0.5
16.2,3.1,0.0,77.0,1.1895195383,-4.70681917983,18.9767739562,-1.47703174685,20.0246563119,0.509999990463,0.0,0.5
17.0,3.1,180.0,72.0,1.18651444739,-5.10099584657,20.7258083066,-1.78103487784,20.9976513886,0.519999980927,0.0,0.519999980927
17.8,3.1,180.0,68.0,1.18336180654,-4.60438632208,20.8382682826,-1.60035199751,20.6413168912,0.519999980927,0.0,0.519999980927
18.7,3.1,180.0,64.0,1.17978052276,-4.5647382483,21.2437550176,-1.66756502223,20.7686192969,0.519999980927,0.0,0.519999980927
19.5,3.1,180.0,60.0,1.17560363374,-4.43900985641,21.6292292832,-1.62752979015,20.8700064346,0.509999990463,0.0,0.519999980927
20.3,3.1,180.0,56.0,1.17270905008,-4.32188892797,22.1269174262,-1.60209680177,21.2970203879,0.509999990463,0.0,0.519999980927
21.2,3.1,180.0,53.0,1.16911757183,-4.16318561342,22.639467459,-1.5061192557,21.8706884304,0.509999990463,0.0,0.519999980927
22.0,3.1,180.0,50.0,1.16609488045,-3.99445817646,23.2126261092,-1.37568268224,22.4240846598,0.509999990463,0.0,0.519999980927
21.3,2.8,180.0,54.0,1.16832347714,-3.80826504415,22.8681801054,-1.25302717677,22.299365739,0.509999990463,0.0,0.519999980927
20.7,2.6,180.0,57.0,1.16924202731,-3.87549848231,22.5353806179,-1.26627019776,21.9086324433,0.509999990463,0.0,0.519999980927
20.0,2.3,180.0,62.0,1.17134432183,-3.95004592827,22.2059220653,-1.33790394242,21.5403313807,0.519999980927,0.0,0.519999980927
19.3,2.0,180.0,67.0,1.17354909808,-4.02140369758,21.7902403187,-1.40817764638,21.1273599674,0.519999980927,0.0,0.519999980927
18.7,1.8,180.0,72.0,1.17533265262,-4.12295933203,21.7187447805,-1.49192226661,21.8842694978,0.519999980927,0.0,0.519999980927
18.0,1.5,270.0,77.0,1.17772183568,-4.12446706546,21.0849898829,-1.34668799337,22.0260643949,0.509999990463,0.0,0.519999980927
17.9,1.6,270.0,77.0,1.17824586609,-4.29724449485,21.0733681234,-1.32507545645,21.6904136396,0.509999990463,0.0,0.519999980927
17.8,1.7,270.0,77.0,1.17876959948,-4.30931612957,21.0332573326,-1.39061332627,21.6558331772,0.509999990463,0.0,0.519999980927
17.7,1.8,270.0,77.0,1.18049101601,-4.3291221799,20.9656470715,-1.4057770525,21.6135705534,0.509999990463,0.0,0.519999980927
17.6,1.9,270.0,77.0,1.18101457565,-4.35919660187,20.8042610167,-1.42347738542,21.8858975722,0.509999990463,0.0,0.519999980927
17.4,2.0,270.0,77.0,1.18206083111,-4.41972115907,20.6903880279,-1.37495101835,21.7752744023,0.509999990463,0.0,0.519999980927
17.3,2.1,270.0,77.0,1.18258353352,-4.46718714308,20.5902291542,-1.40738318496,21.7547272896,0.509999990463,0.0,0.519999980927
17.2,2.2,270.0,77.0,1.18430599606,-4.51000096128,20.5131234242,-1.41712215351,21.7715891407,0.509999990463,0.0,0.519999980927
17.1,2.3,270.0,77.0,1.18482855406,-4.54564680608,20.8924543251,-1.42631535863,21.9225419156,0.509999990463,0.0,0.519999980927
17.0,2.4,270.0,77.0,1.18535083639,-4.42527849671,21.8914589184,-1.40269144769,22.7405097652,0.509999990463,0.0,0.519999980927
18.0,2.3,270.0,73.0,1.1811034955,-4.13618517665,21.8693731777,-1.23086362172,22.7066610446,0.509999990463,0.0,0.519999980927
19.0,2.2,270.0,68.0,1.17720895969,-4.13279602128,21.2702538943,-1.21988165734,20.7723083558,0.509999990463,0.0,0.519999980927
20.0,2.1,90.0,64.0,1.17197693047,-4.30905775066,22.2522187561,-1.580849141,21.1215927608,0.519999980927,0.0,0.519999980927
21.0,2.0,90.0,60.0,1.16804280174,-4.00948153191,22.7651048708,-1.50231473645,22.33047189,0.519999980927,0.0,0.519999980927
22.0,1.9,90.0,57.0,1.16390934179,-3.84252358867,23.3513741047,-1.24757433971,23.4048728573,0.519999980927,0.0,0.519999980927
23.0,1.8,90.0,53.0,1.15901415221,-3.64245054993,23.8028930732,-1.00098920951,24.2967200144,0.519999980927,0.0,0.519999980927
24.0,1.7,90.0,50.0,1.15507819642,-3.47959782698,24.2113421937,-0.781653626761,24.4210011853,0.519999980927,0.0,0.519999980927
25.0,1.6,90.0,47.0,1.15123947612,-3.32104513475,24.6570324238,-0.712233897083,24.7400252082,0.519999980927,0.0,0.519999980927
26.0,1.5,90.0,45.0,1.14594825246,-3.14933057749,25.1121359769,-0.607322216323,24.6409780492,0.519999980927,0.0,0.519999980927
25.2,1.3,90.0,48.0,1.14871682953,-2.96616365905,24.9841170859,-0.590420492808,24.9858975266,0.519999980927,0.0,0.519999980927
24.3,1.2,90.0,52.0,1.15171219482,-2.95888646706,24.8122024047,-0.495161759879,24.5110422888,0.519999980927,0.0,0.519999980927
23.5,1.0,90.0,55.0,1.15466907652,-2.96750894847,24.5356477122,-0.569894163583,24.1137204768,0.519999980927,0.0,0.519999980927
22.7,0.8,90.0,59.0,1.15737755359,-3.0178612396,24.1823512629,-0.647282820828,23.5822254208,0.519999980927,0.0,0.509999990463
21.8,0.7,90.0,64.0,1.15921020859,-3.09249103367,23.9329108952,-0.75231279031,23.8183215033,0.519999980927,0.0,0.509999990463
21.0,0.5,140.0,69.0,1.16183712158,-3.13228287656,23.5986141265,-0.706049868048,23.5949561288,0.519999980927,0.0,0.519999980927
20.4,0.5,140.0,71.0,1.16438213633,-3.20116488405,23.0331930442,-0.749558185248,23.537772557,0.519999980927,0.0,0.519999980927
19.8,0.5,140.0,73.0,1.1681449117,-3.36408028786,22.6814288202,-0.7641739079,23.353667641,0.519999980927,0.0,0.519999980927
19.2,0.6,140.0,76.0,1.17048268975,-3.47553313805,22.3759993286,-0.81089412175,23.0464196704,0.519999980927,0.0,0.519999980927
18.6,0.6,140.0,79.0,1.17286498826,-3.57190408424,22.0027783478,-0.880379146854,22.7596405853,0.519999980927,0.0,0.519999980927
17.9,0.6,140.0,82.0,1.17701797951,-3.69302848325,21.5519079257,-0.947237235715,22.4022026749,0.519999980927,0.0,0.519999980927
17.3,0.6,140.0,85.0,1.17948837789,-3.84830381768,21.1728918572,-1.03364603837,22.0964601067,0.519999980927,0.0,0.519999980927
16.7,0.7,140.0,87.0,1.18222615513,-3.984810281,20.5993992928,-1.11044009962,22.3618886861,0.519999980927,0.0,0.519999980927
16.1,0.7,140.0,91.0,1.18574851234,-4.19237513037,20.2110958903,-1.07197115331,22.0380167918,0.519999980927,0.0,0.519999980927
15.5,0.7,140.0,94.0,1.18833281508,-4.33286803248,19.7326880603,-1.15863302262,21.8709789336,0.519999980927,0.0,0.519999980927
17.0,0.8,140.0,86.0,1.18205546787,-4.50837170331,20.4853686046,-1.18853478662,22.0777366873,0.519999980927,0.0,0.519999980927
18.5,0.9,140.0,79.0,1.17458816384,-4.29591724267,21.4475910796,-1.14339287223,20.9118495517,0.519999980927,0.0,0.519999980927
20.0,1.0,140.0,73.0,1.16828648257,-4.00402000295,22.3713799827,-1.35965723213,21.59291304,0.519999980927,0.0,0.519999980927
21.5,1.1,140.0,67.0,1.16220500892,-3.71381921744,23.1768140857,-1.20990066689,22.543068505,0.519999980927,0.0,0.519999980927
23.0,1.2,140.0,62.0,1.15486167784,-3.45233227897,24.0740088241,-0.997215563019,23.5173335877,0.519999980927,0.0,0.519999980927
24.5,1.2,140.0,57.0,1.1489150147,-3.1538761717,24.851438406,-0.763898436192,24.5925485927,0.519999980927,0.0,0.519999980927
26.0,1.3,140.0,53.0,1.14281451192,-2.88088678287,25.4240332455,-0.504971610145,25.4317433762,0.519999980927,0.0,0.519999980927
27.5,1.4,140.0,49.0,1.13575103428,-2.6563755184,25.9617998969,-0.28674999624,25.4035284096,0.519999980927,0.0,0.519999980927
29.0,1.5,230.0,45.0,1.13006924994,-2.43593080744,25.9903780773,-0.246087792578,25.4516770858,0.509999990463,0.0,0.519999980927
28.0,1.3,230.0,49.0,1.13324843187,-2.39593791165,26.0078282907,-0.210468612645,25.6619399773,0.509999990463,0.0,0.519999980927
27.0,1.2,230.0,52.0,1.13700406339,-2.33716543252,25.9990484998,-0.142282773844,25.7644316176,0.509999990463,0.0,0.519999980927
26.0,1.0,230.0,56.0,1.14047461893,-2.29682830684,25.9997036743,-0.104619452622,25.9599692721,0.509999990463,0.0,0.519999980927
25.0,0.8,230.0,60.0,1.14408737929,-2.25547546994,25.9037117175,-0.0529183195215,25.529922924,0.509999990463,0.0,0.519999980927
24.0,0.7,230.0,64.0,1.14783261802,-2.2422009751,25.6063495218,-0.127515250702,25.1311770459,0.509999990463,0.0,0.519999980927
23.0,0.5,50.0,69.0,1.15137052241,-2.29944790847,25.2659156399,-0.207962302847,24.911315999,0.509999990463,0.0,0.509999990463
22.4,0.5,50.0,71.0,1.15388622415,-2.36720687336,24.6736121503,-0.258011134998,24.8705173139,0.509999990463,0.0,0.509999990463
21.8,0.5,50.0,73.0,1.15761377202,-2.53573142183,24.3406224209,-0.27035798199,24.5636113114,0.509999990463,0.0,0.509999990463
21.2,0.6,50.0,75.0,1.16019161282,-2.63650856389,23.9446346402,-0.341795582805,24.3978121087,0.509999990463,0.0,0.509999990463
20.6,0.6,50.0,78.0,1.16369567553,-2.75777363669,23.6372316587,-0.3865524277,24.0736196874,0.509999990463,0.0,0.509999990463
19.9,0.6,50.0,80.0,1.16687601664,-2.85535418235,23.1919797411,-0.461877823949,23.758196911,0.509999990463,0.0,0.509999990463
19.3,0.6,50.0,83.0,1.17047180182,-3.00873437531,22.8338725855,-0.540978119052,23.5029351433,0.509999990463,0.0,0.509999990463
18.7,0.7,50.0,85.0,1.17317882712,-3.13333891397,22.3893572162,-0.607939132453,23.3561460132,0.509999990463,0.0,0.509999990463
18.1,0.7,50.0,88.0,1.17685649709,-3.29452570096,22.0617294163,-0.655764512994,22.9329188866,0.509999990463,0.0,0.509999990463
17.5,0.7,50.0,91.0,1.17937958809,-3.42114021789,21.6506282985,-0.75933491625,22.6386466246,0.509999990463,0.0,0.509999990463
19.0,1.0,50.0,84.0,1.17182239676,-3.57089023749,22.4675616809,-0.823499141134,22.6636435687,0.509999990463,0.0,0.509999990463
20.5,1.2,50.0,79.0,1.16513042579,-3.32854859072,23.1251966377,-0.808371212167,22.1469902203,0.509999990463,0.0,0.509999990463
22.0,1.5,180.0,73.0,1.15891382483,-3.11071358333,24.1279009195,-0.894054716022,23.4563642998,0.519999980927,0.0,0.519999980927
23.5,1.8,180.0,68.0,1.15142069476,-2.79875619358,24.9852735934,-0.624618178244,24.3109186043,0.519999980927,0.0,0.519999980927
25.0,2.0,180.0,64.0,1.14494319508,-2.51181301471,25.8855427242,-0.420288333437,25.2452021675,0.519999980927,0.0,0.519999980927
26.5,2.3,180.0,60.0,1.13746703655,-2.19957489273,25.9948300883,-0.189843350576,25.6054689817,0.519999980927,0.0,0.519999980927
28.0,2.6,180.0,56.0,1.13134221428,-2.11699025637,25.9879412806,-0.072133560825,25.8327468069,0.519999980927,0.0,0.519999980927
29.5,2.8,180.0,52.0,1.1254206008,-2.0855760243,25.9748570363,-0.00213919227013,26.7537561915,0.509999990463,0.0,0.519999980927
31.0,3.1,140.0,49.0,1.11806409533,-2.06473315993,25.9342526148,0.210542797902,31.7208835814,0.519999980927,0.0,0.519999980927
30.0,3.4,140.0,51.0,1.12333304745,-2.04275851079,25.9885895393,1.29290772923,31.5852329976,0.519999980927,0.0,0.519999980927
29.0,3.8,140.0,52.0,1.12798684554,-1.98156034169,25.9382033812,1.32840653722,31.2515828118,0.519999980927,0.0,0.519999980927
28.0,4.1,140.0,55.0,1.13177981751,-1.97344350653,26.072412701,1.27803865959,29.854677739,0.519999980927,0.0,0.519999980927
27.0,4.4,140.0,57.0,1.13609434882,-1.90738222825,25.969570795,1.00879302639,28.1525668134,0.519999980927,0.0,0.519999980927
26.0,4.8,140.0,59.0,1.14162894679,-1.91753511453,26.0093905446,0.657389628129,26.9184124706,0.519999980927,0.0,0.519999980927
25.0,5.1,90.0,61.0,1.1460543035,-1.89435864701,26.022477995,0.396732177904,25.8267480692,0.519999980927,0.0,0.509999990463
24.2,4.8,90.0,63.0,1.14948780551,-1.88350195708,26.0033464632,0.153755543253,25.1227596469,0.519999980927,0.0,0.509999990463
23.3,4.6,90.0,65.0,1.15465970037,-1.88135797821,25.5586304307,-0.00534695090933,24.2227558095,0.519999980927,0.0,0.509999990463
22.5,4.3,90.0,68.0,1.15785723945,-2.02772935822,25.4523426896,-0.217322533036,23.8922225046,0.519999980927,0.0,0.509999990463
22.2,3.8,90.0,72.0,1.15462636059,-2.06812270132,25.196989214,-0.31332858382,23.4722022662,0.519999980927,0.0,0.509999990463
22.0,3.4,90.0,76.0,1.15561611471,-2.13531995972,25.3113373887,-0.401600474166,23.4673622163,0.519999980927,0.0,0.509999990463
21.7,2.9,90.0,81.0,1.15568879407,-2.09417684687,25.3692319585,-0.417157062981,23.3632468594,0.519999980927,0.0,0.509999990463
21.4,2.4,90.0,85.0,1.15611223323,-2.04782038982,25.412676228,-0.429873120738,23.5271679625,0.519999980927,0.0,0.509999990463
21.0,2.6,90.0,88.0,1.158607397,-2.00766376711,25.2196821016,-0.40541383733,23.2085562146,0.519999980927,0.0,0.509999990463
20.6,2.9,90.0,91.0,1.15995300826,-2.05889795588,24.9121150793,-0.478276026019,22.7285476771,0.519999980927,0.0,0.509999990463
21.2,2.6,90.0,89.0,1.15601802743,-2.14958048759,25.1129504413,-0.5765566703,23.8756415779,0.519999980927,0.0,0.509999990463
21.8,2.4,90.0,87.0,1.15329280826,-2.07886314899,24.8835975779,-0.360876691984,22.9050561004,0.519999980927,0.0,0.509999990463
22.4,2.1,140.0,85.0,1.1505923425,-2.107133809,25.2869398071,-0.516435842652,23.7041004302,0.519999980927,0.0,0.519999980927
23.0,1.8,140.0,83.0,1.14791782887,-1.97934326571,25.5341526347,-0.359611897435,24.3244478408,0.519999980927,0.0,0.519999980927
23.6,1.6,140.0,82.0,1.14492835051,-1.887312593,25.7543639904,-0.21216005557,24.9101203419,0.519999980927,0.0,0.519999980927
24.2,1.3,140.0,80.0,1.14229769046,-1.79962021312,26.0012093405,-0.0708756552845,25.2164115309,0.519999980927,0.0,0.519999980927
24.8,1.0,140.0,78.0,1.13969654122,-1.6982469584,26.0113296211,0.0216986158638,25.5104986361,0.519999980927,0.0,0.519999980927
25.4,0.8,140.0,77.0,1.13674751878,-1.67789115987,25.9970957392,0.115149839214,26.0028733419,0.519999980927,0.0,0.519999980927
26.0,0.5,140.0,75.0,1.13303198513,-1.67620511503,25.9965203608,0.23735841164,26.355152895,0.519999980927,0.0,0.519999980927
25.6,0.6,140.0,77.0,1.13447195553,-1.66896066217,25.9931543508,0.319984345234,26.2117906084,0.519999980927,0.0,0.519999980927
25.3,0.7,140.0,80.0,1.13500388809,-1.65350712696,25.9966374456,0.308178137874,26.125077672,0.519999980927,0.0,0.519999980927
24.9,0.7,140.0,82.0,1.13650101661,-1.62259626371,25.9963647175,0.308202719462,25.7668612765,0.519999980927,0.0,0.519999980927
24.5,0.8,140.0,85.0,1.13766227319,-1.59092428967,25.995375641,0.250243801225,25.6129835803,0.519999980927,0.0,0.519999980927
24.2,0.9,140.0,87.0,1.13747597501,-1.56216850351,25.9964227452,0.218683000136,25.7831870571,0.519999980927,0.0,0.519999980927
23.8,1.0,140.0,90.0,1.13870217507,-1.55088162851,25.9948200198,0.242533324037,25.7438093564,0.519999980927,0.0,0.519999980927
23.8,1.1,140.0,89.0,1.13904825461,-1.53025196741,25.9983265782,0.228884574425,25.9574476506,0.519999980927,0.0,0.519999980927
23.8,1.2,140.0,87.0,1.13974041369,-1.52509972019,25.9802644785,0.265388325641,25.9907736363,0.519999980927,0.0,0.519999980927
