Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
21.8,2.4,90.0,87.0,1.15329280826,-2.06304472385,24.9258296038,-0.359933702537,22.9068195991,0.5,0.0,0.490000009537
22.4,2.1,140.0,85.0,1.1505923425,-2.0914495869,25.3265512011,-0.515531995673,23.7068379491,0.5,0.0,0.490000009537
23.0,1.8,140.0,83.0,1.14791782887,-1.96435367818,25.5708007201,-0.35850865823,24.3274496099,0.5,0.0,0.490000009537
23.6,1.6,140.0,82.0,1.14492835051,-1.87313287999,25.7896560032,-0.210993971558,24.9120600427,0.5,0.0,0.490000009537
24.2,1.3,140.0,80.0,1.14229769046,-1.78587442411,26.0003755412,-0.0699251933065,25.2153351278,0.5,0.0,0.490000009537
24.8,1.0,140.0,78.0,1.13969654122,-1.69693028744,26.01098647,0.0219346989048,25.5097620105,0.5,0.0,0.490000009537
25.4,0.8,140.0,77.0,1.13674751878,-1.67700190157,25.9970456288,0.115419729559,26.0034850253,0.5,0.0,0.490000009537
26.0,0.5,140.0,75.0,1.13303198513,-1.67529236384,25.9965030227,0.237885793502,26.3566158632,0.5,0.0,0.490000009537
25.6,0.6,140.0,77.0,1.13447195553,-1.66789457989,25.9932728907,0.32067311289,26.2126325602,0.5,0.0,0.490000009537
25.3,0.7,140.0,80.0,1.13500388809,-1.65287255407,25.9965494152,0.308730721186,26.125797704,0.5,0.0,0.490000009537
24.9,0.7,140.0,82.0,1.13650101661,-1.62235195446,25.9962010066,0.308755394534,25.7666163288,0.5,0.0,0.490000009537
24.5,0.8,140.0,85.0,1.13766227319,-1.59124747227,25.99514206,0.250505648178,25.6122316536,0.5,0.0,0.490000009537
24.2,0.9,140.0,87.0,1.13747597501,-1.56273206048,25.9963202737,0.218763768156,25.7822447085,0.5,0.0,0.490000009537
23.8,1.0,140.0,90.0,1.13870217507,-1.55199882376,25.9945584044,0.242553371539,25.7426266491,0.5,0.0,0.490000009537
23.8,1.1,140.0,89.0,1.13904825461,-1.53188158714,25.997905623,0.228792473928,25.9575562813,0.5,0.0,0.490000009537
23.8,1.2,140.0,87.0,1.13974041369,-1.52651128825,25.9803063475,0.26511331739,25.9917681764,0.5,0.0,0.490000009537
23.8,1.3,140.0,85.0,1.14043257276,-1.54406955171,25.9964736539,0.261893141717,26.0156549313,0.5,0.0,0.490000009537
23.8,1.4,140.0,84.0,1.1407786523,-1.55986292306,25.9962532513,0.242349670984,26.0659213398,0.5,0.0,0.490000009537
23.8,1.4,140.0,82.0,1.14147081138,-1.57661709977,25.9959879497,0.230736381025,26.0742324708,0.5,0.0,0.490000009537
23.8,1.5,140.0,80.0,1.14216297046,-1.59088527955,25.9958430747,0.223400696273,26.0515807656,0.5,0.0,0.490000009537
23.8,1.6,140.0,79.0,1.14250904999,-1.60872022698,25.9173430321,0.20468754445,26.0950959378,0.5,0.0,0.490000009537
23.8,1.7,140.0,77.0,1.14320120907,-1.65426411305,25.9384586579,0.188774733698,25.7488872564,0.5,0.0,0.490000009537
23.8,1.8,140.0,76.0,1.14354728861,-1.68106817257,25.9941363891,0.0960221110168,25.9224020154,0.5,0.0,0.490000009537
24.3,1.9,140.0,73.0,1.14189280745,-1.68158107489,25.9847108823,0.111838272604,25.23718047,0.5,0.0,0.490000009537
24.9,2.0,140.0,69.0,1.14011975789,-1.68649283819,25.9831292379,0.0080678001003,25.4798682487,0.5,0.0,0.490000009537
25.4,2.1,320.0,66.0,1.13857999632,-1.68043349566,26.0067119989,0.0907124030652,25.9741984039,0.5,0.0,0.490000009537
25.9,2.2,320.0,63.0,1.13709359254,-1.65869246649,25.9977984566,0.20282599918,26.1397056078,0.5,0.0,0.490000009537
26.5,2.3,320.0,60.0,1.13397864621,-1.66077680202,26.0011884635,0.250107908284,26.5387287921,0.5,0.0,0.490000009537
27.0,2.3,320.0,58.0,1.13219765468,-1.65671081036,26.0086146592,0.347125377116,26.832998038,0.5,0.0,0.490000009537
27.5,2.4,320.0,55.0,1.13087885593,-1.64556590755,25.9967880921,0.433163944122,27.2829324365,0.5,0.0,0.490000009537
28.1,2.5,320.0,52.0,1.12911373556,-1.65397185996,26.0262082725,0.529338164163,27.3185040465,0.5,0.0,0.490000009537
28.6,2.6,270.0,50.0,1.12747370195,-1.64230758146,25.9951935141,0.546583003762,26.7614932581,0.5,0.0,0.490000009537
27.9,2.4,270.0,53.0,1.12969395045,-1.65117119983,25.9917147929,0.431723141555,27.8350191411,0.5,0.0,0.490000009537
27.3,2.2,270.0,55.0,1.13190436517,-1.63168878575,26.0020162586,0.682279196587,27.6572435903,0.5,0.0,0.490000009537
26.6,2.0,270.0,57.0,1.13467266394,-1.61477169228,25.999135884,0.660763879771,27.1961507939,0.5,0.0,0.490000009537
25.9,1.9,270.0,60.0,1.13709707142,-1.61119561342,25.9977430299,0.567619949209,26.6978535984,0.5,0.0,0.490000009537
25.3,1.7,270.0,63.0,1.13907226856,-1.60520712284,25.9958408774,0.458730023932,26.5004611397,0.5,0.0,0.490000009537
24.6,1.5,320.0,66.0,1.14163636434,-1.58628992085,25.9944684105,0.40788702536,26.0983871679,0.5,0.0,0.490000009537
24.1,1.7,320.0,70.0,1.14285510263,-1.56256477876,25.9999024125,0.316063020375,26.2642600491,0.5,0.0,0.490000009537
23.5,2.0,320.0,75.0,1.14551544466,-1.52372249423,25.8622434071,0.34875082013,26.0729695331,0.5,0.0,0.490000009537
23.0,2.2,320.0,81.0,1.14622606961,-1.53229990802,25.4688301297,0.311633077115,25.8397127275,0.5,0.0,0.490000009537
22.4,2.4,320.0,86.0,1.14555714567,-1.62050630692,25.0065286063,0.267892933375,25.3123693585,0.5,0.0,0.490000009537
22.1,2.7,320.0,85.0,1.14871305382,-1.74848598261,24.6653901877,0.178680436209,25.0145761442,0.5,0.0,0.490000009537
21.7,2.9,320.0,85.0,1.15091615929,-1.89353526599,24.3057705666,0.0952755190513,24.718433984,0.5,0.0,0.490000009537
21.3,3.1,320.0,84.0,1.15341144064,-2.04544716164,23.9372039761,0.00544693479407,24.4102554932,0.5,0.0,0.490000009537
20.9,3.4,320.0,83.0,1.15707044614,-2.21155033544,23.5196055634,-0.091239362453,24.061586208,0.5,0.0,0.490000009537
20.5,3.6,320.0,83.0,1.15923930497,-2.39769676593,23.1490089088,-0.200244613386,23.7442737808,0.5,0.0,0.490000009537
21.7,3.4,320.0,79.0,1.15393906874,-2.5548184193,24.0364421114,-0.291984162843,24.1967485522,0.5,0.0,0.490000009537
22.8,3.3,320.0,77.0,1.14863102827,-2.29098223211,24.7652203495,-0.205019674517,24.5733080839,0.5,0.0,0.490000009537
24.0,3.1,360.0,74.0,1.14198715933,-2.04487376322,25.6097460102,-0.100872100371,24.7874394211,0.5,0.0,0.490000009537
25.2,2.9,360.0,71.0,1.13659842546,-1.76485816536,25.9954797981,-0.0307221699325,25.7845873495,0.5,0.0,0.490000009537
26.3,2.8,360.0,68.0,1.13183303106,-1.62193443915,26.0003689046,0.196090261229,26.3348772487,0.5,0.0,0.490000009537
27.5,2.6,360.0,66.0,1.12503700676,-1.6003527444,25.986218724,0.338847783452,26.9442406707,0.5,0.0,0.490000009537
28.7,2.4,360.0,63.0,1.11990306973,-1.57626032396,25.9742150214,0.505536296811,26.3045470535,0.5,0.0,0.490000009537
29.8,2.3,360.0,61.0,1.11378081174,-1.55427650688,25.9900839919,0.391136622756,26.3760965396,0.5,0.0,0.490000009537
31.0,2.1,140.0,59.0,1.10833120618,-1.52095177505,25.947728438,0.430509052776,30.0789518966,0.5,0.0,0.490000009537
30.2,2.0,140.0,62.0,1.1111357082,-1.55121508543,26.0374619022,1.21275982427,29.273234484,0.5,0.0,0.490000009537
29.3,1.9,140.0,66.0,1.11411027897,-1.50399409098,26.0315374112,1.08123963972,28.8967981,0.5,0.0,0.490000009537
28.5,1.8,140.0,70.0,1.11667278495,-1.48345341692,25.992798551,1.01700917793,29.1473450316,0.5,0.0,0.490000009537
27.7,1.7,140.0,74.0,1.11935725231,-1.44785150787,26.0000772201,1.12078105397,28.5681993158,0.5,0.0,0.490000009537
26.8,1.6,140.0,79.0,1.12230958134,-1.42110951217,25.9930217448,1.01488392075,28.1544415737,0.5,0.0,0.490000009537
26.0,1.5,140.0,84.0,1.12484756589,-1.40039549361,25.9767971065,0.932984391902,27.7078054309,0.5,0.0,0.490000009537
25.1,1.5,140.0,85.0,1.13075478266,-1.38963615456,25.9916579983,0.862737286078,27.253250859,0.5,0.0,0.490000009537
24.2,1.4,140.0,87.0,1.135132393,-1.39825479785,25.9841401931,0.74244147543,26.8533955585,0.5,0.0,0.490000009537
23.3,1.4,140.0,89.0,1.14071005057,-1.36130720517,25.9975732656,0.643928855118,26.4597919366,0.5,0.0,0.490000009537
22.4,1.4,140.0,91.0,1.14631756902,-1.34857797409,25.7393452873,0.537087857484,26.1804968364,0.5,0.0,0.490000009537
21.6,1.3,140.0,92.0,1.1505121834,-1.43683093605,25.2588739004,0.45310327548,25.6814083509,0.5,0.0,0.490000009537
20.7,1.3,140.0,94.0,1.1561561148,-1.62481204906,24.709903323,0.316175267249,25.2635452988,0.5,0.0,0.490000009537
19.8,1.3,140.0,96.0,1.16182571881,-1.83962106584,24.1384243128,0.196611923177,24.8352651428,0.5,0.0,0.490000009537
18.9,1.2,140.0,98.0,1.16632656668,-2.06879518699,23.524398749,0.0734919159156,24.3717075618,0.5,0.0,0.490000009537
18.0,1.2,140.0,100.0,1.1720398493,-2.31660641944,22.9266321023,-0.0590121092643,23.9216913061,0.5,0.0,0.490000009537
19.0,1.3,140.0,100.0,1.16643583384,-2.55783235798,23.6905637408,-0.185390050156,24.343542276,0.5,0.0,0.490000009537
20.0,1.4,140.0,99.0,1.15987028309,-2.31758618099,24.1650480438,-0.104565092096,23.6930928634,0.5,0.0,0.490000009537
21.0,1.5,90.0,94.0,1.15565481558,-2.14144853563,24.7584893416,-0.192924441202,23.7929506989,0.5,0.0,0.490000009537
22.0,1.6,90.0,90.0,1.15124503738,-1.96365607655,25.1556230289,-0.1782602239,24.2692273078,0.5,0.0,0.490000009537
23.0,1.7,90.0,85.0,1.14607997082,-1.83798047879,25.6647016633,-0.076693742448,24.9528506209,0.5,0.0,0.490000009537
24.0,1.8,90.0,81.0,1.14188210921,-1.67920726186,26.0123980976,0.0710658223231,25.672568588,0.5,0.0,0.490000009537
25.0,1.9,90.0,77.0,1.13779109824,-1.56962591028,25.9858264103,0.227165492474,26.4365758078,0.5,0.0,0.490000009537
26.0,2.0,90.0,73.0,1.13265067999,-1.59737575153,25.9869604082,0.397463084797,27.2853547056,0.5,0.0,0.490000009537
27.0,2.1,140.0,70.0,1.12838913604,-1.5920860549,25.9882851623,0.584113176985,28.2759632488,0.5,0.0,0.490000009537
25.8,2.2,140.0,73.0,1.13374527771,-1.57865179445,26.0067500207,0.798898609499,27.4900352805,0.5,0.0,0.490000009537
24.7,2.3,140.0,77.0,1.13944368457,-1.58446928644,25.9874560658,0.646984737076,26.9856163542,0.5,0.0,0.490000009537
23.5,2.3,140.0,81.0,1.1446486448,-1.58552842236,25.9984627338,0.545278916196,25.9241270874,0.5,0.0,0.490000009537
22.3,2.4,140.0,85.0,1.14996721014,-1.56149075339,25.7006622102,0.313786799908,25.0949149899,0.5,0.0,0.490000009537
21.2,2.5,140.0,89.0,1.15601802743,-1.64946969473,25.2799495999,0.114199278961,25.5965286277,0.5,0.0,0.490000009537
20.0,2.6,180.0,94.0,1.16126021003,-1.79934549548,24.3857623491,0.179834792606,24.7515014782,0.5,0.0,0.490000009537
20.1,2.5,180.0,93.0,1.16098158266,-2.09160674613,24.3166518852,-0.0223941670844,24.8421265758,0.5,0.0,0.490000009537
20.2,2.3,180.0,93.0,1.1604244762,-2.14056493081,24.359924183,-0.0274750982307,24.8488404726,0.5,0.0,0.490000009537
20.3,2.2,180.0,92.0,1.16014977954,-2.14462361507,24.36901419,-0.0451968371113,24.8148842042,0.5,0.0,0.490000009537
20.4,2.0,180.0,92.0,1.15959333437,-2.16415042403,24.4133257516,-0.0714109298762,24.8047352967,0.5,0.0,0.490000009537
20.6,1.9,180.0,91.0,1.15876685658,-2.16462669175,24.5062313061,-0.0892125735967,24.8065086457,0.5,0.0,0.490000009537
20.7,1.7,180.0,90.0,1.15850017812,-2.14976039258,24.5047830312,-0.100656306612,24.8221571593,0.5,0.0,0.490000009537
20.8,1.6,180.0,89.0,1.15823638444,-2.16659815354,24.517156483,-0.108314961956,24.7941627078,0.5,0.0,0.490000009537
20.9,1.4,180.0,89.0,1.1576825276,-2.17998316499,24.5568122741,-0.125870169931,24.7824976002,0.5,0.0,0.490000009537
21.0,1.3,180.0,88.0,1.15742285831,-2.17683171557,24.5717981037,-0.140099940394,24.7850904745,0.5,0.0,0.490000009537
21.3,1.8,180.0,87.0,1.15606189838,-2.18809278133,24.6197400143,-0.140225999727,24.7409073187,0.5,0.0,0.490000009537
21.7,2.2,180.0,85.0,1.15446133876,-2.17520860596,24.8043706652,-0.150789086071,23.7290085222,0.5,0.0,0.490000009537
22.0,2.6,140.0,83.0,1.15343057604,-2.125098248,25.1445682234,-0.33988668133,23.2242654795,0.5,0.0,0.490000009537
22.3,3.0,140.0,82.0,1.15092017872,-2.03867789431,25.1580993806,-0.452289770845,23.2251339027,0.5,0.0,0.490000009537
