Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
25.0,0.8,230.0,60.0,1.14408737929,-2.25078910159,25.9274570137,-0.0510383826385,25.5334358394,0.479999989271,0.0,0.5
24.0,0.7,230.0,64.0,1.14783261802,-2.23006761912,25.6469063823,-0.125475961763,25.1334191956,0.479999989271,0.0,0.5
23.0,0.5,50.0,69.0,1.15137052241,-2.28212591026,25.3247237432,-0.206140834847,24.9141025797,0.490000009537,0.0,0.5
22.4,0.5,50.0,71.0,1.15388622415,-2.34445333165,24.7218290778,-0.256118826949,24.8835682403,0.490000009537,0.0,0.5
21.8,0.5,50.0,73.0,1.15761377202,-2.51603020498,24.3766013805,-0.266485725926,24.5736515133,0.490000009537,0.0,0.5
21.2,0.6,50.0,75.0,1.16019161282,-2.62047122423,23.9869896657,-0.338476708441,24.4094895728,0.490000009537,0.0,0.5
20.6,0.6,50.0,78.0,1.16369567553,-2.73990850201,23.6809956588,-0.382894752128,24.0862655101,0.490000009537,0.0,0.5
19.9,0.6,50.0,80.0,1.16687601664,-2.83705825744,23.2400281978,-0.458016325351,23.771894487,0.490000009537,0.0,0.509999990463
19.3,0.6,50.0,83.0,1.17047180182,-2.98907077107,22.8841025895,-0.536867938043,23.5175086491,0.490000009537,0.0,0.509999990463
18.7,0.7,50.0,85.0,1.17317882712,-3.11293904972,22.4358367321,-0.603624769734,23.3693140645,0.490000009537,0.0,0.509999990463
18.1,0.7,50.0,88.0,1.17685649709,-3.27511423109,22.1096254468,-0.651692221836,22.9459905716,0.490000009537,0.0,0.509999990463
17.5,0.7,50.0,91.0,1.17937958809,-3.40123452189,21.6996161035,-0.755266906676,22.6517702642,0.490000009537,0.0,0.509999990463
19.0,1.0,50.0,84.0,1.17182239676,-3.55047653752,22.5110472456,-0.819401035413,22.6679900953,0.490000009537,0.0,0.509999990463
20.5,1.2,50.0,79.0,1.16513042579,-3.30989465407,23.1625580995,-0.806016519077,22.1527447236,0.490000009537,0.0,0.509999990463
22.0,1.5,180.0,73.0,1.15891382483,-3.09401338336,24.1632549621,-0.891490885845,23.4610427811,0.479999989271,0.0,0.5
23.5,1.8,180.0,68.0,1.15142069476,-2.78275590027,25.013820662,-0.622294905125,24.3157868478,0.479999989271,0.0,0.5
25.0,2.0,180.0,64.0,1.14494319508,-2.49815214738,25.8924446074,-0.417976267237,25.244851275,0.479999989271,0.0,0.5
26.5,2.3,180.0,60.0,1.13746703655,-2.19359494528,25.9952547546,-0.188675265028,25.6067702064,0.479999989271,0.0,0.5
28.0,2.6,180.0,56.0,1.13134221428,-2.11310821728,25.9882266139,-0.0712779362775,25.8373494885,0.490000009537,0.0,0.5
29.5,2.8,180.0,52.0,1.1254206008,-2.08201955962,25.9753891128,-0.000309150323438,26.7381883479,0.490000009537,0.0,0.5
31.0,3.1,140.0,49.0,1.11806409533,-2.06157223187,25.9353400496,0.208215637297,31.7020999255,0.490000009537,0.0,0.5
30.0,3.4,140.0,51.0,1.12333304745,-2.03921401555,25.9887740357,1.28974494918,31.5730378458,0.490000009537,0.0,0.5
29.0,3.8,140.0,52.0,1.12798684554,-1.97793222641,25.940088785,1.3266075355,31.2471999608,0.490000009537,0.0,0.5
28.0,4.1,140.0,55.0,1.13177981751,-1.9693101282,26.0718853204,1.27781410557,29.848951262,0.490000009537,0.0,0.5
27.0,4.4,140.0,57.0,1.13609434882,-1.90406522459,25.9695972723,1.00830373182,28.1548472144,0.490000009537,0.0,0.5
26.0,4.8,140.0,59.0,1.14162894679,-1.91437579906,26.0092684863,0.658391812355,26.9203409666,0.490000009537,0.0,0.5
25.0,5.1,90.0,61.0,1.1460543035,-1.89143712734,26.0222475723,0.397683847493,25.8278928162,0.490000009537,0.0,0.5
24.2,4.8,90.0,63.0,1.14948780551,-1.88077636524,26.0116427183,0.154524368712,25.1309811559,0.490000009537,0.0,0.5
23.3,4.6,90.0,65.0,1.15465970037,-1.87622191584,25.5727523973,-0.00337105768699,24.2243380743,0.490000009537,0.0,0.5
22.5,4.3,90.0,68.0,1.15785723945,-2.02053588015,25.4689852321,-0.216386071503,23.8943283442,0.490000009537,0.0,0.5
22.2,3.8,90.0,72.0,1.15462636059,-2.06020572278,25.2158892634,-0.312301133485,23.4746321439,0.490000009537,0.0,0.5
22.0,3.4,90.0,76.0,1.15561611471,-2.12682482107,25.3308680408,-0.400529283001,23.4701786,0.490000009537,0.0,0.5
21.7,2.9,90.0,81.0,1.15568879407,-2.08552435031,25.4171200925,-0.416019419464,23.3670019088,0.490000009537,0.0,0.5
21.4,2.4,90.0,85.0,1.15611223323,-2.03124406719,25.4802618577,-0.428556733125,23.5334238601,0.490000009537,0.0,0.5
21.0,2.6,90.0,88.0,1.158607397,-1.98518488937,25.285194939,-0.403619135294,23.214898816,0.490000009537,0.0,0.509999990463
20.6,2.9,90.0,91.0,1.15995300826,-2.03669899295,24.9841493052,-0.476417629262,22.7342299429,0.490000009537,0.0,0.509999990463
21.2,2.6,90.0,89.0,1.15601802743,-2.12507551884,25.1805379187,-0.574755488979,23.8777377065,0.490000009537,0.0,0.509999990463
21.8,2.4,90.0,87.0,1.15329280826,-2.05554894751,24.9429190452,-0.359730555499,22.9087355972,0.490000009537,0.0,0.509999990463
22.4,2.1,140.0,85.0,1.1505923425,-2.08532990192,25.344005441,-0.514927032617,23.7086902139,0.479999989271,0.0,0.5
23.0,1.8,140.0,83.0,1.14791782887,-1.95806825695,25.5862103755,-0.35790129682,24.329619852,0.479999989271,0.0,0.5
23.6,1.6,140.0,82.0,1.14492835051,-1.86743613103,25.8176771213,-0.210304002571,24.9146261428,0.479999989271,0.0,0.5
24.2,1.3,140.0,80.0,1.14229769046,-1.77656644736,26.0037509311,-0.0691566392151,25.2166385606,0.479999989271,0.0,0.5
24.8,1.0,140.0,78.0,1.13969654122,-1.69569023555,26.0109852134,0.0224003072554,25.5107031707,0.479999989271,0.0,0.5
25.4,0.8,140.0,77.0,1.13674751878,-1.67704790494,25.9970468623,0.115777534564,26.0037207438,0.479999989271,0.0,0.5
26.0,0.5,140.0,75.0,1.13303198513,-1.67449029228,25.9964917136,0.238113562294,26.3569488394,0.479999989271,0.0,0.5
25.6,0.6,140.0,77.0,1.13447195553,-1.66745132788,25.9931807461,0.320908365489,26.2129013866,0.479999989271,0.0,0.5
25.3,0.7,140.0,80.0,1.13500388809,-1.65199594912,25.9966105435,0.30895160142,26.1261837314,0.479999989271,0.0,0.5
24.9,0.7,140.0,82.0,1.13650101661,-1.62135777286,25.9961316118,0.309031129223,25.7671848065,0.479999989271,0.0,0.5
24.5,0.8,140.0,85.0,1.13766227319,-1.59131681908,25.9947349857,0.250770338437,25.612834506,0.479999989271,0.0,0.5
24.2,0.9,140.0,87.0,1.13747597501,-1.56323259461,25.9963384706,0.218975504902,25.7829011765,0.479999989271,0.0,0.5
23.8,1.0,140.0,90.0,1.13870217507,-1.55333596885,25.9944800481,0.242738128968,25.7432729659,0.479999989271,0.0,0.5
23.8,1.1,140.0,89.0,1.13904825461,-1.53359151806,25.9976049049,0.228937117562,25.9581862352,0.479999989271,0.0,0.5
23.8,1.2,140.0,87.0,1.13974041369,-1.52771410626,25.9807320714,0.265035302679,25.992463726,0.479999989271,0.0,0.5
23.8,1.3,140.0,85.0,1.14043257276,-1.54479152737,25.9962833279,0.261860302404,26.0163658412,0.479999989271,0.0,0.5
23.8,1.4,140.0,84.0,1.1407786523,-1.56106834475,25.9960552527,0.242320052386,26.0667241309,0.479999989271,0.0,0.5
23.8,1.4,140.0,82.0,1.14147081138,-1.57834655298,25.9957523728,0.230674436816,26.0751181316,0.479999989271,0.0,0.5
23.8,1.5,140.0,80.0,1.14216297046,-1.59266711073,25.9956148449,0.223281623509,26.0525262021,0.479999989271,0.0,0.5
23.8,1.6,140.0,79.0,1.14250904999,-1.61031891774,25.9139864852,0.204587294892,26.0963079628,0.479999989271,0.0,0.5
23.8,1.7,140.0,77.0,1.14320120907,-1.65739567433,25.9394315585,0.188726984245,25.7437834361,0.479999989271,0.0,0.5
23.8,1.8,140.0,76.0,1.14354728861,-1.68287876863,25.9939959397,0.0950482588641,25.9220005957,0.479999989271,0.0,0.5
24.3,1.9,140.0,73.0,1.14189280745,-1.68374068845,25.984633466,0.111866004867,25.2370630331,0.479999989271,0.0,0.5
24.9,2.0,140.0,69.0,1.14011975789,-1.68821757847,25.9829935158,0.00813438075876,25.4799637361,0.479999989271,0.0,0.5
25.4,2.1,320.0,66.0,1.13857999632,-1.68164361949,26.0068796864,0.0908034841508,25.9744229148,0.479999989271,0.0,0.5
25.9,2.2,320.0,63.0,1.13709359254,-1.65853449135,25.9977997268,0.20291900734,26.1398311586,0.479999989271,0.0,0.5
26.5,2.3,320.0,60.0,1.13397864621,-1.66042295477,26.0011762636,0.25021477718,26.5386458775,0.479999989271,0.0,0.5
27.0,2.3,320.0,58.0,1.13219765468,-1.65636247149,26.0085592432,0.347185537973,26.832568182,0.479999989271,0.0,0.5
27.5,2.4,320.0,55.0,1.13087885593,-1.64533512362,25.9967931529,0.433135985378,27.2825735031,0.479999989271,0.0,0.5
28.1,2.5,320.0,52.0,1.12911373556,-1.65380270911,26.0270652911,0.529323370553,27.3184203931,0.479999989271,0.0,0.5
28.6,2.6,270.0,50.0,1.12747370195,-1.64192353693,25.9952819801,0.546612645697,26.762012108,0.490000009537,0.0,0.5
27.9,2.4,270.0,53.0,1.12969395045,-1.6513323371,25.9914717375,0.43178363393,27.8356881658,0.479999989271,0.0,0.5
27.3,2.2,270.0,55.0,1.13190436517,-1.6322364241,26.0020607306,0.682426274891,27.6569288472,0.479999989271,0.0,0.5
26.6,2.0,270.0,57.0,1.13467266394,-1.61491709829,25.9992192912,0.660718063443,27.1961628429,0.479999989271,0.0,0.5
25.9,1.9,270.0,60.0,1.13709707142,-1.61148985519,25.9977432376,0.567639884277,26.6979278411,0.479999989271,0.0,0.5
25.3,1.7,270.0,63.0,1.13907226856,-1.60529656013,25.9958518249,0.458777107191,26.5005831534,0.479999989271,0.0,0.5
24.6,1.5,320.0,66.0,1.14163636434,-1.58602801669,25.9945009232,0.407959130874,26.0987006825,0.479999989271,0.0,0.5
24.1,1.7,320.0,70.0,1.14285510263,-1.56275420194,25.9980454644,0.316158070597,26.2635937187,0.479999989271,0.0,0.5
23.5,2.0,320.0,75.0,1.14551544466,-1.5241428419,25.8639299853,0.348657976733,26.0723895987,0.479999989271,0.0,0.5
23.0,2.2,320.0,81.0,1.14622606961,-1.53149437358,25.4650567489,0.311594453136,25.8393023216,0.479999989271,0.0,0.5
22.4,2.4,320.0,86.0,1.14555714567,-1.62143874605,25.0047648832,0.267880882843,25.3113015236,0.479999989271,0.0,0.5
22.1,2.7,320.0,85.0,1.14871305382,-1.74885261646,24.6642799622,0.178537861187,25.013667787,0.479999989271,0.0,0.5
21.7,2.9,320.0,85.0,1.15091615929,-1.89373254153,24.3050095267,0.0951453907461,24.7174011751,0.479999989271,0.0,0.5
21.3,3.1,320.0,84.0,1.15341144064,-2.04555785292,23.9367594043,0.00527455517726,24.4091926552,0.479999989271,0.0,0.5
20.9,3.4,320.0,83.0,1.15707044614,-2.21158000324,23.5196395663,-0.0914323647369,24.0605231587,0.479999989271,0.0,0.5
20.5,3.6,320.0,83.0,1.15923930497,-2.39759152157,23.1492872229,-0.200450711689,23.7431633763,0.479999989271,0.0,0.5
21.7,3.4,320.0,79.0,1.15393906874,-2.55464602711,24.0358908358,-0.292210350808,24.1956162914,0.479999989271,0.0,0.5
22.8,3.3,320.0,77.0,1.14863102827,-2.29106879556,24.7646433401,-0.205254999455,24.5730799858,0.479999989271,0.0,0.5
24.0,3.1,360.0,74.0,1.14198715933,-2.04498078482,25.6090657965,-0.100930086814,24.7874853642,0.479999989271,0.0,0.5
25.2,2.9,360.0,71.0,1.13659842546,-1.76500784326,25.9954330566,-0.0307215853396,25.784591309,0.479999989271,0.0,0.5
26.3,2.8,360.0,68.0,1.13183303106,-1.62188157182,26.0003569983,0.196081008174,26.3348103384,0.479999989271,0.0,0.5
27.5,2.6,360.0,66.0,1.12503700676,-1.60029954099,25.9860655547,0.338826342299,26.9436057898,0.479999989271,0.0,0.5
28.7,2.4,360.0,63.0,1.11990306973,-1.57641450834,25.9737725473,0.505371100146,26.3034738164,0.479999989271,0.0,0.5
29.8,2.3,360.0,61.0,1.11378081174,-1.55464519674,25.9892107953,0.390842251331,26.3749840058,0.479999989271,0.0,0.5
31.0,2.1,140.0,59.0,1.10833120618,-1.52158439803,25.9476376428,0.430155432402,30.0773518752,0.490000009537,0.0,0.5
30.2,2.0,140.0,62.0,1.1111357082,-1.55276566397,26.0387517797,1.21236793544,29.2729359548,0.490000009537,0.0,0.5
29.3,1.9,140.0,66.0,1.11411027897,-1.505489094,26.0313995487,1.08106886926,28.9001726653,0.490000009537,0.0,0.5
28.5,1.8,140.0,70.0,1.11667278495,-1.4847882947,25.9928255275,1.01771065545,29.151436268,0.490000009537,0.0,0.5
27.7,1.7,140.0,74.0,1.11935725231,-1.4489191455,26.00014366,1.12200738673,28.568651284,0.490000009537,0.0,0.5
26.8,1.6,140.0,79.0,1.12230958134,-1.42215874704,25.9930293109,1.0150549372,28.1554088634,0.479999989271,0.0,0.5
26.0,1.5,140.0,84.0,1.12484756589,-1.40169201005,25.9766261459,0.933169501348,27.7078484158,0.479999989271,0.0,0.5
25.1,1.5,140.0,85.0,1.13075478266,-1.39098626288,25.9916166803,0.862677649926,27.2535260025,0.479999989271,0.0,0.5
24.2,1.4,140.0,87.0,1.135132393,-1.39909094498,25.9829468136,0.742382320717,26.8528869883,0.479999989271,0.0,0.5
23.3,1.4,140.0,89.0,1.14071005057,-1.36316599932,25.9973825267,0.64362953741,26.4601034937,0.479999989271,0.0,0.5
22.4,1.4,140.0,91.0,1.14631756902,-1.35078305188,25.7762169759,0.536792560273,26.1855265414,0.479999989271,0.0,0.5
21.6,1.3,140.0,92.0,1.1505121834,-1.4280366739,25.2887300445,0.453995815079,25.6875002524,0.479999989271,0.0,0.5
20.7,1.3,140.0,94.0,1.1561561148,-1.61534671196,24.7455098248,0.317582821696,25.2707097943,0.479999989271,0.0,0.5
19.8,1.3,140.0,96.0,1.16182571881,-1.82811171741,24.1698108649,0.198331953363,24.8418180629,0.479999989271,0.0,0.5
18.9,1.2,140.0,98.0,1.16632656668,-2.05828931997,23.5613023843,0.0751477830661,24.3791582057,0.479999989271,0.0,0.5
18.0,1.2,140.0,100.0,1.1720398493,-2.3041483335,22.9673815593,-0.0571282253248,23.9298722781,0.479999989271,0.0,0.5
19.0,1.3,140.0,100.0,1.16643583384,-2.54385925312,23.7325644587,-0.183300025301,24.351454816,0.479999989271,0.0,0.5
20.0,1.4,140.0,99.0,1.15987028309,-2.30296799638,24.203578625,-0.102436243526,23.7007397142,0.479999989271,0.0,0.5
21.0,1.5,90.0,94.0,1.15565481558,-2.12761350428,24.8001658682,-0.190848370254,23.7975611694,0.490000009537,0.0,0.509999990463
22.0,1.6,90.0,90.0,1.15124503738,-1.94872298244,25.1942323239,-0.176737620178,24.273381429,0.490000009537,0.0,0.5
23.0,1.7,90.0,85.0,1.14607997082,-1.82389070255,25.680757195,-0.0752774631084,24.9557066163,0.490000009537,0.0,0.5
24.0,1.8,90.0,81.0,1.14188210921,-1.6718003263,26.0088070063,0.072213763055,25.6735118612,0.490000009537,0.0,0.5
25.0,1.9,90.0,77.0,1.13779109824,-1.56938624286,25.9857574871,0.227870739691,26.4372820922,0.490000009537,0.0,0.5
26.0,2.0,90.0,73.0,1.13265067999,-1.59664523664,25.9868920597,0.398087245064,27.2857645347,0.490000009537,0.0,0.5
27.0,2.1,140.0,70.0,1.12838913604,-1.59066500003,25.9881126845,0.584679377535,28.2764624716,0.490000009537,0.0,0.5
25.8,2.2,140.0,73.0,1.13374527771,-1.57736196206,26.0068750676,0.799433989215,27.4904088998,0.479999989271,0.0,0.5
24.7,2.3,140.0,77.0,1.13944368457,-1.58311931374,25.9872858029,0.647476755332,26.9858948917,0.479999989271,0.0,0.5
23.5,2.3,140.0,81.0,1.1446486448,-1.58497582781,25.9983093779,0.545712054383,25.9248562238,0.479999989271,0.0,0.5
22.3,2.4,140.0,85.0,1.14996721014,-1.5625094093,25.7467453631,0.31426277633,25.0981136733,0.479999989271,0.0,0.5
21.2,2.5,140.0,89.0,1.15601802743,-1.63450419922,25.3296305272,0.115200280505,25.5985374335,0.479999989271,0.0,0.5
20.0,2.6,180.0,94.0,1.16126021003,-1.78239246671,24.4384598654,0.180656152834,24.7554589401,0.479999989271,0.0,0.5
20.1,2.5,180.0,93.0,1.16098158266,-2.0732245552,24.3631737996,-0.0211374690835,24.8521389449,0.479999989271,0.0,0.5
20.2,2.3,180.0,93.0,1.1604244762,-2.12377243147,24.4038546646,-0.0249427513926,24.8581591284,0.479999989271,0.0,0.5
20.3,2.2,180.0,92.0,1.16014977954,-2.12846198013,24.414176376,-0.0427271818902,24.8240976994,0.479999989271,0.0,0.5
20.4,2.0,180.0,92.0,1.15959333437,-2.14744746022,24.4535455986,-0.0688919051386,24.814721428,0.479999989271,0.0,0.5
20.6,1.9,180.0,91.0,1.15876685658,-2.14930280823,24.5475958928,-0.0864982549425,24.8152415501,0.479999989271,0.0,0.5
20.7,1.7,180.0,90.0,1.15850017812,-2.13400044277,24.5399032672,-0.0981435310116,24.831580064,0.479999989271,0.0,0.5
20.8,1.6,180.0,89.0,1.15823638444,-2.15260958513,24.5518486123,-0.105638150952,24.8023591203,0.479999989271,0.0,0.5
20.9,1.4,180.0,89.0,1.1576825276,-2.16609522638,24.5925248021,-0.12341583566,24.7906842946,0.479999989271,0.0,0.5
21.0,1.3,180.0,88.0,1.15742285831,-2.16263301872,24.6071251811,-0.137632701438,24.7938660306,0.479999989271,0.0,0.5
21.3,1.8,180.0,87.0,1.15606189838,-2.17408586803,24.6644727631,-0.137634920026,24.7441498358,0.479999989271,0.0,0.5
21.7,2.2,180.0,85.0,1.15446133876,-2.15819055069,24.8428305059,-0.149263623785,23.734155846,0.479999989271,0.0,0.5
22.0,2.6,140.0,83.0,1.15343057604,-2.10984587692,25.1880125409,-0.338037465609,23.2267624626,0.479999989271,0.0,0.5
22.3,3.0,140.0,82.0,1.15092017872,-2.02187486148,25.1966629256,-0.450980453637,23.2264086157,0.479999989271,0.0,0.5
22.7,3.4,140.0,80.0,1.14937415889,-2.01674400152,25.3285795937,-0.451207030366,23.7267276641,0.479999989271,0.0,0.5
