Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
16.4,1.9,0.0,74.0,1.18674564357,-4.60754577872,19.5304630077,-1.4693443491,20.8413420702,0.490000009537,0.0,0.5
16.1,2.2,0.0,76.0,1.1890553198,-4.86561666774,21.1834883683,-1.59792384768,22.4889780736,0.490000009537,0.0,0.5
15.7,2.4,0.0,79.0,1.1904801071,-4.38924019027,20.9417452793,-1.28918507852,22.5790108448,0.490000009537,0.0,0.5
15.3,2.6,0.0,82.0,1.19193216436,-4.46062516272,20.9485927845,-1.27809299244,22.5552171449,0.490000009537,0.0,0.5
14.9,2.9,0.0,84.0,1.19482527955,-4.46333732385,20.4135832271,-1.28931714557,22.1912162078,0.490000009537,0.0,0.5
14.5,3.1,0.0,88.0,1.19612619231,-4.6361224228,20.0808794385,-1.36969664267,21.8808608145,0.490000009537,0.0,0.5
15.3,3.1,0.0,82.0,1.19314011047,-4.7370672109,20.3006944846,-1.43014068157,21.5816414755,0.490000009537,0.0,0.5
16.2,3.1,0.0,77.0,1.1895195383,-4.68476597674,18.9945238968,-1.4741122772,20.0357825309,0.490000009537,0.0,0.5
17.0,3.1,180.0,72.0,1.18651444739,-5.09266454541,20.7665178945,-1.77828485972,21.0043568006,0.490000009537,0.0,0.490000009537
17.8,3.1,180.0,68.0,1.18336180654,-4.58914904171,20.8726607435,-1.59827538347,20.6453032532,0.490000009537,0.0,0.490000009537
18.7,3.1,180.0,64.0,1.17978052276,-4.55132251362,21.2947496402,-1.66611964782,20.7718766942,0.490000009537,0.0,0.490000009537
19.5,3.1,180.0,60.0,1.17560363374,-4.42052760017,21.6763248706,-1.62623812875,20.872263272,0.490000009537,0.0,0.490000009537
20.3,3.1,180.0,56.0,1.17270905008,-4.30448884591,22.169421755,-1.60099811161,21.2991773896,0.490000009537,0.0,0.490000009537
21.2,3.1,180.0,53.0,1.16911757183,-4.14712841627,22.6653589636,-1.50504640912,21.8723269541,0.490000009537,0.0,0.490000009537
22.0,3.1,180.0,50.0,1.16609488045,-3.98343809887,23.2321415492,-1.37473194166,22.4253045312,0.490000009537,0.0,0.490000009537
21.3,2.8,180.0,54.0,1.16832347714,-3.79923306649,22.8983819511,-1.25217531985,22.3002253134,0.490000009537,0.0,0.490000009537
20.7,2.6,180.0,57.0,1.16924202731,-3.86361444973,22.5679992991,-1.26551076254,21.9095869431,0.490000009537,0.0,0.490000009537
20.0,2.3,180.0,62.0,1.17134432183,-3.93745014446,22.2470946212,-1.33714845641,21.5413164033,0.490000009537,0.0,0.490000009537
19.3,2.0,180.0,67.0,1.17354909808,-4.00625227156,21.8340130667,-1.40742702848,21.1285978009,0.490000009537,0.0,0.490000009537
18.7,1.8,180.0,72.0,1.17533265262,-4.10682679558,21.7888603086,-1.49111886845,21.886986211,0.490000009537,0.0,0.490000009537
18.0,1.5,270.0,77.0,1.17772183568,-4.1003612336,21.1525265563,-1.34556731495,22.0371418936,0.490000009537,0.0,0.490000009537
17.9,1.6,270.0,77.0,1.17824586609,-4.27340952145,21.1444956189,-1.32238643122,21.710778758,0.490000009537,0.0,0.490000009537
17.8,1.7,270.0,77.0,1.17876959948,-4.28398802155,21.0890576747,-1.3859136241,21.6726189443,0.490000009537,0.0,0.490000009537
17.7,1.8,270.0,77.0,1.18049101601,-4.30808047439,21.023947721,-1.40164488498,21.630410582,0.490000009537,0.0,0.490000009537
17.6,1.9,270.0,77.0,1.18101457565,-4.33725586598,20.8616299567,-1.41924000445,21.9109022885,0.490000009537,0.0,0.490000009537
17.4,2.0,270.0,77.0,1.18206083111,-4.39789017975,20.748298417,-1.36903060288,21.8016012024,0.490000009537,0.0,0.490000009537
17.3,2.1,270.0,77.0,1.18258353352,-4.44500280719,20.648369243,-1.40104614116,21.7829804067,0.490000009537,0.0,0.490000009537
17.2,2.2,270.0,77.0,1.18430599606,-4.48758786693,20.5720751232,-1.41030100422,21.7999112515,0.490000009537,0.0,0.490000009537
17.1,2.3,270.0,77.0,1.18482855406,-4.5228118874,20.9503629708,-1.41938532872,21.9445441499,0.490000009537,0.0,0.490000009537
17.0,2.4,270.0,77.0,1.18535083639,-4.40280029445,21.9556512634,-1.39712846763,22.7499007791,0.490000009537,0.0,0.490000009537
18.0,2.3,270.0,73.0,1.1811034955,-4.11172634891,21.9162339628,-1.22765184716,22.7124672645,0.490000009537,0.0,0.490000009537
19.0,2.2,270.0,68.0,1.17720895969,-4.113482178,21.3126513395,-1.21738596486,20.8055671412,0.490000009537,0.0,0.490000009537
20.0,2.1,90.0,64.0,1.17197693047,-4.29081174212,22.2855927994,-1.57707019642,21.1333573498,0.490000009537,0.0,0.490000009537
21.0,2.0,90.0,60.0,1.16804280174,-3.99467030571,22.8000650266,-1.50056399405,22.3311558072,0.490000009537,0.0,0.490000009537
22.0,1.9,90.0,57.0,1.16390934179,-3.82759236859,23.3930794663,-1.24749363077,23.4044558518,0.490000009537,0.0,0.490000009537
23.0,1.8,90.0,53.0,1.15901415221,-3.62565234616,23.8224715588,-1.00098967703,24.2969328214,0.490000009537,0.0,0.490000009537
24.0,1.7,90.0,50.0,1.15507819642,-3.46933705402,24.2248346653,-0.781498145927,24.4219221336,0.490000009537,0.0,0.490000009537
25.0,1.6,90.0,47.0,1.15123947612,-3.31278309765,24.6641561356,-0.711882419413,24.7398919895,0.490000009537,0.0,0.490000009537
26.0,1.5,90.0,45.0,1.14594825246,-3.14316648062,25.1109507964,-0.607143917869,24.6482422275,0.490000009537,0.0,0.490000009537
25.2,1.3,90.0,48.0,1.14871682953,-2.96283479853,24.9920469387,-0.58877460455,24.9875909262,0.490000009537,0.0,0.490000009537
24.3,1.2,90.0,52.0,1.15171219482,-2.95303944132,24.8286515432,-0.494572073302,24.509595245,0.490000009537,0.0,0.490000009537
23.5,1.0,90.0,55.0,1.15466907652,-2.95928587577,24.5625892,-0.569901536313,24.1133621906,0.490000009537,0.0,0.490000009537
22.7,0.8,90.0,59.0,1.15737755359,-3.00657023797,24.222043243,-0.647078552366,23.5825795329,0.490000009537,0.0,0.490000009537
21.8,0.7,90.0,64.0,1.15921020859,-3.0775363747,23.993461051,-0.751957267159,23.8196271138,0.490000009537,0.0,0.490000009537
21.0,0.5,140.0,69.0,1.16183712158,-3.11102560751,23.6616223748,-0.705468031177,23.596865615,0.490000009537,0.0,0.490000009537
20.4,0.5,140.0,71.0,1.16438213633,-3.17881032521,23.0813274987,-0.748814068032,23.5499169108,0.490000009537,0.0,0.490000009537
19.8,0.5,140.0,73.0,1.1681449117,-3.34589359809,22.7500803346,-0.761394624649,23.3690754279,0.490000009537,0.0,0.490000009537
19.2,0.6,140.0,76.0,1.17048268975,-3.4510333686,22.4457491948,-0.807347876047,23.0665972506,0.490000009537,0.0,0.490000009537
18.6,0.6,140.0,79.0,1.17286498826,-3.5467295899,22.0781285996,-0.875804175128,22.7780990152,0.490000009537,0.0,0.490000009537
17.9,0.6,140.0,82.0,1.17701797951,-3.66581006849,21.6328814515,-0.942796590969,22.4230213209,0.490000009537,0.0,0.490000009537
17.3,0.6,140.0,85.0,1.17948837789,-3.81895326792,21.2598173964,-1.02860812667,22.1197272632,0.490000009537,0.0,0.490000009537
16.7,0.7,140.0,87.0,1.18222615513,-3.95328544956,20.6860533734,-1.10478838232,22.4032167028,0.490000009537,0.0,0.490000009537
16.1,0.7,140.0,91.0,1.18574851234,-4.16049765142,20.2979396289,-1.06240158522,22.0779083553,0.490000009537,0.0,0.490000009537
15.5,0.7,140.0,94.0,1.18833281508,-4.30041014389,19.8235826601,-1.14930157214,21.9181485139,0.490000009537,0.0,0.490000009537
17.0,0.8,140.0,86.0,1.18205546787,-4.47423977357,20.5602087226,-1.177542206,22.0943666951,0.490000009537,0.0,0.490000009537
18.5,0.9,140.0,79.0,1.17458816384,-4.26640774441,21.5189909809,-1.13834184715,20.9185646157,0.490000009537,0.0,0.490000009537
20.0,1.0,140.0,73.0,1.16828648257,-3.97555371521,22.4320916474,-1.35663670928,21.5964383568,0.490000009537,0.0,0.490000009537
21.5,1.1,140.0,67.0,1.16220500892,-3.68874750115,23.22568821,-1.20756309287,22.5468440162,0.490000009537,0.0,0.490000009537
