Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-4.60754577872,19.5304630077,-1.4693443491,20.8413420702,0.5,0.0,0.490000009537
1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-4.86561666774,21.1217409034,-1.59792384768,22.484936558,0.5,0.0,0.490000009537
2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-4.40806923633,20.9128111742,-1.29007670364,22.5746683184,0.5,0.0,0.490000009537
3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-4.47012447998,20.9091364315,-1.27906987817,22.551486002,0.5,0.0,0.490000009537
4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-4.47617264076,20.377201896,-1.29022623493,22.1850676558,0.5,0.0,0.479999989271
5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-4.64829186974,20.0439598298,-1.37111638842,21.8756551153,0.5,0.0,0.479999989271
6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-4.74958831202,20.2676798491,-1.43141562008,21.5765771922,0.5,0.0,0.479999989271
7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-4.69632296705,18.9023395014,-1.47540619206,20.0202578278,0.5,0.0,0.479999989271
8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-5.12525989044,20.8083642697,-1.78734871653,21.0477958436,0.5,0.0,0.490000009537
9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-4.56895230637,20.8608256175,-1.58330277201,21.1142028807,0.5,0.0,0.490000009537
10.0,18.7,3.1,180.0,64.0,1.17978052276,0.0,-4.55252059721,21.2811887127,-1.57707710861,20.8958039584,0.5,0.0,0.490000009537
11.0,19.5,3.1,180.0,60.0,1.17560363374,0.0,-4.42132921288,21.6409128719,-1.60240212268,20.9117180208,0.5,0.0,0.490000009537
12.0,20.3,3.1,180.0,56.0,1.17270905008,0.0,-4.31362168637,22.1575237559,-1.59290116977,21.303316293,0.509999990463,0.0,0.490000009537
13.0,21.2,3.1,180.0,53.0,1.16911757183,0.0,-4.14965631006,22.6572021008,-1.50388487908,21.8654994678,0.509999990463,0.0,0.490000009537
14.0,22.0,3.1,180.0,50.0,1.16609488045,0.0,-3.98493457325,23.2203448836,-1.37586156023,22.435808019,0.509999990463,0.0,0.490000009537
15.0,21.3,2.8,180.0,54.0,1.16832347714,0.0,-3.80201498303,22.8850813423,-1.25025805762,22.2452316262,0.509999990463,0.0,0.490000009537
16.0,20.7,2.6,180.0,57.0,1.16924202731,0.0,-3.86658224602,22.5465880672,-1.27509374587,21.9044623666,0.509999990463,0.0,0.490000009537
17.0,20.0,2.3,180.0,62.0,1.17134432183,0.0,-3.94305173643,22.2202356716,-1.33821625557,21.5384694357,0.5,0.0,0.490000009537
18.0,19.3,2.0,180.0,67.0,1.17354909808,0.0,-4.01361089329,21.8059135967,-1.40817051885,21.1286877082,0.5,0.0,0.490000009537
19.0,18.7,1.8,180.0,72.0,1.17533265262,0.0,-4.11485716264,21.770867716,-1.49130754156,21.879210702,0.5,0.0,0.490000009537
20.0,18.0,1.5,270.0,77.0,1.17772183568,0.0,-4.10556568633,21.1364741846,-1.34732813687,22.0286820731,0.509999990463,0.0,0.490000009537
21.0,17.9,1.6,270.0,77.0,1.17824586609,0.0,-4.27825165116,21.1281708038,-1.32431313732,21.7026898524,0.509999990463,0.0,0.490000009537
