Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
16.4,1.9,0.0,74.0,1.18674564357,-4.60754577872,19.5304630077,-1.4693443491,20.8413420702,0.5,0.0,0.490000009537
16.1,2.2,0.0,76.0,1.1890553198,-4.86561666774,21.1847506439,-1.59792384768,22.4885898732,0.5,0.0,0.490000009537
15.7,2.4,0.0,79.0,1.1904801071,-4.38882614171,20.8996724213,-1.28926776948,22.5774018431,0.5,0.0,0.490000009537
15.3,2.6,0.0,82.0,1.19193216436,-4.47345538707,20.9122139776,-1.2784598568,22.5518508932,0.5,0.0,0.490000009537
14.9,2.9,0.0,84.0,1.19482527955,-4.47483453849,20.377712328,-1.29005519713,22.1858733416,0.5,0.0,0.490000009537
14.5,3.1,0.0,88.0,1.19612619231,-4.64775417571,20.0447642799,-1.37087734064,21.8759711066,0.5,0.0,0.490000009537
15.3,3.1,0.0,82.0,1.19314011047,-4.74899805268,20.2685483312,-1.4312798103,21.5763714686,0.5,0.0,0.490000009537
16.2,3.1,0.0,77.0,1.1895195383,-4.69574032933,18.8949747635,-1.47538462249,20.0146359223,0.5,0.0,0.490000009537
17.0,3.1,180.0,72.0,1.18651444739,-5.1272299558,20.8063437003,-1.78846510822,21.0475115669,0.490000009537,0.0,0.490000009537
17.8,3.1,180.0,68.0,1.18336180654,-4.56934277763,20.8594936463,-1.58337024013,21.1134470429,0.490000009537,0.0,0.490000009537
18.7,3.1,180.0,64.0,1.17978052276,-4.55271927718,21.2945912339,-1.57720683298,20.8963733237,0.490000009537,0.0,0.490000009537
19.5,3.1,180.0,60.0,1.17560363374,-4.41711574806,21.6538908557,-1.60227112311,20.9123841694,0.490000009537,0.0,0.490000009537
20.3,3.1,180.0,56.0,1.17270905008,-4.30943031146,22.1690533916,-1.59273634308,21.304008136,0.490000009537,0.0,0.490000009537
21.2,3.1,180.0,53.0,1.16911757183,-4.14584340222,22.666449663,-1.50370401803,21.8661032905,0.490000009537,0.0,0.490000009537
22.0,3.1,180.0,50.0,1.16609488045,-3.98179756937,23.2335948697,-1.37569247175,22.4365679671,0.490000009537,0.0,0.490000009537
21.3,2.8,180.0,54.0,1.16832347714,-3.79764838689,22.908784185,-1.25005178535,22.2464252217,0.490000009537,0.0,0.490000009537
20.7,2.6,180.0,57.0,1.16924202731,-3.85927486235,22.5675456448,-1.2747897597,21.9056527523,0.490000009537,0.0,0.490000009537
20.0,2.3,180.0,62.0,1.17134432183,-3.93640572694,22.2503030443,-1.33790359136,21.5400660188,0.490000009537,0.0,0.490000009537
19.3,2.0,180.0,67.0,1.17354909808,-4.00417959743,21.8369575167,-1.4077595408,21.1306772482,0.490000009537,0.0,0.490000009537
18.7,1.8,180.0,72.0,1.17533265262,-4.10486038276,21.7908804025,-1.49078640294,21.8805622359,0.490000009537,0.0,0.490000009537
18.0,1.5,270.0,77.0,1.17772183568,-4.09870456168,21.1547316293,-1.34691261264,22.0314202327,0.490000009537,0.0,0.5
17.9,1.6,270.0,77.0,1.17824586609,-4.27177319381,21.1455743344,-1.32363305458,21.7066723961,0.490000009537,0.0,0.5
17.8,1.7,270.0,77.0,1.17876959948,-4.28276102438,21.0834320457,-1.3868997947,21.66738148,0.490000009537,0.0,0.5
17.7,1.8,270.0,77.0,1.18049101601,-4.30895807528,21.0186109751,-1.40290411299,21.6246097151,0.490000009537,0.0,0.5
17.6,1.9,270.0,77.0,1.18101457565,-4.33818117881,20.8545900227,-1.42068697452,21.9034272843,0.490000009537,0.0,0.5
17.4,2.0,270.0,77.0,1.18206083111,-4.39947789623,20.7427031596,-1.37084841234,21.7923412953,0.490000009537,0.0,0.5
17.3,2.1,270.0,77.0,1.18258353352,-4.44629176874,20.6420323279,-1.40329077265,21.7740193428,0.490000009537,0.0,0.5
17.2,2.2,270.0,77.0,1.18430599606,-4.48921289299,20.5646461884,-1.41252363442,21.7910349833,0.490000009537,0.0,0.5
17.1,2.3,270.0,77.0,1.18482855406,-4.5248484622,20.9459750833,-1.42164211931,21.9371653621,0.490000009537,0.0,0.5
17.0,2.4,270.0,77.0,1.18535083639,-4.40392053344,21.955207023,-1.39907815191,22.7414123269,0.490000009537,0.0,0.5
18.0,2.3,270.0,73.0,1.1811034955,-4.11173445171,21.9171692656,-1.2298767832,22.7029626787,0.490000009537,0.0,0.5
19.0,2.2,270.0,68.0,1.17720895969,-4.11310924786,21.3138255352,-1.21980350444,20.7579935751,0.490000009537,0.0,0.5
20.0,2.1,90.0,64.0,1.17197693047,-4.29065124659,22.2890386747,-1.58246679457,21.1207632295,0.490000009537,0.0,0.490000009537
