Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
12.0,20.3,3.1,180.0,56.0,1.17270905008,0.0,-4.30495593265,22.1680079284,-1.60089529942,21.2995669891,0.490000009537,0.0,0.5
13.0,21.2,3.1,180.0,53.0,1.16911757183,0.0,-4.14757254258,22.6644867655,-1.50496581118,21.8726252588,0.490000009537,0.0,0.5
14.0,22.0,3.1,180.0,50.0,1.16609488045,0.0,-3.98371934735,23.2315646903,-1.37466903471,22.4255516964,0.490000009537,0.0,0.5
15.0,21.3,2.8,180.0,54.0,1.16832347714,0.0,-3.79942895271,22.8969438635,-1.25212289598,22.300641578,0.490000009537,0.0,0.5
16.0,20.7,2.6,180.0,57.0,1.16924202731,0.0,-3.86405102299,22.5664178763,-1.26542500893,21.9101004197,0.490000009537,0.0,0.5
17.0,20.0,2.3,180.0,62.0,1.17134432183,0.0,-3.93793211273,22.2447940457,-1.33704126595,21.5419560483,0.490000009537,0.0,0.5
18.0,19.3,2.0,180.0,67.0,1.17354909808,0.0,-4.00696289738,21.8313039285,-1.40729491322,21.1293038425,0.490000009537,0.0,0.5
19.0,18.7,1.8,180.0,72.0,1.17533265262,0.0,-4.10767817287,21.7858421472,-1.49097140624,21.8874826583,0.490000009537,0.0,0.5
20.0,18.0,1.5,270.0,77.0,1.17772183568,0.0,-4.1013496643,21.1473362156,-1.34546275862,22.0362364172,0.490000009537,0.0,0.5
21.0,17.9,1.6,270.0,77.0,1.17824586609,0.0,-4.27503509152,21.1380761615,-1.32254014714,21.7085635977,0.490000009537,0.0,0.5
22.0,17.8,1.7,270.0,77.0,1.17876959948,0.0,-4.28603604184,21.0827671148,-1.38634861486,21.6704791132,0.490000009537,0.0,0.5
23.0,17.7,1.8,270.0,77.0,1.18049101601,0.0,-4.31014649275,21.0173953467,-1.40208552934,21.6281621872,0.490000009537,0.0,0.5
0.0,17.6,1.9,270.0,77.0,1.18101457565,0.0,-4.33944297667,20.8533992449,-1.41972113872,21.90687058,0.490000009537,0.0,0.5
1.0,17.4,2.0,270.0,77.0,1.18206083111,0.0,-4.40066116376,20.7416175021,-1.36988040887,21.7975901263,0.490000009537,0.0,0.5
2.0,17.3,2.1,270.0,77.0,1.18258353352,0.0,-4.44737820159,20.6409561741,-1.40192102019,21.7785840651,0.490000009537,0.0,0.5
3.0,17.2,2.2,270.0,77.0,1.18430599606,0.0,-4.4902290786,20.5636926777,-1.41127509592,21.7946821758,0.490000009537,0.0,0.5
4.0,17.1,2.3,270.0,77.0,1.18482855406,0.0,-4.52576830596,20.9456632944,-1.42054253815,21.9408985753,0.490000009537,0.0,0.5
5.0,17.0,2.4,270.0,77.0,1.18535083639,0.0,-4.40458666408,21.9563849997,-1.39795459402,22.7484928466,0.490000009537,0.0,0.5
6.0,18.0,2.3,270.0,73.0,1.1811034955,0.0,-4.11190042042,21.9179679657,-1.22805429664,22.711626341,0.490000009537,0.0,0.5
7.0,19.0,2.2,270.0,68.0,1.17720895969,0.0,-4.11333151635,21.3071791389,-1.21766823092,20.8055162943,0.490000009537,0.0,0.5
8.0,20.0,2.1,90.0,64.0,1.17197693047,0.0,-4.29280945918,22.2838381387,-1.57718567245,21.1334287298,0.490000009537,0.0,0.5
9.0,21.0,2.0,90.0,60.0,1.16804280174,0.0,-3.9955666905,22.7984133945,-1.50064887364,22.3311873041,0.490000009537,0.0,0.5
10.0,22.0,1.9,90.0,57.0,1.16390934179,0.0,-3.82843870862,23.3914503245,-1.24758210026,23.4044114624,0.490000009537,0.0,0.5
11.0,23.0,1.8,90.0,53.0,1.15901415221,0.0,-3.62648185091,23.8210341301,-1.00108707224,24.2967386981,0.490000009537,0.0,0.5
12.0,24.0,1.7,90.0,50.0,1.15507819642,0.0,-3.47009711681,24.2236709088,-0.781613471441,24.4213527967,0.490000009537,0.0,0.5
13.0,25.0,1.6,90.0,47.0,1.15123947612,0.0,-3.31345158671,24.6639929995,-0.712081296331,24.7397068634,0.490000009537,0.0,0.5
14.0,26.0,1.5,90.0,45.0,1.14594825246,0.0,-3.14351598531,25.1102074896,-0.607268846284,24.6463501971,0.490000009537,0.0,0.5
15.0,25.2,1.3,90.0,48.0,1.14871682953,0.0,-2.96334595937,24.9919240358,-0.58924196194,24.9873098526,0.490000009537,0.0,0.5
16.0,24.3,1.2,90.0,52.0,1.15171219482,0.0,-2.95333366008,24.8266723989,-0.494713686328,24.509621573,0.490000009537,0.0,0.5
17.0,23.5,1.0,90.0,55.0,1.15466907652,0.0,-2.9601196024,24.5600919384,-0.569980970144,24.113584084,0.490000009537,0.0,0.5
18.0,22.7,0.8,90.0,59.0,1.15737755359,0.0,-3.00756508767,24.2189712944,-0.647115835633,23.5829569979,0.490000009537,0.0,0.5
19.0,21.8,0.7,90.0,64.0,1.15921020859,0.0,-3.07869963057,23.9900200743,-0.751960132415,23.819916755,0.490000009537,0.0,0.5
20.0,21.0,0.5,140.0,69.0,1.16183712158,0.0,-3.11229757491,23.6575713572,-0.705483574929,23.5972658487,0.490000009537,0.0,0.5
21.0,20.4,0.5,140.0,71.0,1.16438213633,0.0,-3.18026276838,23.0755037247,-0.748800725942,23.5482272232,0.490000009537,0.0,0.5
22.0,19.8,0.5,140.0,73.0,1.1681449117,0.0,-3.34790125472,22.7444884424,-0.761790182403,23.3671150299,0.490000009537,0.0,0.5
23.0,19.2,0.6,140.0,76.0,1.17048268975,0.0,-3.45301357065,22.4393134259,-0.807806338524,23.0640856007,0.490000009537,0.0,0.5
0.0,18.6,0.6,140.0,79.0,1.17286498826,0.0,-3.5489986446,22.0713795563,-0.876385146527,22.7757866364,0.490000009537,0.0,0.5
1.0,17.9,0.6,140.0,82.0,1.17701797951,0.0,-3.66821624696,21.6259426007,-0.943359793952,22.4204806867,0.490000009537,0.0,0.5
2.0,17.3,0.6,140.0,85.0,1.17948837789,0.0,-3.82146712035,21.2522221764,-1.0292291359,22.1167824727,0.490000009537,0.0,0.5
3.0,16.7,0.7,140.0,87.0,1.18222615513,0.0,-3.95603148649,20.6766839271,-1.10550142515,22.3972174861,0.490000009537,0.0,0.5
4.0,16.1,0.7,140.0,91.0,1.18574851234,0.0,-4.16385870323,20.2879667812,-1.06377019523,22.0708273593,0.490000009537,0.0,0.5
5.0,15.5,0.7,140.0,94.0,1.18833281508,0.0,-4.30400695811,19.8141889902,-1.15089153031,21.9100214842,0.490000009537,0.0,0.5
6.0,17.0,0.8,140.0,86.0,1.18205546787,0.0,-4.47772497276,20.5535097794,-1.17937043598,22.0921160591,0.490000009537,0.0,0.5
7.0,18.5,0.9,140.0,79.0,1.17458816384,0.0,-4.26909560635,21.5127695776,-1.1390233303,20.9183681948,0.490000009537,0.0,0.5
8.0,20.0,1.0,140.0,73.0,1.16828648257,0.0,-3.97808059586,22.4273939112,-1.35689728299,21.5965964302,0.490000009537,0.0,0.5
9.0,21.5,1.1,140.0,67.0,1.16220500892,0.0,-3.69082559457,23.2226043117,-1.20773972413,22.5469263113,0.490000009537,0.0,0.5
10.0,23.0,1.2,140.0,62.0,1.15486167784,0.0,-3.43443990637,24.1215058805,-0.995078376966,23.5206720655,0.490000009537,0.0,0.5
11.0,24.5,1.2,140.0,57.0,1.1489150147,0.0,-3.13368086396,24.8658569474,-0.761882990654,24.5916768647,0.490000009537,0.0,0.5
12.0,26.0,1.3,140.0,53.0,1.14281451192,0.0,-2.8707320578,25.4328552834,-0.503853291115,25.4347717383,0.490000009537,0.0,0.5
13.0,27.5,1.4,140.0,49.0,1.13575103428,0.0,-2.64825022089,25.9611605578,-0.284983351132,25.4014039294,0.490000009537,0.0,0.5
14.0,29.0,1.5,230.0,45.0,1.13006924994,0.0,-2.43131118879,25.9906656515,-0.245497065707,25.4549165231,0.490000009537,0.0,0.5
15.0,28.0,1.3,230.0,49.0,1.13324843187,0.0,-2.39191394084,26.0074455899,-0.208800745776,25.662065072,0.490000009537,0.0,0.5
16.0,27.0,1.2,230.0,52.0,1.13700406339,0.0,-2.33332788394,25.9990397923,-0.141507918186,25.7649136225,0.490000009537,0.0,0.5
17.0,26.0,1.0,230.0,56.0,1.14047461893,0.0,-2.2928897213,25.9996880437,-0.103850161128,25.9610360502,0.490000009537,0.0,0.5
18.0,25.0,0.8,230.0,60.0,1.14408737929,0.0,-2.25202982821,25.9241800542,-0.0518313572517,25.531633241,0.490000009537,0.0,0.5
19.0,24.0,0.7,230.0,64.0,1.14783261802,0.0,-2.23235413624,25.6355109194,-0.126316561417,25.1321745589,0.490000009537,0.0,0.5
20.0,23.0,0.5,50.0,69.0,1.15137052241,0.0,-2.28685910037,25.3077171537,-0.206880501086,24.912668473,0.490000009537,0.0,0.5
21.0,22.4,0.5,50.0,71.0,1.15388622415,0.0,-2.35087224703,24.7106426372,-0.256884097418,24.8797776113,0.490000009537,0.0,0.5
22.0,21.8,0.5,50.0,73.0,1.15761377202,0.0,-2.52075844889,24.3757178934,-0.267699956705,24.5724633432,0.490000009537,0.0,0.5
23.0,21.2,0.6,50.0,75.0,1.16019161282,0.0,-2.62207546488,23.9845730105,-0.339173195963,24.4078975192,0.490000009537,0.0,0.5
0.0,20.6,0.6,50.0,78.0,1.16369567553,0.0,-2.7418763151,23.6790792585,-0.383651473906,24.0847273656,0.490000009537,0.0,0.5
1.0,19.9,0.6,50.0,80.0,1.16687601664,0.0,-2.83881989063,23.2380922975,-0.458741781236,23.7703956663,0.490000009537,0.0,0.5
2.0,19.3,0.6,50.0,83.0,1.17047180182,0.0,-2.99077828108,22.8822842357,-0.537568199985,23.5160988321,0.490000009537,0.0,0.5
3.0,18.7,0.7,50.0,85.0,1.17317882712,0.0,-3.11455715231,22.4421374841,-0.604290313602,23.3697903978,0.490000009537,0.0,0.5
4.0,18.1,0.7,50.0,88.0,1.17685649709,0.0,-3.27417657258,22.1169190297,-0.651956479256,22.9477786838,0.490000009537,0.0,0.5
5.0,17.5,0.7,50.0,91.0,1.17937958809,0.0,-3.39990792929,21.7069095856,-0.755227790709,22.6537545849,0.490000009537,0.0,0.5
6.0,19.0,1.0,50.0,84.0,1.17182239676,0.0,-3.54902434502,22.5146486787,-0.819283284626,22.6667703023,0.490000009537,0.0,0.5
7.0,20.5,1.2,50.0,79.0,1.16513042579,0.0,-3.30945256502,23.1667654546,-0.806508241186,22.1511552676,0.490000009537,0.0,0.5
8.0,22.0,1.5,180.0,73.0,1.15891382483,0.0,-3.09332970133,24.1644590536,-0.89204726847,23.4596785166,0.490000009537,0.0,0.5
9.0,23.5,1.8,180.0,68.0,1.15142069476,0.0,-2.78295659758,25.0147005605,-0.62281089543,24.3144379617,0.490000009537,0.0,0.5
10.0,25.0,2.0,180.0,64.0,1.14494319508,0.0,-2.49844587814,25.893361736,-0.418481808411,25.2453272425,0.490000009537,0.0,0.5
11.0,26.5,2.3,180.0,60.0,1.13746703655,0.0,-2.19355399723,25.995303843,-0.188796224031,25.6060056631,0.490000009537,0.0,0.5
12.0,28.0,2.6,180.0,56.0,1.13134221428,0.0,-2.11339552378,25.9881735079,-0.0715480261131,25.8364501164,0.490000009537,0.0,0.5
13.0,29.5,2.8,180.0,52.0,1.1254206008,0.0,-2.08228498457,25.9753188293,-0.000664119634564,26.7403200996,0.490000009537,0.0,0.5
14.0,31.0,3.1,140.0,49.0,1.11806409533,0.0,-2.0617332514,25.9353846154,0.208487707913,31.7001433392,0.490000009537,0.0,0.5
15.0,30.0,3.4,140.0,51.0,1.12333304745,0.0,-2.03961305465,25.9887597841,1.28918043999,31.5725431092,0.490000009537,0.0,0.5
16.0,29.0,3.8,140.0,52.0,1.12798684554,0.0,-1.97836692524,25.9400943486,1.3263216829,31.2466748761,0.490000009537,0.0,0.5
17.0,28.0,4.1,140.0,55.0,1.13177981751,0.0,-1.9697328612,26.0719782515,1.27753097123,29.8484167509,0.490000009537,0.0,0.5
18.0,27.0,4.4,140.0,57.0,1.13609434882,0.0,-1.90445007797,25.9695907407,1.0080266814,28.154631791,0.490000009537,0.0,0.5
19.0,26.0,4.8,140.0,59.0,1.14162894679,0.0,-1.91477917885,26.0092675141,0.65818015899,26.9201808118,0.490000009537,0.0,0.5
20.0,25.0,5.1,90.0,61.0,1.1460543035,0.0,-1.89182598337,26.0222453022,0.397489006615,25.8277603538,0.490000009537,0.0,0.5
21.0,24.2,4.8,90.0,63.0,1.14948780551,0.0,-1.88115148767,26.0096081236,0.154347242448,25.1307619483,0.490000009537,0.0,0.5
22.0,23.3,4.6,90.0,65.0,1.15465970037,0.0,-1.87719619016,25.5720325636,-0.00355809074975,24.2240543555,0.490000009537,0.0,0.5
23.0,22.5,4.3,90.0,68.0,1.15785723945,0.0,-2.02112165309,25.4683865102,-0.21657870711,23.8940372738,0.490000009537,0.0,0.5
0.0,22.2,3.8,90.0,72.0,1.15462636059,0.0,-2.06074225049,25.215248382,-0.312491039292,23.4743348738,0.490000009537,0.0,0.5
1.0,22.0,3.4,90.0,76.0,1.15561611471,0.0,-2.12735727948,25.3302103512,-0.400713037589,23.4698666805,0.490000009537,0.0,0.5
2.0,21.7,2.9,90.0,81.0,1.15568879407,0.0,-2.08604971948,25.4164785489,-0.416200850525,23.3666471113,0.490000009537,0.0,0.5
3.0,21.4,2.4,90.0,85.0,1.15611223323,0.0,-2.03175287046,25.4796804522,-0.428741277595,23.5329972818,0.490000009537,0.0,0.5
4.0,21.0,2.6,90.0,88.0,1.158607397,0.0,-1.98566571471,25.2845680003,-0.403814164303,23.2145043707,0.490000009537,0.0,0.5
5.0,20.6,2.9,90.0,91.0,1.15995300826,0.0,-2.03718009303,24.9835321791,-0.476602102976,22.7339009055,0.490000009537,0.0,0.5
6.0,21.2,2.6,90.0,89.0,1.15601802743,0.0,-2.12554149755,25.1795269634,-0.574922306307,23.877957775,0.490000009537,0.0,0.5
7.0,21.8,2.4,90.0,87.0,1.15329280826,0.0,-2.05604000995,24.9435150655,-0.359795583594,22.9080774034,0.490000009537,0.0,0.5
8.0,22.4,2.1,140.0,85.0,1.1505923425,0.0,-2.08541043102,25.3440308615,-0.515146194064,23.7081554588,0.490000009537,0.0,0.5
9.0,23.0,1.8,140.0,83.0,1.14791782887,0.0,-1.95830372468,25.5865754941,-0.358094704018,24.3289786508,0.490000009537,0.0,0.5
10.0,23.6,1.6,140.0,82.0,1.14492835051,0.0,-1.8675495297,25.8032569,-0.21052087631,24.9135843605,0.490000009537,0.0,0.5
11.0,24.2,1.3,140.0,80.0,1.14229769046,0.0,-1.78096673908,26.0020386337,-0.0694524252378,25.2163061699,0.490000009537,0.0,0.5
12.0,24.8,1.0,140.0,78.0,1.13969654122,0.0,-1.69595186214,26.011042509,0.022271223532,25.5104764721,0.490000009537,0.0,0.5
13.0,25.4,0.8,140.0,77.0,1.13674751878,0.0,-1.67667877031,25.9970511925,0.115681202731,26.0036114405,0.490000009537,0.0,0.5
14.0,26.0,0.5,140.0,75.0,1.13303198513,0.0,-1.67445737961,25.9964969864,0.238031910485,26.3566959492,0.490000009537,0.0,0.5
15.0,25.6,0.6,140.0,77.0,1.13447195553,0.0,-1.66731518148,25.9931851047,0.320801714411,26.2127093582,0.490000009537,0.0,0.5
16.0,25.3,0.7,140.0,80.0,1.13500388809,0.0,-1.6520092485,25.996600384,0.30884812904,26.1259933859,0.490000009537,0.0,0.5
17.0,24.9,0.7,140.0,82.0,1.13650101661,0.0,-1.62137996641,25.9961701403,0.308920445952,25.7670116932,0.490000009537,0.0,0.5
18.0,24.5,0.8,140.0,85.0,1.13766227319,0.0,-1.59093303026,25.9949166481,0.250693033031,25.6127378369,0.490000009537,0.0,0.5
19.0,24.2,0.9,140.0,87.0,1.13747597501,0.0,-1.56261721727,25.9963141252,0.218940963772,25.7827959695,0.490000009537,0.0,0.5
20.0,23.8,1.0,140.0,90.0,1.13870217507,0.0,-1.55235325186,25.9945408083,0.242719288762,25.7432103039,0.490000009537,0.0,0.5
21.0,23.8,1.1,140.0,89.0,1.13904825461,0.0,-1.53241595964,25.9977475507,0.228946327279,25.9579814511,0.490000009537,0.0,0.5
22.0,23.8,1.2,140.0,87.0,1.13974041369,0.0,-1.52677353043,25.9807450459,0.265147401182,25.9920656784,0.490000009537,0.0,0.5
23.0,23.8,1.3,140.0,85.0,1.14043257276,0.0,-1.54401963096,25.996398143,0.261936123984,26.0159127727,0.490000009537,0.0,0.5
0.0,23.8,1.4,140.0,84.0,1.1407786523,0.0,-1.56016992846,25.9961620381,0.242379874754,26.0662356015,0.490000009537,0.0,0.5
1.0,23.8,1.4,140.0,82.0,1.14147081138,0.0,-1.577233009,25.9958788999,0.230745675058,26.07457066,0.490000009537,0.0,0.5
2.0,23.8,1.5,140.0,80.0,1.14216297046,0.0,-1.5915483291,25.9957376926,0.223375910371,26.0519615324,0.490000009537,0.0,0.5
3.0,23.8,1.6,140.0,79.0,1.14250904999,0.0,-1.60930447892,25.9157330146,0.204665133746,26.0955929964,0.490000009537,0.0,0.5
4.0,23.8,1.7,140.0,77.0,1.14320120907,0.0,-1.65562399548,25.9387587065,0.188793001089,25.7458612631,0.490000009537,0.0,0.5
5.0,23.8,1.8,140.0,76.0,1.14354728861,0.0,-1.68190328336,25.9940611129,0.0954756915659,25.9219214968,0.490000009537,0.0,0.5
6.0,24.3,1.9,140.0,73.0,1.14189280745,0.0,-1.68253501564,25.9846365043,0.111846530027,25.2370917529,0.490000009537,0.0,0.5
7.0,24.9,2.0,140.0,69.0,1.14011975789,0.0,-1.68723843809,25.9829988298,0.00811764732273,25.4799631567,0.490000009537,0.0,0.5
8.0,25.4,2.1,320.0,66.0,1.13857999632,0.0,-1.68088888671,26.0068352566,0.0907820092379,25.9743629757,0.490000009537,0.0,0.5
9.0,25.9,2.2,320.0,63.0,1.13709359254,0.0,-1.65840809291,25.9977989531,0.202895751884,26.1397596418,0.490000009537,0.0,0.5
10.0,26.5,2.3,320.0,60.0,1.13397864621,0.0,-1.66043517962,26.0011870926,0.250173865628,26.5383909149,0.490000009537,0.0,0.5
11.0,27.0,2.3,320.0,58.0,1.13219765468,0.0,-1.65639719194,26.0086058043,0.347102911114,26.8323110373,0.490000009537,0.0,0.5
12.0,27.5,2.4,320.0,55.0,1.13087885593,0.0,-1.64534313156,25.9967885684,0.433055443919,27.282053836,0.490000009537,0.0,0.5
13.0,28.1,2.5,320.0,52.0,1.12911373556,0.0,-1.65378298831,26.0267455248,0.529195179164,27.317694879,0.490000009537,0.0,0.5
14.0,28.6,2.6,270.0,50.0,1.12747370195,0.0,-1.64198540803,25.9952054073,0.546451905525,26.7612904339,0.490000009537,0.0,0.5
15.0,27.9,2.4,270.0,53.0,1.12969395045,0.0,-1.65118633448,25.9915822024,0.431678632813,27.8348041363,0.490000009537,0.0,0.5
16.0,27.3,2.2,270.0,55.0,1.13190436517,0.0,-1.63189103899,26.0019162862,0.682241117621,27.6567525382,0.490000009537,0.0,0.5
17.0,26.6,2.0,270.0,57.0,1.13467266394,0.0,-1.61496378283,25.9991955552,0.660666246073,27.1958355776,0.490000009537,0.0,0.5
18.0,25.9,1.9,270.0,60.0,1.13709707142,0.0,-1.6112772218,25.9977429497,0.567549314488,26.6977503039,0.490000009537,0.0,0.5
19.0,25.3,1.7,270.0,63.0,1.13907226856,0.0,-1.6051221002,25.9958456068,0.458719264591,26.5004665375,0.490000009537,0.0,0.5
20.0,24.6,1.5,320.0,66.0,1.14163636434,0.0,-1.58597160968,25.9944275169,0.407909431121,26.0986791282,0.490000009537,0.0,0.5
21.0,24.1,1.7,320.0,70.0,1.14285510263,0.0,-1.5625119314,25.9986863558,0.316143013867,26.2636700472,0.490000009537,0.0,0.5
22.0,23.5,2.0,320.0,75.0,1.14551544466,0.0,-1.52387827324,25.8586822571,0.348690520345,26.0718232951,0.490000009537,0.0,0.5
23.0,23.0,2.2,320.0,81.0,1.14622606961,0.0,-1.53317187111,25.4613666362,0.311468676481,25.8382329084,0.490000009537,0.0,0.5
0.0,22.4,2.4,320.0,86.0,1.14555714567,0.0,-1.62267002777,25.0001596122,0.267648093247,25.3102042026,0.490000009537,0.0,0.5
1.0,22.1,2.7,320.0,85.0,1.14871305382,0.0,-1.7504128317,24.6593187936,0.178284381425,25.0124085683,0.490000009537,0.0,0.5
2.0,21.7,2.9,320.0,85.0,1.15091615929,0.0,-1.89544344116,24.2997337835,0.0948439268713,24.7161086069,0.490000009537,0.0,0.5
3.0,21.3,3.1,320.0,84.0,1.15341144064,0.0,-2.04739580558,23.9312021439,0.00495583043078,24.4077919357,0.490000009537,0.0,0.5
4.0,20.9,3.4,320.0,83.0,1.15707044614,0.0,-2.21354182091,23.5138151769,-0.0917851135198,24.0590055195,0.490000009537,0.0,0.5
5.0,20.5,3.6,320.0,83.0,1.15923930497,0.0,-2.39966992882,23.143213776,-0.200838009241,23.7415462168,0.490000009537,0.0,0.5
6.0,21.7,3.4,320.0,79.0,1.15393906874,0.0,-2.55683565965,24.0307840962,-0.292626331124,24.1942542419,0.490000009537,0.0,0.5
7.0,22.8,3.3,320.0,77.0,1.14863102827,0.0,-2.29298471752,24.7600645494,-0.205622751478,24.5723231955,0.490000009537,0.0,0.5
8.0,24.0,3.1,360.0,74.0,1.14198715933,0.0,-2.04674194934,25.6054929981,-0.101181418704,24.7873820991,0.490000009537,0.0,0.5
9.0,25.2,2.9,360.0,71.0,1.13659842546,0.0,-1.76646670055,25.9951762517,-0.030840538292,25.7846151433,0.490000009537,0.0,0.5
10.0,26.3,2.8,360.0,68.0,1.13183303106,0.0,-1.62225712675,26.0003659188,0.196001151577,26.3346169087,0.490000009537,0.0,0.5
11.0,27.5,2.6,360.0,66.0,1.12503700676,0.0,-1.60056689604,25.9860701479,0.338710978176,26.9432422687,0.490000009537,0.0,0.5
12.0,28.7,2.4,360.0,63.0,1.11990306973,0.0,-1.57657879424,25.9739726674,0.505236351078,26.3033217245,0.490000009537,0.0,0.5
13.0,29.8,2.3,360.0,61.0,1.11378081174,0.0,-1.55467555741,25.9896760722,0.390818157634,26.3748035167,0.490000009537,0.0,0.5
14.0,31.0,2.1,140.0,59.0,1.10833120618,0.0,-1.52146526452,25.9474253842,0.430161891643,30.0821513923,0.490000009537,0.0,0.5
15.0,30.2,2.0,140.0,62.0,1.1111357082,0.0,-1.5523237869,26.0383517973,1.21336802681,29.2771811086,0.490000009537,0.0,0.5
16.0,29.3,1.9,140.0,66.0,1.11411027897,0.0,-1.50490008352,26.0317619737,1.08203809453,28.8994255511,0.490000009537,0.0,0.5
17.0,28.5,1.8,140.0,70.0,1.11667278495,0.0,-1.48477092994,25.9928356303,1.01760133954,29.1509463385,0.490000009537,0.0,0.5
18.0,27.7,1.7,140.0,74.0,1.11935725231,0.0,-1.44911857378,26.000146697,1.12182333686,28.5686917258,0.490000009537,0.0,0.5
19.0,26.8,1.6,140.0,79.0,1.12230958134,0.0,-1.42234402397,25.9930302945,1.01503051603,28.1553557952,0.490000009537,0.0,0.5
20.0,26.0,1.5,140.0,84.0,1.12484756589,0.0,-1.40186292758,25.9766270823,0.933131874046,27.7078015459,0.490000009537,0.0,0.5
21.0,25.1,1.5,140.0,85.0,1.13075478266,0.0,-1.39114665453,25.9916162559,0.862639294931,27.252970495,0.490000009537,0.0,0.5
22.0,24.2,1.4,140.0,87.0,1.135132393,0.0,-1.39881052982,25.9831884404,0.742240286011,26.8524637349,0.490000009537,0.0,0.5
23.0,23.3,1.4,140.0,89.0,1.14071005057,0.0,-1.36228224803,25.9974934534,0.643642521724,26.4595377515,0.490000009537,0.0,0.5
0.0,22.4,1.4,140.0,91.0,1.14631756902,0.0,-1.34958965329,25.7553133909,0.536928005466,26.1824755012,0.490000009537,0.0,0.5
1.0,21.6,1.3,140.0,92.0,1.1505121834,0.0,-1.43232353295,25.2701998662,0.453491378429,25.6833693586,0.490000009537,0.0,0.5
2.0,20.7,1.3,140.0,94.0,1.1561561148,0.0,-1.62132391598,24.7250455163,0.31668116754,25.266010578,0.490000009537,0.0,0.5
3.0,19.8,1.3,140.0,96.0,1.16182571881,0.0,-1.83476550859,24.1492663035,0.19724789909,24.8371481416,0.490000009537,0.0,0.5
4.0,18.9,1.2,140.0,98.0,1.16632656668,0.0,-2.06519768308,23.5379727608,0.0740242462868,24.3737346315,0.490000009537,0.0,0.5
5.0,18.0,1.2,140.0,100.0,1.1720398493,0.0,-2.31208284464,22.9416477991,-0.0584456146662,23.9239160418,0.490000009537,0.0,0.5
6.0,19.0,1.3,140.0,100.0,1.16643583384,0.0,-2.5527412736,23.7076124827,-0.184775282822,24.3459075012,0.490000009537,0.0,0.5
7.0,20.0,1.4,140.0,99.0,1.15987028309,0.0,-2.31170010933,24.1799874212,-0.103874069369,23.696651701,0.490000009537,0.0,0.5
8.0,21.0,1.5,90.0,94.0,1.15565481558,0.0,-2.13610713085,24.7769561744,-0.192009043921,23.7956559307,0.490000009537,0.0,0.5
9.0,22.0,1.6,90.0,90.0,1.15124503738,0.0,-1.95715720074,25.1728334528,-0.177479074239,24.2714805673,0.490000009537,0.0,0.5
10.0,23.0,1.7,90.0,85.0,1.14607997082,0.0,-1.83182695394,25.6800328207,-0.076007748463,24.9544677471,0.490000009537,0.0,0.5
11.0,24.0,1.8,90.0,81.0,1.14188210921,0.0,-1.67356585765,26.0088790854,0.0716307072774,25.672994105,0.490000009537,0.0,0.5
12.0,25.0,1.9,90.0,77.0,1.13779109824,0.0,-1.57059220449,25.9857929046,0.227454370715,26.4368682834,0.490000009537,0.0,0.5
13.0,26.0,2.0,90.0,73.0,1.13265067999,0.0,-1.59768911422,25.9868909844,0.397718186812,27.2854524638,0.490000009537,0.0,0.5
