Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
14.0,28.6,2.6,270.0,50.0,1.12747370195,0.0,-1.64316861183,25.9954567406,0.547715562882,26.7648196517,0.5,0.0,0.449999988079
15.0,27.9,2.4,270.0,53.0,1.12969395045,0.0,-1.65141034017,25.9918281618,0.432282853257,27.8389070156,0.5,0.0,0.449999988079
16.0,27.3,2.2,270.0,55.0,1.13190436517,0.0,-1.63197942714,26.002059422,0.683111742472,27.6612815325,0.5,0.0,0.449999988079
17.0,26.6,2.0,270.0,57.0,1.13467266394,0.0,-1.61515082835,25.9990161602,0.661659071616,27.19862126,0.5,0.0,0.449999988079
18.0,25.9,1.9,270.0,60.0,1.13709707142,0.0,-1.61176190347,25.9977548749,0.568248384232,26.698776954,0.5,0.0,0.449999988079
19.0,25.3,1.7,270.0,63.0,1.13907226856,0.0,-1.60619733239,25.9958469932,0.45899144403,26.5007490696,0.5,0.0,0.449999988079
20.0,24.6,1.5,320.0,66.0,1.14163636434,0.0,-1.58765882466,25.9948776398,0.407992169423,26.0971279352,0.5,0.0,0.449999988079
21.0,24.1,1.7,320.0,70.0,1.14285510263,0.0,-1.56350776727,26.000779851,0.315801590911,26.2656836371,0.5,0.0,0.449999988079
22.0,23.5,2.0,320.0,75.0,1.14551544466,0.0,-1.52462115464,25.9004058476,0.348767930394,26.0794892138,0.5,0.0,0.449999988079
23.0,23.0,2.2,320.0,81.0,1.14622606961,0.0,-1.52099348702,25.5067064696,0.312740342047,25.848740911,0.5,0.0,0.449999988079
0.0,22.4,2.4,320.0,86.0,1.14555714567,0.0,-1.60869450845,25.0524424672,0.269567743772,25.3251671082,0.509999990463,0.0,0.449999988079
1.0,22.1,2.7,320.0,85.0,1.14871305382,0.0,-1.73379678467,24.7101544263,0.181233041692,25.0281463081,0.509999990463,0.0,0.449999988079
2.0,21.7,2.9,320.0,85.0,1.15091615929,0.0,-1.87871735588,24.3473440553,0.0981844781133,24.7317935554,0.509999990463,0.0,0.449999988079
3.0,21.3,3.1,320.0,84.0,1.15341144064,0.0,-2.03130106357,23.9798115422,0.0084722246716,24.4245471835,0.509999990463,0.0,0.449999988079
4.0,20.9,3.4,320.0,83.0,1.15707044614,0.0,-2.19678042649,23.5619788922,-0.0878863687145,24.076702327,0.509999990463,0.0,0.449999988079
5.0,20.5,3.6,320.0,83.0,1.15923930497,0.0,-2.38271907885,23.1921467695,-0.196598013274,23.7602812253,0.509999990463,0.0,0.449999988079
6.0,21.7,3.4,320.0,79.0,1.15393906874,0.0,-2.53934119664,24.076036048,-0.288056821993,24.2110406394,0.509999990463,0.0,0.449999988079
7.0,22.8,3.3,320.0,77.0,1.14863102827,0.0,-2.27642503475,24.8011073116,-0.20139783788,24.5796216982,0.509999990463,0.0,0.449999988079
8.0,24.0,3.1,360.0,74.0,1.14198715933,0.0,-2.03136220387,25.6387725244,-0.0987994144253,24.7879832873,0.5,0.0,0.449999988079
9.0,25.2,2.9,360.0,71.0,1.13659842546,0.0,-1.75336987373,25.9975751794,-0.0298332224216,25.7844243559,0.5,0.0,0.449999988079
10.0,26.3,2.8,360.0,68.0,1.13183303106,0.0,-1.61923837509,26.0003465338,0.19674285839,26.3366261674,0.5,0.0,0.449999988079
11.0,27.5,2.6,360.0,66.0,1.12503700676,0.0,-1.59852066393,25.9867347301,0.339813687708,26.9496522326,0.5,0.0,0.449999988079
12.0,28.7,2.4,360.0,63.0,1.11990306973,0.0,-1.57440342647,25.9898793167,0.507240674089,26.2978670938,0.5,0.0,0.449999988079
13.0,29.8,2.3,360.0,61.0,1.11378081174,0.0,-1.54727581505,25.990012454,0.390230404776,26.3825517206,0.5,0.0,0.449999988079
14.0,31.0,2.1,140.0,59.0,1.10833120618,0.0,-1.51933211726,25.9490517566,0.432033037204,30.044732637,0.509999990463,0.0,0.449999988079
15.0,30.2,2.0,140.0,62.0,1.1111357082,0.0,-1.5487283279,26.0351628649,1.20581062037,29.2419723339,0.509999990463,0.0,0.449999988079
16.0,29.3,1.9,140.0,66.0,1.11411027897,0.0,-1.502718164,26.0304823588,1.0744741696,28.8745013221,0.509999990463,0.0,0.449999988079
17.0,28.5,1.8,140.0,70.0,1.11667278495,0.0,-1.48103938258,25.9927614764,1.01175637405,29.1287512988,0.509999990463,0.0,0.449999988079
18.0,27.7,1.7,140.0,74.0,1.11935725231,0.0,-1.44544983522,25.999894094,1.11493608211,28.568597662,0.509999990463,0.0,0.449999988079
19.0,26.8,1.6,140.0,79.0,1.12230958134,0.0,-1.41868583639,25.9930214519,1.01439743645,28.1525224804,0.509999990463,0.0,0.449999988079
20.0,26.0,1.5,140.0,84.0,1.12484756589,0.0,-1.39756064762,25.9775078799,0.932400079319,27.7089694252,0.509999990463,0.0,0.449999988079
21.0,25.1,1.5,140.0,85.0,1.13075478266,0.0,-1.38690826969,25.9917693768,0.862915481935,27.2575349051,0.509999990463,0.0,0.449999988079
22.0,24.2,1.4,140.0,87.0,1.135132393,0.0,-1.39766097846,25.9854293618,0.74362763152,26.8587382723,0.509999990463,0.0,0.449999988079
23.0,23.3,1.4,140.0,89.0,1.14071005057,0.0,-1.36073305553,25.9975453387,0.644908037403,26.4626136365,0.509999990463,0.0,0.449999988079
0.0,22.4,1.4,140.0,91.0,1.14631756902,0.0,-1.34795713685,25.746134625,0.537299889208,26.1835074124,0.509999990463,0.0,0.449999988079
1.0,21.6,1.3,140.0,92.0,1.1505121834,0.0,-1.43375604202,25.2662166237,0.45336693861,25.6852341222,0.509999990463,0.0,0.449999988079
2.0,20.7,1.3,140.0,94.0,1.1561561148,0.0,-1.62156235445,24.7193861795,0.316684860861,25.2685850455,0.509999990463,0.0,0.449999988079
3.0,19.8,1.3,140.0,96.0,1.16182571881,0.0,-1.83583938448,24.1474221524,0.197453833719,24.8411654684,0.509999990463,0.0,0.449999988079
4.0,18.9,1.2,140.0,98.0,1.16632656668,0.0,-2.06526313193,23.544371652,0.0745911532352,24.3800619425,0.509999990463,0.0,0.449999988079
5.0,18.0,1.2,140.0,100.0,1.1720398493,0.0,-2.3094763773,22.9450276284,-0.0572933494271,23.9312604716,0.509999990463,0.0,0.449999988079
6.0,19.0,1.3,140.0,100.0,1.16643583384,0.0,-2.55099264929,23.6966277138,-0.183312621347,24.3497596752,0.509999990463,0.0,0.449999988079
7.0,20.0,1.4,140.0,99.0,1.15987028309,0.0,-2.31447455594,24.1761778798,-0.103168245687,23.6910685867,0.509999990463,0.0,0.449999988079
