Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.460000008345,0.170000001788,0.219999998808,0.189999997616,0.189999997616,0.159999996424,0.20000000298,0.219999998808,0.189999997616
1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-1.58839295758,21.5891263135,-2.25787142804,21.1043088395,-1.91072215335,20.164852382,0.0,0.430000007153,0.109999999404,0.15000000596,0.129999995232,0.119999997318,0.10000000149,0.129999995232,0.140000000596,0.119999997318
2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-1.44423916789,22.0222476477,-2.04332066522,21.6765499195,-1.77293091215,21.7267014807,0.0,0.360000014305,0.0500000007451,0.0799999982119,0.070000000298,0.070000000298,0.0500000007451,0.070000000298,0.0799999982119,0.070000000298
3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-1.39132746309,22.1091713302,-1.9227973011,22.0635217783,-1.48117169453,21.960954815,0.0,0.340000003576,0.0399999991059,0.070000000298,0.0599999986589,0.0599999986589,0.0399999991059,0.0599999986589,0.0599999986589,0.0500000007451
4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-1.39359646992,22.2634182494,-1.84440529723,22.6073878226,-1.44412914966,22.3987351127,0.0,0.310000002384,0.0299999993294,0.0500000007451,0.0500000007451,0.0399999991059,0.0299999993294,0.0500000007451,0.0500000007451,0.0399999991059
5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-1.38381594352,22.2874221946,-1.73184598983,22.7128201684,-1.36323187192,22.3608342987,0.0,0.310000002384,0.0299999993294,0.0500000007451,0.0500000007451,0.0399999991059,0.0299999993294,0.0500000007451,0.0500000007451,0.0399999991059
6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-1.36092886789,22.267394381,-1.70441449315,22.5574960877,-1.36129083653,22.4590409598,0.0,0.330000013113,0.0399999991059,0.0599999986589,0.0500000007451,0.0500000007451,0.0399999991059,0.0500000007451,0.0599999986589,0.0500000007451
7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-1.32499766932,22.3856558728,-1.72956686248,22.298177948,-1.307049524,21.3174009156,0.0,0.40000000596,0.070000000298,0.109999999404,0.0900000035763,0.0900000035763,0.070000000298,0.10000000149,0.109999999404,0.0900000035763
8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-1.25087966121,21.9486465978,-1.78084611033,21.394409263,-1.49443107891,21.6959503917,0.0,0.519999980927,0.519999980927,0.490000009537,0.509999990463,0.519999980927,0.52999997139,0.519999980927,0.509999990463,0.52999997139
9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-1.27668863729,21.8976386334,-1.95127416818,21.1409181189,-1.34555139662,21.446454155,0.0,0.519999980927,0.52999997139,0.490000009537,0.509999990463,0.519999980927,0.52999997139,0.52999997139,0.519999980927,0.540000021458
10.0,18.7,3.1,180.0,64.0,1.17978052276,0.0,-1.23439393168,21.0516934928,-1.99064583093,20.052977132,-1.33002589461,20.2554196536,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.540000021458,0.540000021458,0.52999997139,0.560000002384
11.0,19.5,3.1,180.0,60.0,1.17560363374,0.0,-1.33310739618,21.5564216797,-2.22158610779,20.6066447972,-1.51473879488,20.774844188,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.52999997139,0.550000011921,0.540000021458,0.52999997139,0.560000002384
12.0,20.3,3.1,180.0,56.0,1.17270905008,0.0,-1.21668008624,21.8643834241,-2.10885811492,21.0093773905,-1.37405595379,21.235949806,0.0,0.52999997139,0.550000011921,0.490000009537,0.519999980927,0.52999997139,0.550000011921,0.550000011921,0.52999997139,0.560000002384
13.0,21.2,3.1,180.0,53.0,1.16911757183,0.0,-1.0886935343,22.5566611527,-1.98276951173,21.7658256274,-1.19835203644,21.989224226,0.0,0.52999997139,0.550000011921,0.490000009537,0.519999980927,0.52999997139,0.550000011921,0.550000011921,0.52999997139,0.560000002384
14.0,22.0,3.1,180.0,50.0,1.16609488045,0.0,-0.916742517772,23.0456936329,-1.78177277026,22.3886116711,-0.971919198264,22.6115327273,0.0,0.52999997139,0.550000011921,0.490000009537,0.519999980927,0.52999997139,0.550000011921,0.550000011921,0.52999997139,0.560000002384
15.0,21.3,2.8,180.0,54.0,1.16832347714,0.0,-0.81931694203,22.9418174673,-1.62236090675,22.0020982717,-0.795119513231,22.4721057422,0.0,0.52999997139,0.550000011921,0.490000009537,0.519999980927,0.52999997139,0.550000011921,0.540000021458,0.52999997139,0.560000002384
16.0,20.7,2.6,180.0,57.0,1.16924202731,0.0,-0.836882871224,22.5774196234,-1.6804599654,21.5887131973,-0.793465531872,22.0930625084,0.0,0.52999997139,0.550000011921,0.490000009537,0.519999980927,0.52999997139,0.550000011921,0.540000021458,0.52999997139,0.560000002384
17.0,20.0,2.3,180.0,62.0,1.17134432183,0.0,-0.946906586125,22.1437346119,-1.76157576693,21.1351434468,-0.885712293126,21.689361112,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.52999997139,0.550000011921,0.540000021458,0.52999997139,0.560000002384
18.0,19.3,2.0,180.0,67.0,1.17354909808,0.0,-1.07612792032,21.8194748354,-1.85386040406,20.8597197862,-1.00959955421,21.3486592562,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.540000021458,0.540000021458,0.52999997139,0.560000002384
19.0,18.7,1.8,180.0,72.0,1.17533265262,0.0,-1.18936243725,21.6298051655,-1.9579572331,20.7180118173,-1.1663193748,21.0916506101,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.540000021458,0.540000021458,0.519999980927,0.550000011921
20.0,18.0,1.5,270.0,77.0,1.17772183568,0.0,-1.26949562809,21.3231745021,-2.02486820247,20.421354417,-1.30823047749,20.8867893167,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.540000021458,0.540000021458,0.52999997139,0.560000002384
21.0,17.9,1.6,270.0,77.0,1.17824586609,0.0,-1.36115800033,21.0395217117,-2.11498421633,20.1316984866,-1.42332072944,20.5492794416,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.550000011921,0.540000021458,0.52999997139,0.560000002384
22.0,17.8,1.7,270.0,77.0,1.17876959948,0.0,-1.44961543883,20.8928302295,-2.21256833356,20.0141548463,-1.558619126,20.3681815302,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.550000011921,0.540000021458,0.52999997139,0.560000002384
23.0,17.7,1.8,270.0,77.0,1.18049101601,0.0,-1.51127837889,20.7461575106,-2.27042717065,19.8839527848,-1.65294267173,20.2047870053,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.550000011921,0.540000021458,0.52999997139,0.560000002384
0.0,17.6,1.9,270.0,77.0,1.18101457565,0.0,-1.57249138165,20.6136919562,-2.33032662347,19.8009755062,-1.73557949063,20.0823210353,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.540000021458,0.540000021458,0.52999997139,0.550000011921
1.0,17.4,2.0,270.0,77.0,1.18206083111,0.0,-1.6313855642,20.4964563434,-2.37722690347,19.702411629,-1.80245286688,19.9618381672,0.0,0.52999997139,0.540000021458,0.490000009537,0.519999980927,0.519999980927,0.540000021458,0.540000021458,0.52999997139,0.550000011921
