Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul
0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-4.60754577872,19.5304630077,-1.4693443491,20.8413420702,0.509999990463,0.0,0.5
1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-4.86561666774,21.1523589124,-1.59792384768,22.4869575186,0.509999990463,0.0,0.5
2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-4.39873085784,20.870828188,-1.28963113041,22.5743347451,0.509999990463,0.0,0.5
3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-4.48257166553,20.8794932834,-1.27914353634,22.5479156582,0.509999990463,0.0,0.5
4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-4.485314966,20.3449676366,-1.29095863113,22.1792118089,0.509999990463,0.0,0.5
5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-4.65852751628,20.0108235099,-1.37235797069,21.8700547976,0.509999990463,0.0,0.5
6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-4.76033172475,20.2370414406,-1.43266005176,21.569842416,0.509999990463,0.0,0.5
7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-4.70658152979,18.9770084665,-1.47694786975,20.0248393669,0.509999990463,0.0,0.5
8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-5.10079339126,20.7260789016,-1.78096495665,20.9977815688,0.5,0.0,0.490000009537
9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-4.60418156078,20.8385208145,-1.60029391901,20.6414244596,0.5,0.0,0.490000009537
10.0,18.7,3.1,180.0,64.0,1.17978052276,0.0,-4.56454519076,21.276123173,-1.66751382391,20.7694938497,0.5,0.0,0.490000009537
11.0,19.5,3.1,180.0,60.0,1.17560363374,0.0,-4.42906466846,21.6578569642,-1.62733040022,20.8701729066,0.5,0.0,0.490000009537
12.0,20.3,3.1,180.0,56.0,1.17270905008,0.0,-4.31285079349,22.1531307518,-1.60199119069,21.2972677399,0.5,0.0,0.490000009537
13.0,21.2,3.1,180.0,53.0,1.16911757183,0.0,-4.15474600511,22.6516389229,-1.5059774591,21.8706704191,0.5,0.0,0.490000009537
14.0,22.0,3.1,180.0,50.0,1.16609488045,0.0,-3.99018106993,23.2209276624,-1.37559162676,22.4239332137,0.5,0.0,0.490000009537
15.0,21.3,2.8,180.0,54.0,1.16832347714,0.0,-3.80514522786,22.8835611169,-1.25296207176,22.2988029303,0.5,0.0,0.490000009537
16.0,20.7,2.6,180.0,57.0,1.16924202731,0.0,-3.87041814264,22.552671837,-1.26628570571,21.9079576387,0.5,0.0,0.490000009537
17.0,20.0,2.3,180.0,62.0,1.17134432183,0.0,-3.94435152977,22.2281267998,-1.33794688882,21.53946035,0.5,0.0,0.490000009537
18.0,19.3,2.0,180.0,67.0,1.17354909808,0.0,-4.01417621269,21.8142812821,-1.40825626706,21.1264716521,0.5,0.0,0.490000009537
19.0,18.7,1.8,180.0,72.0,1.17533265262,0.0,-4.11500890671,21.7654245864,-1.49199746378,21.8849905726,0.5,0.0,0.490000009537
20.0,18.0,1.5,270.0,77.0,1.17772183568,0.0,-4.1096095214,21.1321341748,-1.34642431534,22.0335895264,0.5,0.0,0.490000009537
21.0,17.9,1.6,270.0,77.0,1.17824586609,0.0,-4.28185800937,21.1249674903,-1.32352647053,21.7053710109,0.5,0.0,0.490000009537
22.0,17.8,1.7,270.0,77.0,1.17876959948,0.0,-4.29220412705,21.0689053382,-1.38745139315,21.6672950481,0.5,0.0,0.490000009537
23.0,17.7,1.8,270.0,77.0,1.18049101601,0.0,-4.31648645401,21.0037517428,-1.40320735935,21.624998513,0.5,0.0,0.490000009537
0.0,17.6,1.9,270.0,77.0,1.18101457565,0.0,-4.34568914165,20.8408694795,-1.42082183554,21.9041651318,0.5,0.0,0.490000009537
1.0,17.4,2.0,270.0,77.0,1.18206083111,0.0,-4.40652481648,20.7290424309,-1.37088806304,21.7946727383,0.5,0.0,0.490000009537
2.0,17.3,2.1,270.0,77.0,1.18258353352,0.0,-4.45323064106,20.6301175352,-1.40297508985,21.7754440671,0.5,0.0,0.490000009537
3.0,17.2,2.2,270.0,77.0,1.18430599606,0.0,-4.49543637326,20.5518187126,-1.41236143223,21.7925606338,0.5,0.0,0.490000009537
4.0,17.1,2.3,270.0,77.0,1.18482855406,0.0,-4.53126759681,20.9280433385,-1.42142899988,21.9385690159,0.5,0.0,0.490000009537
5.0,17.0,2.4,270.0,77.0,1.18535083639,0.0,-4.41197219651,21.9213221525,-1.39887684427,22.7467987368,0.5,0.0,0.490000009537
6.0,18.0,2.3,270.0,73.0,1.1811034955,0.0,-4.12449404513,21.8890265074,-1.22886865831,22.7106299113,0.5,0.0,0.490000009537
7.0,19.0,2.2,270.0,68.0,1.17720895969,0.0,-4.12415419204,21.2977720998,-1.21835873837,20.8016506684,0.5,0.0,0.490000009537
8.0,20.0,2.1,90.0,64.0,1.17197693047,0.0,-4.29785575785,22.2681702087,-1.5784214555,21.1315457815,0.5,0.0,0.490000009537
9.0,21.0,2.0,90.0,60.0,1.16804280174,0.0,-4.00235066991,22.783554095,-1.50148684711,22.3297349805,0.5,0.0,0.490000009537
10.0,22.0,1.9,90.0,57.0,1.16390934179,0.0,-3.8349513591,23.3778866556,-1.24832991083,23.4034238022,0.5,0.0,0.490000009537
11.0,23.0,1.8,90.0,53.0,1.15901415221,0.0,-3.63255889239,23.8141984776,-1.0017312438,24.29599385,0.5,0.0,0.490000009537
12.0,24.0,1.7,90.0,50.0,1.15507819642,0.0,-3.47415313835,24.2179957023,-0.78214098189,24.4216655612,0.5,0.0,0.490000009537
13.0,25.0,1.6,90.0,47.0,1.15123947612,0.0,-3.31707061845,24.658597659,-0.712397981334,24.738944474,0.5,0.0,0.490000009537
14.0,26.0,1.5,90.0,45.0,1.14594825246,0.0,-3.14698394122,25.1089979463,-0.607746188269,24.6469906599,0.5,0.0,0.490000009537
15.0,25.2,1.3,90.0,48.0,1.14871682953,0.0,-2.96542840462,24.9866248928,-0.589442016433,24.9855277689,0.5,0.0,0.490000009537
16.0,24.3,1.2,90.0,52.0,1.15171219482,0.0,-2.95660399061,24.822446431,-0.495407431392,24.5079284225,0.5,0.0,0.490000009537
17.0,23.5,1.0,90.0,55.0,1.15466907652,0.0,-2.96302135196,24.5539189798,-0.57065103338,24.1119035931,0.5,0.0,0.490000009537
18.0,22.7,0.8,90.0,59.0,1.15737755359,0.0,-3.01097932323,24.2102630469,-0.64778145672,23.5808034616,0.5,0.0,0.490000009537
19.0,21.8,0.7,90.0,64.0,1.15921020859,0.0,-3.08280743525,23.9753536446,-0.752712367262,23.8180440533,0.5,0.0,0.490000009537
20.0,21.0,0.5,140.0,69.0,1.16183712158,0.0,-3.11816998022,23.6420681459,-0.70619060537,23.5951544146,0.5,0.0,0.490000009537
21.0,20.4,0.5,140.0,71.0,1.16438213633,0.0,-3.18647050696,23.0688915609,-0.749565749608,23.5459748981,0.5,0.0,0.490000009537
22.0,19.8,0.5,140.0,73.0,1.1681449117,0.0,-3.35146523181,22.7312658776,-0.762577817338,23.3645852582,0.5,0.0,0.490000009537
