Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Casal_PMV,Casal_Temp,Circulacao_PMV,Circulacao_Temp,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste
17.0,20.0,2.3,180.0,62.0,1.17134432183,0.0,-3.93810636638,22.2889666148,-1.34056659638,21.5264466855,0.490000009537,0.0,0.490000009537
18.0,19.3,2.0,180.0,67.0,1.17354909808,0.0,-4.01941613692,21.8871234883,-1.41196615565,21.107013166,0.490000009537,0.0,0.490000009537
19.0,18.7,1.8,180.0,72.0,1.17533265262,0.0,-4.11330555701,21.8475790674,-1.49749687119,21.8623671318,0.490000009537,0.0,0.490000009537
20.0,18.0,1.5,270.0,77.0,1.17772183568,0.0,-4.10322086378,21.2159013737,-1.35321628812,22.0270091392,0.490000009537,0.0,0.490000009537
21.0,17.9,1.6,270.0,77.0,1.17824586609,0.0,-4.27449593881,21.0335799438,-1.3284242907,21.6953881578,0.490000009537,0.0,0.490000009537
22.0,17.8,1.7,270.0,77.0,1.17876959948,0.0,-4.33784045106,20.9804944665,-1.39345416134,21.6583959484,0.490000009537,0.0,0.490000009537
23.0,17.7,1.8,270.0,77.0,1.18049101601,0.0,-4.36433497714,20.9018489828,-1.40918123045,21.6145015224,0.490000009537,0.0,0.490000009537
0.0,17.6,1.9,270.0,77.0,1.18101457565,0.0,-4.40074300285,20.8258507439,-1.42722654267,21.5703221836,0.490000009537,0.0,0.490000009537
1.0,17.4,2.0,270.0,77.0,1.18206083111,0.0,-4.43766551128,20.5644825839,-1.44541912359,22.2551426484,0.490000009537,0.0,0.490000009537
2.0,17.3,2.1,270.0,77.0,1.18258353352,0.0,-4.53368883025,20.5257702848,-1.32185372366,21.7756995725,0.490000009537,0.0,0.490000009537
3.0,17.2,2.2,270.0,77.0,1.18430599606,0.0,-4.56264678736,20.4396730043,-1.42106411619,21.7301502969,0.490000009537,0.0,0.490000009537
4.0,17.1,2.3,270.0,77.0,1.18482855406,0.0,-4.60513484034,21.0858582953,-1.43894504393,22.0940591841,0.490000009537,0.0,0.490000009537
5.0,17.0,2.4,270.0,77.0,1.18535083639,0.0,-4.40712773485,21.8287399843,-1.3747695065,22.8831601681,0.490000009537,0.0,0.490000009537
6.0,18.0,2.3,270.0,73.0,1.1811034955,0.0,-4.19695478816,21.9085594459,-1.21011793011,22.7248392195,0.490000009537,0.0,0.490000009537
7.0,19.0,2.2,270.0,68.0,1.17720895969,0.0,-4.1649746912,21.3272798061,-1.22100086183,20.7853381667,0.490000009537,0.0,0.490000009537
8.0,20.0,2.1,90.0,64.0,1.17197693047,0.0,-4.33305021315,22.2692021438,-1.58558249216,21.1284501025,0.490000009537,0.0,0.479999989271
9.0,21.0,2.0,90.0,60.0,1.16804280174,0.0,-4.04318196252,22.8364980966,-1.50660635108,22.3321618449,0.490000009537,0.0,0.479999989271
10.0,22.0,1.9,90.0,57.0,1.16390934179,0.0,-3.85939480934,23.4552290667,-1.25256438192,23.4037044248,0.490000009537,0.0,0.479999989271
11.0,23.0,1.8,90.0,53.0,1.15901415221,0.0,-3.64698208531,23.7953088049,-1.00626973232,24.2916159407,0.490000009537,0.0,0.479999989271
12.0,24.0,1.7,90.0,50.0,1.15507819642,0.0,-3.51472302991,24.1872696932,-0.78685284275,24.4147092292,0.490000009537,0.0,0.479999989271
13.0,25.0,1.6,90.0,47.0,1.15123947612,0.0,-3.36124671244,24.6052559719,-0.717847814497,24.7190923362,0.490000009537,0.0,0.479999989271
14.0,26.0,1.5,90.0,45.0,1.14594825246,0.0,-3.19875220609,25.0384819697,-0.61526221838,24.6223796739,0.490000009537,0.0,0.479999989271
15.0,25.2,1.3,90.0,48.0,1.14871682953,0.0,-3.02560322813,24.9523660806,-0.598201771028,24.9520885634,0.490000009537,0.0,0.479999989271
16.0,24.3,1.2,90.0,52.0,1.15171219482,0.0,-3.00513755419,24.8093888485,-0.505747000072,24.5014496591,0.490000009537,0.0,0.479999989271
17.0,23.5,1.0,90.0,55.0,1.15466907652,0.0,-3.00476039577,24.5713443743,-0.57588112099,24.0945597216,0.490000009537,0.0,0.479999989271
18.0,22.7,0.8,90.0,59.0,1.15737755359,0.0,-3.0434993247,24.2605191056,-0.65517049824,23.5656528774,0.490000009537,0.0,0.479999989271
19.0,21.8,0.7,90.0,64.0,1.15921020859,0.0,-3.10426289372,24.0264603792,-0.759662724628,23.8049356219,0.490000009537,0.0,0.479999989271
20.0,21.0,0.5,140.0,69.0,1.16183712158,0.0,-3.13796736833,23.6866999351,-0.713076392119,23.5797668214,0.490000009537,0.0,0.479999989271
21.0,20.4,0.5,140.0,71.0,1.16438213633,0.0,-3.20694323099,22.9573001475,-0.757369996155,23.5372636559,0.490000009537,0.0,0.479999989271
22.0,19.8,0.5,140.0,73.0,1.1681449117,0.0,-3.41695380627,22.6422396211,-0.769674300374,23.3620740992,0.490000009537,0.0,0.479999989271
23.0,19.2,0.6,140.0,76.0,1.17048268975,0.0,-3.51855186367,22.3267403883,-0.814299984121,23.0571974498,0.490000009537,0.0,0.479999989271
0.0,18.6,0.6,140.0,79.0,1.17286498826,0.0,-3.61853693237,21.9552833762,-0.883450482718,22.7723611712,0.490000009537,0.0,0.490000009537
1.0,17.9,0.6,140.0,82.0,1.17701797951,0.0,-3.73976971588,21.5049463966,-0.949922393839,22.4157589395,0.490000009537,0.0,0.490000009537
2.0,17.3,0.6,140.0,85.0,1.17948837789,0.0,-3.89565535058,21.1205880873,-1.03610574766,22.1058296722,0.490000009537,0.0,0.479999989271
3.0,16.7,0.7,140.0,87.0,1.18222615513,0.0,-4.0344861253,20.5590712971,-1.11383570865,22.3484372974,0.490000009537,0.0,0.479999989271
4.0,16.1,0.7,140.0,91.0,1.18574851234,0.0,-4.23909589927,20.1794938303,-1.07938998583,22.0485516334,0.490000009537,0.0,0.479999989271
5.0,15.5,0.7,140.0,94.0,1.18833281508,0.0,-4.37895953144,19.6413287742,-1.15586129268,22.147026036,0.490000009537,0.0,0.479999989271
6.0,17.0,0.8,140.0,86.0,1.18205546787,0.0,-4.57225808253,20.6403959628,-1.1352662441,22.071207073,0.490000009537,0.0,0.479999989271
7.0,18.5,0.9,140.0,79.0,1.17458816384,0.0,-4.28397617479,21.548091253,-1.14382021769,20.9887871467,0.490000009537,0.0,0.479999989271
8.0,20.0,1.0,140.0,73.0,1.16828648257,0.0,-4.00644109995,22.4324866308,-1.34671146196,21.5865724697,0.490000009537,0.0,0.479999989271
9.0,21.5,1.1,140.0,67.0,1.16220500892,0.0,-3.72463051627,23.2331103765,-1.21212059424,22.559241955,0.490000009537,0.0,0.490000009537
10.0,23.0,1.2,140.0,62.0,1.15486167784,0.0,-3.46492520681,24.1625135854,-0.995530216001,23.5267872961,0.490000009537,0.0,0.490000009537
11.0,24.5,1.2,140.0,57.0,1.1489150147,0.0,-3.15336330526,24.8366158661,-0.763691700605,24.5799447963,0.490000009537,0.0,0.490000009537
12.0,26.0,1.3,140.0,53.0,1.14281451192,0.0,-2.90986278028,25.4001972075,-0.509190401612,25.409758526,0.490000009537,0.0,0.490000009537
13.0,27.5,1.4,140.0,49.0,1.13575103428,0.0,-2.69078125432,26.0491757169,-0.292835421728,25.3961233204,0.490000009537,0.0,0.490000009537
14.0,29.0,1.5,230.0,45.0,1.13006924994,0.0,-2.43421569884,26.6499358783,-0.24853677283,25.5741774983,0.490000009537,0.0,0.490000009537
15.0,28.0,1.3,230.0,49.0,1.13324843187,0.0,-2.20886401372,26.6048383484,-0.182716970147,25.8536498793,0.490000009537,0.0,0.490000009537
16.0,27.0,1.2,230.0,52.0,1.13700406339,0.0,-2.16114846784,26.433560553,-0.100718283858,25.950461954,0.490000009537,0.0,0.490000009537
17.0,26.0,1.0,230.0,56.0,1.14047461893,0.0,-2.16906632046,26.2108476739,-0.064262026855,25.9686281329,0.490000009537,0.0,0.490000009537
18.0,25.0,0.8,230.0,60.0,1.14408737929,0.0,-2.2013371571,25.947365419,-0.0474871118355,25.5531709427,0.490000009537,0.0,0.490000009537
19.0,24.0,0.7,230.0,64.0,1.14783261802,0.0,-2.2455103399,25.6810896269,-0.12164956203,25.1313230699,0.490000009537,0.0,0.490000009537
20.0,23.0,0.5,50.0,69.0,1.15137052241,0.0,-2.29545206251,25.3505080623,-0.207496424972,24.9178016192,0.490000009537,0.0,0.479999989271
21.0,22.4,0.5,50.0,71.0,1.15388622415,0.0,-2.36092816839,24.6563478704,-0.256714382397,24.8943832768,0.490000009537,0.0,0.479999989271
22.0,21.8,0.5,50.0,73.0,1.15761377202,0.0,-2.55701780954,24.3312970578,-0.266193650123,24.588296262,0.490000009537,0.0,0.479999989271
23.0,21.2,0.6,50.0,75.0,1.16019161282,0.0,-2.65562513151,23.9285483538,-0.337410037586,24.4234616221,0.490000009537,0.0,0.479999989271
0.0,20.6,0.6,50.0,78.0,1.16369567553,0.0,-2.77988182123,23.6216961363,-0.38200668064,24.097685039,0.490000009537,0.0,0.479999989271
1.0,19.9,0.6,50.0,80.0,1.16687601664,0.0,-2.87815257015,23.1666197413,-0.457858970528,23.7833249798,0.490000009537,0.0,0.479999989271
2.0,19.3,0.6,50.0,83.0,1.17047180182,0.0,-3.03572377315,22.8068479569,-0.536891851283,23.5263407798,0.490000009537,0.0,0.479999989271
3.0,18.7,0.7,50.0,85.0,1.17317882712,0.0,-3.16222142353,22.3575062042,-0.60446488054,23.379659536,0.490000009537,0.0,0.479999989271
4.0,18.1,0.7,50.0,88.0,1.17685649709,0.0,-3.32635830759,22.020546474,-0.652416342342,22.9566607823,0.490000009537,0.0,0.479999989271
5.0,17.5,0.7,50.0,91.0,1.17937958809,0.0,-3.45743304427,21.6023044609,-0.756177115124,22.6648325529,0.490000009537,0.0,0.479999989271
6.0,19.0,1.0,50.0,84.0,1.17182239676,0.0,-3.61092980582,22.5968701016,-0.820256283954,22.6484504514,0.490000009537,0.0,0.479999989271
7.0,20.5,1.2,50.0,79.0,1.16513042579,0.0,-3.31696302455,23.2226558596,-0.813981378191,22.1437922848,0.490000009537,0.0,0.479999989271
8.0,22.0,1.5,180.0,73.0,1.15891382483,0.0,-3.10824718807,24.188552271,-0.898214015822,23.4463304665,0.490000009537,0.0,0.490000009537
9.0,23.5,1.8,180.0,68.0,1.15142069476,0.0,-2.80581153428,25.0331065002,-0.630299603784,24.4109183991,0.490000009537,0.0,0.490000009537
10.0,25.0,2.0,180.0,64.0,1.14494319508,0.0,-2.52015568634,25.9588616425,-0.40396668484,25.2312011155,0.490000009537,0.0,0.490000009537
11.0,26.5,2.3,180.0,60.0,1.13746703655,0.0,-2.20013794798,26.304563411,-0.196081298317,25.7189897712,0.490000009537,0.0,0.490000009537
12.0,28.0,2.6,180.0,56.0,1.13134221428,0.0,-2.04115306992,26.7894082812,-0.0488381520897,25.8991289076,0.490000009537,0.0,0.490000009537
13.0,29.5,2.8,180.0,52.0,1.1254206008,0.0,-1.83940177864,27.1974747218,0.0158903806474,26.6290521394,0.490000009537,0.0,0.490000009537
14.0,31.0,3.1,140.0,49.0,1.11806409533,0.0,-1.68403550414,29.0190710564,0.184732656955,31.7487173254,0.490000009537,0.0,0.490000009537
15.0,30.0,3.4,140.0,51.0,1.12333304745,0.0,-1.07054977439,29.1008350157,1.29419586915,31.6438808563,0.490000009537,0.0,0.490000009537
16.0,29.0,3.8,140.0,52.0,1.12798684554,0.0,-0.975507876035,29.2512861707,1.33854770944,31.3042878563,0.490000009537,0.0,0.490000009537
17.0,28.0,4.1,140.0,55.0,1.13177981751,0.0,-0.894832421188,28.9365548828,1.28858927329,29.9340519937,0.490000009537,0.0,0.479999989271
18.0,27.0,4.4,140.0,57.0,1.13609434882,0.0,-0.961906600693,28.3126286776,1.02534998328,28.6384205357,0.490000009537,0.0,0.479999989271
19.0,26.0,4.8,140.0,59.0,1.14162894679,0.0,-1.13082012957,27.5790080604,0.757807219015,26.985316033,0.490000009537,0.0,0.479999989271
20.0,25.0,5.1,90.0,61.0,1.1460543035,0.0,-1.34153689782,27.0650405857,0.412807751632,25.8173731922,0.490000009537,0.0,0.479999989271
21.0,24.2,4.8,90.0,63.0,1.14948780551,0.0,-1.49755535908,26.3661706106,0.155976132913,25.1521613197,0.490000009537,0.0,0.479999989271
22.0,23.3,4.6,90.0,65.0,1.15465970037,0.0,-1.70262180856,25.665018994,0.00410557675623,24.2402882008,0.490000009537,0.0,0.479999989271
23.0,22.5,4.3,90.0,68.0,1.15785723945,0.0,-1.92771069343,25.5476536586,-0.209794691279,23.9093191158,0.490000009537,0.0,0.479999989271
0.0,22.2,3.8,90.0,72.0,1.15462636059,0.0,-1.97568531345,25.2917126942,-0.306250888045,23.4906536068,0.490000009537,0.0,0.479999989271
1.0,22.0,3.4,90.0,76.0,1.15561611471,0.0,-2.04692395311,25.4109484278,-0.394594398881,23.4875292746,0.490000009537,0.0,0.479999989271
2.0,21.7,2.9,90.0,81.0,1.15568879407,0.0,-2.00769128353,25.4749309397,-0.410090735176,23.3882847716,0.490000009537,0.0,0.479999989271
3.0,21.4,2.4,90.0,85.0,1.15611223323,0.0,-1.96220942498,25.5323003973,-0.422215363727,23.5592195646,0.490000009537,0.0,0.479999989271
4.0,21.0,2.6,90.0,88.0,1.158607397,0.0,-1.92112975135,25.317381855,-0.396697685804,23.2414226673,0.490000009537,0.0,0.479999989271
5.0,20.6,2.9,90.0,91.0,1.15995300826,0.0,-1.98291913245,24.990662237,-0.469583931052,22.7578185252,0.490000009537,0.0,0.479999989271
6.0,21.2,2.6,90.0,89.0,1.15601802743,0.0,-2.08346809329,25.2687053516,-0.568692715479,23.8932170083,0.490000009537,0.0,0.479999989271
7.0,21.8,2.4,90.0,87.0,1.15329280826,0.0,-2.0013150177,25.1024655739,-0.355682423167,22.9170350326,0.490000009537,0.0,0.479999989271
8.0,22.4,2.1,140.0,85.0,1.1505923425,0.0,-2.01655684845,25.4786601334,-0.51238938037,23.7247691929,0.490000009537,0.0,0.479999989271
9.0,23.0,1.8,140.0,83.0,1.14791782887,0.0,-1.89661655387,25.7250135435,-0.35425258924,24.3477264558,0.490000009537,0.0,0.479999989271
10.0,23.6,1.6,140.0,82.0,1.14492835051,0.0,-1.8053521741,25.9475026224,-0.206409692186,24.9252525106,0.490000009537,0.0,0.479999989271
11.0,24.2,1.3,140.0,80.0,1.14229769046,0.0,-1.71774895369,26.2132539362,-0.0671075363634,25.2221684653,0.490000009537,0.0,0.479999989271
12.0,24.8,1.0,140.0,78.0,1.13969654122,0.0,-1.61128258011,26.5625813065,0.023569568395,25.5366693942,0.490000009537,0.0,0.479999989271
13.0,25.4,0.8,140.0,77.0,1.13674751878,0.0,-1.48059061075,27.0020834215,0.121773047674,25.9492934484,0.490000009537,0.0,0.479999989271
14.0,26.0,0.5,140.0,75.0,1.13303198513,0.0,-1.32375078766,27.2709635309,0.226182023376,26.4274846171,0.490000009537,0.0,0.479999989271
15.0,25.6,0.6,140.0,77.0,1.13447195553,0.0,-1.2153308382,27.2120208153,0.33144459472,26.1789063505,0.490000009537,0.0,0.479999989271
16.0,25.3,0.7,140.0,80.0,1.13500388809,0.0,-1.20584844961,27.0112398087,0.297147828854,26.1648726531,0.490000009537,0.0,0.479999989271
17.0,24.9,0.7,140.0,82.0,1.13650101661,0.0,-1.23298843363,26.7576489849,0.320283732075,25.8331368042,0.490000009537,0.0,0.479999989271
18.0,24.5,0.8,140.0,85.0,1.13766227319,0.0,-1.29066793965,26.5304720679,0.270304893951,25.65773951,0.490000009537,0.0,0.479999989271
19.0,24.2,0.9,140.0,87.0,1.13747597501,0.0,-1.33683501453,26.6792307048,0.233653054481,25.8161546844,0.490000009537,0.0,0.479999989271
20.0,23.8,1.0,140.0,90.0,1.13870217507,0.0,-1.27364934184,26.6128369955,0.254688867972,25.7723016415,0.490000009537,0.0,0.479999989271
21.0,23.8,1.1,140.0,89.0,1.13904825461,0.0,-1.27095149937,26.4317510449,0.240131675783,26.0568768042,0.490000009537,0.0,0.479999989271
22.0,23.8,1.2,140.0,87.0,1.13974041369,0.0,-1.32600171221,26.4504594126,0.293339071228,26.091300288,0.490000009537,0.0,0.479999989271
23.0,23.8,1.3,140.0,85.0,1.14043257276,0.0,-1.33545887038,26.5445457531,0.290290174278,26.1214646168,0.490000009537,0.0,0.479999989271
0.0,23.8,1.4,140.0,84.0,1.1407786523,0.0,-1.32533341513,26.6542892907,0.271443382889,26.1839891256,0.490000009537,0.0,0.479999989271
1.0,23.8,1.4,140.0,82.0,1.14147081138,0.0,-1.30088883377,26.6052072296,0.26638050845,26.2014537893,0.490000009537,0.0,0.479999989271
2.0,23.8,1.5,140.0,80.0,1.14216297046,0.0,-1.33081396259,26.634904683,0.263411761452,26.1612477029,0.490000009537,0.0,0.479999989271
3.0,23.8,1.6,140.0,79.0,1.14250904999,0.0,-1.34242597026,26.8196122464,0.240641484208,26.1994594673,0.490000009537,0.0,0.479999989271
4.0,23.8,1.7,140.0,77.0,1.14320120907,0.0,-1.29660936545,27.0775081207,0.228500438122,26.0506978678,0.490000009537,0.0,0.479999989271
5.0,23.8,1.8,140.0,76.0,1.14354728861,0.0,-1.24751709187,27.0649330355,0.154742699085,25.5256041545,0.490000009537,0.0,0.479999989271
6.0,24.3,1.9,140.0,73.0,1.14189280745,0.0,-1.26801898349,26.8104420507,0.0710828740446,25.2891024795,0.490000009537,0.0,0.479999989271
7.0,24.9,2.0,140.0,69.0,1.14011975789,0.0,-1.35655577767,27.088629241,0.0258358358776,25.4905484472,0.490000009537,0.0,0.479999989271
8.0,25.4,2.1,320.0,66.0,1.13857999632,0.0,-1.26756762298,26.9206624164,0.0992739872281,26.037660738,0.490000009537,0.0,0.490000009537
9.0,25.9,2.2,320.0,63.0,1.13709359254,0.0,-1.31102888866,27.1367853526,0.223644321095,26.1298455799,0.490000009537,0.0,0.490000009537
10.0,26.5,2.3,320.0,60.0,1.13397864621,0.0,-1.24595307493,27.169578041,0.254998498123,26.7097167074,0.490000009537,0.0,0.490000009537
11.0,27.0,2.3,320.0,58.0,1.13219765468,0.0,-1.22664728528,27.5647186499,0.387364563996,26.9170146325,0.490000009537,0.0,0.490000009537
12.0,27.5,2.4,320.0,55.0,1.13087885593,0.0,-1.09027498966,27.9655300819,0.45430670957,27.1495007064,0.490000009537,0.0,0.490000009537
13.0,28.1,2.5,320.0,52.0,1.12911373556,0.0,-0.967580293156,28.4239529829,0.514708282676,27.3056980817,0.490000009537,0.0,0.490000009537
14.0,28.6,2.6,270.0,50.0,1.12747370195,0.0,-0.816095894555,28.8870084281,0.555939611791,27.6753022092,0.490000009537,0.0,0.490000009537
15.0,27.9,2.4,270.0,53.0,1.12969395045,0.0,-0.656458404724,28.5538041521,0.642911875511,27.8796460569,0.490000009537,0.0,0.490000009537
16.0,27.3,2.2,270.0,55.0,1.13190436517,0.0,-0.722162155356,28.3149110266,0.698920663536,27.6885428259,0.490000009537,0.0,0.490000009537
17.0,26.6,2.0,270.0,57.0,1.13467266394,0.0,-0.771129764861,27.9285839055,0.669838314288,27.4537908244,0.490000009537,0.0,0.490000009537
18.0,25.9,1.9,270.0,60.0,1.13709707142,0.0,-0.877416933034,27.8882940132,0.617728386083,26.5374945325,0.490000009537,0.0,0.490000009537
19.0,25.3,1.7,270.0,63.0,1.13907226856,0.0,-0.873964515721,27.6524201366,0.43456195516,26.4931744577,0.490000009537,0.0,0.490000009537
20.0,24.6,1.5,320.0,66.0,1.14163636434,0.0,-0.919961738183,27.1714345717,0.419728690849,26.165623441,0.490000009537,0.0,0.490000009537
21.0,24.1,1.7,320.0,70.0,1.14285510263,0.0,-1.0478251493,26.5640824257,0.343967995248,26.4192568134,0.490000009537,0.0,0.490000009537
22.0,23.5,2.0,320.0,75.0,1.14551544466,0.0,-1.21267336808,26.1075716644,0.394531701527,26.1429056332,0.490000009537,0.0,0.490000009537
23.0,23.0,2.2,320.0,81.0,1.14622606961,0.0,-1.33512028173,25.7358892515,0.337785279204,25.8839794484,0.490000009537,0.0,0.490000009537
0.0,22.4,2.4,320.0,86.0,1.14555714567,0.0,-1.42569695255,25.2607890417,0.287346326279,25.3542937548,0.490000009537,0.0,0.490000009537
1.0,22.1,2.7,320.0,85.0,1.14871305382,0.0,-1.56382613702,24.9015502265,0.196317055051,25.0519568871,0.490000009537,0.0,0.490000009537
2.0,21.7,2.9,320.0,85.0,1.15091615929,0.0,-1.7204126606,24.5307035116,0.111507187299,24.7532121857,0.490000009537,0.0,0.490000009537
3.0,21.3,3.1,320.0,84.0,1.15341144064,0.0,-1.88200276709,24.1507601033,0.020599270831,24.4429318293,0.490000009537,0.0,0.490000009537
4.0,20.9,3.4,320.0,83.0,1.15707044614,0.0,-2.05746997862,23.7221045243,-0.0771176128158,24.0925515868,0.490000009537,0.0,0.490000009537
5.0,20.5,3.6,320.0,83.0,1.15923930497,0.0,-2.25283430836,23.342868109,-0.187078378038,23.7727168649,0.490000009537,0.0,0.490000009537
6.0,21.7,3.4,320.0,79.0,1.15393906874,0.0,-2.4189277744,24.2155200328,-0.279951585035,24.2201092154,0.490000009537,0.0,0.490000009537
7.0,22.8,3.3,320.0,77.0,1.14863102827,0.0,-2.16629288003,24.9113177074,-0.19466531041,24.5963250175,0.490000009537,0.0,0.490000009537
8.0,24.0,3.1,360.0,74.0,1.14198715933,0.0,-1.93594505964,25.7901915372,-0.0910736497645,24.7780899278,0.490000009537,0.0,0.490000009537
9.0,25.2,2.9,360.0,71.0,1.13659842546,0.0,-1.64898273468,26.4336030643,-0.027848485869,25.7485295324,0.490000009537,0.0,0.490000009537
10.0,26.3,2.8,360.0,68.0,1.13183303106,0.0,-1.42448587925,26.8701817129,0.192870649398,26.4658458613,0.490000009537,0.0,0.490000009537
11.0,27.5,2.6,360.0,66.0,1.12503700676,0.0,-1.25847459204,27.8514212213,0.362362664671,26.9512200604,0.490000009537,0.0,0.490000009537
12.0,28.7,2.4,360.0,63.0,1.11990306973,0.0,-0.909403304163,28.7167830004,0.498946416684,27.3523855518,0.490000009537,0.0,0.490000009537
13.0,29.8,2.3,360.0,61.0,1.11378081174,0.0,-0.599197541025,29.3343066345,0.620572255913,27.6389375551,0.490000009537,0.0,0.490000009537
14.0,31.0,2.1,140.0,59.0,1.10833120618,0.0,-0.352255833328,29.20716714,0.717047596607,30.1069612913,0.490000009537,0.0,0.479999989271
15.0,30.2,2.0,140.0,62.0,1.1111357082,0.0,-0.433000970266,29.0822207706,1.22781186278,29.2475934051,0.490000009537,0.0,0.479999989271
16.0,29.3,1.9,140.0,66.0,1.11411027897,0.0,-0.457110311773,28.9992458347,1.08254122908,28.783413289,0.490000009537,0.0,0.479999989271
17.0,28.5,1.8,140.0,70.0,1.11667278495,0.0,-0.462192578314,28.8705399435,1.00144846128,28.2629784269,0.490000009537,0.0,0.479999989271
18.0,27.7,1.7,140.0,74.0,1.11935725231,0.0,-0.483957947162,28.9719635526,0.915191111722,27.9003978499,0.490000009537,0.0,0.479999989271
19.0,26.8,1.6,140.0,79.0,1.12230958134,0.0,-0.434285877272,29.0910772919,0.845845644528,28.2432940787,0.490000009537,0.0,0.479999989271
20.0,26.0,1.5,140.0,84.0,1.12484756589,0.0,-0.311977791546,28.7167803284,0.897969219673,27.4524929834,0.490000009537,0.0,0.479999989271
21.0,25.1,1.5,140.0,85.0,1.13075478266,0.0,-0.35149728028,27.9752206424,0.721528834714,27.5313191803,0.490000009537,0.0,0.479999989271
22.0,24.2,1.4,140.0,87.0,1.135132393,0.0,-0.535805355678,27.1161222626,0.753890548823,27.0068439213,0.490000009537,0.0,0.479999989271
23.0,23.3,1.4,140.0,89.0,1.14071005057,0.0,-0.797224733049,26.6391016273,0.666025496984,26.5449999755,0.490000009537,0.0,0.479999989271
0.0,22.4,1.4,140.0,91.0,1.14631756902,0.0,-0.973199842597,25.9918929641,0.56648166491,26.2263155424,0.490000009537,0.0,0.479999989271
1.0,21.6,1.3,140.0,92.0,1.1505121834,0.0,-1.20984965315,25.570411656,0.472720255032,25.7138593741,0.490000009537,0.0,0.479999989271
2.0,20.7,1.3,140.0,94.0,1.1561561148,0.0,-1.392863212,24.976903534,0.329809218376,25.2926412393,0.490000009537,0.0,0.479999989271
3.0,19.8,1.3,140.0,96.0,1.16182571881,0.0,-1.62960705476,24.3834462928,0.208446640021,24.8613635272,0.490000009537,0.0,0.479999989271
4.0,18.9,1.2,140.0,98.0,1.16632656668,0.0,-1.87405870241,23.7570564691,0.0836528596043,24.3981916085,0.490000009537,0.0,0.479999989271
5.0,18.0,1.2,140.0,100.0,1.1720398493,0.0,-2.13398679906,23.1371910249,-0.0497178005144,23.9469484402,0.490000009537,0.0,0.479999989271
6.0,19.0,1.3,140.0,100.0,1.16643583384,0.0,-2.39037416547,23.9001466225,-0.177230709618,24.3655133817,0.490000009537,0.0,0.479999989271
