Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Casal_PMV,Casal_Temp,Circulacao_PMV,Circulacao_Temp,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste
16.4,1.9,0.0,74.0,1.18674564357,-4.65072795432,19.5359850552,-1.4693443491,20.9264217149,0.519999980927,0.0,0.519999980927
16.1,2.2,0.0,76.0,1.1890553198,-4.89073929215,21.1000518757,-1.58186471009,22.4750853748,0.519999980927,0.0,0.519999980927
15.7,2.4,0.0,79.0,1.1904801071,-4.44547576966,20.8409193597,-1.29213394661,22.5634918503,0.519999980927,0.0,0.519999980927
15.3,2.6,0.0,82.0,1.19193216436,-4.5254247197,20.8501112635,-1.28192363888,22.5669383128,0.519999980927,0.0,0.519999980927
14.9,2.9,0.0,84.0,1.19482527955,-4.53000724205,20.3482546908,-1.288588648,22.1832260789,0.519999980927,0.0,0.519999980927
14.5,3.1,0.0,88.0,1.19612619231,-4.69616269794,20.0184161639,-1.37329375593,21.8825099754,0.519999980927,0.0,0.519999980927
15.3,3.1,0.0,82.0,1.19314011047,-4.80004501384,20.2747203196,-1.43107949846,21.6787807145,0.519999980927,0.0,0.519999980927
16.2,3.1,0.0,77.0,1.1895195383,-4.73609295356,18.9255317904,-1.4544798028,20.1204885783,0.519999980927,0.0,0.519999980927
17.0,3.1,180.0,72.0,1.18651444739,-5.1683440753,20.7333266243,-1.76494462527,21.0312874513,0.509999990463,0.0,0.519999980927
17.8,3.1,180.0,68.0,1.18336180654,-4.64708797415,20.7376932897,-1.59422540829,20.7286530138,0.509999990463,0.0,0.519999980927
18.7,3.1,180.0,64.0,1.17978052276,-4.64528377363,21.246470378,-1.6449261103,20.8993908144,0.509999990463,0.0,0.519999980927
19.5,3.1,180.0,60.0,1.17560363374,-4.48150294949,21.6529323871,-1.60308295852,20.8805850513,0.509999990463,0.0,0.519999980927
20.3,3.1,180.0,56.0,1.17270905008,-4.3539432979,22.1694467084,-1.60016590135,21.2923866903,0.509999990463,0.0,0.519999980927
21.2,3.1,180.0,53.0,1.16911757183,-4.18744986405,22.6893509652,-1.50737705668,21.8652432407,0.509999990463,0.0,0.519999980927
22.0,3.1,180.0,50.0,1.16609488045,-4.01594341518,23.2421165594,-1.37736687483,22.4148947515,0.509999990463,0.0,0.519999980927
21.3,2.8,180.0,54.0,1.16832347714,-3.83492931574,22.9434613827,-1.25562200891,22.2343292836,0.509999990463,0.0,0.519999980927
20.7,2.6,180.0,57.0,1.16924202731,-3.88903247756,22.621364602,-1.27883031024,21.8989036743,0.509999990463,0.0,0.519999980927
20.0,2.3,180.0,62.0,1.17134432183,-3.95967517049,22.2388296775,-1.34100758431,21.5265035108,0.509999990463,0.0,0.519999980927
19.3,2.0,180.0,67.0,1.17354909808,-4.04183616957,21.8344007123,-1.41250860457,21.1055529079,0.509999990463,0.0,0.519999980927
18.7,1.8,180.0,72.0,1.17533265262,-4.13648219601,21.7884169212,-1.49832957376,21.8651272387,0.509999990463,0.0,0.519999980927
18.0,1.5,270.0,77.0,1.17772183568,-4.12823893443,21.1567792017,-1.35321635999,22.0219034143,0.509999990463,0.0,0.519999980927
17.9,1.6,270.0,77.0,1.17824586609,-4.29959888979,20.9744049993,-1.3298514482,21.6810775166,0.509999990463,0.0,0.519999980927
17.8,1.7,270.0,77.0,1.17876959948,-4.36300847115,20.9209497881,-1.3967568982,21.6438723789,0.509999990463,0.0,0.519999980927
17.7,1.8,270.0,77.0,1.18049101601,-4.3896494302,20.8420166219,-1.41260806495,21.5995167896,0.509999990463,0.0,0.519999980927
17.6,1.9,270.0,77.0,1.18101457565,-4.42617013121,20.7655726368,-1.43080643872,21.5550981594,0.509999990463,0.0,0.519999980927
17.4,2.0,270.0,77.0,1.18206083111,-4.46325421307,20.5064817435,-1.44909865076,22.2223645835,0.509999990463,0.0,0.519999980927
17.3,2.1,270.0,77.0,1.18258353352,-4.55861573372,20.4665808365,-1.32884457792,21.7508545454,0.509999990463,0.0,0.519999980927
17.2,2.2,270.0,77.0,1.18430599606,-4.58786224445,20.3801221805,-1.42679502638,21.7052095334,0.509999990463,0.0,0.519999980927
17.1,2.3,270.0,77.0,1.18482855406,-4.63046934969,21.0277150715,-1.44479440132,22.0746488351,0.509999990463,0.0,0.519999980927
17.0,2.4,270.0,77.0,1.18535083639,-4.43202234477,21.7663008723,-1.37945732757,22.8775433663,0.509999990463,0.0,0.519999980927
18.0,2.3,270.0,73.0,1.1811034955,-4.22313337172,21.8598115607,-1.21217730289,22.7232881403,0.509999990463,0.0,0.519999980927
19.0,2.2,270.0,68.0,1.17720895969,-4.18699646006,21.2786136388,-1.22223550334,20.7808184102,0.509999990463,0.0,0.519999980927
20.0,2.1,90.0,64.0,1.17197693047,-4.35498499218,22.2272556944,-1.58730993811,21.1252230273,0.509999990463,0.0,0.52999997139
21.0,2.0,90.0,60.0,1.16804280174,-4.06295577501,22.796488331,-1.50805027393,22.3290779145,0.509999990463,0.0,0.52999997139
22.0,1.9,90.0,57.0,1.16390934179,-3.87842171574,23.4241401698,-1.25396201939,23.40116866,0.509999990463,0.0,0.52999997139
23.0,1.8,90.0,53.0,1.15901415221,-3.66323183308,23.7699503936,-1.00754078273,24.2885837637,0.509999990463,0.0,0.52999997139
24.0,1.7,90.0,50.0,1.15507819642,-3.52912361684,24.166604394,-0.788194308203,24.4126514746,0.509999990463,0.0,0.52999997139
25.0,1.6,90.0,47.0,1.15123947612,-3.37403537837,24.5922829052,-0.719011108879,24.7182190164,0.509999990463,0.0,0.52999997139
26.0,1.5,90.0,45.0,1.14594825246,-3.20898512092,25.0297470783,-0.616148725308,24.6140801361,0.509999990463,0.0,0.52999997139
25.2,1.3,90.0,48.0,1.14871682953,-3.03417155483,24.9394000477,-0.600587251015,24.9477257165,0.509999990463,0.0,0.52999997139
24.3,1.2,90.0,52.0,1.15171219482,-3.01472716842,24.786761221,-0.507374603782,24.4985708067,0.509999990463,0.0,0.52999997139
23.5,1.0,90.0,55.0,1.15466907652,-3.01701745559,24.5413163021,-0.577180256538,24.0931761228,0.509999990463,0.0,0.52999997139
22.7,0.8,90.0,59.0,1.15737755359,-3.0578961146,24.2214030777,-0.656166825275,23.5644151922,0.509999990463,0.0,0.52999997139
21.8,0.7,90.0,64.0,1.15921020859,-3.12121150503,23.9760514256,-0.760608843635,23.8048962082,0.509999990463,0.0,0.52999997139
21.0,0.5,140.0,69.0,1.16183712158,-3.15823031527,23.6260760926,-0.713775544355,23.5796485138,0.509999990463,0.0,0.52999997139
20.4,0.5,140.0,71.0,1.16438213633,-3.2303244742,22.9006738738,-0.758046577831,23.5210936139,0.509999990463,0.0,0.52999997139
19.8,0.5,140.0,73.0,1.1681449117,-3.43941747968,22.579177595,-0.773488619636,23.3429392668,0.509999990463,0.0,0.52999997139
19.2,0.6,140.0,76.0,1.17048268975,-3.54310578548,22.2603749108,-0.818809183823,23.0365592756,0.509999990463,0.0,0.52999997139
18.6,0.6,140.0,79.0,1.17286498826,-3.64427666901,21.8849417249,-0.888339497316,22.7500155117,0.509999990463,0.0,0.52999997139
17.9,0.6,140.0,82.0,1.17701797951,-3.76695405485,21.4300799872,-0.955239380364,22.3915818329,0.509999990463,0.0,0.52999997139
17.3,0.6,140.0,85.0,1.17948837789,-3.9245085798,21.0485445302,-1.04189798843,22.0830114631,0.509999990463,0.0,0.52999997139
16.7,0.7,140.0,87.0,1.18222615513,-4.06270971282,20.4837415071,-1.1194284538,22.3112837824,0.509999990463,0.0,0.52999997139
16.1,0.7,140.0,91.0,1.18574851234,-4.26860826252,20.0944106799,-1.08807509199,22.0007466276,0.509999990463,0.0,0.52999997139
15.5,0.7,140.0,94.0,1.18833281508,-4.41174450923,19.5560974589,-1.16680201241,22.0854890826,0.509999990463,0.0,0.52999997139
17.0,0.8,140.0,86.0,1.18205546787,-4.60556492889,20.5678586594,-1.14794555507,22.0536199005,0.509999990463,0.0,0.52999997139
18.5,0.9,140.0,79.0,1.17458816384,-4.31362408446,21.4807066475,-1.14905957617,20.9808966101,0.509999990463,0.0,0.52999997139
20.0,1.0,140.0,73.0,1.16828648257,-4.03450104972,22.375996812,-1.34987339508,21.5830349896,0.509999990463,0.0,0.52999997139
21.5,1.1,140.0,67.0,1.16220500892,-3.74938465062,23.1859625498,-1.21435858184,22.5548833912,0.509999990463,0.0,0.52999997139
23.0,1.2,140.0,62.0,1.15486167784,-3.48670443389,24.1163877724,-0.997828793479,23.5242914287,0.509999990463,0.0,0.52999997139
24.5,1.2,140.0,57.0,1.1489150147,-3.17464384121,24.8163107259,-0.765596370103,24.5790380464,0.509999990463,0.0,0.52999997139
26.0,1.3,140.0,53.0,1.14281451192,-2.92325300296,25.3871275044,-0.510703694092,25.4067417542,0.509999990463,0.0,0.52999997139
27.5,1.4,140.0,49.0,1.13575103428,-2.7016288213,26.0472524421,-0.294677326346,25.4025769671,0.509999990463,0.0,0.52999997139
29.0,1.5,230.0,45.0,1.13006924994,-2.44125904594,26.6590804652,-0.248236184737,25.5773000454,0.509999990463,0.0,0.519999980927
28.0,1.3,230.0,49.0,1.13324843187,-2.21222511958,26.6054397349,-0.182943367055,25.8613038617,0.509999990463,0.0,0.519999980927
27.0,1.2,230.0,52.0,1.13700406339,-2.16660888428,26.4242434061,-0.0998857648389,25.9495249664,0.509999990463,0.0,0.519999980927
26.0,1.0,230.0,56.0,1.14047461893,-2.17737223765,26.1923792242,-0.0651866103748,25.9661303823,0.509999990463,0.0,0.519999980927
25.0,0.8,230.0,60.0,1.14408737929,-2.21249609927,25.9232362042,-0.0489524239453,25.5503287055,0.509999990463,0.0,0.519999980927
24.0,0.7,230.0,64.0,1.14783261802,-2.25797647232,25.647139017,-0.123164273973,25.1300018298,0.509999990463,0.0,0.519999980927
23.0,0.5,50.0,69.0,1.15137052241,-2.3108552574,25.2969530855,-0.208713712751,24.9157624316,0.509999990463,0.0,0.519999980927
22.4,0.5,50.0,71.0,1.15388622415,-2.3820573855,24.6166648862,-0.258039535078,24.8829239786,0.509999990463,0.0,0.52999997139
21.8,0.5,50.0,73.0,1.15761377202,-2.57419768747,24.2783155456,-0.269311341576,24.5729002661,0.509999990463,0.0,0.52999997139
21.2,0.6,50.0,75.0,1.16019161282,-2.67681552572,23.867870004,-0.341320914428,24.40570324,0.509999990463,0.0,0.52999997139
