Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Solteiro_PMV,Solteiro_Temp,Circulacao_PMV,Circulacao_Temp,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste
15.0,19.5,3.8,140.0,62.0,1.17625434019,0.0,-2.2543259206,22.0085875304,-0.201689727732,21.5713242003,0.509999990463,0.0,0.5
16.0,19.0,3.9,140.0,64.0,1.17825743847,0.0,-2.23309302223,21.6261642002,-0.252489189665,20.9482317313,0.509999990463,0.0,0.5
17.0,18.5,4.1,140.0,66.0,1.18028585054,0.0,-2.31824298376,21.2963877831,-0.354998093268,20.9420811616,0.509999990463,0.0,0.5
18.0,18.0,4.3,140.0,68.0,1.18233870993,0.0,-2.383219175,21.3148187785,-0.357796941057,21.1126543394,0.509999990463,0.0,0.5
19.0,17.5,4.4,140.0,70.0,1.18441517881,0.0,-2.3781451431,21.5833785865,-0.363047107839,21.0271398113,0.509999990463,0.0,0.5
20.0,17.0,4.6,90.0,72.0,1.18651444739,0.0,-2.32899438397,21.7040363223,-0.39201909218,22.0683878706,0.509999990463,0.0,0.5
21.0,18.3,3.8,90.0,76.0,1.17879044648,0.0,-2.28809279087,22.3289160511,-0.253386762657,22.5887661688,0.509999990463,0.0,0.5
22.0,19.7,3.1,90.0,80.0,1.17032534057,0.0,-2.13425901128,22.7703763605,-0.16834985499,22.9613341386,0.509999990463,0.0,0.5
23.0,21.0,2.3,90.0,84.0,1.16097063084,0.0,-1.96438439398,23.5076052413,-0.104300440525,23.31270973,0.509999990463,0.0,0.5
0.0,22.3,1.5,90.0,88.0,1.15373154812,0.0,-1.71348279865,24.0630513867,-0.0172658203412,23.2047574769,0.509999990463,0.0,0.5
1.0,21.8,1.5,90.0,91.0,1.1556022247,0.0,-1.46159443811,23.8423553178,0.0276600330437,23.4304235235,0.509999990463,0.0,0.5
2.0,21.4,1.4,90.0,92.0,1.1575499125,0.0,-1.4842080561,23.6083644858,0.0773466924826,23.4306970704,0.509999990463,0.0,0.5
3.0,20.9,1.4,90.0,94.0,1.15977251752,0.0,-1.53808023545,23.3865533957,0.0821575503544,23.5584647598,0.509999990463,0.0,0.5
4.0,20.5,1.4,90.0,95.0,1.16173738793,0.0,-1.58437142853,23.2061798745,0.109928233086,23.526194313,0.509999990463,0.0,0.5
5.0,20.1,1.4,90.0,96.0,1.16489542919,0.0,-1.6197908134,22.9715917293,0.112987326564,23.6338698228,0.509999990463,0.0,0.5
6.0,19.6,1.4,90.0,99.0,1.16689135872,0.0,-1.67113754154,22.7671406925,0.141195988552,23.6141319447,0.509999990463,0.0,0.5
7.0,19.2,1.4,90.0,100.0,1.16888452968,0.0,-1.70529700088,21.5393973844,0.159446151969,22.9684936043,0.509999990463,0.0,0.5
8.0,21.0,1.5,50.0,88.0,1.16216101307,0.0,-1.95176830149,21.8136509051,0.125730325694,21.9684257659,0.509999990463,0.0,0.5
9.0,22.8,1.6,50.0,76.0,1.15602193172,0.0,-1.88374139262,23.0881858294,0.0120598018471,23.1244968466,0.509999990463,0.0,0.5
10.0,24.7,1.7,50.0,65.0,1.14966276651,0.0,-1.62810502608,24.5399223236,0.175306379254,24.2408673355,0.509999990463,0.0,0.5
11.0,26.5,1.8,50.0,56.0,1.1437293536,0.0,-1.31168186444,24.5796765356,0.349859097533,24.049095543,0.509999990463,0.0,0.5
12.0,28.3,1.9,50.0,48.0,1.1368115611,0.0,-1.27765521902,24.9030909795,0.347925235881,25.4485058251,0.509999990463,0.0,0.5
13.0,30.2,2.0,50.0,42.0,1.13019126663,0.0,-1.18253670592,25.2913114102,0.553979850099,27.1240197034,0.509999990463,0.0,0.5
14.0,32.0,2.1,90.0,36.0,1.12456177906,0.0,-1.07727201454,25.9272037084,0.811017874392,30.2756871191,0.509999990463,0.0,0.5
15.0,30.5,1.9,90.0,41.0,1.12921743023,0.0,-0.956477820644,26.0114606949,1.27413558146,29.3146371014,0.509999990463,0.0,0.5
16.0,29.0,1.7,90.0,46.0,1.13421972724,0.0,-0.92269905806,26.0003225305,1.18199675615,28.4960810254,0.509999990463,0.0,0.5
17.0,27.5,1.5,90.0,53.0,1.13868387097,0.0,-0.901929705194,26.0039147094,1.09092374363,27.4174509816,0.509999990463,0.0,0.5
18.0,26.0,1.4,90.0,60.0,1.14356670979,0.0,-0.892471183147,26.0019626492,0.958704378473,26.7062244926,0.509999990463,0.0,0.5
19.0,24.5,1.2,90.0,68.0,1.1484660072,0.0,-0.804015808583,25.1447232455,0.875942479066,25.4411623238,0.509999990463,0.0,0.5
20.0,23.0,1.0,90.0,78.0,1.15310074356,0.0,-0.924698459443,24.2470397848,0.718281452834,25.1061504616,0.509999990463,0.0,0.5
21.0,22.7,1.2,90.0,79.0,1.15441011903,0.0,-1.06724816207,24.4266793873,0.676699146771,25.1972562844,0.509999990463,0.0,0.5
22.0,22.4,1.4,90.0,79.0,1.15604604359,0.0,-1.02428094369,24.541925434,0.681583637306,25.2323195444,0.509999990463,0.0,0.5
23.0,22.1,1.6,90.0,80.0,1.1585440471,0.0,-1.00247892523,24.7159589312,0.678806927109,25.4098927189,0.509999990463,0.0,0.5
0.0,21.8,1.8,90.0,80.0,1.16017859349,0.0,-0.969037225686,24.8172973401,0.68006177061,24.4549182991,0.509999990463,0.0,0.5
1.0,21.5,2.0,90.0,80.0,1.16180920894,0.0,-0.972322328912,24.6278868775,0.535841237307,24.0252437746,0.509999990463,0.0,0.5
2.0,21.2,2.3,90.0,81.0,1.16313786873,0.0,-1.01563388888,24.3026262438,0.470533697767,23.1985041289,0.509999990463,0.0,0.5
3.0,20.9,2.5,90.0,81.0,1.16476602917,0.0,-1.08842691639,24.1661465504,0.3469351075,23.0274344633,0.509999990463,0.0,0.5
4.0,20.6,2.7,90.0,82.0,1.16610254064,0.0,-1.12295191015,23.871768373,0.309359813414,22.5043008556,0.509999990463,0.0,0.5
5.0,20.3,2.9,90.0,82.0,1.1689156405,0.0,-1.19833941878,23.6393015077,0.221814933601,22.1652671877,0.509999990463,0.0,0.5
6.0,20.0,3.1,90.0,83.0,1.17026094637,0.0,-1.25946651603,23.3936717458,0.154164547192,21.8183619098,0.509999990463,0.0,0.5
7.0,19.7,3.3,90.0,83.0,1.17188551204,0.0,-1.32739377321,22.8968568625,0.0959559622438,22.2870245083,0.509999990463,0.0,0.5
8.0,21.0,3.1,50.0,78.0,1.16510775094,0.0,-1.44826393307,22.0638498777,0.148559146613,22.4946183171,0.509999990463,0.0,0.5
9.0,22.3,2.9,50.0,73.0,1.15967571767,0.0,-1.61353561394,23.1144831232,0.196250828074,23.3342346827,0.509999990463,0.0,0.5
10.0,23.7,2.8,50.0,67.0,1.15305628518,0.0,-1.38294033789,24.1623632545,0.330000530818,24.3064375357,0.509999990463,0.0,0.5
11.0,25.0,2.6,50.0,63.0,1.14765085823,0.0,-1.14946419271,25.1554000547,0.489012041142,25.2696636962,0.509999990463,0.0,0.5
12.0,26.3,2.4,50.0,59.0,1.14123582031,0.0,-0.91101442638,25.9423003372,0.657401973534,25.7490189626,0.509999990463,0.0,0.5
13.0,27.7,2.3,50.0,55.0,1.13564271611,0.0,-0.741341973789,25.9991689918,0.7451942985,25.7332621809,0.509999990463,0.0,0.5
14.0,29.0,2.1,90.0,52.0,1.1291400213,0.0,-0.725196242879,25.9957902798,0.742593485175,29.5242695012,0.509999990463,0.0,0.5
15.0,27.8,2.0,90.0,56.0,1.13469396849,0.0,-0.713228565021,26.0055951992,1.34475602861,28.5435605526,0.509999990463,0.0,0.5
16.0,26.7,1.9,90.0,60.0,1.1387462353,0.0,-0.696723903123,26.0080342143,1.23264670159,27.9792719467,0.509999990463,0.0,0.5
17.0,25.5,1.8,90.0,65.0,1.14309751141,0.0,-0.68558358354,26.0100686992,1.16280707317,26.7896852125,0.509999990463,0.0,0.5
18.0,24.3,1.7,90.0,71.0,1.1472904522,0.0,-0.595270620444,25.3140656986,1.00304393474,25.9056878322,0.509999990463,0.0,0.5
19.0,23.2,1.6,90.0,76.0,1.15150202985,0.0,-0.697428817834,24.6098502919,0.884689892213,24.607573146,0.509999990463,0.0,0.5
20.0,22.0,1.5,90.0,83.0,1.15579162674,0.0,-0.841381607265,24.3550464927,0.696486246167,25.2590021701,0.509999990463,0.0,0.5
21.0,22.1,1.6,90.0,81.0,1.15586977314,0.0,-0.886130009899,24.8369449721,0.774816996371,25.5029806912,0.509999990463,0.0,0.5
22.0,22.1,1.7,90.0,80.0,1.15736392159,0.0,-0.792013739895,25.0815480025,0.796617848649,25.7729350443,0.509999990463,0.0,0.5
23.0,22.2,1.8,90.0,78.0,1.15745025389,0.0,-0.749481018054,25.3126019329,0.806955761446,25.3528770855,0.509999990463,0.0,0.5
0.0,22.3,1.9,90.0,76.0,1.15754342245,0.0,-0.712724290534,25.311893915,0.739782103104,24.5593640859,0.509999990463,0.0,0.5
1.0,22.4,2.0,90.0,74.0,1.15764347547,0.0,-0.724168028792,25.2606842493,0.622136259907,24.2332686091,0.509999990463,0.0,0.5
2.0,22.4,2.2,90.0,72.0,1.15946137584,0.0,-0.740795603865,25.1446526655,0.566763465919,23.9495780938,0.509999990463,0.0,0.5
3.0,22.5,2.3,90.0,71.0,1.15925032024,0.0,-0.776055483862,25.1149531634,0.514910369595,23.7422532659,0.509999990463,0.0,0.5
4.0,22.6,2.4,90.0,69.0,1.15936575056,0.0,-0.7868927935,25.1834473479,0.469202402399,23.9613910471,0.509999990463,0.0,0.5
5.0,22.7,2.5,90.0,67.0,1.15948822978,0.0,-0.797142147058,25.420396084,0.476614527029,25.2691764652,0.509999990463,0.0,0.5
6.0,22.7,2.6,90.0,66.0,1.16099099347,0.0,-0.761444648227,25.4565448344,0.639022259784,25.4459810563,0.509999990463,0.0,0.5
7.0,22.8,2.7,90.0,64.0,1.16112204514,0.0,-0.760972532879,24.9389364173,0.66501257879,24.3376642876,0.509999990463,0.0,0.5
8.0,24.0,2.6,50.0,61.0,1.15591818597,0.0,-0.884269076358,24.725781945,0.517451214978,24.843692944,0.509999990463,0.0,0.5
9.0,25.2,2.5,50.0,58.0,1.1508105755,0.0,-0.905683657472,25.6553175775,0.612701905729,25.6733056937,0.509999990463,0.0,0.5
10.0,26.3,2.4,50.0,56.0,1.14475794119,0.0,-0.686798301147,25.993590498,0.753831464066,26.2703033091,0.509999990463,0.0,0.5
11.0,27.5,2.3,50.0,53.0,1.13984280014,0.0,-0.62985550016,25.9995067293,0.859573585349,26.2342392592,0.509999990463,0.0,0.5
12.0,28.7,2.3,50.0,50.0,1.1350489693,0.0,-0.638380270275,25.9907167738,0.860467298595,26.4253996496,0.509999990463,0.0,0.5
13.0,29.8,2.2,50.0,48.0,1.13040799759,0.0,-0.635394512503,25.9887243101,0.901356478419,26.7595987166,0.509999990463,0.0,0.5
14.0,31.0,2.1,360.0,46.0,1.12419162196,0.0,-0.633313587208,25.9987267215,0.967643039091,27.3280005428,0.509999990463,0.0,0.490000009537
15.0,31.0,2.1,360.0,46.0,1.12419162196,0.0,-0.611539962311,25.9975647412,1.09610903196,27.327684306,0.509999990463,0.0,0.490000009537
16.0,31.0,2.1,360.0,46.0,1.12419162196,0.0,-0.588593563115,25.9999711724,1.11197689671,27.3884820076,0.509999990463,0.0,0.490000009537
17.0,31.0,2.1,360.0,46.0,1.12419162196,0.0,-0.571399605803,26.0019330716,1.12795703958,27.4056145545,0.509999990463,0.0,0.490000009537
18.0,31.0,2.1,360.0,46.0,1.12419162196,0.0,-0.562091023456,25.9932648751,1.13335111179,27.1719352277,0.509999990463,0.0,0.490000009537
19.0,31.0,2.1,360.0,46.0,1.12419162196,0.0,-0.553094171684,25.9953851575,1.08994046644,26.7578339618,0.509999990463,0.0,0.490000009537
20.0,31.0,2.1,360.0,46.0,1.12419162196,0.0,-0.548727715792,25.977507178,1.01331724338,27.8759597208,0.509999990463,0.0,0.490000009537
21.0,30.0,2.1,360.0,48.0,1.12824524296,0.0,-0.541849844395,25.9954043372,1.20192269016,27.9824617558,0.509999990463,0.0,0.490000009537
22.0,29.1,2.1,360.0,50.0,1.13186221532,0.0,-0.508871433135,25.9957278417,1.22825497039,27.9191073874,0.509999990463,0.0,0.490000009537
23.0,28.1,2.1,360.0,52.0,1.13721008209,0.0,-0.493535788623,25.9954031915,1.2250256611,28.0378975211,0.509999990463,0.0,0.490000009537
0.0,27.2,2.1,360.0,54.0,1.1409559216,0.0,-0.476199941182,26.0123581673,1.24854659736,27.8477046562,0.509999990463,0.0,0.490000009537
1.0,26.2,2.1,360.0,57.0,1.14487561943,0.0,-0.464722418361,25.9957775087,1.22365524439,27.2743757878,0.509999990463,0.0,0.490000009537
2.0,25.3,2.1,360.0,59.0,1.14875123808,0.0,-0.466425930008,25.9986761847,1.13704501387,26.5459454326,0.509999990463,0.0,0.490000009537
3.0,24.3,2.1,360.0,62.0,1.15283750056,0.0,-0.393024991341,25.7099862142,1.0345060195,26.3143313454,0.509999990463,0.0,0.490000009537
4.0,23.4,2.1,360.0,64.0,1.15682618635,0.0,-0.454311181884,25.0666105977,0.988162812091,25.7225166308,0.509999990463,0.0,0.490000009537
5.0,22.4,2.1,360.0,68.0,1.16191824895,0.0,-0.614526249495,24.3632062047,0.885999442415,25.2283759168,0.509999990463,0.0,0.490000009537
6.0,21.5,2.1,360.0,70.0,1.16602511126,0.0,-0.778571635699,23.7128812789,0.80029665486,24.7737075404,0.509999990463,0.0,0.490000009537
7.0,20.5,2.1,360.0,74.0,1.17012121559,0.0,-0.955608179179,21.8040597073,0.72181877224,23.5244339881,0.509999990463,0.0,0.490000009537
8.0,22.0,2.1,50.0,69.0,1.16370428011,0.0,-1.3977176978,23.3794510593,0.531179363036,24.0460917202,0.509999990463,0.0,0.5
9.0,23.5,2.1,50.0,64.0,1.15747982295,0.0,-1.06110461381,24.3832433782,0.623365780919,24.9027469555,0.509999990463,0.0,0.5
10.0,25.0,2.1,50.0,60.0,1.14993061349,0.0,-0.833487847017,25.6099843186,0.7577738794,25.8483890148,0.509999990463,0.0,0.5
11.0,26.5,2.1,50.0,56.0,1.1437293536,0.0,-0.544587539115,25.9945937129,0.9232696821,26.7700695541,0.509999990463,0.0,0.5
12.0,28.0,2.1,50.0,52.0,1.13772064719,0.0,-0.491754975603,25.9992578204,1.07867104991,27.1300928792,0.509999990463,0.0,0.5
13.0,29.5,2.1,50.0,49.0,1.13029934099,0.0,-0.504436796998,26.0016729416,1.13328366493,26.7420652002,0.509999990463,0.0,0.5
14.0,31.0,2.1,320.0,46.0,1.12419162196,0.0,-0.511256109323,25.9955445038,1.07022543699,27.597797558,0.509999990463,0.0,0.490000009537
15.0,29.5,2.0,320.0,51.0,1.12934938879,0.0,-0.507391810521,25.9938517875,1.23712972284,27.7768613794,0.509999990463,0.0,0.490000009537
16.0,28.0,1.9,320.0,56.0,1.13481322928,0.0,-0.482720770022,25.9998954136,1.28439452839,27.6355807775,0.509999990463,0.0,0.490000009537
17.0,26.5,1.8,320.0,61.0,1.14055264442,0.0,-0.453454946176,26.003058687,1.28489039123,27.1880217959,0.509999990463,0.0,0.490000009537
18.0,25.0,1.7,320.0,68.0,1.14579901087,0.0,-0.442507088043,25.7291169675,1.22841027092,26.1673738097,0.509999990463,0.0,0.490000009537
19.0,23.5,1.6,320.0,75.0,1.15021366891,0.0,-0.334750445,24.3989621,1.09802963347,25.2455514739,0.509999990463,0.0,0.490000009537
20.0,22.0,1.5,90.0,83.0,1.15579162674,0.0,-0.616452913008,24.5304163471,0.963086763104,25.6824705054,0.509999990463,0.0,0.5
21.0,22.1,1.5,90.0,81.0,1.15586977314,0.0,-0.592030939516,24.7381257199,0.997125935045,25.7493998934,0.509999990463,0.0,0.5
22.0,22.1,1.4,90.0,80.0,1.15618379609,0.0,-0.567426742991,24.9287422183,0.986462989115,25.9706472581,0.509999990463,0.0,0.5
23.0,22.2,1.4,90.0,78.0,1.15627052795,0.0,-0.541887880161,25.0052270579,1.00695760611,26.0144649651,0.509999990463,0.0,0.5
0.0,22.3,1.4,90.0,77.0,1.15604643961,0.0,-0.549526328143,25.0823605675,0.989692551973,26.0377827971,0.509999990463,0.0,0.5
1.0,22.3,1.3,90.0,75.0,1.156681752,0.0,-0.544548033673,25.0225529665,0.980545987424,25.9512125865,0.509999990463,0.0,0.5
2.0,22.4,1.3,90.0,74.0,1.15528562025,0.0,-0.582993899757,25.1333441296,0.94868530386,26.0036169099,0.509999990463,0.0,0.5
3.0,22.4,1.2,90.0,72.0,1.155924593,0.0,-0.57173448306,25.0037301055,0.938817871176,25.9731191832,0.509999990463,0.0,0.5
4.0,22.5,1.2,90.0,71.0,1.15571473368,0.0,-0.623266335853,25.1056197565,0.926922142204,25.8798981662,0.509999990463,0.0,0.5
5.0,22.6,1.2,90.0,69.0,1.15583135947,0.0,-0.615860446289,25.1736168301,0.899474809011,25.9131086722,0.509999990463,0.0,0.5
6.0,22.6,1.1,90.0,68.0,1.15615453347,0.0,-0.62089048207,25.0935035873,0.892876614778,25.9003837168,0.509999990463,0.0,0.5
7.0,22.7,1.1,90.0,67.0,1.15595503334,0.0,-0.652513682794,25.182070787,0.879715791376,25.849588477,0.509999990463,0.0,0.5
8.0,24.0,1.5,50.0,61.0,1.15122786719,0.0,-0.634776307966,25.8952418122,0.870817612641,25.9199863612,0.509999990463,0.0,0.5
9.0,25.3,1.9,50.0,56.0,1.14637882019,0.0,-0.482996211833,26.0012712514,0.898505381417,26.1854346686,0.509999990463,0.0,0.5
10.0,26.7,2.4,50.0,51.0,1.14008774025,0.0,-0.460762725196,25.9985048363,0.943136173905,26.8835918499,0.509999990463,0.0,0.5
11.0,28.0,2.8,50.0,47.0,1.13528064333,0.0,-0.508763261993,25.9923108442,1.03273807045,26.8837931624,0.509999990463,0.0,0.5
12.0,29.3,3.2,50.0,43.0,1.13067676369,0.0,-0.52587424234,25.998156244,1.02772488986,27.4276203431,0.509999990463,0.0,0.5
13.0,30.7,3.7,50.0,39.0,1.12581146612,0.0,-0.53025104627,25.9980630594,1.10841367344,28.8947252842,0.509999990463,0.0,0.5
14.0,32.0,4.1,320.0,36.0,1.12113626319,0.0,-0.527787952825,25.9723835833,1.33679421391,28.692952755,0.509999990463,0.0,0.490000009537
15.0,30.3,3.6,320.0,41.0,1.12560285991,0.0,-0.521232157172,26.0108179598,1.3237030339,27.5924154842,0.509999990463,0.0,0.490000009537
16.0,28.7,3.1,320.0,47.0,1.1306415118,0.0,-0.511217261508,26.0029221989,1.15702436315,27.6124435112,0.509999990463,0.0,0.490000009537
17.0,27.0,2.5,320.0,54.0,1.13617583366,0.0,-0.489011853841,26.0024781497,1.18646784607,27.2965971986,0.509999990463,0.0,0.490000009537
18.0,25.3,2.0,320.0,63.0,1.14140721281,0.0,-0.478303444642,25.9826661648,1.16180442537,26.27300082,0.509999990463,0.0,0.490000009537
19.0,23.7,1.5,320.0,72.0,1.14664063232,0.0,-0.332370667456,24.5993275314,1.05563162585,25.3510380049,0.509999990463,0.0,0.490000009537
20.0,22.0,1.0,50.0,83.0,1.1522500507,0.0,-0.604618882134,23.7168528897,0.937577235586,24.9986227284,0.509999990463,0.0,0.5
21.0,21.8,1.0,50.0,84.0,1.15303740323,0.0,-0.779648776695,23.6548792251,0.883818794416,24.9386888212,0.509999990463,0.0,0.5
22.0,21.5,1.0,50.0,86.0,1.15407654165,0.0,-0.811232589883,24.2560963613,0.859120681856,25.357065706,0.509999990463,0.0,0.5
23.0,21.3,0.9,50.0,87.0,1.15487856655,0.0,-0.693974121173,24.0123158697,0.908888401931,25.2709424642,0.509999990463,0.0,0.5
0.0,21.1,0.9,50.0,88.0,1.15568560637,0.0,-0.758608058166,23.850195344,0.884882901564,25.1697673316,0.509999990463,0.0,0.5
1.0,20.9,0.9,50.0,89.0,1.15649758608,0.0,-0.809460126064,23.7241280363,0.858709867434,24.9934830755,0.509999990463,0.0,0.5
2.0,20.6,0.9,50.0,91.0,1.15639455322,0.0,-0.854488380892,23.4872016902,0.820582551809,24.833226627,0.509999990463,0.0,0.5
3.0,20.4,0.9,50.0,92.0,1.15721941473,0.0,-0.919386292857,23.3277384732,0.786896048744,24.7033472538,0.509999990463,0.0,0.5
4.0,20.2,0.9,50.0,93.0,1.15804893806,0.0,-0.972956186293,23.1579206857,0.756834310254,24.5747999014,0.509999990463,0.0,0.5
5.0,20.0,0.8,50.0,95.0,1.15860506581,0.0,-1.02978902187,22.9872168562,0.726335140067,24.5450379902,0.509999990463,0.0,0.5
6.0,19.7,0.8,50.0,97.0,1.15973296102,0.0,-1.08004989141,22.7109327164,0.710711596796,24.4326215591,0.509999990463,0.0,0.5
7.0,19.5,0.8,50.0,98.0,1.16058302321,0.0,-1.15567839291,22.5319551106,0.688146134766,24.2452543969,0.509999990463,0.0,0.5
8.0,20.0,1.0,180.0,94.0,1.16007163061,0.0,-1.21224233638,22.9394471064,0.656946892014,23.4064702114,0.509999990463,0.0,0.5
9.0,20.5,1.2,180.0,90.0,1.15842228844,0.0,-1.1464422334,22.3352770472,0.543240762581,23.0337570863,0.509999990463,0.0,0.5
10.0,21.0,1.4,180.0,87.0,1.1565329934,0.0,-1.30596448226,22.7389187802,0.473052225574,23.2962279786,0.509999990463,0.0,0.5
11.0,21.5,1.5,180.0,83.0,1.15498655377,0.0,-1.2415969341,23.1560650117,0.496721714081,23.5616777165,0.509999990463,0.0,0.5
12.0,22.0,1.7,180.0,80.0,1.15318671013,0.0,-1.17817935,23.647908729,0.518310557028,23.8525261983,0.509999990463,0.0,0.5
13.0,22.5,1.9,180.0,77.0,1.15142972212,0.0,-1.08147037797,24.0183840963,0.551535621807,24.2253157647,0.509999990463,0.0,0.5
14.0,23.0,2.1,180.0,73.0,1.15004788451,0.0,-1.01022638719,24.42144084,0.595063927599,24.4436875284,0.509999990463,0.0,0.5
15.0,21.8,2.0,180.0,76.0,1.15668785121,0.0,-0.943783412218,23.3809799684,0.619268255231,23.7177203667,0.509999990463,0.0,0.5
16.0,20.7,1.9,180.0,78.0,1.16316087202,0.0,-1.19794418843,22.4647214713,0.489052861544,23.1705402252,0.509999990463,0.0,0.5
17.0,19.5,1.8,180.0,80.0,1.16901398677,0.0,-1.44339130862,21.5561469149,0.378283747437,22.2474813609,0.509999990463,0.0,0.5
18.0,18.3,1.7,180.0,83.0,1.17583453882,0.0,-1.70247890446,20.4288059946,0.197922857274,21.3711962629,0.509999990463,0.0,0.5
19.0,17.2,1.6,180.0,85.0,1.182421777,0.0,-2.00993695088,21.0340073132,0.0239667794952,21.9766093254,0.509999990463,0.0,0.5
20.0,16.0,1.5,230.0,88.0,1.18814876991,0.0,-1.92361242926,19.8417328451,0.0694072263232,22.3173819317,0.509999990463,0.0,0.490000009537
21.0,16.9,1.5,230.0,86.0,1.18379087358,0.0,-2.25978211719,20.2974867673,0.084350143006,22.5618347647,0.509999990463,0.0,0.490000009537
22.0,17.7,1.4,230.0,84.0,1.17999031331,0.0,-2.16723733387,20.944522234,0.111587668379,22.5095921964,0.509999990463,0.0,0.490000009537
23.0,18.6,1.4,230.0,82.0,1.1756798487,0.0,-2.02777226056,21.5234072808,0.101351239905,23.1305957236,0.509999990463,0.0,0.490000009537
0.0,19.5,1.4,230.0,79.0,1.16571210821,0.0,-1.89715343577,22.157289482,0.19123011339,23.5413305582,0.509999990463,0.0,0.5
1.0,20.4,1.4,230.0,77.0,1.161487816,0.0,-1.74887870392,22.7948095648,0.256546768561,23.9298659821,0.509999990463,0.0,0.5
2.0,21.2,1.3,230.0,75.0,1.1566404113,0.0,-1.59169909998,23.348810323,0.320863597975,24.2642063431,0.509999990463,0.0,0.5
3.0,22.1,1.3,230.0,74.0,1.15216730624,0.0,-1.45445754536,24.1041339807,0.378811888653,24.5405378636,0.509999990463,0.0,0.5
4.0,22.3,1.5,230.0,72.0,1.15173808738,0.0,-1.26093950544,24.216347361,0.427436353686,24.6481164681,0.509999990463,0.0,0.5
5.0,22.5,1.7,230.0,71.0,1.15100061826,0.0,-1.23124143484,24.35845284,0.453636029021,24.7272752705,0.509999990463,0.0,0.5
6.0,22.8,1.9,230.0,69.0,1.15006888022,0.0,-1.19647158594,24.6105803302,0.466807253722,24.8453928162,0.509999990463,0.0,0.5
7.0,23.0,2.1,230.0,68.0,1.14934810368,0.0,-1.14320644275,24.281461426,0.490501335267,24.9933598751,0.509999990463,0.0,0.5
8.0,23.8,2.6,320.0,67.0,1.14431526557,1.0,-1.22227361653,24.1571907203,0.511058621397,24.4372436245,0.509999990463,0.0,0.490000009537
9.0,24.6,3.1,320.0,66.0,1.14046614753,0.0,-1.20250548359,24.8460137961,0.454289238964,24.8850794393,0.509999990463,0.0,0.490000009537
10.0,25.3,3.6,320.0,65.0,1.13598399199,0.0,-1.02541167609,25.4572869634,0.545632542306,25.4250515373,0.509999990463,0.0,0.490000009537
11.0,26.1,4.1,320.0,64.0,1.13099040514,0.0,-0.859834303005,25.9670283528,0.654168652074,25.8691670723,0.509999990463,0.0,0.490000009537
12.0,26.9,4.7,320.0,64.0,1.12676100751,0.0,-0.724454540777,25.9976732166,0.754239966214,26.200244851,0.509999990463,0.0,0.490000009537
13.0,27.6,5.2,320.0,63.0,1.12230680035,0.0,-0.676016401824,25.9989751633,0.842783987068,26.5244431331,0.509999990463,0.0,0.490000009537
14.0,28.4,5.7,320.0,62.0,1.11849304668,0.0,-0.638289025268,25.9929585283,0.922578393458,26.8789352916,0.509999990463,0.0,0.490000009537
15.0,28.1,5.3,320.0,62.0,1.12008711478,0.0,-0.610674354984,26.0009487021,1.00054597415,26.7663606004,0.509999990463,0.0,0.490000009537
16.0,27.7,5.0,320.0,63.0,1.12177577058,0.0,-0.601077375752,25.9971967548,0.991122773959,26.6708810325,0.509999990463,0.0,0.490000009537
17.0,27.4,4.6,320.0,63.0,1.12336751323,0.0,-0.594516090299,26.000035638,0.980614504697,26.6203287448,0.509999990463,0.0,0.490000009537
18.0,27.1,4.3,320.0,63.0,1.12495526486,0.0,-0.59661674659,26.0014514706,0.969305206123,26.5546207654,0.509999990463,0.0,0.490000009537
19.0,26.7,3.9,320.0,63.0,1.12706619541,0.0,-0.598705583472,26.0078961553,0.948813318838,26.3980122926,0.509999990463,0.0,0.490000009537
20.0,26.4,3.6,360.0,64.0,1.12824439512,0.0,-0.604829627228,26.0047251406,0.91470637298,26.59096999,0.509999990463,0.0,0.490000009537
21.0,25.5,3.7,360.0,66.0,1.13221638384,0.0,-0.593555069117,25.7564034465,0.954473780303,25.9131620765,0.509999990463,0.0,0.490000009537
22.0,24.5,3.8,360.0,68.0,1.13793051752,0.0,-0.591710192405,25.120641987,0.854746733792,25.5212301979,0.509999990463,0.0,0.490000009537
23.0,23.6,3.9,360.0,70.0,1.14198940037,0.0,-0.744300243829,24.3871584429,0.789912463716,24.9664183273,0.509999990463,0.0,0.490000009537
0.0,22.6,4.0,360.0,73.0,1.14629175087,0.0,-0.922636475777,23.6012469144,0.694499928194,24.1826824691,0.509999990463,0.0,0.490000009537
1.0,21.7,4.1,360.0,76.0,1.15131448076,0.0,-1.1105611162,22.8787052445,0.559804378978,23.6280828792,0.509999990463,0.0,0.490000009537
2.0,20.7,4.1,360.0,79.0,1.15575680507,0.0,-1.29397876682,22.0878372828,0.461490689649,23.0444953253,0.509999990463,0.0,0.490000009537
3.0,19.8,4.2,360.0,81.0,1.16118936808,0.0,-1.50305734698,21.3478359182,0.356036643403,22.4791739187,0.509999990463,0.0,0.490000009537
4.0,18.8,4.3,360.0,85.0,1.16547890791,0.0,-1.71469065525,20.5138559503,0.244356364533,21.8468461385,0.509999990463,0.0,0.490000009537
5.0,17.9,4.4,360.0,88.0,1.169558739,0.0,-1.94100217873,21.2585119995,0.126215787813,22.2776278291,0.509999990463,0.0,0.490000009537
