Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.239999994636,0.170000001788,0.270000010729,0.239999994636,0.189999997616,0.209999993443,0.289999991655,0.25,0.159999996424
1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-1.58839295758,21.9507680266,-2.25787142804,21.3906464491,-1.91072215335,20.9990094716,0.0,0.0599999986589,0.00999999977648,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.0299999993294,0.019999999553,0.00999999977648
2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-1.37119265392,22.0020630432,-1.96455745051,21.5286345642,-1.58937189378,21.1851838497,0.0,0.0599999986589,0.00999999977648,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.019999999553,0.019999999553,0.00999999977648
3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-1.38887691494,22.4276240606,-1.95194728629,23.2348776422,-1.58025841584,22.9268994575,0.0,0.0399999991059,0.00999999977648,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.019999999553,0.019999999553,0.00999999977648
4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-1.32393302297,22.3826307203,-1.57404360205,23.4835504394,-1.22898611547,23.0798042404,0.0,0.0399999991059,0.00999999977648,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.019999999553,0.0299999993294,0.00999999977648
5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-1.35089784007,22.2043336214,-1.52090107651,23.4642023893,-1.20291562747,23.1206550445,0.0,0.0399999991059,0.00999999977648,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.019999999553,0.0299999993294,0.00999999977648
6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-1.36981564226,22.236353202,-1.51729648792,22.9840849643,-1.18462186142,22.9621081093,0.0,0.0399999991059,0.00999999977648,0.0299999993294,0.019999999553,0.00999999977648,0.019999999553,0.019999999553,0.019999999553,0.00999999977648
7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-1.32454604347,22.4858420189,-1.61209364755,22.4941552143,-1.18301068586,22.7271958409,0.0,0.0500000007451,0.00999999977648,0.019999999553,0.019999999553,0.00999999977648,0.00999999977648,0.019999999553,0.019999999553,0.00999999977648
8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-1.22382916475,22.7600858531,-1.69649375164,22.1294266362,-1.16631113961,22.6797602711,0.0,0.310000002384,0.230000004172,0.360000014305,0.319999992847,0.259999990463,0.259999990463,0.370000004768,0.340000003576,0.230000004172
9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-1.10115063604,23.1963881195,-1.74899604493,22.4553183894,-1.10210641485,23.01329741,0.0,0.330000013113,0.270000010729,0.389999985695,0.360000014305,0.300000011921,0.300000011921,0.40000000596,0.379999995232,0.270000010729
