Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Casal_PMV,Casal_Temp,Circulacao_PMV,Circulacao_Temp,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste
16.4,1.9,0.0,74.0,1.18674564357,-4.65072795432,19.5359850552,-1.4693443491,20.9264217149,0.509999990463,0.0,0.519999980927
16.1,2.2,0.0,76.0,1.1890553198,-4.89073929215,21.045320851,-1.58186471009,22.4706951964,0.509999990463,0.0,0.519999980927
15.7,2.4,0.0,79.0,1.1904801071,-4.462031256,20.8877366702,-1.29308780398,22.5614820878,0.509999990463,0.0,0.519999980927
15.3,2.6,0.0,82.0,1.19193216436,-4.51173649551,20.8789698936,-1.28233990715,22.5702334164,0.509999990463,0.0,0.519999980927
14.9,2.9,0.0,84.0,1.19482527955,-4.52126521772,20.3800009028,-1.2879605593,22.1888168492,0.509999990463,0.0,0.519999980927
14.5,3.1,0.0,88.0,1.19612619231,-4.68625820389,20.0504194491,-1.37216487776,21.8875159202,0.509999990463,0.0,0.519999980927
15.3,3.1,0.0,82.0,1.19314011047,-4.78981350434,20.3038726429,-1.43002947481,21.6836470797,0.509999990463,0.0,0.519999980927
16.2,3.1,0.0,77.0,1.1895195383,-4.72648244783,18.9325327815,-1.453424209,20.1250384614,0.509999990463,0.0,0.519999980927
17.0,3.1,180.0,72.0,1.18651444739,-5.16531143784,20.7518556109,-1.76394794072,21.0339736563,0.52999997139,0.0,0.540000021458
17.8,3.1,180.0,68.0,1.18336180654,-4.64055912454,20.8435362977,-1.59351112126,20.7430243226,0.52999997139,0.0,0.540000021458
18.7,3.1,180.0,64.0,1.17978052276,-4.60270515344,21.2420159656,-1.63922979625,20.9132665843,0.52999997139,0.0,0.540000021458
19.5,3.1,180.0,60.0,1.17560363374,-4.47298469222,21.6173044136,-1.59682505882,20.9170963255,0.52999997139,0.0,0.540000021458
20.3,3.1,180.0,56.0,1.17270905008,-4.35729820202,22.1442922207,-1.59030729569,21.3860598274,0.52999997139,0.0,0.540000021458
21.2,3.1,180.0,53.0,1.16911757183,-4.18856138011,22.679362721,-1.48657442002,21.8892963367,0.52999997139,0.0,0.540000021458
22.0,3.1,180.0,50.0,1.16609488045,-4.01302305837,23.2464788982,-1.37050238789,22.5113277411,0.52999997139,0.0,0.540000021458
21.3,2.8,180.0,54.0,1.16832347714,-3.82869791004,22.9306290889,-1.23622863283,22.2502776556,0.52999997139,0.0,0.540000021458
20.7,2.6,180.0,57.0,1.16924202731,-3.88740598736,22.5968712863,-1.27411142845,21.9031656596,0.52999997139,0.0,0.540000021458
20.0,2.3,180.0,62.0,1.17134432183,-3.95986356053,22.21601339,-1.33845693933,21.5301058344,0.52999997139,0.0,0.540000021458
19.3,2.0,180.0,67.0,1.17354909808,-4.0438875598,21.809807335,-1.41018157175,21.1091861313,0.52999997139,0.0,0.540000021458
18.7,1.8,180.0,72.0,1.17533265262,-4.13959935389,21.7550676664,-1.49611099648,21.8660829793,0.52999997139,0.0,0.540000021458
18.0,1.5,270.0,77.0,1.17772183568,-4.1344064171,21.1245640534,-1.35159812242,22.0183182649,0.52999997139,0.0,0.540000021458
17.9,1.6,270.0,77.0,1.17824586609,-4.30598956274,20.9427564145,-1.32915929461,21.6733871188,0.52999997139,0.0,0.540000021458
17.8,1.7,270.0,77.0,1.17876959948,-4.36975085843,20.8881978471,-1.39703768261,21.636507414,0.52999997139,0.0,0.540000021458
