Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
16.4,1.9,0.0,74.0,1.18674564357,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.239999994636,0.219999998808,0.209999993443,0.20000000298,0.25,0.209999993443,0.219999998808,0.239999994636,0.20000000298
16.1,2.2,0.0,76.0,1.1890553198,-1.58839295758,21.5664142128,-2.25787142804,21.097548096,-1.91072215335,20.0914510204,0.0,0.180000007153,0.159999996424,0.15000000596,0.15000000596,0.189999997616,0.15000000596,0.159999996424,0.180000007153,0.140000000596
15.7,2.4,0.0,79.0,1.1904801071,-1.44862373142,22.0542415846,-2.04561192521,21.6953832665,-1.78856993073,21.3843900402,0.0,0.119999997318,0.109999999404,0.10000000149,0.10000000149,0.129999995232,0.10000000149,0.109999999404,0.119999997318,0.0900000035763
15.3,2.6,0.0,82.0,1.19193216436,-1.38273200437,22.1003231427,-1.91998511734,21.941426523,-1.54924525447,21.633746902,0.0,0.10000000149,0.0900000035763,0.0900000035763,0.0799999982119,0.119999997318,0.0900000035763,0.0900000035763,0.109999999404,0.0799999982119
14.9,2.9,0.0,84.0,1.19482527955,-1.39539723662,22.0852013892,-1.87504481935,22.4316098533,-1.5154766264,21.7918293474,0.0,0.0900000035763,0.0799999982119,0.070000000298,0.070000000298,0.10000000149,0.070000000298,0.0799999982119,0.0900000035763,0.070000000298
14.5,3.1,0.0,88.0,1.19612619231,-1.42073053513,22.0066418721,-1.77891905702,22.5576744692,-1.49649565913,21.5854849563,0.0,0.0900000035763,0.070000000298,0.070000000298,0.070000000298,0.10000000149,0.070000000298,0.0799999982119,0.0900000035763,0.0599999986589
15.3,3.1,0.0,82.0,1.19314011047,-1.41999468995,22.0886498078,-1.75180344978,22.5118491719,-1.53375135226,21.5335854886,0.0,0.10000000149,0.0900000035763,0.0799999982119,0.0799999982119,0.109999999404,0.0799999982119,0.0900000035763,0.10000000149,0.0799999982119
16.2,3.1,0.0,77.0,1.1895195383,-1.36280981674,22.2218313829,-1.75740993037,21.6302642121,-1.51670966456,19.5613911661,0.0,0.189999997616,0.170000001788,0.159999996424,0.159999996424,0.20000000298,0.159999996424,0.170000001788,0.189999997616,0.15000000596
17.0,3.1,180.0,72.0,1.18651444739,-1.29472153685,22.0856170831,-1.97056686399,20.875888895,-1.90652120997,21.0136365061,0.0,0.569999992847,0.519999980927,0.519999980927,0.52999997139,0.52999997139,0.540000021458,0.550000011921,0.569999992847,0.569999992847
17.8,3.1,180.0,68.0,1.18336180654,-1.26228231207,21.6966689356,-2.09889638703,20.4283490306,-1.53324065145,20.6486454954,0.0,0.579999983311,0.52999997139,0.52999997139,0.52999997139,0.540000021458,0.550000011921,0.560000002384,0.579999983311,0.589999973774
18.7,3.1,180.0,64.0,1.17978052276,-1.2870318947,20.9152672623,-2.18560343373,19.978580933,-1.54003551269,20.1167709763,0.0,0.589999973774,0.540000021458,0.540000021458,0.540000021458,0.550000011921,0.560000002384,0.569999992847,0.589999973774,0.600000023842
19.5,3.1,180.0,60.0,1.17560363374,-1.371610514,21.4250792417,-2.26893696737,20.5291777061,-1.57790195647,20.6551953532,0.0,0.589999973774,0.540000021458,0.540000021458,0.540000021458,0.560000002384,0.560000002384,0.579999983311,0.589999973774,0.600000023842
20.3,3.1,180.0,56.0,1.17270905008,-1.2527884419,21.7501539458,-2.15258338172,20.9463381107,-1.42567028058,21.139411345,0.0,0.589999973774,0.540000021458,0.540000021458,0.550000011921,0.560000002384,0.560000002384,0.579999983311,0.579999983311,0.600000023842
21.2,3.1,180.0,53.0,1.16911757183,-1.12104042764,22.4590935359,-2.02078552092,21.7186486854,-1.24134538497,21.9077709224,0.0,0.589999973774,0.540000021458,0.540000021458,0.550000011921,0.560000002384,0.560000002384,0.579999983311,0.589999973774,0.600000023842
22.0,3.1,180.0,50.0,1.16609488045,-0.945549200599,22.9587145599,-1.81467184956,22.3480923021,-1.00945909269,22.5434905829,0.0,0.589999973774,0.540000021458,0.540000021458,0.550000011921,0.560000002384,0.560000002384,0.579999983311,0.579999983311,0.600000023842
21.3,2.8,180.0,54.0,1.16832347714,-0.844549211583,22.8524902862,-1.65236576749,21.9614809389,-0.8281310965,22.394038258,0.0,0.589999973774,0.540000021458,0.540000021458,0.550000011921,0.560000002384,0.560000002384,0.579999983311,0.589999973774,0.600000023842
20.7,2.6,180.0,57.0,1.16924202731,-0.863619558998,22.477047815,-1.70933855711,21.54145081,-0.827070010253,22.0109869841,0.0,0.589999973774,0.540000021458,0.540000021458,0.540000021458,0.560000002384,0.560000002384,0.579999983311,0.589999973774,0.600000023842
20.0,2.3,180.0,62.0,1.17134432183,-0.97579096777,22.0348848467,-1.79102267282,21.0794360257,-0.919346131054,21.5889102936,0.0,0.589999973774,0.540000021458,0.540000021458,0.540000021458,0.550000011921,0.560000002384,0.569999992847,0.589999973774,0.600000023842
19.3,2.0,180.0,67.0,1.17354909808,-1.1066099283,21.7012106526,-1.88455450229,20.7921042606,-1.04639966922,21.2372326858,0.0,0.589999973774,0.540000021458,0.540000021458,0.540000021458,0.550000011921,0.550000011921,0.569999992847,0.589999973774,0.600000023842
18.7,1.8,180.0,72.0,1.17533265262,-1.22187852781,21.5132276295,-1.9907266828,20.6491628207,-1.2048989055,20.9806710106,0.0,0.589999973774,0.52999997139,0.540000021458,0.540000021458,0.550000011921,0.550000011921,0.569999992847,0.579999983311,0.600000023842
18.0,1.5,270.0,77.0,1.17772183568,-1.30193630592,21.2038994889,-2.05738125579,20.3454422432,-1.34622063048,20.7788377961,0.0,0.589999973774,0.52999997139,0.52999997139,0.540000021458,0.550000011921,0.550000011921,0.569999992847,0.579999983311,0.589999973774
17.9,1.6,270.0,77.0,1.17824586609,-1.3942780439,20.9194794878,-2.14859606586,20.0574781742,-1.46012372236,20.4408939519,0.0,0.589999973774,0.52999997139,0.52999997139,0.540000021458,0.550000011921,0.550000011921,0.569999992847,0.579999983311,0.600000023842
17.8,1.7,270.0,77.0,1.17876959948,-1.48298794011,20.7779707196,-2.24536042004,19.9451754106,-1.59505979961,20.2712787575,0.0,0.589999973774,0.52999997139,0.540000021458,0.540000021458,0.550000011921,0.550000011921,0.569999992847,0.579999983311,0.600000023842
17.7,1.8,270.0,77.0,1.18049101601,-1.54365927196,20.6373980782,-2.3014748571,19.8216018698,-1.68642213543,20.1107277732,0.0,0.589999973774,0.52999997139,0.540000021458,0.540000021458,0.550000011921,0.550000011921,0.569999992847,0.579999983311,0.600000023842
17.6,1.9,270.0,77.0,1.18101457565,-1.60356936622,20.5046254686,-2.35933774115,19.7340368562,-1.76779094105,19.9908241194,0.0,0.589999973774,0.52999997139,0.540000021458,0.540000021458,0.550000011921,0.550000011921,0.569999992847,0.579999983311,0.600000023842
17.4,2.0,270.0,77.0,1.18206083111,-1.66255235769,20.3874755139,-2.40678131491,19.6344034294,-1.83371696274,19.8702366447,0.0,0.589999973774,0.52999997139,0.52999997139,0.540000021458,0.550000011921,0.550000011921,0.569999992847,0.579999983311,0.600000023842
