Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.430000007153,0.239999994636,0.259999990463,0.289999991655,0.25,0.230000004172,0.280000001192,0.259999990463,0.219999998808
1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-1.58839295758,21.8897978456,-2.25787142804,21.5294919564,-1.91072215335,21.3786495191,0.0,0.239999994636,0.0299999993294,0.0500000007451,0.0599999986589,0.0299999993294,0.0299999993294,0.0500000007451,0.0500000007451,0.0299999993294
2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-1.38172989538,21.8770582096,-1.92863786559,21.4818743693,-1.5070808471,21.2349837711,0.0,0.219999998808,0.0299999993294,0.0399999991059,0.0500000007451,0.0299999993294,0.0299999993294,0.0500000007451,0.0399999991059,0.0299999993294
3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-1.41313235362,22.4262846238,-1.95915783772,22.8256087744,-1.56570904248,22.7852002338,0.0,0.10000000149,0.019999999553,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.019999999553,0.019999999553,0.00999999977648
4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-1.32496090279,22.4247776262,-1.66303119957,22.9088619032,-1.25871139296,22.9200900525,0.0,0.0799999982119,0.019999999553,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.019999999553,0.019999999553,0.00999999977648
5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-1.34402798523,22.3902615358,-1.64821566912,23.3723245997,-1.23977769154,23.0445641699,0.0,0.0799999982119,0.00999999977648,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.019999999553,0.019999999553,0.00999999977648
6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-1.33251702846,22.32407321,-1.54046555451,22.9667038655,-1.201413872,22.9274554797,0.0,0.0900000035763,0.019999999553,0.0299999993294,0.0299999993294,0.00999999977648,0.019999999553,0.019999999553,0.019999999553,0.00999999977648
7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-1.30604657396,22.5009709088,-1.61834067603,22.4995300971,-1.19104522028,22.7617952889,0.0,0.129999995232,0.019999999553,0.0299999993294,0.0299999993294,0.019999999553,0.019999999553,0.0299999993294,0.0299999993294,0.00999999977648
8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-1.22030604319,22.6731838148,-1.69865861783,22.0900439621,-1.16227333684,22.697879957,0.0,0.439999997616,0.219999998808,0.259999990463,0.270000010729,0.230000004172,0.219999998808,0.280000001192,0.259999990463,0.209999993443
9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-1.11843804325,22.9244409088,-1.75951502596,22.2180623966,-1.09991246074,22.7702598476,0.0,0.449999988079,0.25,0.300000011921,0.300000011921,0.259999990463,0.25,0.310000002384,0.289999991655,0.239999994636
