Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,Casal_PMV,Casal_Temp,Circulacao_PMV,Circulacao_Temp,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste
16.0,29.0,3.8,140.0,52.0,1.12798684554,0.0,-0.981711679025,29.2134167592,1.33408478075,31.2945032973,0.449999988079,0.0,0.430000007153
17.0,28.0,4.1,140.0,55.0,1.13177981751,0.0,-0.899092802939,28.9125278215,1.28750343842,29.9235484394,0.449999988079,0.0,0.430000007153
18.0,27.0,4.4,140.0,57.0,1.13609434882,0.0,-0.962479434178,28.3076933491,1.02412425366,28.6414244523,0.449999988079,0.0,0.430000007153
19.0,26.0,4.8,140.0,59.0,1.14162894679,0.0,-1.12594145138,27.6056828094,0.75925517857,26.9941878257,0.449999988079,0.0,0.430000007153
20.0,25.0,5.1,90.0,61.0,1.1460543035,0.0,-1.32717131876,27.1048923061,0.415299613478,25.8206193135,0.439999997616,0.0,0.430000007153
21.0,24.2,4.8,90.0,63.0,1.14948780551,0.0,-1.47905881513,26.4086098645,0.157409895362,25.1594357401,0.439999997616,0.0,0.430000007153
22.0,23.3,4.6,90.0,65.0,1.15465970037,0.0,-1.68356339616,25.7151638048,0.0063191329961,24.2440014714,0.439999997616,0.0,0.430000007153
23.0,22.5,4.3,90.0,68.0,1.15785723945,0.0,-1.90606559271,25.6037016329,-0.208059826428,23.914754281,0.439999997616,0.0,0.430000007153
0.0,22.2,3.8,90.0,72.0,1.15462636059,0.0,-1.95215783839,25.3559899043,-0.304211828172,23.4971186735,0.449999988079,0.0,0.430000007153
1.0,22.0,3.4,90.0,76.0,1.15561611471,0.0,-2.02099880395,25.4784247337,-0.392369836746,23.495548955,0.449999988079,0.0,0.430000007153
2.0,21.7,2.9,90.0,81.0,1.15568879407,0.0,-1.9806436029,25.5704163598,-0.407569903137,23.3996893276,0.439999997616,0.0,0.430000007153
3.0,21.4,2.4,90.0,85.0,1.15611223323,0.0,-1.92719027534,25.6378494744,-0.419088181697,23.5771592424,0.439999997616,0.0,0.430000007153
4.0,21.0,2.6,90.0,88.0,1.158607397,0.0,-1.88267766456,25.4551688194,-0.392408702442,23.2613922915,0.439999997616,0.0,0.430000007153
5.0,20.6,2.9,90.0,91.0,1.15995300826,0.0,-1.93467041316,25.1244023787,-0.464797447484,22.7762390162,0.439999997616,0.0,0.430000007153
6.0,21.2,2.6,90.0,89.0,1.15601802743,0.0,-2.03569351979,25.393025114,-0.564017844504,23.8994465376,0.439999997616,0.0,0.430000007153
7.0,21.8,2.4,90.0,87.0,1.15329280826,0.0,-1.95632548056,25.222242592,-0.353360825218,22.922005434,0.439999997616,0.0,0.430000007153
8.0,22.4,2.1,140.0,85.0,1.1505923425,0.0,-1.97206669648,25.5894696494,-0.510157497412,23.7337963922,0.449999988079,0.0,0.430000007153
9.0,23.0,1.8,140.0,83.0,1.14791782887,0.0,-1.85451784709,25.8296567063,-0.351230101352,24.357280667,0.449999988079,0.0,0.430000007153
10.0,23.6,1.6,140.0,82.0,1.14492835051,0.0,-1.76486345247,26.0297940105,-0.203265016072,24.9319091497,0.449999988079,0.0,0.430000007153
11.0,24.2,1.3,140.0,80.0,1.14229769046,0.0,-1.68392886747,26.2957354566,-0.064587467492,25.2260681107,0.449999988079,0.0,0.430000007153
12.0,24.8,1.0,140.0,78.0,1.13969654122,0.0,-1.57744304562,26.6464221471,0.025561091076,25.5402970519,0.449999988079,0.0,0.430000007153
13.0,25.4,0.8,140.0,77.0,1.13674751878,0.0,-1.44647744452,27.0634891327,0.123703032975,25.9515739159,0.449999988079,0.0,0.430000007153
14.0,26.0,0.5,140.0,75.0,1.13303198513,0.0,-1.29641613809,27.3219581326,0.227795946998,26.4314438952,0.449999988079,0.0,0.430000007153
15.0,25.6,0.6,140.0,77.0,1.13447195553,0.0,-1.19260659225,27.2777227724,0.333109378668,26.1794386063,0.449999988079,0.0,0.430000007153
16.0,25.3,0.7,140.0,80.0,1.13500388809,0.0,-1.1772108942,27.0846704494,0.298182813527,26.1665906648,0.449999988079,0.0,0.430000007153
17.0,24.9,0.7,140.0,82.0,1.13650101661,0.0,-1.20274953681,26.8436927727,0.32165410079,25.8376196685,0.449999988079,0.0,0.430000007153
18.0,24.5,0.8,140.0,85.0,1.13766227319,0.0,-1.25624281907,26.625267086,0.272284072555,25.6629969228,0.449999988079,0.0,0.430000007153
19.0,24.2,0.9,140.0,87.0,1.13747597501,0.0,-1.30004322366,26.7782949242,0.235804388922,25.8187706313,0.439999997616,0.0,0.430000007153
20.0,23.8,1.0,140.0,90.0,1.13870217507,0.0,-1.23733342584,26.7222320878,0.256283885868,25.7751501221,0.439999997616,0.0,0.430000007153
21.0,23.8,1.1,140.0,89.0,1.13904825461,0.0,-1.22927972656,26.5477241345,0.241763002997,26.0751066473,0.439999997616,0.0,0.430000007153
22.0,23.8,1.2,140.0,87.0,1.13974041369,0.0,-1.28177499125,26.5625708614,0.297913172543,26.1125048572,0.439999997616,0.0,0.430000007153
23.0,23.8,1.3,140.0,85.0,1.14043257276,0.0,-1.2918961615,26.6622458549,0.294389986649,26.1422474289,0.439999997616,0.0,0.430000007153
0.0,23.8,1.4,140.0,84.0,1.1407786523,0.0,-1.27999736398,26.7809828983,0.27689435859,26.204765147,0.449999988079,0.0,0.430000007153
1.0,23.8,1.4,140.0,82.0,1.14147081138,0.0,-1.2527723327,26.731227262,0.272316593787,26.2230567539,0.449999988079,0.0,0.430000007153
2.0,23.8,1.5,140.0,80.0,1.14216297046,0.0,-1.28239807485,26.7352867078,0.268227644555,26.18272786,0.449999988079,0.0,0.430000007153
3.0,23.8,1.6,140.0,79.0,1.14250904999,0.0,-1.30150209395,26.926459795,0.246834496127,26.2154293765,0.449999988079,0.0,0.430000007153
4.0,23.8,1.7,140.0,77.0,1.14320120907,0.0,-1.25586449781,27.1747800843,0.233250210619,26.1202577027,0.449999988079,0.0,0.430000007153
5.0,23.8,1.8,140.0,76.0,1.14354728861,0.0,-1.20720934872,27.1847535528,0.1700886426,25.5720283966,0.449999988079,0.0,0.430000007153
6.0,24.3,1.9,140.0,73.0,1.14189280745,0.0,-1.22154312286,26.8951487747,0.0808799944783,25.2973956202,0.449999988079,0.0,0.430000007153
7.0,24.9,2.0,140.0,69.0,1.14011975789,0.0,-1.3234870066,27.1723905745,0.0289804733607,25.4968281308,0.449999988079,0.0,0.430000007153
8.0,25.4,2.1,320.0,66.0,1.13857999632,0.0,-1.23293046472,26.9922152283,0.102071850096,26.0405218262,0.449999988079,0.0,0.439999997616
9.0,25.9,2.2,320.0,63.0,1.13709359254,0.0,-1.28197932973,27.1941451993,0.225773665771,26.1304822802,0.449999988079,0.0,0.439999997616
10.0,26.5,2.3,320.0,60.0,1.13397864621,0.0,-1.21921142371,27.2023164052,0.25659918238,26.7144201796,0.449999988079,0.0,0.439999997616
11.0,27.0,2.3,320.0,58.0,1.13219765468,0.0,-1.20745769652,27.5913793571,0.389538774692,26.9177319039,0.449999988079,0.0,0.439999997616
12.0,27.5,2.4,320.0,55.0,1.13087885593,0.0,-1.07320048538,27.9906238141,0.455600637991,27.145975179,0.449999988079,0.0,0.439999997616
13.0,28.1,2.5,320.0,52.0,1.12911373556,0.0,-0.951115153721,28.4458010978,0.515136782524,27.296272375,0.449999988079,0.0,0.439999997616
14.0,28.6,2.6,270.0,50.0,1.12747370195,0.0,-0.800998809715,28.9137605536,0.556338785157,27.6660400151,0.449999988079,0.0,0.439999997616
15.0,27.9,2.4,270.0,53.0,1.12969395045,0.0,-0.640139297794,28.5867003236,0.641928690493,27.8769586813,0.449999988079,0.0,0.430000007153
16.0,27.3,2.2,270.0,55.0,1.13190436517,0.0,-0.704371475593,28.3709587645,0.69916922027,27.6135490506,0.449999988079,0.0,0.430000007153
17.0,26.6,2.0,270.0,57.0,1.13467266394,0.0,-0.74532094035,27.9901799638,0.656665247471,27.4574570321,0.449999988079,0.0,0.430000007153
18.0,25.9,1.9,270.0,60.0,1.13709707142,0.0,-0.851418209781,27.9751954128,0.61878068229,26.5364162846,0.449999988079,0.0,0.430000007153
19.0,25.3,1.7,270.0,63.0,1.13907226856,0.0,-0.840944134876,27.7472837865,0.435088038127,26.4943131479,0.449999988079,0.0,0.430000007153
20.0,24.6,1.5,320.0,66.0,1.14163636434,0.0,-0.883938178363,27.2647841474,0.420918152328,26.1664108142,0.449999988079,0.0,0.430000007153
21.0,24.1,1.7,320.0,70.0,1.14285510263,0.0,-1.01166501574,26.6539369704,0.345051505415,26.4359561478,0.449999988079,0.0,0.430000007153
22.0,23.5,2.0,320.0,75.0,1.14551544466,0.0,-1.17746330435,26.2016838746,0.398680682858,26.163624841,0.449999988079,0.0,0.430000007153
23.0,23.0,2.2,320.0,81.0,1.14622606961,0.0,-1.29852254938,25.8318312219,0.342808421688,25.906384938,0.449999988079,0.0,0.430000007153
0.0,22.4,2.4,320.0,86.0,1.14555714567,0.0,-1.38836241287,25.3608784632,0.292670116117,25.3801864024,0.449999988079,0.0,0.430000007153
1.0,22.1,2.7,320.0,85.0,1.14871305382,0.0,-1.52459149286,25.0015889957,0.202403767416,25.0791492187,0.449999988079,0.0,0.430000007153
2.0,21.7,2.9,320.0,85.0,1.15091615929,0.0,-1.68066232073,24.6330468999,0.118165597759,24.7815112738,0.449999988079,0.0,0.430000007153
3.0,21.3,3.1,320.0,84.0,1.15341144064,0.0,-1.84126866468,24.25473642,0.0276875979345,24.4730547334,0.449999988079,0.0,0.430000007153
4.0,20.9,3.4,320.0,83.0,1.15707044614,0.0,-2.01583865381,23.82669735,-0.0694537043183,24.1244854479,0.449999988079,0.0,0.430000007153
5.0,20.5,3.6,320.0,83.0,1.15923930497,0.0,-2.21068062793,23.4492624993,-0.178860934796,23.806245797,0.449999988079,0.0,0.430000007153
6.0,21.7,3.4,320.0,79.0,1.15393906874,0.0,-2.37589647654,24.3114891167,-0.271286129211,24.2491360868,0.449999988079,0.0,0.439999997616
7.0,22.8,3.3,320.0,77.0,1.14863102827,0.0,-2.12630269335,24.997644009,-0.186908520638,24.6108694948,0.449999988079,0.0,0.439999997616
8.0,24.0,3.1,360.0,74.0,1.14198715933,0.0,-1.89889661288,25.8573130019,-0.086182749731,24.7801363971,0.449999988079,0.0,0.439999997616
9.0,25.2,2.9,360.0,71.0,1.13659842546,0.0,-1.61779139699,26.4875306565,-0.0255440547825,25.7505901809,0.449999988079,0.0,0.439999997616
10.0,26.3,2.8,360.0,68.0,1.13183303106,0.0,-1.39762803866,26.9025122839,0.195030986311,26.4737293535,0.449999988079,0.0,0.439999997616
11.0,27.5,2.6,360.0,66.0,1.12503700676,0.0,-1.23828558656,27.8723932649,0.365288453006,26.944919208,0.449999988079,0.0,0.439999997616
12.0,28.7,2.4,360.0,63.0,1.11990306973,0.0,-0.893545344197,28.7340685192,0.498354550164,27.3316388956,0.449999988079,0.0,0.439999997616
13.0,29.8,2.3,360.0,61.0,1.11378081174,0.0,-0.584412286148,29.3389890638,0.616769945456,27.6064808582,0.449999988079,0.0,0.439999997616
14.0,31.0,2.1,140.0,59.0,1.10833120618,0.0,-0.34178271878,29.1811142529,0.710497460119,30.0526331631,0.449999988079,0.0,0.439999997616
15.0,30.2,2.0,140.0,62.0,1.1111357082,0.0,-0.435402010757,29.0701277106,1.21649376822,29.1948839788,0.449999988079,0.0,0.430000007153
16.0,29.3,1.9,140.0,66.0,1.11411027897,0.0,-0.457056595193,29.004388062,1.07105041913,28.7506287163,0.449999988079,0.0,0.430000007153
17.0,28.5,1.8,140.0,70.0,1.11667278495,0.0,-0.458350757611,28.8932446695,0.99357456807,28.2366254059,0.449999988079,0.0,0.430000007153
18.0,27.7,1.7,140.0,74.0,1.11935725231,0.0,-0.475130383595,29.0015062929,0.908508129592,27.8873982861,0.449999988079,0.0,0.430000007153
19.0,26.8,1.6,140.0,79.0,1.12230958134,0.0,-0.422323147075,29.1558322651,0.841835431336,28.2423982264,0.439999997616,0.0,0.430000007153
20.0,26.0,1.5,140.0,84.0,1.12484756589,0.0,-0.291975815413,28.7985835071,0.896762987556,27.4537159552,0.439999997616,0.0,0.430000007153
21.0,25.1,1.5,140.0,85.0,1.13075478266,0.0,-0.326297036268,28.1063006705,0.721096072284,27.5506961612,0.439999997616,0.0,0.430000007153
22.0,24.2,1.4,140.0,87.0,1.135132393,0.0,-0.492692105458,27.2338095966,0.755686688669,27.0289959791,0.439999997616,0.0,0.430000007153
23.0,23.3,1.4,140.0,89.0,1.14071005057,0.0,-0.754596186151,26.76716763,0.669357860729,26.5708100381,0.439999997616,0.0,0.430000007153
0.0,22.4,1.4,140.0,91.0,1.14631756902,0.0,-0.92596306487,26.1314823322,0.571689186591,26.2550349304,0.439999997616,0.0,0.430000007153
1.0,21.6,1.3,140.0,92.0,1.1505121834,0.0,-1.15850756251,25.713002036,0.477544499891,25.7453423063,0.439999997616,0.0,0.430000007153
2.0,20.7,1.3,140.0,94.0,1.1561561148,0.0,-1.3400726513,25.1333290522,0.336778890224,25.32775978,0.439999997616,0.0,0.430000007153
3.0,19.8,1.3,140.0,96.0,1.16182571881,0.0,-1.57189573493,24.5535609254,0.216488248464,24.90130089,0.439999997616,0.0,0.430000007153
