Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Jardim_PMV,Jardim_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste
16.4,1.9,0.0,74.0,1.18674564357,-0.842727403624,20.5801530189,-1.19947947659,19.9483078424,-0.669817436029,19.1861073596,0.0,0.20000000298,0.20000000298,0.209999993443,0.20000000298,0.20000000298,0.20000000298,0.20000000298,0.219999998808,0.209999993443
16.1,2.2,0.0,76.0,1.1890553198,-1.58839295758,21.5524876449,-2.25787142804,21.0630223016,-1.91072215335,19.9854285088,0.0,0.129999995232,0.129999995232,0.129999995232,0.119999997318,0.129999995232,0.119999997318,0.119999997318,0.129999995232,0.129999995232
15.7,2.4,0.0,79.0,1.1904801071,-1.45169324569,22.088783654,-2.05474581202,21.7196940329,-1.81153725567,21.4750342314,0.0,0.070000000298,0.070000000298,0.0599999986589,0.0599999986589,0.0599999986589,0.070000000298,0.0599999986589,0.0599999986589,0.070000000298
15.3,2.6,0.0,82.0,1.19193216436,-1.3759687358,22.143555118,-1.91435087304,22.0873237556,-1.53161912673,22.0754048243,0.0,0.0500000007451,0.0500000007451,0.0500000007451,0.0500000007451,0.0500000007451,0.0500000007451,0.0500000007451,0.0500000007451,0.0599999986589
14.9,2.9,0.0,84.0,1.19482527955,-1.38645823808,22.1275638347,-1.83795184226,22.7125590101,-1.4209663483,22.580963473,0.0,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0500000007451
14.5,3.1,0.0,88.0,1.19612619231,-1.41060670987,22.0058300798,-1.70717347217,22.8275761846,-1.3244523135,22.5941615861,0.0,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0500000007451
15.3,3.1,0.0,82.0,1.19314011047,-1.41778544076,22.0892467479,-1.67611630562,22.6143690925,-1.31009959899,22.6532661831,0.0,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0399999991059,0.0500000007451,0.0399999991059,0.0399999991059,0.0500000007451
16.2,3.1,0.0,77.0,1.1895195383,-1.361811173,22.3986739861,-1.71327678719,22.2884899096,-1.2624633029,21.6340449985,0.0,0.070000000298,0.070000000298,0.070000000298,0.0599999986589,0.070000000298,0.070000000298,0.0599999986589,0.070000000298,0.0799999982119
17.0,3.1,180.0,72.0,1.18651444739,-1.24932059072,22.5424199463,-1.77644499189,21.4524078383,-1.42357082975,21.9316639761,0.0,0.540000021458,0.550000011921,0.560000002384,0.560000002384,0.560000002384,0.52999997139,0.550000011921,0.579999983311,0.560000002384
17.8,3.1,180.0,68.0,1.18336180654,-1.15782174066,22.6857508304,-1.93101610552,21.3714191627,-1.28997200096,21.8625524292,0.0,0.550000011921,0.560000002384,0.569999992847,0.569999992847,0.569999992847,0.540000021458,0.560000002384,0.589999973774,0.569999992847
18.7,3.1,180.0,64.0,1.17978052276,-1.07404432235,20.9528164012,-1.9274202033,20.0049614172,-1.23141365047,20.19148909,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
19.5,3.1,180.0,60.0,1.17560363374,-1.34590820304,21.5090771548,-2.22703427559,20.5621000493,-1.52106637011,20.71605136,0.0,0.569999992847,0.579999983311,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
20.3,3.1,180.0,56.0,1.17270905008,-1.2225306123,21.8139939677,-2.11534631963,20.9705535792,-1.38284012503,21.1825757616,0.0,0.569999992847,0.579999983311,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.579999983311,0.610000014305,0.589999973774
21.2,3.1,180.0,53.0,1.16911757183,-1.09605373793,22.5082159985,-1.98890377182,21.7385186495,-1.20748401776,21.9449387652,0.0,0.569999992847,0.579999983311,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.579999983311,0.610000014305,0.600000023842
22.0,3.1,180.0,50.0,1.16609488045,-0.924182152717,23.0059972834,-1.78584494342,22.3688949522,-0.979784050975,22.5721220448,0.0,0.569999992847,0.579999983311,0.579999983311,0.589999973774,0.589999973774,0.560000002384,0.579999983311,0.610000014305,0.600000023842
21.3,2.8,180.0,54.0,1.16832347714,-0.824094988123,22.8955528951,-1.62507926664,21.9756004267,-0.802295677442,22.4161563462,0.0,0.569999992847,0.579999983311,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.579999983311,0.600000023842,0.589999973774
20.7,2.6,180.0,57.0,1.16924202731,-0.844461602404,22.5148818473,-1.68518322428,21.5481925028,-0.80442584476,22.0221799472,0.0,0.569999992847,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
20.0,2.3,180.0,62.0,1.17134432183,-0.958143081446,22.0730905645,-1.77022038296,21.0878172941,-0.90071347942,21.6072137855,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
19.3,2.0,180.0,67.0,1.17354909808,-1.0893736039,21.7398283865,-1.86481662939,20.8020490297,-1.02775178843,21.2596004325,0.0,0.560000002384,0.569999992847,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
18.7,1.8,180.0,72.0,1.17533265262,-1.20500120437,21.5520474248,-1.97191038598,20.6510271329,-1.18650401426,20.9921244838,0.0,0.560000002384,0.569999992847,0.569999992847,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.579999983311
18.0,1.5,270.0,77.0,1.17772183568,-1.28543986516,21.2239625318,-2.04167602465,20.3216639815,-1.33128840522,20.7884223618,0.0,0.560000002384,0.569999992847,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.9,1.6,270.0,77.0,1.17824586609,-1.38206864533,20.9405803682,-2.13982936299,20.0380676702,-1.44686678571,20.4468220846,0.0,0.560000002384,0.569999992847,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.8,1.7,270.0,77.0,1.17876959948,-1.47113126619,20.7891943774,-2.23699667434,19.9124108319,-1.58353016517,20.2677105736,0.0,0.560000002384,0.569999992847,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.7,1.8,270.0,77.0,1.18049101601,-1.53433934364,20.6436771459,-2.29740441032,19.7863283952,-1.67796141703,20.1057422472,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.6,1.9,270.0,77.0,1.18101457565,-1.59578703897,20.5107009101,-2.35700922979,19.7031569575,-1.76055977777,19.9857252377,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.4,2.0,270.0,77.0,1.18206083111,-1.65525133075,20.3950078274,-2.40445679026,19.6044528169,-1.82723040529,19.8670766075,0.0,0.560000002384,0.569999992847,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.3,2.1,270.0,77.0,1.18258353352,-1.71193409767,20.2478575404,-2.45761199139,19.4784286527,-1.8908691893,19.7242987232,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.2,2.2,270.0,77.0,1.18430599606,-1.77250451092,20.1208716879,-2.51320433764,19.3838147586,-1.95490386636,19.5915446894,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.1,2.3,270.0,77.0,1.18482855406,-1.82739094536,19.9770754691,-2.56090491652,19.2435230546,-2.01216370685,19.4528291151,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
17.0,2.4,270.0,77.0,1.18535083639,-1.88632469184,19.8349408911,-2.61993781559,19.1277137348,-2.07003686859,19.3121808566,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
18.0,2.3,270.0,73.0,1.1811034955,-1.90692725137,20.2272126616,-2.65676815304,19.6706213541,-2.09930744457,19.7551164997,0.0,0.569999992847,0.579999983311,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
19.0,2.2,270.0,68.0,1.17720895969,-1.79907241125,20.7340010673,-2.52984684754,20.2155884125,-1.96813683925,20.3374876132,0.0,0.569999992847,0.579999983311,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.579999983311,0.610000014305,0.589999973774
20.0,2.1,90.0,64.0,1.17197693047,-1.65150861629,21.2335774639,-2.38357659946,20.8857384852,-1.77013668272,20.982787664,0.0,0.560000002384,0.569999992847,0.569999992847,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.589999973774,0.579999983311
21.0,2.0,90.0,60.0,1.16804280174,-1.46930001016,21.9930182115,-2.1880303927,21.6867346479,-1.52543531878,21.8895236264,0.0,0.560000002384,0.569999992847,0.569999992847,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.579999983311
22.0,1.9,90.0,57.0,1.16390934179,-1.24845763428,22.6842628933,-1.96035721011,22.4800144761,-1.2255342938,22.7690788087,0.0,0.560000002384,0.569999992847,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
23.0,1.8,90.0,53.0,1.15901415221,-1.0223441498,23.4988825203,-1.72403279898,23.3130027589,-0.918953545579,23.7916689196,0.0,0.560000002384,0.569999992847,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
24.0,1.7,90.0,50.0,1.15507819642,-0.768467135715,24.2004931771,-1.47789819276,24.0256431176,-0.585549684317,24.7571769782,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
25.0,1.6,90.0,47.0,1.15123947612,-0.561103525883,24.7873871678,-1.25180022937,24.6884868999,-0.265274439181,25.7056695222,0.0,0.560000002384,0.579999983311,0.579999983311,0.579999983311,0.579999983311,0.550000011921,0.569999992847,0.600000023842,0.589999973774
26.0,1.5,90.0,45.0,1.14594825246,-0.394079081993,25.2401557889,-1.04222003625,25.207876622,0.0343232406803,26.6281884819,0.0,0.569999992847,0.579999983311,0.579999983311,0.589999973774,0.579999983311,0.550000011921,0.579999983311,0.600000023842,0.589999973774
