Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.2,0.2,0.0,0.25,0.85,0.0,1.0,1.0,0.34,0.0,0.76,0.0,0.41,0.44,0.65,0.7,0.88,0.49,0.73,0.31,0.43,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,18.8426076078,-2.303788156,18.8703609141,-4.92440288862,20.095883851,-2.5530477481,18.1769051385,-2.02180819738,19.3580658861,-4.8885693042,20.8073635826,-2.83390183049,18.4636882118,-2.18623224032,19.4234383441,0.0,0.71,0.15,0.0,0.96,0.02,0.0,1.0,1.0,0.56,0.0,0.17,0.0,0.59,0.36,0.89,0.67,0.12,0.45,0.61,0.35,0.06,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.11895089975,17.5887496651,-2.09168832769,19.9032675804,-4.75968720701,21.2621038824,-2.39552442806,17.6933624139,-1.92654793138,19.3040850937,-4.50326160258,20.416439968,-2.71247544015,18.0447262475,-2.0014843805,18.2590669052,0.0,0.83,0.14,0.0,0.11,0.43,0.0,1.0,1.0,0.07,0.0,0.41,0.0,0.14,0.81,0.66,0.73,0.33,0.75,0.03,0.87,0.25,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.39193453752,17.5892988064,-1.90574824183,20.4355778929,-4.41831916335,21.8671391102,-2.50841667097,19.7572571918,-1.96756661353,19.0519473109,-4.6251460975,20.4847973904,-2.85047050131,18.1379291949,-2.27734483405,18.325459515,0.0,0.08,0.77,0.0,0.64,0.49,0.0,1.0,1.0,0.41,0.0,0.18,0.0,0.9,0.86,0.09,0.15,0.16,0.31,0.83,0.35,0.19,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.41918090945,17.2895480479,-1.80892675222,18.7660531574,-4.23627552202,21.1644092112,-2.12486964201,19.3913100777,-2.04599276151,19.9405644513,-4.60850512177,21.4085775258,-2.85766671885,18.3229437433,-2.2915698817,18.2659679362,0.0,0.5,0.5,0.0,0.18,0.63,0.0,1.0,1.0,0.8,0.0,0.83,0.0,0.14,0.67,0.62,0.21,0.94,0.42,0.9,0.92,0.05,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.51245588414,17.9304233647,-2.14974718633,19.3763499562,-4.44936135507,18.9690101165,-2.20438526355,17.5594437849,-1.89799066533,19.3300209691,-4.34629721132,19.6274121241,-2.84861894414,18.8567988228,-2.33077348082,18.5456223086,0.0,0.75,0.25,0.0,0.3,0.14,0.0,1.0,1.0,0.37,0.0,0.25,0.0,0.34,0.23,0.79,0.69,0.11,0.54,0.84,0.96,0.77,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.39503071625,17.4387997599,-2.05277328661,19.5777060533,-5.11320220201,20.7805136769,-2.56676247833,18.0109388453,-2.0020602291,19.8198478525,-4.88289486426,20.0769164354,-2.7453841135,18.0672626584,-2.27367545734,18.0735732281,0.0,0.03,0.79,0.0,0.93,0.9,0.0,1.0,1.0,0.15,0.0,0.48,0.0,0.1,0.24,0.81,0.88,0.79,0.56,0.81,0.3,0.3,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.46011959569,18.4587313283,-1.99894602217,20.1404975573,-4.56233495506,21.953944986,-2.45809859445,19.0016500115,-1.83791201972,19.5887949147,-4.73425982426,21.6567571303,-2.90806054274,18.601393361,-2.33649629374,18.5188915219,0.0,0.39,0.13,0.0,0.9,0.2,0.0,1.0,1.0,0.26,0.0,0.69,0.0,0.07,0.12,0.51,0.19,0.03,0.63,0.27,0.89,0.5,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.2605227561,19.8886325344,-1.88748071268,20.1721128997,-4.22667378296,20.9859457402,-2.25692031767,19.5126678861,-1.81464629146,21.075434217,-4.28445272266,21.8694201593,-2.78565342218,19.6758936586,-2.20362398698,19.6953916672,0.0,0.92,0.8,0.0,0.65,0.73,0.0,1.0,1.0,0.31,0.0,0.81,0.0,0.71,0.34,0.62,0.7,0.8,0.69,0.54,0.38,0.92,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-1.95424405663,21.406590018,-1.87592741463,21.489974395,-4.51764240238,21.785069755,-2.11689798788,21.0337719128,-1.43753626317,22.3469275109,-4.21927984647,21.7084742978,-2.51106226586,21.5939036685,-1.88891704746,21.4773024815,0.0,0.99,0.59,0.0,0.85,0.31,0.0,1.0,1.0,0.68,0.0,0.26,0.0,0.98,0.77,0.12,0.16,0.37,0.48,0.06,0.5,0.9,0.0
