Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.96,0.38,0.0,0.82,0.18,0.0,1.0,1.0,0.77,0.0,0.58,0.0,0.26,0.58,0.46,0.04,0.98,0.76,0.04,0.24,0.24,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,17.0098531294,-2.303788156,19.7352145352,-4.92440288862,20.2190510453,-2.5530477481,18.0880374185,-2.02180819738,20.6660574466,-4.8885693042,21.4649614675,-2.83390183049,17.9821801609,-2.18623224032,17.9934463003,0.0,0.98,0.38,0.0,0.33,0.76,0.0,1.0,1.0,0.67,0.0,0.54,0.0,0.33,0.59,0.97,0.65,0.58,0.25,0.39,0.89,0.79,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.49144622748,17.3660997303,-1.9214636858,18.9072538815,-4.72441347874,20.4519283564,-2.41235078613,19.39527589,-1.67272965222,19.8340703794,-4.30904298333,20.3129983712,-2.83855033591,18.7333493743,-2.31403773932,19.4353253163,0.0,0.15,0.23,0.0,0.11,0.98,0.0,1.0,1.0,0.93,0.0,0.11,0.0,0.71,0.6,0.85,0.04,0.54,0.1,0.7,0.86,0.81,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.45512654715,17.0335555024,-2.09622726814,19.3052226631,-4.66301754567,21.328126514,-2.17743051961,18.352587843,-1.85216882641,19.4945300372,-4.65536732982,20.6487933805,-2.68842664579,18.1578511,-2.03619071928,18.2045061819,0.0,0.32,0.24,0.0,0.89,0.61,0.0,1.0,1.0,0.56,0.0,0.94,0.0,0.52,0.26,0.98,0.38,0.12,0.62,0.61,0.73,0.02,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.54648294029,17.4740269597,-2.03906979059,19.4399408749,-4.40571587256,20.9965350272,-2.38649651121,17.3099494455,-1.95006616152,18.8707959979,-4.56377699809,19.4037001568,-2.85336597046,18.0588134687,-2.31655457963,18.0287570758,0.0,0.61,0.22,0.0,0.06,0.89,0.0,1.0,1.0,0.63,0.0,0.8,0.0,0.27,0.01,0.04,0.96,0.82,0.1,0.47,0.83,0.06,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.49251644333,17.3093976042,-2.0326262766,18.9600077076,-4.50908423603,21.5862489053,-2.61392850206,17.7389386105,-2.10280372686,18.7745100913,-4.95244798907,20.673358874,-2.91306917912,17.7965606436,-2.38424605729,18.0031133024,0.0,0.72,0.99,0.0,0.46,0.96,0.0,1.0,1.0,0.58,0.0,0.27,0.0,0.65,0.96,0.17,0.62,0.09,0.06,0.04,0.06,0.11,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.53441761088,17.4015323709,-2.13617051704,19.1044065293,-4.33647982484,21.8894282646,-2.54409171244,17.8968914276,-2.11641277885,19.6700182498,-4.58316230176,20.8222138256,-2.99325066168,18.6757741357,-2.39835865273,18.0418242597,0.0,0.97,0.08,0.0,0.5,0.7,0.0,1.0,1.0,0.0,0.0,0.49,0.0,0.88,0.07,0.62,0.25,0.83,0.27,0.02,0.97,0.81,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.48594008848,18.5035933713,-2.10008611277,19.1338649542,-4.22856958844,20.2384419805,-2.48717465447,18.5091555687,-1.87081895068,19.8608745283,-4.52038360373,20.8260690936,-2.7875577703,19.3593391695,-2.34674205851,19.635898866,0.0,0.4,0.57,0.0,0.87,0.6,0.0,1.0,1.0,0.81,0.0,0.76,0.0,0.32,0.7,0.61,0.34,0.93,0.2,0.5,0.25,0.73,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.26601078685,19.5162571408,-2.09634206424,20.2978985792,-4.71641036488,21.4995558121,-2.36016225163,19.7230496667,-1.75618448396,20.4829967115,-4.52032166453,22.5426145792,-2.60227942854,20.0422738218,-1.96105734489,19.8496707117,0.0,0.85,0.96,0.0,0.61,0.25,0.0,1.0,1.0,0.56,0.0,0.2,0.0,0.53,0.16,0.85,0.24,0.58,0.08,0.46,0.83,0.16,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.04179645584,21.5333920311,-1.86213438844,21.5916638255,-4.35683628005,21.9631902676,-2.0826090499,21.4180453285,-1.54708336857,22.0301168749,-4.02257269366,22.0734733506,-2.41981838426,21.5702797341,-1.84409936293,21.4415176548,0.0,0.29,0.16,0.0,0.25,0.58,0.0,1.0,1.0,0.34,0.0,0.89,0.0,0.63,0.95,0.09,0.53,0.45,0.81,0.54,0.27,0.7,0.0
1.0,1.0,10.0,21.2,8.9,126.0,67.0,1.1216193279,0.0,-1.60783397964,21.2037804384,-1.57963658468,21.7229283871,-4.21107677975,21.848497639,-1.6884802891,21.1255054446,-1.18536416791,21.9526683518,-4.14560408977,21.9625123511,-2.02061495262,21.3931243619,-1.41582744689,21.4018489518,0.0,0.64,0.46,0.0,0.91,0.08,0.0,1.0,1.0,0.52,0.0,0.8,0.0,0.84,0.38,0.73,0.33,0.39,0.51,0.55,0.61,0.43,0.0
1.0,1.0,11.0,22.0,9.1,127.0,59.0,1.11984156945,0.0,-1.64059612804,21.9667057543,-1.53711349587,22.4514203178,-4.23879343258,22.6477492153,-1.70326075806,21.8626700517,-1.11491262248,22.6514262367,-4.17122993604,22.6234743754,-2.01800550451,22.2138487204,-1.34251692153,22.1886907834,0.0,0.85,0.2,0.0,0.3,0.06,0.0,1.0,1.0,0.81,0.0,0.25,0.0,0.38,0.9,0.81,0.5,0.41,0.2,0.24,0.66,0.89,0.0
1.0,1.0,12.0,23.9,8.6,116.0,54.0,1.11136617253,0.0,-1.49149119209,23.7800634884,-1.39474076758,24.277083617,-4.02232255677,24.0049452914,-1.5512042911,22.8223853421,-0.91471518568,24.0088150887,-3.99516722588,24.1139571107,-1.83070086638,23.8892632329,-1.13499632058,23.8106240248,0.0,0.06,0.31,0.0,0.9,0.93,0.0,1.0,1.0,0.1,0.0,0.95,0.0,0.81,0.45,0.64,0.87,0.79,0.83,0.19,0.62,0.15,0.0
1.0,1.0,13.0,21.0,9.0,113.0,66.0,1.12209146586,0.0,-1.0989997387,21.1487119489,-0.993593843194,22.1139410884,-3.59517765668,22.6209463859,-1.31241517434,21.5842102425,-0.641258911125,22.9023320466,-3.52634330827,22.6686037231,-1.40472489053,21.9196205486,-0.734289388089,22.2060532582,0.0,0.11,0.35,0.0,0.71,0.64,0.0,1.0,1.0,0.19,0.0,0.93,0.0,0.21,0.14,0.17,0.08,0.38,0.05,0.96,0.1,0.35,0.0
1.0,1.0,14.0,20.4,8.3,115.0,66.0,1.12521091085,0.0,-1.57798061089,21.2326792697,-1.39189510576,21.4007218782,-3.97334877648,21.8470610849,-1.51232107182,20.6859832672,-0.862373672036,22.0748514645,-3.92264311839,22.0794179928,-1.82744024455,21.2853764209,-1.06660551668,21.6183917658,0.0,0.87,0.89,0.0,0.08,0.71,0.0,1.0,1.0,0.6,0.0,0.61,0.0,0.11,0.79,0.43,0.36,0.78,0.84,0.09,0.35,0.91,0.0
1.0,1.0,15.0,20.7,9.1,121.0,67.0,1.12306643634,0.0,-1.58414322198,20.9610325167,-1.54064258023,21.3396552123,-4.19728625264,21.6621415971,-1.69043403366,20.9935837918,-1.07038950843,22.6047746652,-4.09185169889,21.7233483643,-2.00369775211,21.348614564,-1.2354676068,21.5074787469,0.0,0.23,0.98,0.0,0.48,0.49,0.0,1.0,1.0,0.8,0.0,0.02,0.0,0.85,0.96,0.02,0.19,0.17,0.95,0.53,0.98,0.84,0.0
1.0,1.0,16.0,18.2,8.7,122.0,82.0,1.13165212228,0.0,-1.64671664745,18.5402092028,-1.54868770674,20.241377231,-4.24585838481,20.8692321859,-1.63017636187,18.8759427906,-1.04203854307,21.7758256445,-4.19409779414,20.8339566599,-2.0063473479,19.4160287031,-1.30841716142,20.0413454596,0.0,0.38,0.91,0.0,0.98,0.26,0.0,1.0,1.0,0.74,0.0,0.7,0.0,0.45,0.19,0.46,0.57,0.4,0.44,0.46,0.35,0.46,0.0
1.0,1.0,17.0,18.8,8.9,129.0,74.0,1.13037619147,0.0,-2.12134283123,19.2222842122,-1.75834360093,20.2571839001,-4.46011438274,20.9902097845,-2.04589515257,19.4792751337,-1.21978016427,20.3747488889,-4.44431188415,21.2616307469,-2.45051286956,19.6574830078,-1.66898109449,19.5403128401,0.0,0.3,0.51,0.0,0.57,0.92,0.0,1.0,1.0,0.35,0.0,0.93,0.0,0.04,0.19,0.95,0.42,0.81,0.55,0.25,0.2,0.29,0.0
1.0,1.0,18.0,17.6,7.5,118.0,77.0,1.13655428582,0.0,-2.05682878929,18.0542558095,-1.79039423849,20.5790623027,-4.44907032046,20.4648190317,-1.99446816791,18.9786108673,-1.57919932099,20.0421972256,-4.34259720087,20.6331083933,-2.45975632035,18.8093502205,-1.86075509638,18.9914084956,0.0,0.37,0.08,0.0,0.91,0.67,0.0,1.0,1.0,0.74,0.0,0.08,0.0,0.83,0.76,0.03,0.28,0.03,0.71,0.26,0.26,0.21,0.0
1.0,1.0,19.0,16.7,8.0,122.0,80.0,1.14042990599,0.0,-2.33296631618,17.4180350003,-1.76437353223,18.7724279318,-4.63994733474,20.3552818295,-2.14397340531,17.514953764,-1.72816704067,21.3338335598,-4.5637257359,20.4633315806,-2.70084459537,17.9278603784,-2.05765237762,18.3847366616,0.0,0.88,0.52,0.0,0.48,0.04,0.0,1.0,1.0,0.54,0.0,0.38,0.0,0.17,0.73,0.23,0.36,0.4,0.89,0.34,0.67,0.08,0.0
1.0,1.0,20.0,16.2,7.9,119.0,79.0,1.14355762078,0.0,-2.50363069681,17.5650596272,-2.1554360505,18.7207316613,-4.69931117092,21.710153839,-2.48402006882,17.1694945623,-1.53014164748,18.9055079024,-4.64381764107,20.3306282666,-2.94534632836,18.1546687099,-2.25303551074,18.2970328304,0.0,0.45,0.65,0.0,0.26,0.6,0.0,1.0,1.0,0.62,0.0,0.48,0.0,0.83,0.68,0.45,0.8,0.24,0.94,0.1,0.9,0.44,0.0
1.0,1.0,21.0,15.9,7.2,116.0,79.0,1.14543903372,0.0,-2.5250960437,16.3337491743,-2.20303280673,18.5067667899,-4.32411989477,20.4330471048,-2.61649035599,19.2337737182,-2.05966218221,19.7285656514,-4.72222422492,20.5202733367,-2.95563802562,17.609693452,-2.33616860075,18.0307550242,0.0,0.93,0.41,0.0,0.62,0.16,0.0,1.0,1.0,0.39,0.0,0.93,0.0,0.31,0.03,0.78,0.82,0.71,0.14,0.11,0.03,0.75,0.0
1.0,1.0,22.0,15.8,6.1,112.0,83.0,1.14519983624,0.0,-2.80990206382,17.0002145533,-2.28026621753,18.3269488715,-4.72351149822,20.1142960504,-2.25774396036,16.8574035778,-1.95144515437,18.7611499101,-4.68944789444,20.1538820618,-3.11483965606,18.0100692239,-2.43814095053,18.26780996,0.0,0.85,0.57,0.0,0.45,0.96,0.0,1.0,1.0,0.6,0.0,0.3,0.0,0.56,0.04,0.92,0.25,0.23,0.66,0.36,0.25,0.46,0.0
1.0,1.0,23.0,15.6,6.1,115.0,85.0,1.14555281469,0.0,-2.69537645886,16.0919334838,-2.32946169286,19.0283963744,-4.82711666967,20.8979155641,-2.73481944255,17.898420606,-2.16454257533,19.239179148,-4.80614903979,20.9053369753,-3.04108724654,17.8825447738,-2.40840592706,18.4774546697,0.0,0.38,0.82,0.0,0.44,0.24,0.0,1.0,1.0,0.97,0.0,0.32,0.0,0.63,0.85,0.42,0.86,0.96,0.22,0.73,0.89,0.88,0.0
1.0,2.0,0.0,15.6,5.7,117.0,86.0,1.14473558579,0.0,-2.89845278193,16.2649180239,-2.20315499041,17.8149614829,-4.59817822289,19.9467752521,-2.56192094255,16.5001212299,-2.09800724305,18.2909098942,-4.58490056167,20.0124719182,-3.08285687687,17.249924902,-2.38396025663,18.0609952172,0.0,0.74,0.93,0.0,0.94,0.36,0.0,1.0,1.0,0.19,0.0,0.49,0.0,0.45,0.96,0.32,0.49,0.29,0.86,1.0,0.65,0.67,0.0
1.0,2.0,1.0,15.3,5.4,117.0,86.0,1.14567329824,0.0,-2.89129382988,15.9326417325,-2.4567502226,18.6966948058,-4.88825952331,18.727638198,-2.85731865626,17.2087458402,-2.31377667207,18.3527365129,-4.85737560752,18.440295779,-3.25133752132,17.3857738321,-2.49264380373,17.809741095,0.0,0.4,0.5,0.0,0.31,0.45,0.0,1.0,1.0,0.01,0.0,0.18,0.0,0.94,0.78,0.13,0.23,0.91,0.3,0.51,0.03,0.1,0.0
1.0,2.0,2.0,15.1,5.0,125.0,86.0,1.14633653566,0.0,-2.9926570749,15.5862032027,-2.31298389836,18.4941957516,-5.28817498276,18.1244694926,-2.75693522362,16.6976112581,-2.34162331691,18.0724726553,-5.36649483042,19.5383116616,-3.25939522601,16.858285035,-2.57604851887,17.5137181397,0.0,0.29,0.14,0.0,0.65,0.64,0.0,1.0,1.0,0.23,0.0,0.2,0.0,0.57,0.37,0.67,0.56,0.16,0.55,0.32,0.5,0.45,0.0
1.0,2.0,3.0,15.1,5.7,129.0,87.0,1.14576641712,0.0,-3.09384331868,15.569742077,-2.37499540469,18.5200436067,-5.50924951629,18.6300217432,-2.8876897497,16.3645139629,-2.43730722603,18.0907857179,-5.07213447036,21.8886272821,-3.41312051462,17.522572489,-2.67476498757,17.9282494331,0.0,0.52,0.99,0.0,0.91,0.96,0.0,1.0,1.0,0.8,0.0,0.95,0.0,0.04,0.89,0.18,0.21,0.42,0.83,0.11,0.45,0.55,0.0
1.0,2.0,4.0,15.1,5.0,129.0,86.0,1.14633653566,0.0,-3.11926356489,16.0484392756,-2.38332770484,17.8282284947,-5.38460080012,20.9501772898,-2.97595570345,16.371595411,-2.4587473012,17.9425942389,-4.38362486684,20.9441739025,-3.27946344194,16.9810818344,-2.6032271647,17.9724774069,0.0,0.91,0.11,0.0,0.4,0.72,0.0,1.0,1.0,0.76,0.0,0.2,0.0,0.21,0.63,0.77,0.16,0.94,0.95,0.36,0.77,0.07,0.0
1.0,2.0,5.0,15.0,6.6,128.0,85.0,1.14705512831,0.0,-3.05232741441,15.5452544434,-2.53870351054,17.0627688473,-4.71181899675,18.3034991168,-3.00448084315,15.9117235684,-2.52095319961,19.2850674843,-4.66834022429,18.53736426,-3.42461955352,16.9147883619,-2.61317193152,17.989097666,0.0,0.28,0.69,0.0,0.35,0.54,0.0,1.0,1.0,0.69,0.0,0.14,0.0,0.48,0.57,0.33,0.41,0.82,0.88,0.13,0.62,0.33,0.0
1.0,2.0,6.0,15.6,6.0,124.0,83.0,1.14477389027,0.0,-3.17023288265,15.8902140922,-2.71528024287,17.3814420005,-5.52800074642,19.7247944432,-3.12090043826,16.4750423992,-2.25811196893,18.1629326854,-5.42118966841,19.1735104144,-3.45853179699,16.7987738574,-2.61638004459,17.6618522187,0.0,0.47,0.79,0.0,0.29,0.28,0.0,1.0,1.0,0.21,0.0,0.4,0.0,0.9,0.68,0.69,0.88,0.26,0.04,0.82,0.85,0.02,0.0
