Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.96,0.01,0.0,0.81,0.98,0.0,1.0,1.0,0.57,0.0,0.75,0.0,0.25,0.05,0.02,0.63,0.37,0.78,0.64,0.69,0.75,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,17.348120666,-2.303788156,18.721961492,-4.92440288862,20.8360713575,-2.5530477481,19.4105569691,-2.02180819738,19.9735781954,-4.8885693042,20.3926821851,-2.83390183049,18.0503971542,-2.18623224032,18.0739158472,0.0,0.45,0.1,0.0,0.04,0.38,0.0,1.0,1.0,0.02,0.0,0.94,0.0,0.97,0.17,0.37,0.72,0.24,0.07,0.1,0.38,0.17,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.42252511529,17.0217982384,-2.12380316722,19.7528317121,-4.53878722717,22.6942250173,-2.15448298687,17.6528020397,-1.80909191928,19.5520525092,-4.63027560085,20.9427455356,-2.82321316865,18.072655293,-2.29643601005,18.0216170945,0.0,0.84,0.09,0.0,0.85,0.35,0.0,1.0,1.0,0.47,0.0,0.87,0.0,0.14,0.38,0.62,0.76,0.38,0.56,0.39,0.63,0.98,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.52311740263,17.5872391419,-1.9388372271,20.6537836175,-3.9915261277,23.1449820745,-2.50839774381,19.065493128,-1.91713215881,19.9549846576,-4.47160634096,23.3255253414,-2.85602381337,19.5004886114,-2.34310473674,19.2907877198,0.0,0.69,0.08,0.0,0.19,0.13,0.0,1.0,1.0,0.5,0.0,0.89,0.0,0.88,0.04,0.45,0.14,0.69,0.82,0.21,0.26,0.04,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.43521956007,16.7378127574,-1.76777285601,19.0103399944,-3.8435717744,22.585591053,-2.24863291121,17.9668006286,-1.85584862724,19.8226472188,-3.76108783874,21.1185984238,-2.54560267593,17.8879492693,-2.08931722588,18.1885333791,0.0,0.14,0.52,0.0,0.47,0.8,0.0,1.0,1.0,0.88,0.0,0.49,0.0,0.04,0.02,0.68,0.97,0.24,0.53,0.41,0.27,0.03,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.6358753655,16.946638007,-2.10653950466,19.4630843956,-4.00631805672,23.1664951797,-2.47859102235,18.8139874036,-1.91386273068,18.6986309362,-4.40872236064,20.9740150225,-2.94071626909,18.0641156393,-2.3477361612,18.3186483139,0.0,0.36,0.16,0.0,0.01,0.02,0.0,1.0,1.0,0.82,0.0,0.49,0.0,0.41,0.59,0.48,0.35,0.36,0.96,0.86,0.09,0.27,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.6097175335,17.9165856299,-2.02909654753,19.0818483971,-3.82613414601,21.1386712664,-2.32307975915,17.9226947414,-2.1254756363,20.4434378938,-4.45403032584,20.4587801152,-2.92462934836,18.0087207722,-2.32807439772,18.1510016643,0.0,0.81,0.21,0.0,0.28,0.63,0.0,1.0,1.0,0.64,0.0,0.97,0.0,0.53,0.19,0.74,0.41,0.05,0.32,0.07,0.96,0.19,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.38615821887,18.3938389303,-2.09510271855,20.5277813929,-4.39715186391,21.6822637245,-2.46519349363,19.8048526352,-1.71855915389,19.4339191933,-4.58975584521,20.2828686756,-2.92312998391,18.6576132966,-2.32369216724,18.6459973735,0.0,0.59,0.54,0.0,0.91,0.89,0.0,1.0,1.0,0.69,0.0,0.58,0.0,0.42,0.84,0.94,0.07,0.5,0.9,0.4,0.44,0.09,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.28718665754,19.6693142327,-1.81841141898,19.9001777581,-4.25369777285,20.9172978284,-2.08811934627,19.5661149252,-1.83943978857,20.5560176684,-4.66562738594,20.4813957911,-2.77313207279,19.8568014253,-2.17537570453,19.7224683814,0.0,0.28,0.96,0.0,0.72,0.15,0.0,1.0,1.0,0.19,0.0,0.91,0.0,0.75,0.11,0.1,0.99,0.56,0.38,0.21,0.08,0.96,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.01208350431,21.5311019845,-1.93104061366,21.4530873319,-4.48904906462,21.5860674212,-2.09400683636,21.3955353822,-1.53721987164,21.891173474,-4.61814764468,21.5864676672,-2.47203373625,21.5703616403,-1.88345712756,21.4261266625,0.0,0.87,0.48,0.0,0.68,0.66,0.0,1.0,1.0,0.2,0.0,0.48,0.0,0.76,0.45,0.89,0.5,0.86,0.5,0.7,0.14,0.03,0.0
