Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,16.8708456227,-2.303788156,19.0134552237,-4.92440288862,19.8561947835,-2.5530477481,17.6561084719,-2.02180819738,18.5633918045,-4.8885693042,19.9007146211,-2.83390183049,17.6848929801,-2.18623224032,18.0715735468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.52033486261,20.5318632575,-2.07048102558,21.3274543443,-4.8348975999,23.304827663,-2.49815082329,20.0566234448,-2.09022940428,21.4473078479,-4.78115101899,23.5482133464,-2.90910921404,21.9320767321,-2.30155940608,21.1925905154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-1.81859983327,21.1646038649,-1.62465161686,21.912106581,-3.81420558164,23.7665147676,-2.05207715522,20.1063527531,-1.52187349814,22.4262872913,-3.69764867215,24.0578955899,-1.95324801288,22.9343769604,-1.65051355652,21.8799729586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-1.69053896816,21.2751687108,-1.50655666717,22.1460440401,-3.6564755576,23.8902882469,-2.04612745951,20.1495355303,-1.33653426751,21.5181219307,-3.51786129007,24.2456748386,-1.72210016393,24.1974981109,-1.49651133141,22.181946664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-1.65900958225,21.4532874268,-1.45452627253,22.2511140216,-3.59843652305,23.9643448418,-2.04119637494,20.1779494857,-1.52110250847,21.6951574444,-3.43349442238,24.3586425612,-1.43519867053,24.2707929108,-1.42400766749,22.3235103164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-1.61355000207,21.2866975427,-1.42543511673,22.2769085924,-3.55365588483,24.0096322655,-2.0333729325,20.1723727637,-1.46505909048,21.8175180926,-3.36890418669,24.4248239157,-1.40196268451,23.8494474103,-1.37597240439,22.4122307718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-1.60329678541,20.9387094748,-1.4032479978,22.2106165709,-3.51480240407,24.0044778897,-2.01079911016,20.3438782027,-1.37226815135,22.2816765302,-3.31801946043,24.4026596636,-1.46826335907,22.6599546745,-1.31080635614,22.4572982874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-1.63811344088,21.3677295633,-1.39331520896,21.6287130953,-3.49290884874,23.776873146,-1.94266959602,20.5512152634,-1.20028785186,22.8890639539,-3.2974620244,24.0459232975,-1.67870070044,22.6561389647,-1.23665509583,22.7478724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-1.51575026579,21.9631059708,-1.48218290401,22.2020113943,-3.53880521348,23.5673969578,-1.84289306248,21.1453611509,-0.969460816228,23.5253879133,-3.38360461882,23.6791635277,-1.61889463692,22.8680147169,-1.07637056647,23.1162059095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,10.0,21.2,8.9,126.0,67.0,1.1216193279,0.0,-1.36894359488,22.2195058153,-1.34625351534,22.8457757749,-3.59248193447,23.6444030225,-1.66788624003,21.6031086987,-0.789025302471,23.4498313852,-3.48785772436,23.7307684015,-1.53217385947,23.3326727029,-0.920274082585,23.5792926836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,11.0,22.0,9.1,127.0,59.0,1.11984156945,0.0,-1.29297914655,22.7197660728,-1.20568089214,23.8487751427,-3.55711833812,23.8215021941,-1.54006637638,22.0264641063,-0.710137360574,24.1281651319,-3.46611130427,24.0080868749,-1.38224167493,24.0566462876,-0.735227043532,24.1887533388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,12.0,23.9,8.6,116.0,54.0,1.11136617253,0.0,-1.18432508852,23.1395676312,-0.997080150581,24.997228585,-3.49042578188,23.9841488932,-1.43055036056,22.5932932636,-0.488574277627,24.5422149209,-3.37653646,24.2306697069,-1.19240585891,24.3582073409,-0.536463635524,24.7318174738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,13.0,21.0,9.0,113.0,66.0,1.12209146586,0.0,-1.08028684412,23.0422358628,-0.733102512998,24.3905359723,-3.43924285314,24.1538608922,-1.29034800713,22.6549974442,-0.416484933857,24.8269084726,-3.30508900226,24.3916205306,-1.09459768916,24.7020855059,-0.379429269832,25.1046181528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,14.0,20.4,8.3,115.0,66.0,1.12521091085,0.0,-1.08500920709,22.9263844206,-0.83074263938,23.8352467989,-3.37924824067,24.2389547234,-1.25093054773,22.7020416293,-0.370632040968,24.8142335096,-3.2423548391,24.4187846072,-1.0069808834,24.5923908674,-0.292288819207,25.2511769984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,15.0,20.7,9.1,121.0,67.0,1.12306643634,0.0,-1.11208457273,22.757004213,-0.938954392244,23.2636604053,-3.33613841073,24.309062498,-1.23103016992,22.5658877923,-0.40238630911,24.5725503196,-3.21454635337,24.3719266821,-1.03907367382,24.3375543324,-0.285166137405,25.3023439494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,16.0,18.2,8.7,122.0,82.0,1.13165212228,0.0,-1.15800374286,22.0166203016,-1.04292778599,21.6173530905,-3.30908751999,24.2079500409,-1.26312089342,22.2120708501,-0.522468660277,24.1578072137,-3.22151289825,24.1446099054,-1.11528373507,23.9106726555,-0.325606655569,25.0682493602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,17.0,18.8,8.9,129.0,74.0,1.13037619147,0.0,-1.29783903087,22.0333389256,-1.35561480896,21.3826447686,-3.3159761011,24.2708392726,-1.34028635887,22.0742982135,-0.621372416343,24.1190927435,-3.26393436711,24.1818819411,-1.2074041917,23.9714831311,-0.415160080175,25.0409302221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,18.0,17.6,7.5,118.0,77.0,1.13655428582,0.0,-1.32442692402,22.0812561973,-1.4262405813,21.8364252383,-3.28911576806,24.3655922076,-1.39138154625,21.9318433376,-0.684420831301,24.5229103655,-3.24731640334,24.5080929803,-1.20508037988,24.8081540316,-0.477872493326,24.9827835081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,19.0,16.7,8.0,122.0,80.0,1.14042990599,0.0,-1.34073371661,21.6518614316,-1.3545170182,22.3898276667,-3.26184844715,24.675594088,-1.45973185191,21.7180871736,-0.648580230322,24.6457605481,-3.15782718464,24.9764058845,-1.04046885175,25.0442034903,-0.532783034694,24.7488221296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,20.0,16.2,7.9,119.0,79.0,1.14355762078,0.0,-1.44401687973,21.7942487273,-1.24628941121,23.237250871,-3.15704834489,24.9756940576,-1.53575074667,21.636787903,-0.650699549552,23.4294221934,-2.99834823559,25.4227540539,-0.990316483448,25.6716065072,-0.610741264039,24.6007231596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,21.0,15.9,7.2,116.0,79.0,1.14543903372,0.0,-1.43376928044,21.5923855627,-1.08036740599,23.5598955624,-3.05274120866,25.005635347,-1.58181013402,21.5572139839,-0.914168604244,23.326141591,-2.83539406991,25.5508064515,-0.865598790199,25.4978112139,-0.667069483941,24.4097693011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,22.0,15.8,6.1,112.0,83.0,1.14519983624,0.0,-1.49047606713,21.8311184747,-1.02507330264,23.576421928,-3.02893504601,25.0611350755,-1.62293050024,21.4332895717,-0.960958948625,23.1682416261,-2.76932633454,25.6102878429,-0.929995761974,25.6187328921,-0.732680624714,24.2432448249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,23.0,15.6,6.1,115.0,85.0,1.14555281469,0.0,-1.45015952646,21.6974470793,-1.02555047374,23.5455222138,-2.99925618299,25.0669063887,-1.66767984313,21.2829949246,-1.02077866844,23.0340590578,-2.73574755138,25.6554134388,-0.916915303982,25.6361020783,-0.792461296958,24.1056584503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,15.6,5.7,117.0,86.0,1.14473558579,0.0,-1.47582379075,21.9416317991,-1.03112333966,23.5528772454,-2.98711081025,25.1053838899,-1.71396895953,21.2039394585,-1.06849662961,22.9219385631,-2.70788587497,25.7036887727,-0.913723365501,25.6409725056,-0.839577280899,23.9863649874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,15.3,5.4,117.0,86.0,1.14567329824,0.0,-1.43341216086,21.9858059027,-1.02830456981,23.5344610562,-2.96518053789,25.1237033945,-1.74323590722,21.1201158151,-1.11693688091,22.7757617644,-2.67955944682,25.7384419481,-0.910166446934,25.5933655354,-0.884533486078,23.8704687799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,15.1,5.0,125.0,86.0,1.14633653566,0.0,-1.43240928096,22.0607372515,-1.03258616534,23.5146378142,-2.95285030169,25.1298989591,-1.77430439528,21.0145020839,-1.16783709661,22.647956964,-2.65699436753,25.7724715532,-0.923360736316,25.7475292415,-0.924316873591,23.760618811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,3.0,15.1,5.7,129.0,87.0,1.14576641712,0.0,-1.41692881587,21.9606391181,-1.0351073751,23.4985532984,-2.94198639884,25.1202283592,-1.80661730783,20.9368040319,-1.21466315471,22.5478905999,-2.63197080513,25.7898961873,-0.897644059165,25.5826323003,-0.96076518058,23.6951085136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
