Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.16,0.01,0.0,0.31,0.56,0.0,1.0,1.0,0.29,0.0,0.01,0.0,0.85,0.51,0.56,0.47,0.94,0.35,0.95,0.04,0.83,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,17.3349323961,-2.303788156,19.8452599344,-4.92440288862,22.065863538,-2.5530477481,18.1654614385,-2.02180819738,18.9638985155,-4.8885693042,19.6229682026,-2.83390183049,18.0850392031,-2.18623224032,18.4228145619,0.0,0.33,0.69,0.0,0.65,0.79,0.0,1.0,1.0,0.58,0.0,0.87,0.0,0.22,0.27,0.73,0.21,0.39,0.46,0.46,0.6,0.1,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.4251990109,17.7460873777,-1.90030535913,20.1126675227,-4.17623391143,22.6595211229,-2.39670610692,17.7925070599,-2.00699334725,18.9381377455,-4.86543383867,20.4116681561,-2.81317978451,18.1682023535,-2.2182711513,18.4462524206,0.0,0.6,0.42,0.0,0.77,0.78,0.0,1.0,1.0,0.91,0.0,0.73,0.0,0.45,0.92,0.48,0.48,0.97,0.2,0.72,0.61,0.33,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.37500583754,17.5333326566,-1.85866533413,19.6523983461,-3.9939223703,20.4281971276,-2.48652703452,18.2951426279,-2.04215876159,19.7254214164,-4.63794206362,20.7206516929,-2.82608584705,18.2638837178,-2.24378139136,18.300428309,0.0,0.41,0.21,0.0,0.81,0.44,0.0,1.0,1.0,0.74,0.0,0.22,0.0,0.96,0.97,0.73,0.84,0.07,0.27,0.04,0.13,0.97,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.43919292805,16.6988544226,-1.95976899876,19.4079064992,-4.64574528411,20.0142790244,-2.40280811012,17.3782969288,-1.91524758684,19.0676539138,-4.54709775888,19.0895013219,-2.83078528394,18.0550215634,-2.29758259119,18.0303504559,0.0,0.71,0.63,0.0,0.89,0.29,0.0,1.0,1.0,0.07,0.0,0.14,0.0,0.22,0.11,0.49,0.86,0.02,0.74,0.8,0.81,0.96,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.6405107771,17.6613124165,-2.03108631897,18.6486977366,-4.79290140756,20.6720555041,-2.60461414873,18.2454563094,-2.07157984052,18.7678255356,-5.0563006899,20.2847799703,-2.91577272071,18.0983280337,-2.38461293001,18.798010607,0.0,0.18,0.61,0.0,0.44,0.47,0.0,1.0,1.0,0.43,0.0,0.33,0.0,0.79,0.09,0.56,0.23,0.09,0.48,0.71,0.59,0.84,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.46256576437,17.9629293604,-2.19399036322,19.7601629927,-4.60655673556,20.6986819557,-2.44902158634,18.3078277945,-2.12267784167,19.429669459,-4.71163711982,22.6828062839,-2.91689593893,18.0195993074,-2.22786831224,18.0083981249,0.0,0.19,0.21,0.0,0.74,0.64,0.0,1.0,1.0,0.86,0.0,0.75,0.0,0.03,0.21,0.03,0.83,0.41,0.62,0.72,0.85,0.68,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.36819678944,18.6050990398,-1.96636609278,19.5753102853,-4.57532215318,21.1812889114,-2.4083772953,18.6135141932,-1.92171991945,19.2498102094,-3.98562011575,21.604007544,-2.92709027866,18.6972962698,-2.35062139733,18.6023864953,0.0,0.98,0.35,0.0,0.9,0.41,0.0,1.0,1.0,0.75,0.0,0.67,0.0,0.4,0.51,0.93,0.12,0.3,0.9,0.84,0.3,0.28,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.23765170038,19.5582329304,-2.00229508514,20.3170084092,-4.44669505033,21.7532955925,-2.33872211019,19.5150257492,-1.88905759311,21.3983058423,-4.29441432639,21.1909074096,-2.77058028369,19.742953272,-2.18604133985,19.5919212193,0.0,0.85,0.06,0.0,0.59,0.8,0.0,1.0,1.0,0.85,0.0,0.82,0.0,0.15,0.31,0.84,0.75,0.79,0.93,0.61,0.06,0.42,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.02704265733,21.5501290001,-1.84644473095,21.4750431574,-4.28333248149,21.9370612594,-2.12372569812,21.306557971,-1.37207014338,21.8401843295,-4.42988876819,21.924532343,-2.49987447472,21.5611294776,-1.90709564181,21.3941519251,0.0,0.26,0.36,0.0,0.65,0.82,0.0,1.0,1.0,0.25,0.0,0.34,0.0,0.14,0.44,0.05,0.72,0.75,0.7,0.05,0.68,0.35,0.0
