Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.43,0.25,0.0,0.86,0.09,0.0,1.0,1.0,0.7,0.0,0.54,0.0,0.44,0.21,0.43,0.59,0.44,0.58,0.31,0.3,0.8,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,17.1575606705,-2.303788156,19.6549039436,-4.92440288862,19.8225064393,-2.5530477481,17.6884966126,-2.02180819738,19.2791992446,-4.8885693042,20.6669010242,-2.83390183049,18.515354567,-2.18623224032,18.4524959449,0.0,0.64,0.6,0.0,0.42,0.57,0.0,1.0,1.0,0.06,0.0,0.2,0.0,0.13,0.04,0.48,0.74,0.6,0.05,0.67,0.69,0.53,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.46064216014,17.2926026901,-1.93924672287,19.5671393646,-4.84553698109,21.8088495132,-2.49129641553,19.2235528207,-1.94233981669,19.308757148,-4.54973419458,20.6094272733,-2.71212807993,18.1272074945,-2.20925743085,18.4039105743,0.0,0.51,0.44,0.0,0.03,0.08,0.0,1.0,1.0,0.37,0.0,0.72,0.0,0.7,0.84,0.77,0.98,0.11,0.99,0.73,0.98,0.75,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.46828778945,17.0613497183,-1.966997521,20.4796159508,-4.26305692583,20.3473483803,-2.21285084754,18.3039800674,-1.96751716898,20.1420973171,-4.57166601479,22.8808803359,-2.83265367413,18.4051627623,-2.25336383129,18.2937264767,0.0,0.69,0.51,0.0,0.48,0.07,0.0,1.0,1.0,0.8,0.0,0.37,0.0,0.9,0.42,0.56,0.66,0.61,0.87,0.76,0.09,0.7,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.54030002639,17.1765182605,-1.79905358289,19.1371075249,-4.68972786867,20.9678694133,-2.39808434089,19.1125710928,-1.82832815342,18.6001855907,-3.89938015426,21.074729588,-2.79802158672,17.6889549564,-2.29877308392,18.0691096883,0.0,0.25,0.04,0.0,0.55,0.42,0.0,1.0,1.0,0.76,0.0,0.12,0.0,0.7,0.5,0.62,0.33,0.18,0.35,0.06,0.55,0.36,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.55190590997,16.7586192233,-2.0773667972,19.9672690409,-4.51860816056,20.2225815703,-2.26278265715,18.9833848779,-2.16100924642,18.4892257601,-4.43027741639,19.6778092668,-2.99730128132,17.7201431473,-2.378635617,18.0037849847,0.0,0.74,0.29,0.0,0.72,0.72,0.0,1.0,1.0,0.56,0.0,0.78,0.0,0.24,0.57,0.35,0.53,0.85,0.23,0.04,0.48,0.76,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.64788037583,17.9792324527,-1.92983168405,18.6217848104,-4.7403816939,21.1294921537,-2.29285264618,19.207751077,-2.17923978232,19.0742434449,-4.85702010522,20.2888030322,-3.01200240687,18.4118127437,-2.39989956232,18.3257105916,0.0,0.64,0.34,0.0,0.54,0.12,0.0,1.0,1.0,0.7,0.0,0.97,0.0,0.15,0.32,0.39,0.5,0.72,0.22,0.2,0.1,0.75,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.3756463972,18.3534631716,-2.17941863368,18.9091774211,-4.46167820234,19.9405978043,-2.22758420125,18.6296504866,-1.99174653483,19.9264023423,-4.67149896366,19.8436603892,-2.8422886005,18.8057286843,-2.28834325423,18.9191778365,0.0,0.71,0.71,0.0,0.3,0.27,0.0,1.0,1.0,0.37,0.0,0.0,0.0,0.36,0.8,0.89,0.17,0.56,0.88,0.54,0.45,0.17,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.29631091575,19.4537685257,-2.13369975976,19.7561454873,-4.81428603903,21.0977591555,-2.32001238334,19.7487457868,-1.75561046438,20.7999069919,-4.81062591531,20.7668414452,-2.74040588021,19.6675515967,-2.12247758267,19.6761295051,0.0,0.31,0.06,0.0,0.25,0.01,0.0,1.0,1.0,0.01,0.0,0.87,0.0,0.78,0.85,0.55,0.28,1.0,0.47,0.23,0.76,0.41,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.05732599823,21.5410587834,-1.95983314447,21.4289259648,-4.48082528223,21.6598279601,-2.06456198931,21.2862972507,-1.49133326996,21.874695944,-4.54480045187,21.7585305293,-2.51205300842,21.5543982539,-1.88161749814,21.3969224791,0.0,0.81,0.01,0.0,0.88,0.19,0.0,1.0,1.0,0.04,0.0,0.87,0.0,0.68,0.26,0.4,0.82,0.89,0.06,0.31,0.52,0.81,0.0
