Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.25,0.63,0.0,0.92,0.6,0.0,1.0,1.0,0.47,0.0,0.73,0.0,0.3,0.43,0.81,0.05,0.99,0.82,0.05,0.07,0.48,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,17.4458634406,-2.303788156,19.4124131527,-4.92440288862,22.2235716801,-2.5530477481,17.725353473,-2.02180819738,20.805398836,-4.8885693042,21.4437098372,-2.83390183049,18.0850970107,-2.18623224032,18.1559950543,0.0,0.04,0.94,0.0,0.7,0.09,0.0,1.0,1.0,0.97,0.0,0.43,0.0,0.3,0.96,0.55,0.63,0.89,0.59,0.21,0.79,0.78,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.40277060613,18.249289342,-1.98378681597,18.7633838084,-4.13074761705,20.1638785466,-2.48342983873,18.3921349907,-1.64477274989,19.5892833989,-4.3132671056,20.3538398816,-2.8138769035,18.4757105479,-2.27667311854,19.3472630441,0.0,0.18,0.61,0.0,0.76,0.75,0.0,1.0,1.0,0.76,0.0,0.38,0.0,0.74,0.66,0.11,0.52,0.66,0.02,0.15,0.09,0.71,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.27172761162,19.1417932997,-2.12885066954,19.2754200043,-4.73673544994,20.2400136397,-2.37363617256,19.5970903513,-1.90152048927,19.7544135048,-4.64235290205,20.1091046386,-2.74655628509,18.5657113346,-2.05507194183,18.3773790369,0.0,0.2,0.67,0.0,0.7,0.54,0.0,1.0,1.0,0.74,0.0,0.59,0.0,0.46,0.74,0.63,0.67,0.76,0.87,0.4,0.33,0.7,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.11247333208,17.4727908703,-2.04369937825,19.4543787077,-4.72190509269,19.9790362678,-2.15328083473,17.3275258771,-1.89560277736,19.957447317,-4.72308862178,19.8038097861,-2.75661728553,19.5310023123,-2.27228731708,19.5531224752,0.0,0.73,0.81,0.0,0.56,0.73,0.0,1.0,1.0,0.08,0.0,0.82,0.0,0.73,0.99,0.06,0.13,0.92,0.66,0.49,0.54,0.09,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.46305577116,17.4861764049,-2.02768754065,18.8427555494,-4.81823381296,20.4568807142,-2.60942060777,17.8329540758,-1.87491534474,19.1338498057,-4.83630415133,20.3636975429,-2.5591038399,17.8980932474,-2.04523576826,18.3130832094,0.0,0.47,0.74,0.0,0.96,0.02,0.0,1.0,1.0,0.86,0.0,0.72,0.0,0.19,0.92,0.58,0.55,0.43,0.49,0.54,0.83,0.1,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.47629823758,17.3920133355,-2.16065906049,18.8026309356,-4.68464556379,20.4598891342,-2.52648837051,17.9730151118,-2.03298697017,18.8884366924,-4.67846840657,22.1356673252,-2.94881007,18.1495066887,-2.31694339536,18.0935046131,0.0,0.04,0.99,0.0,0.28,0.16,0.0,1.0,1.0,0.88,0.0,0.15,0.0,0.04,0.9,0.35,0.29,0.1,0.45,0.16,0.76,0.51,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.46744672273,18.3884161196,-2.1599357855,19.0409029809,-4.66707659087,20.7347537188,-2.47402095107,19.444934331,-2.01588490778,19.9938454503,-4.14312529731,20.5725707554,-2.88807278563,18.679449023,-2.32855571927,18.6083308688,0.0,0.49,0.84,0.0,0.63,0.54,0.0,1.0,1.0,0.34,0.0,0.52,0.0,0.53,0.83,0.53,0.19,0.74,0.16,0.77,0.1,0.14,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.27314312993,19.9221611045,-2.12055513398,19.9215395024,-4.59145318565,20.6775047083,-2.17414052555,19.6962033727,-1.73515793456,21.4746731305,-4.59874141986,20.7705072965,-2.76238028739,19.7996757378,-2.18304407427,19.7239497797,0.0,0.81,0.6,0.0,0.59,0.35,0.0,1.0,1.0,0.79,0.0,0.25,0.0,0.85,0.31,0.28,0.37,0.22,0.55,0.84,0.02,0.79,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-1.94711189382,21.5579299845,-1.94320961129,21.5198136407,-4.62059287067,21.9294066951,-2.08537124697,21.4042073949,-1.35029259516,21.8045588723,-4.55478702,22.0275638573,-2.47758476647,21.5391614897,-1.87850924302,21.374191652,0.0,0.49,0.59,0.0,0.78,0.42,0.0,1.0,1.0,0.37,0.0,0.88,0.0,0.86,0.96,0.24,0.28,0.73,0.57,0.37,0.91,0.51,0.0
