Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.55,0.3,0.0,0.81,0.16,0.0,1.0,1.0,0.6,0.0,0.08,0.0,0.04,0.62,0.69,0.94,0.26,0.44,0.16,0.21,0.77,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,16.9024772909,-2.303788156,19.3032465403,-4.92440288862,20.3085442334,-2.5530477481,17.9690085555,-2.02180819738,18.8694781551,-4.8885693042,20.8597620575,-2.83390183049,18.0454544377,-2.18623224032,17.9843169742,0.0,0.81,0.77,0.0,0.55,0.72,0.0,1.0,1.0,0.85,0.0,0.18,0.0,0.41,0.62,0.98,0.98,0.95,0.35,0.8,0.89,0.71,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.5134366028,17.3600147505,-2.00972623859,18.8370014275,-4.69836999288,21.0089002522,-2.43614743798,19.0105935955,-2.02691957485,20.8596823418,-4.4914627751,20.6989205478,-2.82760979656,18.0422007426,-2.31609900438,18.524032582,0.0,0.65,0.51,0.0,0.47,0.74,0.0,1.0,1.0,0.96,0.0,0.95,0.0,0.16,0.68,0.86,0.1,0.98,0.81,0.2,0.38,0.68,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.45871462899,16.97436872,-2.11648876164,19.6905239556,-4.49498856363,19.9489744814,-2.25280596445,18.1633864909,-1.66696964037,19.04649641,-4.54387806369,19.9237232687,-2.85494523339,18.0401893695,-2.23537640182,18.0190859939,0.0,0.84,0.31,0.0,0.34,0.69,0.0,1.0,1.0,0.05,0.0,0.12,0.0,0.62,0.2,0.55,0.03,0.15,0.44,0.28,0.19,0.89,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.56131772526,16.8882326474,-1.96657231315,18.2984467265,-4.81026166192,20.3903197394,-2.42621778064,17.9326534861,-2.04124065283,19.6605417276,-4.78007449643,19.8803896286,-2.89005784678,17.8722500654,-2.36494752199,18.1191497852,0.0,0.35,0.97,0.0,0.2,0.58,0.0,1.0,1.0,0.46,0.0,0.28,0.0,0.85,0.14,0.24,0.02,0.53,0.77,0.81,0.1,0.52,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.6148411488,17.0730789988,-2.26034953525,19.0573978609,-4.70165000376,21.2842980631,-2.49641450198,17.7028035404,-1.95382869168,18.8216164759,-4.82024834159,22.488403731,-2.96055736108,18.0354014114,-2.37350306727,18.2449642489,0.0,0.7,0.59,0.0,0.47,0.5,0.0,1.0,1.0,0.2,0.0,0.97,0.0,0.84,0.35,0.6,0.39,0.31,0.8,0.55,0.59,0.72,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.59097347489,17.5143668139,-2.12619715138,19.6792508857,-4.43750337068,19.8560242275,-2.55212090498,17.999015802,-2.10684541094,18.7804146637,-4.05053061383,20.658010094,-2.94340955841,18.085565815,-2.35103562156,18.2254970462,0.0,0.66,0.92,0.0,0.24,0.14,0.0,1.0,1.0,0.49,0.0,0.11,0.0,0.97,0.35,0.34,0.52,0.18,0.63,0.74,0.85,0.15,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.47235327875,18.3461901451,-1.99399308459,18.8993533537,-4.83552994647,20.8638824424,-2.46931011921,18.6059401912,-2.04902987578,19.1530985162,-4.55521195887,21.1463970453,-2.91939284819,18.5419795988,-2.31750472437,18.5076555166,0.0,0.61,0.66,0.0,0.29,0.95,0.0,1.0,1.0,0.54,0.0,0.51,0.0,0.59,0.55,0.16,0.05,0.9,0.69,0.85,0.04,0.57,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.30554608778,19.4728344124,-2.1469567943,20.3151930138,-4.55337927771,21.2647917732,-2.34372551888,19.6636792403,-1.91033788879,20.0563005043,-4.42509333787,21.7244088001,-2.80987746187,19.6600141689,-2.21123054542,19.5113316827,0.0,0.44,0.49,0.0,0.21,0.73,0.0,1.0,1.0,0.69,0.0,0.13,0.0,0.25,0.7,0.69,0.35,0.38,0.52,0.52,0.54,0.84,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.06008976425,21.5531390165,-1.8582137104,21.5785507523,-4.4521764633,21.9607068941,-2.09709256506,21.4452999909,-1.6452364555,21.7520953474,-4.27008320593,22.0227656608,-2.52492739848,21.5242871341,-1.92717065435,21.3354901718,0.0,0.28,0.12,0.0,0.66,0.6,0.0,1.0,1.0,0.15,0.0,0.61,0.0,0.64,0.83,0.6,0.76,0.45,0.29,0.76,0.85,0.61,0.0
