Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.69,0.85,0.0,0.14,0.12,0.0,1.0,1.0,0.84,0.0,0.25,0.0,0.88,0.35,0.72,0.91,0.81,0.94,0.03,0.05,0.08,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,17.7059047092,-2.303788156,19.1607139015,-4.92440288862,21.0959820842,-2.5530477481,18.9236192744,-2.02180819738,19.6093654164,-4.8885693042,20.3142153548,-2.83390183049,18.9007849305,-2.18623224032,18.8933189661,0.0,0.59,0.4,0.0,0.03,0.1,0.0,1.0,1.0,0.67,0.0,0.15,0.0,0.6,0.91,0.04,0.16,0.72,0.57,0.77,0.0,0.2,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.34839119528,17.3938920945,-2.03160196979,18.9569811512,-4.45816487145,20.245262796,-2.24911493433,19.3962152502,-1.87318630858,19.1418396635,-4.64949961807,20.3161571166,-2.62137736016,18.3100988181,-2.11534157575,19.9677130621,0.0,0.92,0.48,0.0,0.8,0.03,0.0,1.0,1.0,0.26,0.0,0.6,0.0,0.34,0.19,0.12,0.01,0.9,0.71,0.14,0.9,0.68,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.44129432913,17.0394125946,-2.09356891543,20.0247811389,-4.71701428591,20.4803195284,-2.17244555612,19.3166544669,-1.99804574565,19.4691840256,-4.66251731019,19.7694492501,-2.77065861098,18.6493933702,-1.91703108313,19.0253762581,0.0,0.03,0.8,0.0,0.65,0.23,0.0,1.0,1.0,0.71,0.0,0.52,0.0,0.18,0.72,0.09,0.57,0.35,0.23,0.52,0.5,0.72,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.53865006328,16.8264119847,-1.89421242521,18.7832441352,-4.64963994617,20.8360717799,-2.19505954271,19.459786438,-1.95673299951,19.4147620617,-4.83124955535,21.1299212772,-2.72443378829,18.2422174681,-2.11950150383,18.0841654899,0.0,0.95,0.62,0.0,0.25,0.06,0.0,1.0,1.0,0.85,0.0,0.29,0.0,0.21,0.56,0.81,0.18,0.19,0.49,0.53,0.77,0.88,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.61762765309,18.6576659291,-2.15551013271,19.6000239508,-4.55851846621,19.2194252729,-2.18394387535,18.1771027402,-1.9965338084,19.9810293778,-4.44338212502,19.2300918989,-2.85860171134,18.8395967686,-2.35342628705,18.3707073155,0.0,0.95,0.67,0.0,0.59,0.95,0.0,1.0,1.0,0.92,0.0,0.95,0.0,0.73,0.46,0.94,0.07,0.48,0.26,0.32,0.1,0.2,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.26192623931,17.4682138906,-2.0139416174,18.7153477147,-5.04740199977,20.7612529993,-2.4399879005,19.3079559328,-1.87322759443,19.505487636,-5.01638182024,20.4452439178,-2.73971348142,18.0102328138,-2.30094393193,18.0895836806,0.0,0.7,0.78,0.0,0.39,0.54,0.0,1.0,1.0,0.52,0.0,0.84,0.0,0.4,0.63,0.39,0.86,0.58,0.04,0.65,0.06,0.7,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.45795981245,18.3286435492,-2.17610344816,18.7679615073,-4.58533850388,20.128103124,-2.20257749341,18.5077791672,-1.89529512236,19.1986481746,-4.64997761225,19.9356065033,-2.91395061319,18.5857089587,-2.32855876378,18.6374199505,0.0,0.29,0.86,0.0,0.19,0.07,0.0,1.0,1.0,0.68,0.0,0.92,0.0,0.35,0.86,0.66,0.07,0.42,0.88,0.4,0.55,0.65,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.29131463385,19.4471476352,-2.17280638271,20.2974550633,-4.77602314266,21.0151484714,-2.34136974336,19.5440382991,-1.88870981253,20.4039753528,-4.80883786393,20.8244275991,-2.77960701236,19.6981063817,-2.16823345947,19.5905838665,0.0,0.27,0.17,0.0,0.57,0.1,0.0,1.0,1.0,0.21,0.0,0.71,0.0,0.32,0.94,0.15,0.81,0.44,0.04,0.37,0.49,0.11,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.04996950423,21.4895166996,-1.86405232016,21.4562510735,-4.53846429421,21.6967924794,-2.10424858672,21.0193727454,-1.56389373488,21.9102061872,-4.57447144494,21.5834313021,-2.49344069056,21.5774257247,-1.88898190183,21.4351838465,0.0,0.88,0.45,0.0,0.4,0.29,0.0,1.0,1.0,0.9,0.0,0.64,0.0,0.22,0.16,0.38,0.8,0.4,0.74,0.88,0.72,0.73,0.0
1.0,1.0,10.0,21.2,8.9,126.0,67.0,1.1216193279,0.0,-1.6118354849,21.2038003788,-1.61095413547,21.5890161599,-4.31871017786,21.9693119833,-1.75319962493,21.079770596,-1.20839575483,22.2123200293,-4.32676743432,21.937510623,-2.01947948201,21.5592611381,-1.41660198482,21.5325504954,0.0,0.56,0.62,0.0,0.32,0.87,0.0,1.0,1.0,0.66,0.0,0.11,0.0,0.67,0.02,0.69,0.0,0.98,0.71,0.85,0.02,0.97,0.0
1.0,1.0,11.0,22.0,9.1,127.0,59.0,1.11984156945,0.0,-1.63640096301,21.9865980155,-1.5692506857,22.5896202914,-4.23180138076,22.6084295858,-1.70276810899,21.7851613757,-1.06369823923,22.9047392128,-4.21422921825,22.6559058482,-1.97807452775,22.1060900711,-1.31129767898,22.0924578198,0.0,0.52,0.18,0.0,0.54,0.37,0.0,1.0,1.0,0.43,0.0,0.61,0.0,0.44,0.88,0.25,0.29,0.59,0.45,0.46,0.64,0.36,0.0
1.0,1.0,12.0,23.9,8.6,116.0,54.0,1.11136617253,0.0,-1.48401447644,23.8319172516,-1.37251909628,24.4645353941,-4.0600407509,24.1020445704,-1.55734498759,23.3481093298,-0.865309675411,23.9801997057,-4.01658570599,24.1990374723,-1.854425077,23.8357637239,-1.15335379113,23.7513444166,0.0,0.85,0.95,0.0,0.65,0.8,0.0,1.0,1.0,0.55,0.0,0.26,0.0,0.93,0.58,0.21,0.63,0.36,0.05,0.08,1.0,0.03,0.0
1.0,1.0,13.0,21.0,9.0,113.0,66.0,1.12209146586,0.0,-1.08488915578,21.1308347454,-0.958604921074,22.0494089716,-3.58865159181,22.5543349899,-1.20173451577,21.233431336,-0.646320892703,22.7988540493,-3.5276582536,22.6086290634,-1.41582280629,21.8734004922,-0.745093768011,22.0442271855,0.0,0.52,0.47,0.0,0.1,0.51,0.0,1.0,1.0,0.59,0.0,0.24,0.0,0.76,0.98,1.0,0.81,0.77,0.7,0.06,0.71,0.2,0.0
