Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.29,0.43,0.0,0.75,0.7,0.0,1.0,1.0,0.4,0.0,0.31,0.0,0.08,0.45,0.53,0.92,0.47,0.0,0.32,0.19,0.38,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,16.9967615408,-2.303788156,19.1939487777,-4.92440288862,20.628459011,-2.5530477481,17.9060765137,-2.02180819738,19.5316957346,-4.8885693042,22.0828069303,-2.83390183049,18.4769056191,-2.18623224032,18.3934782131,0.0,0.45,0.16,0.0,0.59,0.54,0.0,1.0,1.0,0.33,0.0,0.05,0.0,0.95,0.93,0.91,0.93,0.61,0.59,0.65,0.61,0.93,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.493518696,17.4580933553,-2.02803136316,19.7768504312,-4.60019843377,20.7695979599,-2.4482687533,17.8421780272,-1.89259691258,20.6314096059,-4.12586611132,20.741787919,-2.72237116484,18.5793278453,-2.22299918058,18.781906582,0.0,0.65,0.96,0.0,0.72,0.58,0.0,1.0,1.0,0.63,0.0,0.31,0.0,0.89,0.54,0.21,0.99,0.95,0.28,0.88,0.13,0.23,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.43584111113,17.2754928468,-1.93003757571,19.730037079,-4.56098154455,21.8383702551,-2.48052554211,18.3699269915,-1.70171858101,18.8215165765,-4.51820446456,21.3312114331,-2.72380911551,18.0514678254,-2.17251034283,18.1816843055,0.0,0.98,0.68,0.0,0.18,0.15,0.0,1.0,1.0,0.18,0.0,0.17,0.0,0.43,0.88,0.04,0.8,0.39,0.8,0.73,0.19,0.83,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.49593803265,16.6525112134,-1.9477765066,19.138060126,-4.2436120023,18.6202944055,-2.39176072623,17.4784667996,-2.08164271125,18.7554905358,-4.34394234495,19.4176512857,-2.87542748825,18.0146973142,-2.32323664268,18.2123488796,0.0,0.26,0.4,0.0,0.75,0.92,0.0,1.0,1.0,0.32,0.0,0.97,0.0,0.96,0.59,0.51,0.09,0.74,0.4,0.5,0.51,0.36,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.65587635898,16.7329183088,-2.08943660592,19.6892463953,-5.22079555481,19.8818244985,-2.587885508,18.5553746542,-2.13112306127,19.0282489877,-4.93610561614,21.0257335493,-2.91993607493,17.9657512284,-2.34639051483,18.1227515787,0.0,0.41,0.61,0.0,0.71,0.95,0.0,1.0,1.0,0.7,0.0,0.56,0.0,0.46,0.93,0.34,0.89,0.08,0.22,0.45,0.98,0.89,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.65629701364,17.6258295621,-1.99013616278,18.8470438268,-4.86208378585,21.1513905613,-2.39124633385,17.8496859424,-2.07017303846,18.7411901664,-4.46749780161,21.5351051973,-2.95085331291,18.1301881551,-2.37002631797,18.0811813547,0.0,0.97,0.46,0.0,0.23,0.24,0.0,1.0,1.0,0.51,0.0,0.45,0.0,0.08,0.18,0.79,0.23,0.72,0.89,0.26,0.1,0.32,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.4493156402,18.5125502116,-2.14556167888,19.0321510305,-4.47035147516,20.9322463654,-2.4992684633,18.481304113,-2.05700318512,19.6715587717,-4.29989860598,21.0237747657,-2.90455724593,18.8925872214,-2.34258161541,18.6178477027,0.0,0.63,0.67,0.0,0.8,0.26,0.0,1.0,1.0,0.99,0.0,0.97,0.0,0.0,0.44,0.89,0.47,0.93,0.01,0.03,0.61,0.64,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.26954440105,19.4495559394,-2.11513701943,19.6645354215,-4.53571063911,20.7461670569,-2.36997502034,19.606193405,-1.80508471995,21.0348591351,-4.45448833096,20.5623135888,-2.72391670003,19.5411732907,-2.18504599234,19.547975151,0.0,0.51,0.29,0.0,0.76,0.9,0.0,1.0,1.0,0.55,0.0,0.27,0.0,0.6,0.8,0.57,0.47,0.93,0.66,0.36,0.82,0.98,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.06113935064,21.4976520136,-1.98504487988,21.4013516067,-4.59277917869,21.4504115403,-2.11130991708,21.1697542481,-1.44625646618,22.5734429629,-4.59552191857,21.4261091509,-2.54314007025,21.5228183067,-1.91546307526,21.5248517226,0.0,0.26,0.46,0.0,0.13,0.69,0.0,1.0,1.0,0.81,0.0,0.16,0.0,0.12,0.41,0.09,0.65,0.21,0.36,0.04,0.68,0.59,0.0
