Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.36,0.73,0.0,0.42,0.05,0.0,1.0,1.0,0.87,0.0,0.05,0.0,0.93,0.95,0.15,0.43,0.19,0.5,0.3,0.31,0.7,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,17.7112072772,-2.303788156,19.9186972513,-4.92440288862,20.4109911698,-2.5530477481,18.8876031971,-2.02180819738,19.2651105811,-4.8885693042,19.6081769124,-2.83390183049,18.6166795141,-2.18623224032,18.2847031805,0.0,0.29,0.65,0.0,0.95,0.97,0.0,1.0,1.0,0.3,0.0,0.57,0.0,0.06,0.93,0.93,0.16,0.38,0.86,0.88,0.37,1.0,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.34787925064,17.4591103768,-1.88735378426,19.6791125763,-4.66805808149,20.3215258891,-2.25613507602,19.5165455591,-1.94421224192,19.310822387,-4.87059641879,20.1766052612,-2.69118932757,18.6828718803,-2.24468578543,18.699348331,0.0,0.16,0.09,0.0,0.19,0.61,0.0,1.0,1.0,0.87,0.0,0.07,0.0,0.99,0.92,0.99,0.42,0.74,0.64,0.7,0.85,0.51,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.42777200463,17.5471069878,-1.94709034273,19.8107767071,-4.69993346437,19.8616197973,-2.14811105202,17.926772094,-1.96658619404,20.5154211398,-4.71280842109,20.8246730983,-2.70323938955,17.9887943591,-2.19193003548,18.2417791434,0.0,0.4,0.47,0.0,0.8,0.53,0.0,1.0,1.0,0.5,0.0,0.72,0.0,0.8,0.69,0.24,0.8,0.46,0.22,0.45,0.49,0.92,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.43515503177,17.492575014,-1.93256350919,19.0476061479,-4.84181589384,22.1212505808,-2.46471903288,17.6419970303,-1.75797669179,18.4469523588,-4.52037865814,19.8524730646,-2.88416526743,17.8023272701,-2.31210788165,18.0024509702,0.0,0.7,0.75,0.0,0.65,0.65,0.0,1.0,1.0,0.74,0.0,0.74,0.0,0.8,0.66,0.53,0.37,0.15,0.4,0.74,0.14,0.6,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.47819875351,16.9629158513,-2.10110640964,19.715484343,-4.18873728782,19.9303903049,-2.54791414763,17.7266380763,-2.18914578903,19.0185844886,-4.82764342794,20.1489220893,-2.96873758561,18.3561091891,-2.39134419289,18.1393464308,0.0,0.47,0.39,0.0,0.64,0.64,0.0,1.0,1.0,0.14,0.0,0.97,0.0,0.5,0.76,0.61,0.1,0.62,0.04,0.83,0.85,0.36,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.59573274912,17.5270529994,-1.98537797295,19.4316472403,-4.83522310668,19.9091581385,-2.54331245119,17.9410614533,-2.07030753766,18.8967518734,-4.74775039553,19.7237116426,-2.86457219171,18.1793891401,-2.36570176444,18.3268030949,0.0,0.13,0.71,0.0,0.55,0.89,0.0,1.0,1.0,0.5,0.0,0.66,0.0,0.77,0.47,0.07,0.12,0.39,0.41,0.32,0.17,0.61,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.45619094554,18.3529447336,-2.03309980731,19.845676559,-4.82755191077,20.4149955124,-2.47720457977,18.5302434071,-2.03081251709,19.5777605234,-4.85573578952,20.8802642614,-2.89090155288,18.837456685,-2.29732863189,18.6242207892,0.0,0.65,0.44,0.0,0.91,0.84,0.0,1.0,1.0,0.01,0.0,0.94,0.0,0.05,0.79,0.3,0.02,0.44,0.21,0.62,0.88,0.08,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.29149830659,19.6014032166,-1.9506933562,20.154886674,-4.70118947508,21.1723604244,-2.35567496133,19.490562773,-1.82238708185,20.3124875683,-4.53513402395,21.4097584049,-2.73005269584,19.9042961169,-2.17875498922,19.7990924152,0.0,0.43,0.18,0.0,0.39,0.53,0.0,1.0,1.0,0.67,0.0,0.98,0.0,0.86,0.95,0.47,0.18,0.75,0.68,0.34,0.72,0.41,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.0217677206,21.5485169461,-1.87956871841,21.4976515356,-4.48942987763,21.8900867334,-2.1302211466,21.3995298046,-1.58667007578,22.2999925667,-4.38779788897,22.4212244445,-2.45240288987,21.5096532039,-1.85320381756,21.4422072795,0.0,0.63,0.82,0.0,0.91,0.4,0.0,1.0,1.0,0.8,0.0,0.96,0.0,0.19,0.66,0.12,0.18,0.93,0.73,0.86,0.1,0.79,0.0
1.0,1.0,10.0,21.2,8.9,126.0,67.0,1.1216193279,0.0,-1.60143011623,21.1988016981,-1.59306892533,21.6159418989,-4.26234468085,21.8955492719,-1.6941911269,21.1224538185,-1.13967627062,21.8338061672,-4.0746418566,21.8044624784,-2.03784834321,21.4391600399,-1.42022647688,21.445141355,0.0,0.53,0.05,0.0,0.62,0.68,0.0,1.0,1.0,0.69,0.0,0.27,0.0,0.34,0.96,0.64,0.47,0.02,0.45,0.18,0.38,0.83,0.0
