Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.65,0.31,0.0,0.07,0.43,0.0,1.0,1.0,0.99,0.0,0.51,0.0,0.31,0.37,0.39,0.93,0.05,0.68,0.05,0.18,0.31,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,18.7087542492,-2.303788156,19.582245977,-4.92440288862,21.5150297629,-2.5530477481,18.1605106221,-2.02180819738,20.3990264319,-4.8885693042,21.4492422575,-2.83390183049,19.1634213341,-2.18623224032,18.734007666,0.0,0.93,0.63,0.0,0.83,0.72,0.0,1.0,1.0,0.66,0.0,0.28,0.0,0.43,0.53,0.48,0.25,0.99,0.21,0.55,0.38,0.37,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.14539516658,18.2106245133,-1.94921073388,19.1681759506,-4.3355312495,21.3337992084,-2.39792915616,18.4252246743,-1.71717304662,19.7967079287,-4.31264500169,20.1884243972,-2.56188056064,18.4958075977,-2.14611010541,19.4083168056,0.0,0.77,0.21,0.0,0.19,0.23,0.0,1.0,1.0,0.51,0.0,0.41,0.0,0.28,0.28,0.38,0.26,0.71,0.42,0.36,0.29,0.06,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.26549109102,16.912500867,-2.04832664593,20.0091542681,-4.38962267572,19.9913368098,-2.3643261069,18.1666812089,-1.86229795315,19.5230826414,-4.69238487669,20.2018363176,-2.73092746541,18.504986756,-2.03564455752,18.6063921648,0.0,0.89,0.32,0.0,0.32,0.23,0.0,1.0,1.0,0.69,0.0,0.47,0.0,0.52,0.78,0.38,0.77,0.19,0.87,0.88,0.73,0.03,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.54931060449,16.7036114535,-1.89636213142,19.2809843951,-4.786835104,21.8711025638,-2.4260721039,18.3194574673,-1.94262026835,19.3933233697,-4.69281441684,20.8943107615,-2.76209653886,18.0223187687,-2.22128981681,18.2333644197,0.0,0.58,1.0,0.0,0.39,0.06,0.0,1.0,1.0,0.39,0.0,0.64,0.0,0.72,0.33,0.7,0.01,0.65,0.33,0.34,0.42,0.18,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.63291001041,16.9351069347,-2.05471979375,19.7315981811,-4.2459779545,20.5455449387,-2.41951176925,18.2252298149,-1.99859422176,18.8499972883,-4.5023061786,19.6514796968,-2.906827527,17.9065370283,-2.33104006906,18.0421731681,0.0,0.2,0.03,0.0,0.95,0.12,0.0,1.0,1.0,0.58,0.0,0.14,0.0,0.44,0.62,0.99,0.32,0.74,0.82,0.31,0.61,0.72,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.60342264829,17.463496514,-1.98142780936,18.4377228702,-4.63486278269,20.2192631965,-2.44548452351,19.1979155446,-2.09664599128,18.7744029884,-4.87748392999,20.5244105628,-2.95634105448,17.9900740634,-2.38152947686,18.068970852,0.0,0.99,0.33,0.0,0.77,0.25,0.0,1.0,1.0,0.97,0.0,0.65,0.0,0.85,0.66,0.45,0.83,0.11,0.24,0.29,0.41,0.45,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.47011280393,18.6172380408,-2.22588146167,18.9772983685,-4.72608744816,21.419824391,-2.23645944951,19.1618259191,-2.04598287947,19.4986670517,-4.61678875819,20.4438058906,-2.92973111258,18.568949923,-2.34062328494,18.6187106157,0.0,0.21,0.45,0.0,0.2,0.24,0.0,1.0,1.0,0.07,0.0,0.73,0.0,0.5,0.37,0.79,0.19,0.11,0.44,0.29,0.44,0.94,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.24008417707,19.5058493686,-2.13142009185,19.7874400043,-4.37290001905,21.0877054265,-2.22218313197,19.6408257656,-1.84281651767,20.1738951222,-4.64156578499,20.9167217257,-2.79545067489,19.7462849002,-2.18779218901,19.6380930604,0.0,0.85,0.43,0.0,0.81,0.01,0.0,1.0,1.0,0.05,0.0,0.19,0.0,0.26,0.35,0.59,0.11,0.62,0.79,0.58,0.62,0.5,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.04111829607,21.4349752868,-1.96015535544,21.4520530903,-4.4731144587,21.6874145874,-2.08931832811,21.1864018346,-1.61631708903,21.8204120839,-4.50882097766,21.8112265397,-2.49483909322,21.5762113898,-1.89346514797,21.434521258,0.0,0.51,0.47,0.0,0.89,0.45,0.0,1.0,1.0,0.46,0.0,0.44,0.0,0.74,0.0,0.91,0.11,0.32,0.92,0.95,0.14,0.53,0.0
