Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,16.8708456227,-2.303788156,19.0134552237,-4.92440288862,19.8561947835,-2.5530477481,17.6561084719,-2.02180819738,18.5633918045,-4.8885693042,19.9007146211,-2.83390183049,17.6848929801,-2.18623224032,18.0715735468,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.52033486261,16.9223072855,-2.07048102558,18.9259843351,-4.8348975999,19.9062056055,-2.49815082329,17.7365981903,-2.09022940428,18.5241497846,-4.78115101899,19.933600496,-2.90910921404,17.6928012613,-2.30155940608,18.0019213941,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.54945209754,16.9108157616,-2.10559397307,19.3213711436,-4.83496628605,19.6971695102,-2.5053461652,18.1107046704,-2.13457882162,18.71352731,-4.7880998617,19.6601342993,-2.94860623239,17.9275752628,-2.35313108956,18.0001877683,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.58044205009,16.5800903761,-2.04352598824,18.5771449026,-4.90368488379,19.6555598645,-2.44748371621,17.3248686836,-2.1293963456,18.1943001888,-4.87827353485,19.683580179,-2.92419956152,17.383187653,-2.37819346895,17.8804143478,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.68368515696,16.6605885946,-2.21489901955,18.5625002771,-4.93969133782,19.6907656282,-2.62566290364,17.4567138963,-2.2647258486,18.130649626,-4.89690169139,19.7048165136,-3.08493937925,17.3856876934,-2.43547892276,17.8377009365,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.6840080823,17.3308866709,-2.23375649053,18.304043913,-4.94043270524,20.0346771264,-2.61402096685,17.8552329028,-2.27239518425,18.374863191,-4.90300465089,20.0639918947,-3.10874005873,17.732436941,-2.45074210517,17.920656244,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.52250056334,18.2739383633,-2.2776508166,18.7767364148,-4.8291988922,20.3539412574,-2.51247655252,18.4552287929,-2.15565949353,18.9029324567,-4.7881078078,20.4455484612,-3.02028003621,18.3858363955,-2.39628406991,18.3046022743,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.33388793062,19.4252887364,-2.19128300683,19.5723669736,-4.74075146829,20.6734964388,-2.38791758621,19.4630005627,-1.98350263419,19.8871170824,-4.68182712106,20.7341108791,-2.8662428822,19.4897237206,-2.26655372761,19.3663689648,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.08306324087,21.5590255619,-2.02827963055,21.3810169294,-4.65246059496,21.5855803821,-2.15234564227,21.415811441,-1.70304406197,21.5750329321,-4.60121978954,21.5976706199,-2.5847908054,21.5158632711,-1.97090756244,21.3661492356,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,10.0,21.2,8.9,126.0,67.0,1.1216193279,0.0,-1.62570556452,21.1901660112,-1.64785349881,21.540756045,-4.37588027832,21.7185538792,-1.70667066642,21.1345118062,-1.30711026429,21.6992093566,-4.33843436459,21.7662689498,-2.07221458068,21.3203946829,-1.45765829324,21.3320053661,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,11.0,22.0,9.1,127.0,59.0,1.11984156945,0.0,-1.66465552447,21.9786885224,-1.59890062226,22.3972617479,-4.3302853955,22.4420529162,-1.71908266137,21.8947447774,-1.19884551586,22.4097776877,-4.28087178898,22.4989731772,-2.06852645834,22.0929273578,-1.37906654847,22.0556906375,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,12.0,23.9,8.6,116.0,54.0,1.11136617253,0.0,-1.50990692478,23.814143006,-1.42981798842,24.1487641674,-4.13382313542,23.8803079235,-1.56093884687,23.5663978517,-0.996539812972,23.9295488586,-4.07919753522,23.9522667827,-1.89215544095,23.8789055567,-1.18400525094,23.7951944972,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
