Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.8,5.4,123.0,91.0,1.13594865305,0.0,-1.45762595626,16.9889769467,-1.49625277948,17.6725750033,-4.72410180706,19.5206573115,-1.79939505795,17.1779962715,-1.16564740347,18.6667737528,-4.65758299191,19.4992968684,-1.5875862984,17.7595493342,-1.20388617136,18.352289162,0.0,0.89,0.45,0.0,0.02,0.52,0.0,1.0,1.0,0.46,0.0,0.37,0.0,0.03,0.99,0.61,0.79,0.44,0.72,0.94,0.86,0.24,0.0
1.0,1.0,1.0,16.5,4.6,135.0,92.0,1.13693420486,0.0,-2.43951334055,17.2821266219,-2.303788156,19.2162037038,-4.92440288862,20.1957241686,-2.5530477481,17.8721584867,-2.02180819738,19.6264317081,-4.8885693042,20.5337441692,-2.83390183049,19.0364803332,-2.18623224032,19.7053727055,0.0,0.9,0.78,0.0,0.28,0.36,0.0,1.0,1.0,0.16,0.0,0.61,0.0,0.34,0.63,0.94,0.59,0.96,0.92,0.19,0.52,0.01,0.0
1.0,1.0,2.0,16.6,4.6,143.0,92.0,1.13652950261,0.0,-2.43431563075,17.0052134489,-2.02274074568,19.5386660967,-4.72986040552,20.7289144571,-2.4551147952,17.9684247827,-1.86978488757,21.0036669039,-4.58753268156,20.4881010658,-2.57872531903,17.9621874998,-1.93777654247,18.1119207798,0.0,0.42,0.86,0.0,0.12,0.12,0.0,1.0,1.0,0.24,0.0,0.5,0.0,0.03,0.19,0.54,0.86,0.33,0.16,0.33,0.55,0.37,0.0
1.0,1.0,3.0,16.5,3.1,152.0,94.0,1.13720429895,0.0,-2.52431958638,17.2119400364,-1.97754840608,18.870245996,-4.57702692576,20.4090166784,-2.45635696535,19.6131070485,-1.62766628113,19.3616719027,-4.60529095413,21.445521356,-2.86105231822,18.111477127,-2.3051230593,18.5642439884,0.0,0.42,0.63,0.0,0.27,0.04,0.0,1.0,1.0,0.62,0.0,0.95,0.0,0.75,0.06,0.19,0.45,0.17,0.02,0.04,0.2,0.95,0.0
1.0,1.0,4.0,16.3,4.8,144.0,94.0,1.13777748519,0.0,-2.51107813366,16.9487439331,-2.1203464461,19.7550249638,-4.6760067641,20.0502390372,-2.15275341697,18.5801889421,-1.97263449827,20.7840136961,-4.32493803682,21.8054275042,-2.85670602904,18.0735577768,-2.23995231399,18.0096821194,0.0,0.25,0.04,0.0,0.93,0.31,0.0,1.0,1.0,0.64,0.0,0.74,0.0,0.78,0.72,0.95,0.05,0.13,0.41,0.58,0.41,0.48,0.0
1.0,1.0,5.0,16.4,4.7,146.0,94.0,1.13761150444,0.0,-2.59751835321,17.1897876258,-1.96806631747,19.8363152846,-4.79631087983,20.6073089377,-2.36575589174,19.3267666672,-1.7225263323,19.7087061312,-4.22286732089,20.5097125306,-2.90250378844,19.484186146,-2.38281336572,19.1481660392,0.0,0.12,0.36,0.0,0.85,0.01,0.0,1.0,1.0,1.0,0.0,0.81,0.0,0.22,0.26,0.56,0.49,0.47,0.56,0.21,0.61,0.55,0.0
1.0,1.0,6.0,17.2,6.8,153.0,93.0,1.13409595106,0.0,-2.56033174117,17.7397210186,-1.957334287,19.1291917054,-4.63426143013,22.5165254262,-2.22877604243,18.2656486685,-1.90823420026,18.7525405569,-4.60771687219,20.8851266047,-2.59418345459,18.0260630972,-2.14038989628,18.0751289938,0.0,0.64,0.07,0.0,0.88,0.96,0.0,1.0,1.0,0.46,0.0,0.55,0.0,0.06,0.27,0.02,0.61,0.77,0.43,0.28,0.35,0.6,0.0
1.0,1.0,7.0,18.2,7.7,140.0,84.0,1.13163049789,0.0,-2.41832926553,18.7536582364,-2.08207955356,18.9237952476,-4.05404478816,20.6366368805,-2.40257436095,19.5918651668,-2.0280708819,19.977735821,-4.47925293846,20.311366356,-2.90841101012,18.7164101161,-2.32417856975,18.6924303618,0.0,0.5,0.07,0.0,0.9,0.09,0.0,1.0,1.0,0.46,0.0,0.85,0.0,0.16,0.64,0.29,0.57,0.79,0.26,0.39,0.45,0.46,0.0
1.0,1.0,8.0,19.4,7.9,144.0,75.0,1.12825099097,0.0,-2.21330473117,19.4541949846,-2.13002217291,19.940664539,-4.59885910476,21.7218089811,-2.12981408541,19.5121712221,-1.73068334637,21.3551420224,-4.65985250779,21.2472876946,-2.75088597792,19.8153571383,-2.16028849307,19.7921221394,0.0,0.27,0.24,0.0,0.42,0.92,0.0,1.0,1.0,0.84,0.0,0.86,0.0,0.79,0.88,0.83,0.1,0.2,0.96,0.37,0.08,0.07,0.0
1.0,1.0,9.0,21.6,8.7,133.0,67.0,1.11936580905,0.0,-2.05139990442,21.5386098247,-1.92973689778,21.4467211743,-4.29715015337,22.1844668246,-2.10901406519,20.9703467846,-1.36912710568,22.1712198345,-4.39714722112,21.8270457344,-2.47095223199,21.5287697327,-1.85919009926,21.4207465424,0.0,0.36,0.64,0.0,0.56,0.34,0.0,1.0,1.0,0.34,0.0,0.18,0.0,0.55,0.56,0.26,0.85,0.03,0.64,0.09,0.32,0.18,0.0
1.0,1.0,10.0,21.2,8.9,126.0,67.0,1.1216193279,0.0,-1.60560773856,21.192953558,-1.60600018687,21.6071190545,-4.15066898107,21.8576755735,-1.7612517453,21.1535294973,-1.14670719359,21.8507332257,-4.21646644221,21.7908989989,-2.02809028858,21.3929063461,-1.41932705135,21.454397188,0.0,0.98,0.82,0.0,0.28,0.12,0.0,1.0,1.0,0.95,0.0,0.8,0.0,0.68,0.46,0.83,0.49,0.91,0.39,0.48,0.83,0.56,0.0
1.0,1.0,11.0,22.0,9.1,127.0,59.0,1.11984156945,0.0,-1.64167830203,21.8540055853,-1.55831077409,22.5840079838,-4.23717591762,22.5812553457,-1.68819672142,21.7972519223,-1.1250364193,22.7711597975,-4.21989913177,22.6628554732,-2.01553632957,22.31489417,-1.330022315,22.3302524305,0.0,0.5,0.36,0.0,0.29,0.97,0.0,1.0,1.0,0.25,0.0,0.27,0.0,0.12,0.58,0.75,0.94,0.41,0.61,0.51,0.16,0.88,0.0
1.0,1.0,12.0,23.9,8.6,116.0,54.0,1.11136617253,0.0,-1.51188456465,23.8149701286,-1.36624432248,24.289365498,-4.04192851704,23.9436514516,-1.55345689229,22.9893277486,-0.881863658101,24.0669406063,-3.97832915488,24.1031944609,-1.80354013649,23.8993188783,-1.10202098913,23.8225500553,0.0,0.5,1.0,0.0,0.7,0.07,0.0,1.0,1.0,0.61,0.0,0.55,0.0,0.29,0.36,0.85,0.85,0.6,0.34,0.78,0.27,0.37,0.0
1.0,1.0,13.0,21.0,9.0,113.0,66.0,1.12209146586,0.0,-1.09162702677,21.1579387473,-0.98898597007,22.0783239213,-3.6151992278,22.4672917797,-1.27209688403,21.1074300009,-0.620465239344,23.2822889153,-3.5267970662,22.6851271669,-1.39862498076,21.6288068092,-0.727961309635,21.9836677563,0.0,0.6,0.92,0.0,0.38,0.03,0.0,1.0,1.0,0.79,0.0,0.44,0.0,0.81,0.3,0.91,0.53,0.89,0.74,0.58,0.02,0.94,0.0
1.0,1.0,14.0,20.4,8.3,115.0,66.0,1.12521091085,0.0,-1.5757598212,20.5445640626,-1.39689765523,21.3796573694,-4.01979606856,21.8983492832,-1.59231164789,21.4837455772,-0.777930780449,22.3055532973,-3.91486374954,21.9835728736,-1.888042421,20.9198979498,-1.11117447772,21.2241363868,0.0,0.88,0.0,0.0,0.8,0.89,0.0,1.0,1.0,0.76,0.0,0.81,0.0,0.48,0.66,0.25,0.11,0.34,0.15,0.05,0.65,0.18,0.0
1.0,1.0,15.0,20.7,9.1,121.0,67.0,1.12306643634,0.0,-1.72016170383,20.7778882712,-1.54369236291,21.2851337588,-4.18342916779,21.7128835377,-1.52819733577,21.5349771569,-1.01542104096,21.6897547428,-4.11828945478,21.6947555237,-2.08932586021,20.9896655481,-1.32315432329,21.1109153481,0.0,0.48,0.49,0.0,0.5,0.97,0.0,1.0,1.0,0.99,0.0,0.71,0.0,0.1,0.27,0.11,0.77,0.65,0.23,0.72,0.66,0.88,0.0
1.0,1.0,16.0,18.2,8.7,122.0,82.0,1.13165212228,0.0,-1.6858553183,18.8576868491,-1.55901833395,20.5100773833,-4.23308759166,22.0046704629,-1.52084738228,18.8418210279,-1.21209354616,21.544830188,-4.20239649198,21.1211767787,-2.09357836168,20.544993121,-1.39965602496,20.8299338165,0.0,0.49,0.79,0.0,0.94,0.69,0.0,1.0,1.0,0.29,0.0,0.79,0.0,0.32,0.89,0.19,0.9,0.95,0.18,0.74,0.39,0.02,0.0
