Mes,Dia,Hora,Temperature,Wind_Speed,Wind_Direction,Humidity,Air_Density,Rain_Status,AreaServico_PMV,AreaServico_Temp,Circulacao_PMV,Circulacao_Temp,Casal_PMV,Casal_Temp,Banheiro_PMV,Banheiro_Temp,Jardim_PMV,Jardim_Temp,Solteiro_PMV,Solteiro_Temp,Sala_PMV,Sala_Temp,Mezanino_PMV,Mezanino_Temp,PortaServicoLeste,JanelaServicoSul,JanelaCasalNorte,PortaCasalOeste,JanelaCasalOeste,JanelaBanheiroLeste,PortaBanheiroOeste,JanelaJardimNorte,JanelaJardimLeste,JanelaSolteiroNorte,PortaSolteiroSul,JanelaSolteiroSul,PortaSalaNorte,JanelaSalaNorte,PortaSalaLeste,JanelaSalaSul,JanelaSalaOeste,PortaCozinhaLeste,JanelaCozinhaSul,JanelaMezaninoNorte,JanelaMezaninoSul,JanelaMezaninoOeste,JanelaSegundoSul
1.0,1.0,0.0,16.4,1.9,0.0,74.0,1.18674564357,0.0,-1.00533316964,19.5521411755,-1.4693443491,18.4141870751,-4.65072795432,17.990141346,-1.5185974216,19.156876437,-0.842727403624,20.4008712541,-4.60754577872,18.0195618148,-1.19947947659,19.7402879194,-0.669817436029,18.9411598186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,16.1,2.2,0.0,76.0,1.1890553198,0.0,-1.86328730734,22.5066038796,-2.12914827231,22.1391663588,-5.39807765068,23.2220492273,-2.0621588854,21.4852067347,-1.6282745256,22.8802458463,-5.36723312274,23.3899953435,-2.31633136433,24.2751353709,-1.97883931826,22.6304493548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,15.7,2.4,0.0,79.0,1.1904801071,0.0,-1.3121452643,22.9357178042,-1.41317111831,23.0147071984,-3.8562821408,24.3350680597,-1.64909099679,21.4825602404,-1.17278754198,22.5455944807,-3.77894378724,24.5810411164,-1.3122973071,25.2711177474,-1.24008194569,23.290318067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,3.0,15.3,2.6,0.0,82.0,1.19193216436,0.0,-1.23181800429,22.9662272558,-1.23692335513,23.0542518395,-3.4969716268,24.2933769576,-1.66836680185,21.3861941198,-1.25133399637,22.5482099349,-3.38834512364,24.5544161992,-1.08400520293,25.3136036291,-1.10556498632,23.3587908272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,4.0,14.9,2.9,0.0,84.0,1.19482527955,0.0,-1.22899410234,23.1029859837,-1.22507919983,23.2227770727,-3.48216452779,24.4914559414,-1.70633025929,21.3780602578,-1.27194867318,22.4651295353,-3.35896555551,24.8212849753,-1.07011170061,25.508361722,-1.09849669437,23.4900754093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,5.0,14.5,3.1,0.0,88.0,1.19612619231,0.0,-1.20473487007,23.087224908,-1.18564588395,23.2410360759,-3.39777510665,24.5005074989,-1.72437522215,21.2559884087,-1.31080316258,22.3049168828,-3.24340324426,24.8684219057,-1.02630348136,25.4620150733,-1.08546637146,23.3943714192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,6.0,15.3,3.1,0.0,82.0,1.19314011047,0.0,-1.17299449001,23.1491743942,-1.16399092298,23.1913911848,-3.36622848717,24.5479720279,-1.73902353267,21.3040523362,-1.32666331175,22.4338850913,-3.19125829918,24.9205391101,-1.02517707282,24.7404723188,-1.09514774337,23.3381864235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,7.0,16.2,3.1,0.0,77.0,1.1895195383,0.0,-1.09976331828,22.995436637,-1.14406624134,23.0762053598,-3.32731055593,24.4886928374,-1.67429972642,21.5549851265,-1.26377586669,22.6384048504,-3.14548996668,24.6459119155,-1.17112553955,22.972205661,-1.0730216378,23.352104558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,8.0,17.0,3.1,180.0,72.0,1.18651444739,0.0,-1.09183167581,23.005802447,-1.15283462671,22.9817297634,-3.32377644709,24.2908746209,-1.56874117614,21.8615559447,-1.17801799003,22.9938063184,-3.21868827308,24.4063985932,-1.53494172947,22.7576683791,-1.00860071939,23.6423419618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,9.0,17.8,3.1,180.0,68.0,1.18336180654,0.0,-1.05887198577,23.1626224978,-1.15303272556,22.965701084,-3.37038404937,24.0676670452,-1.46341159164,22.1402128053,-1.03433263964,23.5382512534,-3.28797649568,24.0983983447,-1.54136859274,22.8304808598,-0.86278637004,23.9661912307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
